seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
75,1583,10,20,850,75,88,880,954,500,126,105,141,3277,-223,-24,817,883,1,0
76,1603,10,20,850,111,103,917,974,445,138,115,145,3064,-436,-33,784,916,1,0
77,1623,10,20,850,120,94,890,923,363,111,120,148,3107,-393,-29,776,924,1,0
78,1643,10,20,850,72,100,888,959,459,144,85,148,3093,-407,-19,778,922,1,0
79,1663,10,20,850,57,115,757,946,666,132,70,145,3189,-311,3,806,894,1,0
80,1683,10,20,875,66,120,584,926,846,135,130,145,3437,-63,28,868,882,1,0
81,1703,10,20,850,129,147,461,941,904,126,90,128,3185,-315,4,827,873,1,0
82,1723,10,20,900,105,132,322,961,952,167,65,174,3384,-116,20,896,904,1,0
83,1743,10,20,950,148,120,216,946,918,123,75,102,3261,-239,3,934,966,1,0
84,1763,10,20,1000,157,144,194,951,959,205,100,178,3494,-6,19,1000,1000,1,0
85,1783,10,20,1000,175,162,184,951,982,202,110,125,3409,-91,12,997,1000,1,0
86,1803,10,20,1000,172,147,130,982,972,176,115,125,3435,-65,10,997,1000,1,0
87,1823,10,20,1000,172,200,192,972,982,232,100,112,3366,-134,2,991,1000,1,0
88,1843,10,20,850,178,141,122,944,928,238,50,95,3182,-318,-16,824,876,1,0
89,1863,10,20,900,184,147,146,969,962,276,75,108,3341,-159,-1,886,914,1,0
90,1883,10,20,950,211,200,181,936,979,435,100,125,3453,-47,11,948,952,1,0
91,1903,10,20,1000,169,165,176,753,935,811,55,85,3513,13,24,1000,995,1,0
92,1923,10,20,850,105,103,117,259,959,988,105,125,4127,627,88,948,752,1,0
93,1943,10,20,850,123,132,88,129,931,982,331,132,4370,870,107,1000,642,1,0
94,1963,10,20,460,120,106,96,83,721,935,959,148,4836,1336,137,900,146,1,0
95,1983,10,20,460,141,132,128,106,214,991,954,247,4795,1295,109,900,135,1,0
96,2004,10,20,460,151,159,144,106,176,997,969,534,4946,1446,111,900,105,1,0
97,2034,10,20,460,145,129,96,94,166,997,954,699,5305,1805,115,904,60,1,0
98,2054,10,20,460,126,103,114,119,136,1000,989,528,5092,1592,61,900,65,1,0
99,2074,10,20,460,154,126,165,198,231,1000,954,204,4658,1158,-8,900,166,1,0
100,2094,10,20,460,99,103,90,106,816,1000,934,138,4925,1425,3,900,151,1,0
101,2114,10,20,460,105,132,138,152,993,1000,236,165,4247,747,-66,900,282,1,0
102,2134,10,20,460,132,103,160,562,1000,1000,115,141,3979,479,-95,900,367,1,0
103,2154,10,20,460,120,120,173,1000,989,355,120,108,3575,75,-118,900,451,1,0
104,2174,10,20,460,81,88,221,933,938,150,110,118,3736,236,-94,454,900,1,0
105,2194,10,20,460,135,126,442,941,959,105,100,69,3131,-369,-130,369,900,1,0
106,2214,10,20,460,90,123,218,954,959,138,50,19,3322,-178,-87,385,900,1,0
107,2234,10,20,510,105,64,114,954,955,555,60,56,3609,109,-26,504,516,1,0
108,2254,10,20,560,141,112,152,254,976,979,195,75,3968,468,48,632,488,1,0
109,2275,10,20,610,123,100,114,114,935,979,914,112,4592,1092,116,858,362,1,0
110,2304,10,20,460,63,91,122,117,448,950,959,168,5089,1589,143,900,70,1,0
111,2324,10,20,460,81,123,98,106,530,976,929,148,4996,1496,105,900,70,1,0
112,2344,10,20,460,81,117,160,111,870,997,954,141,4760,1260,44,900,133,1,0
113,2364,10,20,460,90,91,114,162,935,926,592,46,4630,1130,2,900,194,1,0
114,2384,10,20,460,129,106,82,236,972,911,110,33,4024,524,-74,900,338,1,0
115,2404,10,20,460,81,76,98,877,931,858,55,0,3992,492,-76,900,378,1,0
116,2434,10,20,460,90,97,101,931,921,294,35,0,3626,126,-91,456,900,1,0
117,2454,10,20,460,117,112,120,946,948,314,60,23,3344,-156,-103,417,900,1,0
118,2474,10,20,460,93,94,136,961,935,711,50,39,3809,309,-27,900,439,1,0
119,2494,10,20,460,123,100,112,501,976,952,135,56,3898,398,6,900,386,1,0
120,2514,10,20,460,93,56,114,127,982,973,527,102,4700,1200,102,900,201,1,0
121,2534,10,20,460,81,73,80,101,986,976,914,92,4907,1407,120,900,118,1,0
122,2554,10,20,485,111,79,74,127,948,970,919,95,4727,1227,74,797,173,1,0
123,2574,10,20,535,84,47,96,150,925,944,693,95,4803,1303,55,845,225,1,0
124,2594,10,20,585,69,67,106,183,935,947,256,52,4438,938,4,828,342,1,0
125,2614,10,20,635,78,100,128,585,942,961,150,42,4041,541,-57,763,507,1,0
126,2634,10,20,685,81,82,82,743,931,929,135,42,4166,666,-49,795,575,1,0
127,2654,10,20,735,48,76,74,727,914,961,145,69,4190,690,-28,858,612,1,0
128,2674,10,20,785,102,97,80,460,945,941,125,69,4125,625,-13,928,642,1,0
129,2694,10,20,700,54,56,136,201,931,932,366,85,4464,964,21,900,500,1,0
130,2714,10,20,700,45,79,72,117,911,926,909,75,4917,1417,81,1000,376,1,0
131,2734,10,20,460,72,94,56,99,850,929,954,141,5134,1634,94,900,73,1,0
132,2755,10,20,460,45,132,96,111,649,970,934,191,4972,1472,58,900,96,1,0
133,2775,10,20,460,135,61,72,106,653,905,989,145,4911,1411,37,900,102,1,0
134,2795,10,20,460,66,50,88,101,884,964,929,132,5035,1535,29,900,100,1,0
135,2815,10,20,460,90,103,101,114,925,947,562,85,4525,1025,-34,900,205,1,0
136,2835,10,20,460,48,88,45,440,948,891,140,59,4302,802,-65,900,278,1,0
137,2855,10,20,460,33,61,53,882,959,717,125,26,4031,531,-92,900,361,1,0
138,2875,10,20,460,21,58,80,890,877,176,75,19,3632,132,-122,457,900,1,0
139,2895,10,20,460,72,58,160,926,870,150,50,92,3479,-21,-116,411,900,1,0
140,2915,10,20,460,54,79,98,933,911,252,85,36,3675,175,-65,446,900,1,0
141,2935,10,20,460,57,61,61,862,928,923,165,75,4135,635,14,900,357,1,0
142,2956,10,20,460,39,129,80,195,959,938,376,89,4426,926,64,900,254,1,0
143,2976,10,20,460,42,56,48,94,901,967,894,132,5088,1588,140,900,77,1,0
144,3006,10,20,485,54,56,114,127,948,952,824,125,4847,1347,90,844,126,1,0
145,3026,10,20,535,69,58,40,208,925,941,306,112,4674,1174,37,840,230,1,0
146,3046,10,20,585,63,70,88,666,1000,982,80,95,4119,619,-46,754,416,1,0
147,3066,10,20,635,69,94,96,941,962,882,125,105,4167,667,-54,764,506,1,0
148,3087,10,20,685,78,88,120,931,942,841,140,102,4083,583,-49,796,574,1,0
149,3107,10,20,735,102,129,109,938,965,879,130,99,3750,250,-75,764,706,1,0
150,3127,10,20,785,75,67,80,765,945,970,110,102,4252,752,-5,919,651,1,0
151,3147,10,20,835,111,147,141,371,1000,1000,256,161,4143,643,-1,976,694,1,0
152,3167,10,20,700,75,103,42,104,928,973,542,85,4620,1120,58,956,444,1,0
153,3187,10,20,700,105,132,122,150,921,1000,919,161,4601,1101,58,991,409,1,0
154,3207,10,20,700,84,100,120,109,840,976,929,115,4793,1293,56,1000,381,1,0
155,3227,10,20,700,96,109,133,150,904,1000,869,168,4749,1249,29,993,407,1,0
156,3247,10,20,700,90,120,138,190,986,1000,557,141,4546,1046,0,954,446,1,0
157,3267,10,20,700,108,115,130,188,1000,991,246,118,4211,711,-36,892,508,1,0
158,3287,10,20,725,120,117,152,218,1000,1000,145,125,4108,608,-57,862,588,1,0
159,3307,10,20,775,96,117,122,618,996,967,135,161,4162,662,-49,899,651,1,0
160,3327,10,20,825,102,103,106,857,962,694,105,52,3698,198,-81,857,793,1,0
161,3347,10,20,850,126,162,136,966,962,470,90,108,3510,10,-98,829,871,1,0
162,3367,10,20,850,78,82,141,1000,965,400,155,115,3918,418,-38,867,833,1,0
163,3387,10,20,900,123,106,138,964,982,452,135,92,3542,42,-54,891,909,1,0
164,3407,10,20,850,69,67,69,913,979,564,40,46,3857,357,-8,871,829,1,0
165,3427,10,20,850,160,159,168,791,1000,835,150,141,3798,298,0,876,824,1,0
166,3447,10,20,850,90,100,106,549,976,952,140,59,4060,560,35,938,762,1,0
167,3467,10,20,850,111,106,133,376,955,964,160,102,4063,563,34,984,716,1,0
168,3487,10,20,850,129,115,112,312,952,994,75,85,3845,345,8,959,741,1,0
169,3507,10,20,850,108,73,117,356,962,994,100,99,4065,565,10,966,734,1,0
170,3527,10,20,850,120,135,114,503,979,905,100,62,3821,321,-15,904,796,1,0
171,3547,10,20,850,123,91,93,811,948,661,95,23,3747,247,-30,869,831,1,0
172,3567,10,20,900,151,129,141,910,962,435,105,108,3587,87,-40,900,900,1,0
173,3587,10,20,950,129,109,125,969,942,288,100,75,3408,-92,-54,938,962,1,0
174,3607,10,20,1000,60,91,109,956,925,173,85,42,3537,37,-31,993,1000,1,0
175,3627,10,20,1000,63,109,104,951,914,117,35,42,3376,-124,-34,989,1000,1,0
176,3647,10,20,1000,72,61,114,926,959,108,80,6,3503,3,-10,998,1000,1,0
177,3667,10,20,1000,60,32,138,926,925,108,40,36,3478,-22,-7,999,1000,1,0
178,3687,10,20,1000,57,67,117,908,976,108,70,0,3509,9,-4,999,1000,1,0
179,3707,10,20,1000,36,14,149,877,921,44,85,42,3396,-104,-14,994,1000,1,0
180,3727,10,20,1000,39,73,216,877,897,70,75,59,3342,-158,-17,987,1000,1,0
181,3748,10,20,1000,24,61,314,872,931,14,85,29,3291,-209,-20,980,1000,1,0
182,3768,10,20,850,45,76,445,905,887,52,10,36,3197,-303,-27,816,884,1,0
183,3788,10,20,850,12,70,728,923,724,55,65,36,2998,-502,-43,773,927,1,0
184,3808,10,20,850,24,50,794,954,625,82,60,29,2928,-572,-45,725,975,1,0
185,3828,10,20,850,60,82,813,923,581,76,75,46,2899,-601,-42,709,991,1,0
186,3848,10,20,850,60,73,808,923,629,102,45,42,3010,-490,-18,733,967,1,0
187,3868,10,20,850,108,103,656,969,802,91,65,85,2854,-646,-25,712,988,1,0
188,3888,10,20,850,63,79,416,951,955,138,70,92,3331,-169,30,817,883,1,0
189,3908,10,20,900,87,61,200,956,952,102,70,108,3598,98,65,915,885,1,0
190,3928,10,20,950,114,109,165,956,965,150,70,69,3219,-281,21,943,957,1,0
191,3948,10,20,1000,123,76,136,961,965,170,115,36,3463,-37,24,1000,1000,1,0
192,3969,10,20,1000,175,191,136,982,986,326,135,165,3536,36,25,1000,995,1,0
193,3989,10,20,1000,111,88,77,905,948,511,70,82,3661,161,49,1000,976,1,0
194,4009,10,20,1000,169,147,141,765,986,814,95,125,3690,190,43,1000,975,1,0
195,4029,10,20,850,135,156,160,539,989,958,110,72,3773,273,38,880,820,1,0
196,4049,10,20,850,90,91,98,297,986,979,85,79,4301,801,86,1000,691,1,0
197,4070,10,20,850,54,73,101,539,986,955,70,79,4082,582,55,989,711,1,0
198,4099,10,20,875,108,123,301,987,1000,208,55,112,3349,-151,-46,867,883,1,0
199,4119,10,20,850,96,569,973,949,585,97,70,95,2503,-997,-152,644,1000,1,0
200,4139,10,20,460,1000,1000,1000,763,200,217,85,181,1935,-1565,-214,60,900,1,0
202,4189,10,20,250,184,88,77,83,64,70,60,85,222,-3278,-254,250,900,0,0
203,4209,10,20,250,63,26,56,2,61,117,50,75,222,-3278,-171,250,900,0,0
204,4239,10,20,250,0,26,29,30,64,61,50,46,222,-3278,-94,250,900,0,0
205,4268,10,20,250,0,2,10,40,30,55,20,102,222,-3278,-52,250,900,0,0
206,4289,10,20,250,0,0,0,0,3,41,45,75,222,-3278,-35,250,900,0,0
207,4309,10,20,250,27,11,10,38,30,11,55,99,222,-3278,-23,0,900,0,0
208,4339,10,20,250,60,38,80,106,47,61,25,75,222,-3278,-12,0,900,0,0
209,4369,10,20,250,45,35,34,63,13,17,0,0,222,-3278,-7,0,900,0,0
210,4399,10,20,250,90,47,69,35,47,26,0,0,222,-3278,-3,0,900,0,0
211,4419,10,20,250,105,47,58,83,85,70,0,0,222,-3278,-2,0,900,0,0
212,4440,10,20,275,338,23,112,101,40,38,20,0,956,-2544,33,120,895,1,0
213,4460,10,20,325,1000,82,104,142,40,41,0,0,508,-2992,-12,120,945,1,0
214,4480,10,20,375,1000,634,101,106,74,32,20,3,626,-2874,-2,120,995,1,0
215,4500,10,20,425,978,946,170,124,102,50,35,0,890,-2610,24,120,1000,1,0
216,4520,10,20,475,549,938,925,111,98,73,0,0,1237,-2263,63,120,1000,1,0
217,4540,10,20,520,111,908,946,244,30,55,0,0,1598,-1902,113,120,949,1,0
218,4560,10,20,545,39,153,928,972,105,52,20,19,2476,-1024,198,334,756,1,0
219,4580,10,20,595,75,53,301,933,897,52,25,0,3279,-221,254,584,606,1,0
220,4600,10,20,645,93,76,66,916,935,417,60,66,3779,279,269,758,532,1,0
221,4620,10,20,695,78,91,74,208,921,938,95,0,4353,853,277,951,439,1,0
222,4640,10,20,700,3,38,72,101,891,935,55,0,4432,932,218,978,422,1,0
223,4660,10,20,700,0,64,42,81,891,935,45,36,4512,1012,169,991,409,1,0
224,4680,10,20,700,0,94,72,155,908,964,10,39,4399,899,104,950,450,1,0
225,4700,10,20,725,15,53,34,661,911,761,0,9,4042,542,28,884,566,1,0
226,4720,10,20,775,0,50,64,921,945,126,15,19,3600,100,-48,790,760,1,0
227,4740,10,20,825,51,0,170,944,979,91,40,6,3386,-114,-74,808,842,1,0
228,4760,10,20,850,51,76,394,944,901,94,45,3,3226,-274,-80,817,883,1,0
229,4780,10,20,850,48,58,624,972,806,152,0,33,3190,-310,-69,807,893,1,0
230,4800,10,20,850,42,38,757,944,591,76,25,6,2927,-573,-81,751,949,1,0
231,4820,10,20,850,48,73,797,938,564,114,55,36,2997,-503,-58,753,947,1,0
232,4840,10,20,850,12,17,733,946,697,47,55,0,2984,-516,-43,719,981,1,0
233,4860,10,20,850,69,73,576,982,829,88,75,16,3105,-395,-14,777,923,1,0
234,4880,10,20,875,54,76,301,954,928,126,45,9,3380,-120,27,862,888,1,0
235,4900,10,20,925,9,58,125,941,918,82,105,42,3530,30,42,932,918,1,0
236,4920,10,20,975,30,67,82,941,952,105,35,59,3581,81,46,985,965,1,0
237,4940,10,20,1000,15,56,26,954,955,147,80,85,3607,107,40,1000,988,1,0
238,4960,10,20,1000,0,5,0,895,891,141,45,9,3608,108,29,1000,988,1,0
239,4980,10,20,1000,0,35,0,875,863,108,25,29,3584,84,15,1000,996,1,0
240,5010,10,20,850,0,44,0,890,897,338,20,16,3740,240,34,880,820,1,0
241,5030,10,20,850,0,44,40,849,908,508,75,16,3849,349,36,906,794,1,0
242,5050,10,20,850,0,17,13,745,935,676,15,16,3970,470,43,928,772,1,0
243,5070,10,20,850,24,14,58,653,880,785,35,66,4056,556,44,978,722,1,0
244,5090,10,20,850,0,44,66,659,911,738,45,9,4034,534,33,978,722,1,0
245,5110,10,20,850,12,23,42,791,914,600,20,23,3917,417,8,924,776,1,0
246,5130,10,20,850,15,11,45,905,908,241,30,29,3676,176,-26,870,830,1,0
247,5150,10,20,900,6,61,82,949,897,147,50,16,3597,97,-37,901,899,1,0
248,5170,10,20,950,27,94,74,923,962,114,65,49,3595,95,-33,945,955,1,0
249,5190,10,20,1000,15,67,109,913,897,35,45,56,3410,-90,-41,991,1000,1,0
250,5210,10,20,1000,15,32,229,903,921,88,5,29,3337,-163,-42,982,1000,1,0
251,5231,10,20,850,0,11,384,880,901,58,25,6,3238,-262,-44,819,881,1,0
252,5260,10,20,850,18,0,613,885,758,52,20,6,3064,-436,-48,778,922,1,0
253,5280,10,20,850,9,56,706,898,639,32,0,56,2970,-530,-50,757,943,1,0
254,5300,10,20,850,9,32,690,870,615,29,0,26,2965,-535,-40,721,979,1,0
255,5320,10,20,850,12,5,666,913,731,55,45,29,3028,-472,-21,766,934,1,0
256,5340,10,20,850,0,14,325,898,874,61,45,62,3261,-239,15,810,890,1,0
257,5360,10,20,875,18,53,112,910,925,64,35,62,3417,-83,37,873,877,1,0
258,5380,10,20,925,12,0,32,895,942,52,60,19,3512,12,44,935,915,1,0
259,5400,10,20,975,0,0,24,905,911,61,0,0,3501,1,32,982,968,1,0
260,5420,10,20,1000,21,47,45,875,908,120,30,42,3603,103,33,1000,993,1,0
261,5440,10,20,1000,0,29,13,900,908,111,15,36,3588,88,23,1000,995,1,0
262,5460,10,20,1000,9,50,48,918,918,144,35,23,3609,109,21,1000,991,1,0
263,5480,10,20,1000,0,41,56,916,884,158,45,9,3612,112,13,1000,995,1,0
264,5500,10,20,1000,3,61,34,885,891,176,5,16,3636,136,15,1000,989,1,0
265,5520,10,20,1000,15,67,48,926,938,220,0,36,3661,161,15,1000,985,1,0
266,5540,10,20,1000,0,38,34,918,874,270,0,23,3685,185,14,1000,982,1,0
267,5560,10,20,850,0,14,24,870,897,385,20,29,3774,274,20,878,822,1,0
268,5580,10,20,850,0,26,42,832,921,523,20,36,3864,364,27,905,795,1,0
269,5600,10,20,850,9,26,0,702,901,702,50,0,4000,500,39,932,768,1,0
270,5620,10,20,850,0,41,8,559,857,758,40,26,4091,591,42,985,715,1,0
271,5640,10,20,850,0,47,48,567,935,829,50,46,4112,612,37,996,704,1,0
272,5661,10,20,850,36,41,42,765,921,635,70,79,3943,443,7,960,740,1,0
273,5681,10,20,850,27,56,58,938,962,264,40,85,3688,188,-28,886,814,1,0
274,5701,10,20,850,66,85,90,961,948,208,100,36,3750,250,-29,866,834,1,0
275,5721,10,20,900,114,109,160,1000,989,185,100,75,3353,-147,-63,886,914,1,0
276,5741,10,20,950,193,150,288,1000,982,202,85,155,3282,-218,-63,924,976,1,0
277,5761,10,20,850,184,141,474,1000,959,211,90,148,3213,-287,-59,811,889,1,0
278,5781,10,20,850,154,120,696,969,809,161,130,122,3193,-307,-50,786,914,1,0
279,5801,10,20,850,190,159,824,1000,591,155,35,108,2874,-626,-68,705,995,1,0
280,5821,10,20,850,126,112,880,964,482,161,70,105,2908,-592,-57,688,1000,1,0
281,5841,10,20,850,96,150,864,946,486,91,85,72,2722,-778,-55,665,1000,1,0
282,5861,10,20,850,111,97,733,972,697,105,40,95,2939,-561,-9,731,969,1,0
283,5881,10,20,850,27,76,341,938,901,85,55,59,3256,-244,24,803,897,1,0
284,5901,10,20,900,51,70,125,921,942,94,50,0,3410,-90,51,901,899,1,0
285,5921,10,20,950,72,88,96,959,921,194,85,62,3631,131,61,964,936,1,0
286,5941,10,20,1000,78,53,66,946,901,291,90,75,3693,193,63,1000,975,1,0
287,5961,10,20,850,63,70,50,867,904,488,75,82,3832,332,64,893,807,1,0
288,5981,10,20,850,9,50,56,750,925,732,90,108,4121,621,87,1000,693,1,0
290,6031,10,20,850,0,50,32,595,884,741,80,19,4065,565,40,992,708,1,0
291,6051,10,20,850,21,67,18,758,884,600,60,72,3929,429,9,928,772,1,0
292,6071,10,20,850,39,82,56,877,897,341,60,52,3746,246,-20,888,812,1,0
293,6091,10,20,875,12,29,45,870,918,150,45,33,3628,128,-36,881,869,1,0
294,6111,10,20,925,9,23,56,900,918,94,10,49,3504,4,-45,915,935,1,0
295,6131,10,20,975,39,32,98,949,945,91,0,23,3498,-2,-37,967,983,1,0
296,6151,10,20,1000,33,53,253,923,938,91,40,49,3324,-176,-42,984,1000,1,0
297,6171,10,20,850,6,50,493,898,863,76,0,52,3164,-336,-52,814,886,1,0
298,6191,10,20,850,24,41,752,938,646,102,35,26,3040,-460,-60,769,931,1,0
299,6211,10,20,850,45,11,840,931,472,82,55,33,2835,-665,-71,691,1000,1,0
300,6231,10,20,850,90,44,826,926,544,76,45,75,2877,-623,-52,691,1000,1,0
301,6251,10,20,850,78,32,557,900,823,91,50,69,3116,-384,-9,771,929,1,0
302,6271,10,20,875,45,61,192,905,938,85,40,105,3544,44,52,877,873,1,0
303,6291,10,20,925,21,79,56,933,948,108,70,79,3585,85,60,939,911,1,0
304,6311,10,20,975,0,61,5,928,884,117,25,39,3579,79,48,988,962,1,0
305,6331,10,20,1000,54,132,96,921,911,300,40,75,3550,50,31,1000,991,1,0
306,6351,10,20,1000,39,70,74,908,938,338,70,75,3739,239,41,1000,972,1,0
307,6371,10,20,850,51,56,96,918,959,397,45,59,3770,270,39,888,812,1,0
308,6391,10,20,850,27,73,77,877,897,505,20,23,3836,336,32,907,793,1,0
309,6411,10,20,850,69,47,56,898,925,538,30,46,3847,347,22,904,796,1,0
310,6431,10,20,850,18,73,93,903,945,547,35,59,3851,351,19,907,793,1,0
311,6451,10,20,850,45,76,101,918,935,429,35,95,3710,210,-1,876,824,1,0
312,6471,10,20,850,78,82,120,974,969,323,50,115,3781,281,-2,874,826,1,0
313,6491,10,20,900,54,61,122,964,928,232,70,89,3565,65,-21,903,897,1,0
314,6511,10,20,950,78,79,117,1000,982,250,90,122,3749,249,-2,967,933,1,0
315,6531,10,20,1000,15,61,56,959,925,147,10,49,3600,100,-9,1000,991,1,0
316,6551,10,20,875,42,70,117,961,942,202,65,82,3553,53,-11,883,867,1,0
317,6571,10,20,925,84,79,66,966,942,138,50,72,3595,95,-12,929,921,1,0
318,6591,10,20,975,72,79,96,966,942,111,80,95,3576,76,-9,980,970,1,0
319,6611,10,20,1000,93,88,144,956,955,120,30,95,3483,-17,-23,995,1000,1,0
320,6631,10,20,1000,105,150,114,992,982,152,75,115,3389,-111,-28,994,1000,1,0
321,6651,10,20,1000,51,76,98,961,908,123,70,99,3579,79,-3,1000,1000,1,0
