seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
34,746,10,20,436,94,98,116,950,940,108,20,0,3491,-9,-28,447,425,1,0
35,766,10,20,444,45,78,129,966,944,72,20,0,3399,-101,-27,448,440,1,0
36,786,10,20,452,88,84,124,937,937,114,51,16,3492,-8,-20,453,451,1,0
37,806,10,20,460,69,69,114,955,909,84,35,0,3401,-99,-17,460,460,1,0
38,826,10,20,468,88,122,137,924,940,78,46,0,3263,-237,-28,452,484,1,0
39,846,10,20,476,75,116,156,917,944,87,35,16,3260,-240,-22,455,497,1,0
40,866,10,20,484,112,95,153,953,954,105,46,6,3296,-204,-21,452,516,1,0
41,895,10,20,496,97,136,119,935,961,72,0,0,3264,-236,-17,458,534,1,0
42,915,10,20,504,121,113,98,979,961,111,20,0,3259,-241,-8,474,534,1,0
43,935,10,20,512,103,130,90,948,919,123,10,0,3268,-232,-10,479,545,1,0
44,955,10,20,520,176,84,98,963,979,175,15,20,3349,-151,-3,491,549,1,0
45,975,10,20,528,91,75,116,966,954,196,0,0,3551,51,13,512,544,1,0
46,1009,10,20,536,42,72,87,932,937,277,35,0,3694,194,26,529,543,1,0
47,1039,10,20,548,48,52,71,883,944,383,20,0,3773,273,33,566,530,1,0
48,1059,10,20,556,30,72,37,847,909,465,71,0,3828,328,34,594,518,1,0
49,1079,10,20,560,185,110,66,813,926,510,51,50,3460,-40,10,597,523,1,0
50,1099,10,20,560,121,113,50,852,933,465,87,77,3512,12,-3,577,543,1,0
51,1119,10,20,560,30,72,26,854,905,371,46,0,3773,273,11,575,545,1,0
52,1148,10,20,560,36,43,37,862,902,323,35,40,3741,241,12,587,533,1,0
53,1168,10,20,560,0,52,13,841,867,226,46,44,3682,182,7,587,533,1,0
54,1189,10,20,560,0,49,29,898,881,190,30,23,3640,140,0,580,540,1,0
55,1209,10,20,560,51,90,53,891,933,163,15,40,3633,133,-1,573,547,1,0
56,1229,10,20,560,18,20,31,891,891,117,0,0,3592,92,-4,566,554,1,0
57,1249,10,20,560,54,46,55,919,940,102,0,33,3583,83,-5,562,558,1,0
58,1269,10,20,560,57,34,98,958,923,96,0,0,3490,-10,-12,560,560,1,0
59,1289,10,20,560,97,78,111,945,940,111,0,0,3498,-2,-9,560,560,1,0
60,1309,10,20,560,33,43,79,950,923,99,15,0,3492,-8,-11,560,560,1,0
61,1329,10,20,560,21,63,53,935,933,78,0,0,3499,-1,-5,560,560,1,0
62,1349,10,20,560,30,20,45,867,930,60,5,0,3517,17,-5,560,560,1,0
63,1369,10,20,560,66,87,79,901,881,78,25,0,3494,-6,-5,560,560,1,0
64,1389,10,20,560,66,84,68,955,926,96,30,23,3492,-8,-4,560,560,1,0
65,1409,10,20,560,45,116,68,914,930,84,10,0,3356,-144,-10,560,560,1,0
66,1429,10,20,560,72,104,111,914,951,75,51,13,3303,-197,-18,550,570,1,0
67,1449,10,20,560,85,98,167,940,937,111,51,30,3460,-40,-14,537,583,1,0
68,1469,10,20,560,66,75,461,948,933,54,51,0,3201,-299,-20,528,592,1,0
69,1489,10,20,505,82,130,936,940,839,69,61,33,2874,-626,-42,436,574,1,0
70,1509,10,20,400,51,235,907,958,328,3,82,0,2567,-933,-60,274,526,1,0
71,1529,10,20,345,139,886,915,922,48,0,51,0,1915,-1585,-106,98,592,1,0
72,1549,10,20,270,808,927,915,878,41,3,41,0,1528,-1972,-134,0,630,1,0
73,1569,10,20,270,896,930,928,774,59,27,20,0,1447,-2053,-128,0,686,1,0
75,1610,10,20,270,890,912,938,474,62,36,10,3,1309,-2191,-96,0,726,1,0
76,1630,10,20,270,866,930,896,326,38,18,0,0,1225,-2275,-83,0,733,1,0
77,1660,10,20,270,908,936,946,222,3,15,25,20,1160,-2340,-66,0,737,1,0
78,1690,10,20,270,920,930,912,124,45,66,56,0,1083,-2417,-52,0,737,1,0
79,1710,10,20,270,963,901,920,90,27,12,61,10,984,-2516,-47,0,737,1,0
80,1740,10,20,270,905,927,909,113,13,12,0,0,1080,-2420,-30,0,737,1,0
81,1770,10,20,270,835,941,925,497,27,36,0,3,1338,-2162,-2,0,737,1,0
82,1790,10,20,270,127,930,923,844,80,0,10,3,1879,-1621,41,0,737,1,0
83,1819,10,20,270,103,441,954,940,164,48,46,20,2238,-1262,77,0,702,1,0
84,1839,10,20,274,15,107,891,909,632,48,30,0,2813,-687,111,0,594,1,0
85,1860,10,20,282,9,61,570,963,926,69,41,0,3144,-356,127,90,475,1,0
86,1890,10,20,294,66,75,79,930,982,549,46,40,3845,345,155,270,314,1,0
87,1920,10,20,306,21,72,71,432,1000,969,92,40,4223,723,158,421,191,1,0
88,1950,10,20,318,51,84,84,603,979,939,46,16,4133,633,111,490,146,1,0
89,1970,10,20,326,75,87,58,873,979,682,82,33,3924,424,75,493,159,1,0
90,2013,10,20,338,82,101,458,919,930,54,51,0,3112,-388,-6,418,258,1,0
91,2043,10,20,350,66,127,936,961,251,66,41,16,2587,-913,-72,286,414,1,0
92,2063,10,20,358,94,229,941,955,66,93,0,37,2341,-1159,-89,195,521,1,0
93,2083,10,20,307,109,482,915,945,118,30,30,27,2187,-1313,-96,90,575,1,0
94,2103,10,20,270,112,482,893,922,80,72,41,16,2089,-1411,-88,0,619,1,0
95,2133,10,20,274,60,183,941,968,87,42,41,37,2375,-1125,-45,0,631,1,0
96,2153,10,20,282,79,90,938,966,251,72,56,13,2681,-819,-11,0,587,1,0
97,2173,10,20,290,106,119,809,963,835,105,10,47,2891,-609,18,90,527,1,0
98,2194,10,20,298,109,78,175,981,951,108,25,47,3286,-214,51,146,450,1,0
99,2214,10,20,306,75,63,111,937,926,256,35,61,3595,95,79,253,359,1,0
100,2234,10,20,314,63,95,76,696,965,827,46,74,4052,552,99,329,299,1,0
101,2254,10,20,322,36,72,84,279,961,975,30,50,4314,814,116,423,221,1,0
102,2284,10,20,334,54,52,106,220,937,972,76,64,4241,741,93,523,145,1,0
103,2314,10,20,346,60,78,100,683,993,782,46,10,3960,460,43,532,160,1,0
104,2344,10,20,358,42,72,90,950,989,172,41,64,3631,131,-6,458,258,1,0
105,2364,10,20,366,97,66,278,945,947,96,30,33,3308,-192,-34,414,318,1,0
106,2394,10,20,378,72,101,970,953,370,66,15,61,2664,-836,-84,314,442,1,0
108,2444,10,20,398,82,136,957,948,136,117,66,50,2625,-875,-72,177,619,1,0
109,2474,10,20,400,60,104,968,984,234,108,82,50,2697,-803,-44,163,637,1,0
110,2494,10,20,400,100,52,806,976,692,102,41,44,2921,-579,-11,198,602,1,0
111,2524,10,20,412,51,107,106,935,986,157,51,50,3427,-73,45,339,485,1,0
112,2554,10,20,424,75,78,103,891,944,477,30,57,3743,243,61,425,423,1,0
113,2574,10,20,400,33,66,111,673,961,755,128,125,4178,678,87,464,336,1,0
114,2604,10,20,400,97,66,92,520,972,891,76,138,4311,811,82,544,256,1,0
115,2634,10,20,400,72,78,106,782,951,712,76,138,4049,549,45,559,241,1,0
116,2664,10,20,408,82,122,79,953,961,160,71,101,3627,127,-5,505,311,1,0
117,2684,10,20,416,79,110,90,958,947,96,92,44,3360,-140,-25,469,363,1,0
118,2714,10,20,428,66,75,482,940,888,78,51,71,3175,-325,-45,431,425,1,0
119,2744,10,20,400,45,63,854,955,569,93,71,47,2880,-620,-64,330,470,1,0
120,2764,10,20,400,72,98,920,927,395,111,30,84,2871,-629,-62,281,519,1,0
121,2784,10,20,400,42,72,944,953,388,111,61,111,3043,-457,-42,262,538,1,0
122,2805,10,20,404,60,87,907,971,430,111,20,115,3080,-420,-22,284,524,1,0
123,2825,10,20,412,72,113,755,981,751,138,71,142,3213,-287,-3,324,500,1,0
124,2855,10,20,424,91,113,249,961,954,166,0,142,3533,33,28,392,456,1,0
126,2904,10,20,444,97,107,116,984,989,184,92,166,3664,164,30,453,435,1,0
128,2944,10,20,460,51,122,167,976,989,214,71,125,3580,80,11,471,449,1,0
129,2965,10,20,468,82,101,87,940,961,193,82,125,3709,209,18,486,450,1,0
130,2985,10,20,476,115,98,135,974,986,199,82,108,3530,30,9,498,454,1,0
131,3018,10,20,484,66,87,127,989,965,175,97,128,3713,213,11,503,465,1,0
132,3038,10,20,492,94,136,140,963,975,184,71,64,3388,-112,-12,501,483,1,0
133,3068,10,20,504,82,72,122,958,958,148,71,81,3517,17,-8,506,502,1,0
134,3098,10,20,516,69,72,111,979,972,178,71,84,3543,43,0,516,516,1,0
135,3118,10,20,524,66,101,111,979,1000,129,56,94,3407,-93,-7,524,524,1,0
136,3148,10,20,536,85,136,127,943,1000,160,15,108,3546,46,6,536,536,1,0
137,3178,10,20,548,124,113,159,955,937,132,82,135,3385,-115,-10,548,548,1,0
138,3208,10,20,560,91,113,95,971,972,160,117,101,3748,248,2,554,566,1,0
139,3238,10,20,560,63,101,119,940,940,187,107,94,3548,48,2,559,561,1,0
140,3258,10,20,560,124,151,119,943,975,120,87,118,3350,-150,-6,560,560,1,0
141,3288,10,20,560,88,154,116,953,965,141,76,33,3353,-147,-7,558,562,1,0
142,3308,10,20,560,91,139,92,955,926,96,61,84,3320,-180,-17,545,575,1,0
143,3338,10,20,560,88,119,90,922,954,141,61,91,3467,-33,-5,542,578,1,0
144,3368,10,20,560,118,139,84,917,958,126,61,33,3255,-245,-7,549,571,1,0
145,3388,10,20,560,91,130,124,948,947,135,25,50,3364,-136,-5,546,574,1,0
146,3418,10,20,560,133,142,84,955,947,175,46,67,3261,-239,-8,540,580,1,0
147,3438,10,20,560,136,122,122,932,958,305,76,94,3308,-192,-6,537,583,1,0
148,3468,10,20,560,106,145,153,909,986,398,41,67,3378,-122,1,549,571,1,0
149,3498,10,20,560,127,104,122,922,909,474,30,88,3431,-69,12,556,564,1,0
150,3528,10,20,560,142,159,111,816,965,598,35,111,3603,103,15,560,560,1,0
151,3558,10,20,560,151,151,108,779,954,734,61,94,3541,41,11,560,560,1,0
152,3578,10,20,560,167,154,108,746,912,740,51,54,3521,21,8,560,560,1,0
153,3608,10,20,560,136,145,161,712,986,812,41,61,3593,93,14,569,551,1,0
154,3628,10,20,560,139,165,153,642,958,876,35,67,3617,117,10,565,555,1,0
155,3658,10,20,560,170,165,111,380,937,951,46,33,3695,195,16,581,539,1,0
156,3688,10,20,560,151,168,180,256,986,1000,102,71,3817,317,17,593,527,1,0
157,3709,10,20,560,133,142,108,132,951,978,128,81,3972,472,28,613,507,1,0
158,3729,10,20,505,103,139,137,119,965,984,169,67,4038,538,31,585,425,1,0
159,3749,10,20,400,112,116,122,116,961,981,312,47,4165,665,35,508,292,1,0
160,3779,10,20,400,121,119,95,119,926,960,635,23,4440,940,48,560,240,1,0
161,3800,10,20,400,133,133,148,155,986,1000,682,74,4303,803,37,583,217,1,0
162,3820,10,20,400,148,133,185,173,975,1000,497,94,4147,647,22,588,212,1,0
163,3840,10,20,400,164,101,145,160,996,963,276,44,4037,537,7,578,222,1,0
164,3861,10,20,400,130,104,148,150,979,1000,148,101,4116,616,2,562,238,1,0
166,3901,10,20,412,139,130,151,663,986,996,97,77,3701,201,-33,485,339,1,0
167,3931,10,20,424,133,171,143,974,996,779,61,84,3522,22,-44,445,403,1,0
168,3951,10,20,432,176,165,188,937,1000,821,97,138,3627,127,-34,441,423,1,0
169,3981,10,20,444,133,119,132,725,1000,990,107,50,3789,289,-10,450,438,1,0
170,4024,10,20,456,130,107,156,227,1000,1000,210,94,4014,514,14,496,416,1,0
171,4044,10,20,400,97,90,145,129,1000,990,384,98,4505,1005,51,510,290,1,0
172,4074,10,20,400,85,107,84,108,944,990,912,81,4779,1279,71,619,181,1,0
173,4094,10,20,290,48,113,122,88,888,963,953,74,4752,1252,69,599,0,1,0
174,4124,10,20,278,75,122,106,113,940,933,917,61,4663,1163,41,606,0,1,0
175,4144,10,20,286,69,122,106,111,958,924,682,61,4550,1050,22,592,0,1,0
176,4174,10,20,298,127,107,119,189,954,978,158,27,4014,514,-25,528,90,1,0
177,4194,10,20,306,97,101,129,567,968,930,76,0,3926,426,-36,483,129,1,0
178,4214,10,20,314,106,130,135,924,954,785,25,6,3596,96,-65,408,220,1,0
179,4235,10,20,322,63,116,122,917,965,359,35,0,3536,36,-67,350,294,1,0
180,4255,10,20,330,106,87,116,937,930,217,30,0,3403,-97,-69,320,340,1,0
181,4275,10,20,338,82,119,100,976,961,163,46,0,3409,-91,-62,309,367,1,0
182,4304,10,20,350,94,107,71,932,940,299,41,0,3581,81,-28,334,366,1,0
183,4324,10,20,358,45,95,100,898,944,697,51,0,3848,348,3,358,358,1,0
184,4345,10,20,366,115,104,98,810,951,900,66,0,3763,263,7,386,346,1,0
185,4375,10,20,378,91,145,114,334,926,900,102,6,4042,542,19,418,338,1,0
186,4405,10,20,390,139,87,61,121,940,948,307,0,4360,860,48,515,265,1,0
187,4425,10,20,398,75,78,68,72,933,936,605,0,4867,1367,79,601,195,1,0
188,4445,10,20,345,97,95,61,98,933,972,820,10,4958,1458,84,638,90,1,0
189,4475,10,20,357,69,116,79,67,930,936,800,40,4786,1286,54,674,90,1,0
190,4505,10,20,369,85,113,66,150,937,960,215,0,4379,879,9,643,95,1,0
191,4525,10,20,377,82,122,90,549,947,894,61,0,3991,491,-25,593,161,1,0
192,4555,10,20,389,82,110,111,963,979,658,0,3,3696,196,-56,490,288,1,0
193,4585,10,20,401,48,72,140,974,954,178,0,0,3520,20,-62,412,390,1,0
194,4605,10,20,409,48,116,140,953,1000,208,41,0,3431,-69,-61,394,424,1,0
195,4635,10,20,421,60,81,87,979,923,359,46,0,3725,225,-27,405,437,1,0
196,4665,10,20,433,124,90,108,924,940,915,133,0,3855,355,3,446,420,1,0
197,4694,10,20,400,60,122,98,398,954,909,148,6,4174,674,31,483,317,1,0
198,4714,10,20,400,54,101,98,168,982,942,420,33,4501,1001,50,539,261,1,0
199,4734,10,20,345,85,72,90,90,926,945,830,20,4964,1464,86,592,98,1,0
200,4755,10,20,270,88,66,95,106,923,909,943,50,4933,1433,79,605,0,1,0
201,4775,10,20,270,79,116,103,111,982,972,933,108,4750,1250,55,642,0,1,0
202,4795,10,20,278,118,139,90,98,968,981,856,98,4589,1089,31,618,0,1,0
203,4815,10,20,286,54,110,71,129,926,954,564,3,4604,1104,19,598,0,1,0
204,4835,10,20,294,82,104,111,238,951,906,235,6,4237,737,-16,548,90,1,0
205,4855,10,20,302,79,87,111,647,940,906,169,10,4135,635,-24,512,92,1,0
206,4885,10,20,314,106,107,137,961,940,658,71,37,3545,45,-63,425,203,1,0
207,4915,10,20,326,109,90,161,994,940,205,92,0,3357,-143,-76,338,314,1,0
208,4935,10,20,334,79,104,206,943,937,129,46,6,3336,-164,-75,313,355,1,0
209,4965,10,20,346,100,104,145,935,905,308,46,0,3347,-153,-50,314,378,1,0
210,4995,10,20,358,88,81,119,953,926,815,87,23,3866,366,1,355,361,1,0
211,5029,10,20,366,82,104,87,645,940,930,92,27,3989,489,17,389,343,1,0
212,5049,10,20,374,109,107,119,318,1000,939,287,64,4069,569,31,448,300,1,0
213,5079,10,20,386,100,127,135,158,986,969,784,30,4407,907,50,538,234,1,0
214,5109,10,20,398,79,122,98,90,940,954,923,61,4828,1328,66,621,175,1,0
215,5129,10,20,400,124,113,108,103,916,924,923,71,4503,1003,45,647,153,1,0
216,5159,10,20,400,94,113,111,103,923,930,948,16,4691,1191,47,683,117,1,0
217,5189,10,20,349,94,101,108,106,944,945,835,10,4654,1154,37,676,90,1,0
218,5209,10,20,357,100,72,103,212,958,945,364,0,4318,818,0,647,90,1,0
219,5239,10,20,369,57,113,74,805,905,921,92,30,3918,418,-44,548,190,1,0
220,5259,10,20,377,33,87,90,886,916,691,61,0,3921,421,-42,508,246,1,0
221,5289,10,20,389,36,84,103,901,905,181,35,3,3556,56,-64,427,351,1,0
222,5319,10,20,401,103,84,148,948,909,205,25,27,3372,-128,-63,388,414,1,0
223,5349,10,20,413,85,101,119,932,933,525,76,30,3636,136,-30,404,422,1,0
224,5369,10,20,421,48,84,82,917,944,894,107,37,4066,566,8,440,402,1,0
225,5399,10,20,400,36,75,87,476,972,945,174,57,4318,818,35,493,307,1,0
226,5429,10,20,400,57,116,63,103,937,948,682,84,4667,1167,60,588,212,1,0
227,5449,10,20,290,18,72,63,77,926,960,871,61,4980,1480,83,593,0,1,0
229,5509,10,20,270,27,81,66,90,940,966,851,105,5042,1542,53,718,0,1,0
230,5529,10,20,274,21,75,84,152,940,933,451,50,4679,1179,19,684,0,1,0
231,5559,10,20,286,36,58,79,740,972,990,66,37,4092,592,-41,559,60,1,0
232,5589,10,20,298,85,66,108,927,951,492,66,33,3737,237,-69,439,157,1,0
233,5609,10,20,306,54,75,241,953,965,145,30,40,3440,-60,-87,355,257,1,0
234,5629,10,20,314,54,69,541,945,947,117,5,50,3250,-250,-95,306,322,1,0
235,5650,10,20,322,39,122,623,966,933,145,30,44,3127,-373,-90,275,369,1,0
236,5670,10,20,330,42,75,583,950,954,105,20,61,3224,-276,-73,258,402,1,0
237,5690,10,20,338,54,104,294,943,958,138,5,57,3300,-200,-48,272,404,1,0
238,5720,10,20,350,42,101,116,953,975,580,30,37,3666,166,-2,325,375,1,0
239,5750,10,20,362,60,125,114,844,947,948,112,84,3911,411,31,396,328,1,0
240,5770,10,20,370,66,98,114,370,975,975,200,122,4414,914,57,467,273,1,0
241,5800,10,20,382,48,84,90,90,937,939,579,44,4854,1354,88,599,165,1,0
242,5969,10,20,332,103,127,230,1000,965,181,71,88,3204,-296,-75,314,350,1,0
243,5990,10,20,340,106,127,278,994,1000,129,82,81,3154,-346,-65,304,376,1,0
244,6010,10,20,348,145,133,228,955,982,141,66,94,3129,-371,-61,292,404,1,0
245,6034,10,20,352,94,122,172,997,996,181,76,98,3381,-119,-44,297,407,1,0
246,6063,10,20,364,94,136,159,979,979,338,51,64,3472,-28,-14,346,382,1,0
247,6083,10,20,372,112,122,169,955,989,655,117,91,3609,109,4,364,380,1,0
248,6103,10,20,380,100,110,140,769,986,894,112,101,3888,388,22,392,368,1,0
249,6123,10,20,388,118,127,124,471,986,993,143,135,4036,536,35,430,346,1,0
250,6144,10,20,396,109,101,145,292,1000,1000,102,84,3957,457,34,470,322,1,0
251,6164,10,20,404,124,136,145,181,979,987,82,67,3847,347,22,491,317,1,0
252,6194,10,20,400,75,133,153,194,1000,1000,169,88,4165,665,36,522,278,1,0
253,6214,10,20,400,88,110,124,178,982,1000,102,88,4179,679,34,550,250,1,0
255,6264,10,20,404,100,104,132,531,958,957,123,57,3895,395,-1,514,294,1,0
256,6294,10,20,416,115,101,145,911,930,564,133,77,3608,108,-24,485,347,1,0
257,6324,10,20,428,94,104,151,974,937,256,35,50,3450,-50,-48,433,423,1,0
258,6344,10,20,436,88,122,153,968,975,226,56,40,3421,-79,-44,432,440,1,0
259,6364,10,20,444,91,90,124,1000,972,262,66,44,3581,81,-21,443,445,1,0
260,6384,10,20,452,85,93,124,948,961,232,76,64,3574,74,-13,452,452,1,0
261,6404,10,20,460,115,130,140,937,933,244,117,40,3392,-108,-25,460,460,1,0
263,6464,10,20,484,106,95,145,932,982,513,76,23,3576,76,6,487,481,1,0
264,6484,10,20,492,88,81,92,823,951,631,56,27,3920,420,27,519,465,1,0
265,6504,10,20,500,85,81,103,725,968,776,102,16,4018,518,35,555,445,1,0
266,6524,10,20,508,85,113,103,699,965,803,35,44,3835,335,20,572,444,1,0
268,6564,10,20,524,106,95,87,658,947,818,71,10,3895,395,16,592,456,1,0
269,6584,10,20,532,75,104,114,766,961,767,87,54,3801,301,4,593,471,1,0
270,6604,10,20,540,133,104,129,847,982,652,25,27,3544,44,-18,571,509,1,0
272,6645,10,20,556,45,78,90,852,961,468,30,10,3831,331,0,585,527,1,0
273,6665,10,20,560,82,87,114,886,944,356,66,27,3670,170,-10,576,544,1,0
274,6685,10,20,560,103,84,100,930,1000,320,35,61,3501,1,-17,569,551,1,0
275,6715,10,20,560,75,110,116,948,954,283,20,3,3491,-9,-17,562,558,1,0
276,6735,10,20,560,57,87,103,919,937,235,46,13,3594,94,-11,560,560,1,0
277,6755,10,20,560,42,104,116,955,933,190,51,0,3430,-70,-16,560,560,1,0
278,6785,10,20,560,30,58,76,911,982,205,30,0,3663,163,0,560,560,1,0
279,6805,10,20,560,54,61,74,943,940,193,56,0,3638,138,2,563,557,1,0
280,6835,10,20,560,69,66,45,932,944,178,51,0,3632,132,2,567,553,1,0
281,6855,10,20,560,82,78,79,919,891,175,71,0,3625,125,-2,562,558,1,0
282,6885,10,20,560,66,78,58,886,916,151,41,0,3623,123,0,560,560,1,0
283,6905,10,20,560,42,81,79,927,947,148,35,0,3614,114,0,561,559,1,0
284,6935,10,20,560,51,17,47,914,895,232,87,0,3665,165,4,567,553,1,0
285,6965,10,20,560,0,63,95,901,923,250,35,0,3686,186,5,575,545,1,0
286,6995,10,20,560,21,75,68,906,905,211,25,0,3656,156,1,572,548,1,0
287,7015,10,20,560,48,113,74,909,895,169,46,0,3482,-18,-12,565,555,1,0
288,7039,10,20,560,33,23,21,901,968,151,20,0,3628,128,-5,563,557,1,0
289,7068,10,20,560,24,46,74,911,912,132,51,0,3601,101,-1,560,560,1,0
290,7088,10,20,560,0,52,47,961,951,151,0,0,3607,107,0,560,560,1,0
291,7108,10,20,560,15,34,50,919,958,163,41,0,3629,129,-1,560,560,1,0
292,7129,10,20,560,42,61,71,914,951,166,51,10,3631,131,2,561,559,1,0
293,7149,10,20,560,27,40,68,911,926,211,30,10,3658,158,4,565,555,1,0
294,7169,10,20,560,54,63,68,924,958,217,15,0,3663,163,5,570,550,1,0
295,7190,10,20,560,36,43,68,937,951,190,10,33,3640,140,2,571,549,1,0
296,7220,10,20,560,69,55,103,950,923,196,25,0,3558,58,-3,567,553,1,0
297,7250,10,20,560,75,84,87,917,933,202,35,10,3651,151,0,564,556,1,0
298,7270,10,20,560,63,66,103,914,972,160,30,16,3553,53,-5,561,559,1,0
299,7300,10,20,560,88,87,98,930,947,123,35,10,3596,96,-7,560,560,1,0
300,7320,10,20,560,164,52,114,948,940,160,51,71,3281,-219,-24,554,566,1,0
301,7350,10,20,560,106,127,79,950,1000,157,25,74,3317,-183,-24,533,587,1,0
302,7370,10,20,560,148,66,124,909,965,166,30,74,3315,-185,-17,531,589,1,0
303,7390,10,20,560,170,119,151,937,972,172,20,47,3165,-335,-21,525,595,1,0
304,7410,10,20,560,127,154,153,961,979,247,30,30,3240,-260,-14,524,596,1,0
305,7431,10,20,560,133,122,114,914,993,262,41,20,3299,-201,-9,525,595,1,0
306,7451,10,20,560,130,130,129,888,989,371,30,37,3361,-139,2,542,578,1,0
307,7471,10,20,560,161,113,137,883,1000,483,41,74,3403,-97,3,550,570,1,0
308,7491,10,20,560,139,116,122,826,975,604,25,77,3507,7,13,556,564,1,0
309,7511,10,20,560,115,104,111,844,972,610,30,0,3554,54,16,559,561,1,0
310,7531,10,20,560,75,98,114,937,986,416,25,30,3694,194,21,560,560,1,0
311,7551,10,20,560,79,136,169,961,958,193,87,3,3373,-127,1,560,560,1,0
312,7572,10,20,560,127,139,506,1000,979,126,5,33,3022,-478,-30,536,584,1,0
313,7592,10,20,505,124,177,984,976,933,63,30,64,2756,-744,-52,429,581,1,0
314,7622,10,20,345,389,938,970,989,171,75,56,20,1888,-1612,-109,115,575,1,0
315,7642,10,20,270,933,988,976,911,101,87,5,47,1554,-1946,-138,0,622,1,0
317,7682,10,20,220,936,968,915,142,27,36,25,10,1088,-2412,-136,0,660,1,0
318,7702,10,20,220,914,924,835,88,20,78,30,67,970,-2530,-126,0,675,1,0
319,7722,10,20,220,893,909,517,31,45,30,5,27,837,-2663,-113,0,682,1,0
320,7743,10,20,220,875,901,183,38,31,57,30,74,646,-2854,-106,0,685,1,0
321,7772,10,20,220,872,630,45,5,20,30,51,40,419,-3081,-98,0,687,1,0
322,7792,10,20,224,869,537,50,0,31,9,35,27,381,-3119,-86,0,691,1,0
323,7812,10,20,232,857,581,26,0,0,21,41,33,404,-3096,-68,0,699,1,0
324,7832,10,20,240,896,793,42,0,6,0,0,54,469,-3031,-49,0,707,1,0
325,7852,10,20,248,911,863,61,0,0,0,0,0,486,-3014,-34,0,715,1,0
326,7873,10,20,256,951,906,251,0,0,0,0,0,667,-2833,-12,0,723,1,0
327,7893,10,20,264,957,915,734,2,27,0,0,0,914,-2586,12,0,731,1,0
328,7913,10,20,270,927,898,917,54,0,9,0,0,996,-2504,25,0,737,1,0
329,7943,10,20,270,115,895,928,642,20,0,0,0,1812,-1688,78,0,737,1,0
330,7963,10,20,270,42,587,944,935,104,0,0,0,2216,-1284,110,0,723,1,0
331,7993,10,20,274,12,40,862,955,758,33,0,0,2959,-541,153,0,561,1,0
