seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
59,1227,10,20,995,91,59,356,956,947,82,50,38,3261,-239,-17,976,1000,1,0
60,1248,10,20,850,39,50,670,989,863,85,30,60,3076,-424,-42,781,919,1,0
61,1276,10,20,850,76,77,908,969,493,109,55,49,2920,-580,-50,708,992,1,0
62,1297,10,20,850,64,113,898,974,388,112,90,53,2793,-707,-52,678,1000,1,0
63,1317,10,20,850,57,41,876,954,503,94,90,88,2840,-660,-29,697,1000,1,0
64,1337,10,20,850,97,59,739,954,765,106,120,74,3222,-278,17,789,911,1,0
65,1357,10,20,850,64,110,428,992,951,94,80,74,3122,-378,22,804,896,1,0
66,1377,10,20,900,73,74,214,969,979,118,65,95,3439,-61,53,905,895,1,0
68,1427,10,20,1000,115,113,139,1000,1000,182,80,81,3256,-244,10,999,1000,1,0
69,1447,10,20,1000,128,116,158,1000,996,179,110,130,3507,7,18,1000,996,1,0
70,1467,10,20,1000,106,101,142,1000,989,206,80,127,3466,-34,13,1000,997,1,0
71,1487,10,20,1000,94,92,88,969,940,237,90,88,3658,158,27,1000,989,1,0
72,1507,10,20,875,134,116,144,972,1000,334,95,113,3477,-23,13,882,868,1,0
73,1527,10,20,850,91,74,85,954,944,379,100,98,3842,342,38,887,813,1,0
74,1547,10,20,900,67,116,115,896,947,498,75,106,3754,254,16,923,877,1,0
75,1567,10,20,850,97,119,139,810,961,632,45,137,3856,356,27,902,798,1,0
76,1587,10,20,875,161,140,155,832,1000,711,80,120,3636,136,1,895,855,1,0
77,1607,10,20,850,88,86,126,772,982,683,125,95,3966,466,30,917,783,1,0
78,1627,10,20,850,112,95,109,820,1000,638,85,91,3683,183,-2,874,826,1,0
79,1647,10,20,850,103,92,126,883,979,501,100,109,3814,314,6,895,805,1,0
80,1667,10,20,875,131,131,150,979,975,331,110,91,3413,-87,-37,867,883,1,0
81,1687,10,20,925,204,152,227,984,989,255,60,106,3267,-233,-53,908,942,1,0
82,1707,10,20,850,115,140,147,972,1000,151,50,49,3209,-291,-61,809,891,1,0
83,1728,10,20,850,155,185,139,954,972,158,45,77,3122,-378,-52,787,913,1,0
84,1757,10,20,850,143,116,104,941,944,173,80,77,3216,-284,-26,798,902,1,0
85,1777,10,20,850,137,128,142,944,954,161,45,67,3189,-311,-20,796,904,1,0
86,1797,10,20,850,207,176,193,972,982,212,55,116,3246,-254,-6,819,881,1,0
87,1817,10,20,850,185,146,142,946,989,267,35,81,3199,-301,-4,820,880,1,0
88,1837,10,20,850,185,146,160,921,972,434,45,84,3295,-205,6,830,870,1,0
89,1857,10,20,900,164,131,171,759,986,750,45,84,3527,27,31,906,894,1,0
90,1877,10,20,950,161,146,168,437,947,966,45,67,3685,185,50,968,932,1,0
91,1897,10,20,850,179,158,139,215,989,945,110,95,3810,310,57,888,812,1,0
92,1917,10,20,850,167,101,120,134,965,966,291,77,4073,573,73,945,755,1,0
93,1937,10,20,700,140,137,142,116,867,939,869,120,4500,1000,112,936,464,1,0
94,1957,10,20,460,173,140,112,131,265,945,964,148,4642,1142,109,850,176,1,0
95,1977,10,20,460,106,92,147,126,188,984,949,424,5132,1632,134,850,81,1,0
96,2007,10,20,460,128,125,126,134,97,987,924,738,5194,1694,120,875,80,1,0
97,2036,10,20,460,161,164,187,187,202,981,959,473,4790,1290,33,850,136,1,0
98,2057,10,20,460,149,101,142,129,258,1000,974,127,4700,1200,0,850,184,1,0
99,2077,10,20,460,146,131,139,141,867,1000,904,155,4538,1038,-19,850,222,1,0
100,2097,10,20,460,140,125,163,189,1000,1000,286,113,4152,652,-63,850,314,1,0
101,2117,10,20,460,125,125,176,440,1000,981,135,56,3860,360,-91,850,398,1,0
102,2137,10,20,460,118,131,142,908,961,811,145,98,3702,202,-90,850,437,1,0
103,2157,10,20,460,149,89,163,962,975,297,105,38,3480,-20,-100,421,850,1,0
104,2177,10,20,460,131,113,163,984,954,264,50,53,3268,-232,-107,386,850,1,0
105,2197,10,20,460,106,89,163,989,972,726,35,35,3657,157,-37,445,850,1,0
106,2217,10,20,485,73,128,131,263,958,930,135,14,4114,614,37,553,417,1,0
108,2257,10,20,585,112,125,142,113,286,978,964,201,4783,1283,119,896,274,1,0
109,2277,10,20,520,94,131,117,106,157,951,959,484,5235,1735,144,933,120,1,0
110,2297,10,20,520,125,50,83,103,136,930,959,427,5315,1815,141,1000,120,1,0
111,2317,10,20,520,97,101,131,108,269,960,969,151,4995,1495,59,920,120,1,0
112,2337,10,20,570,118,98,99,134,839,951,959,67,4754,1254,-10,862,278,1,0
113,2357,10,20,620,97,92,34,106,965,917,628,0,4790,1290,-12,900,340,1,0
114,2377,10,20,670,64,113,56,189,947,908,125,0,4276,776,-64,846,494,1,0
115,2397,10,20,720,100,98,85,356,989,908,85,0,4064,564,-77,844,596,1,0
116,2417,10,20,770,70,101,72,534,961,936,85,0,4039,539,-70,873,667,1,0
117,2437,10,20,820,121,101,104,425,989,939,85,45,3820,320,-75,867,773,1,0
118,2457,10,20,850,103,59,112,263,972,963,160,0,4149,649,-21,985,715,1,0
119,2477,10,20,700,73,65,117,124,951,954,582,38,4645,1145,44,949,451,1,0
120,2497,10,20,700,91,74,72,108,916,957,934,77,4932,1432,70,1000,385,1,0
121,2517,10,20,700,97,68,85,124,583,954,939,84,5041,1541,80,1000,332,1,0
123,2557,10,20,520,70,71,99,58,332,936,964,176,5408,1908,93,988,120,1,0
124,2578,10,20,520,118,98,96,108,622,936,934,127,4915,1415,14,887,153,1,0
125,2598,10,20,570,70,71,85,101,958,927,879,56,4901,1401,-13,887,253,1,0
126,2618,10,20,620,76,74,101,184,986,933,286,56,4449,949,-59,847,393,1,0
127,2638,10,20,670,76,101,88,544,968,924,120,10,4119,619,-99,790,550,1,0
128,2658,10,20,720,94,74,99,805,926,884,105,0,4106,606,-89,807,633,1,0
129,2678,10,20,770,94,50,75,797,972,887,120,0,4118,618,-55,876,664,1,0
130,2698,10,20,820,94,83,126,670,919,914,115,0,4080,580,-47,911,729,1,0
131,2718,10,20,850,103,98,93,275,958,914,190,0,4248,748,-11,980,720,1,0
132,2738,10,20,700,67,53,117,162,954,936,688,31,4670,1170,50,937,463,1,0
133,2758,10,20,700,109,62,101,111,881,930,929,84,4666,1166,57,974,426,1,0
134,2778,10,20,460,79,71,64,88,342,960,939,222,5422,1922,121,873,80,1,0
135,2798,10,20,460,36,50,29,65,188,902,949,480,5683,2183,150,985,80,1,0
136,2818,10,20,460,54,65,107,83,164,920,969,448,5529,2029,112,991,80,1,0
138,2858,10,20,460,64,92,56,83,769,960,939,116,5144,1644,-6,850,84,1,0
139,2878,10,20,460,118,98,115,118,951,942,743,106,4622,1122,-56,850,176,1,0
140,2898,10,20,460,121,59,77,245,951,927,201,45,4245,745,-103,850,287,1,0
142,2938,10,20,460,57,110,147,946,965,343,80,24,3511,11,-159,421,850,1,0
143,2958,10,20,460,109,101,150,954,947,203,60,45,3273,-227,-154,383,850,1,0
144,2978,10,20,460,82,74,123,972,954,349,45,42,3637,137,-74,430,850,1,0
145,3008,10,20,460,60,59,77,546,1000,936,145,17,4258,758,23,850,346,1,0
146,3028,10,20,460,88,50,72,149,951,948,809,123,4934,1434,125,850,143,1,0
147,3048,10,20,510,39,68,75,68,916,945,914,88,4999,1499,126,890,130,1,0
148,3068,10,20,545,36,53,96,98,965,972,924,88,4985,1485,94,930,160,1,0
149,3088,10,20,545,57,80,72,136,1000,963,703,123,4889,1389,54,900,190,1,0
150,3108,10,20,595,85,77,99,217,937,960,211,38,4501,1001,-13,850,340,1,0
151,3128,10,20,645,88,104,117,729,979,936,115,45,3963,463,-85,760,530,1,0
152,3149,10,20,695,45,77,126,954,961,604,10,0,3772,272,-107,719,671,1,0
153,3169,10,20,745,94,89,85,962,933,389,25,56,3749,249,-93,746,744,1,0
154,3189,10,20,795,85,125,128,974,951,489,100,60,3668,168,-71,795,795,1,0
155,3209,10,20,845,121,113,152,926,1000,790,110,91,3675,175,-48,849,841,1,0
156,3229,10,20,850,128,128,126,574,993,972,90,113,3864,364,-13,877,823,1,0
157,3249,10,20,850,131,125,152,281,1000,981,155,109,4045,545,17,924,776,1,0
158,3269,10,20,850,125,74,126,197,961,987,160,95,4140,640,31,981,719,1,0
159,3289,10,20,700,91,65,128,144,1000,987,271,98,4446,946,65,909,491,1,0
160,3309,10,20,700,88,83,126,141,951,942,492,95,4578,1078,69,944,456,1,0
161,3329,10,20,460,91,95,85,146,954,978,507,173,4857,1357,93,850,137,1,0
162,3349,10,20,460,115,107,142,146,961,933,256,81,4087,587,-10,850,286,1,0
163,3369,10,20,460,103,86,99,159,958,1000,100,63,4271,771,-13,850,299,1,0
164,3389,10,20,460,143,116,139,635,975,884,105,53,3753,253,-57,850,381,1,0
165,3409,10,20,460,134,77,155,977,961,145,95,28,3292,-208,-124,408,850,1,0
166,3429,10,20,460,137,71,235,997,982,133,80,60,3242,-258,-110,377,850,1,0
167,3449,10,20,460,134,110,388,979,989,118,40,35,3079,-421,-93,360,850,1,0
168,3469,10,20,460,94,110,198,987,993,145,100,28,3459,-41,-32,429,850,1,0
169,3489,10,20,460,158,101,150,984,993,182,35,74,3206,-294,-34,415,850,1,0
170,3509,10,20,460,121,95,152,878,993,589,80,45,3605,105,5,850,458,1,0
171,3529,10,20,460,94,56,101,250,958,969,120,74,4315,815,97,850,308,1,0
172,3549,10,20,460,103,113,109,182,979,957,115,17,4014,514,62,850,328,1,0
173,3569,10,20,460,67,65,56,106,940,957,80,21,4424,924,80,850,273,1,0
174,3589,10,20,460,60,77,93,162,972,930,80,0,4372,872,74,850,244,1,0
175,3609,10,20,510,88,62,88,696,989,808,85,0,4044,544,17,654,366,1,0
176,3629,10,20,560,106,56,96,944,951,106,50,0,3401,-99,-76,546,574,1,0
177,3649,10,20,610,115,98,227,962,1000,63,40,3,3185,-315,-100,548,672,1,0
178,3669,10,20,660,70,95,640,954,814,63,60,77,3072,-428,-96,566,754,1,0
179,3689,10,20,710,128,89,852,959,559,45,20,42,2728,-772,-106,519,901,1,0
180,3709,10,20,725,70,74,806,929,618,39,35,0,2920,-580,-67,551,899,1,0
182,3759,10,20,850,149,95,198,921,979,88,40,0,3148,-352,10,806,894,1,0
183,3779,10,20,850,125,77,150,911,1000,42,65,17,3217,-283,15,827,873,1,0
184,3799,10,20,875,91,20,61,926,933,54,60,0,3501,1,37,876,874,1,0
185,3819,10,20,925,79,44,91,924,884,121,70,0,3583,83,47,936,914,1,0
186,3839,10,20,975,67,65,75,946,912,240,55,0,3663,163,49,995,955,1,0
187,3859,10,20,1000,45,110,48,962,944,273,55,0,3554,54,26,1000,989,1,0
188,3879,10,20,1000,42,125,93,908,919,306,30,0,3567,67,18,1000,990,1,0
189,3899,10,20,1000,79,35,42,921,951,376,70,0,3757,257,29,1000,973,1,0
190,3919,10,20,850,42,29,64,878,937,446,35,10,3808,308,31,887,813,1,0
191,3939,10,20,850,54,59,104,853,986,477,25,0,3758,258,19,883,817,1,0
192,3959,10,20,850,82,80,85,865,951,446,45,28,3814,314,17,899,801,1,0
193,3979,10,20,850,82,50,80,936,958,407,65,24,3770,270,7,880,820,1,0
194,4010,10,20,875,131,56,128,946,944,349,90,3,3448,-52,-28,873,877,1,0
195,4040,10,20,950,79,65,101,924,951,224,35,24,3590,90,-13,952,948,1,0
196,4069,10,20,1000,158,119,107,964,1000,188,40,102,3365,-135,-37,986,1000,1,0
197,4089,10,20,850,146,143,115,987,993,179,60,56,3199,-301,-49,813,887,1,0
198,4109,10,20,850,161,98,142,959,1000,179,75,53,3300,-200,-29,821,879,1,0
199,4129,10,20,850,155,152,163,967,1000,191,30,53,3171,-329,-31,796,904,1,0
200,4149,10,20,850,121,128,134,949,993,173,20,35,3234,-266,-13,821,879,1,0
201,4169,10,20,850,179,110,168,997,1000,267,60,53,3223,-277,-11,820,880,1,0
202,4189,10,20,875,88,110,112,997,1000,167,75,42,3419,-81,11,865,885,1,0
203,4209,10,20,850,152,161,436,1000,1000,155,80,60,3033,-467,-25,788,912,1,0
204,4229,10,20,850,146,161,997,1000,867,112,75,53,2797,-703,-56,699,1000,1,0
205,4249,10,20,460,551,979,1000,987,157,115,60,24,1885,-1615,-155,95,850,1,0
206,4269,10,20,460,951,964,959,379,101,51,60,84,1318,-2182,-207,80,999,1,0
207,4298,10,20,460,887,934,179,63,69,24,40,53,646,-2854,-220,80,1000,1,0
208,4459,10,20,460,521,56,50,73,0,0,0,0,0,-3500,-49,80,1000,1,0
209,4479,10,20,460,807,59,88,101,20,0,0,0,333,-3167,-20,80,1000,1,0
210,4499,10,20,460,1000,74,104,113,0,24,0,0,449,-3051,3,80,1000,1,0
211,4519,10,20,510,1000,398,136,169,52,30,0,0,691,-2809,49,120,1000,1,0
212,4539,10,20,520,975,928,142,98,52,0,0,0,592,-2908,37,120,1000,1,0
213,4559,10,20,520,984,919,635,108,41,0,0,0,949,-2551,63,120,1000,1,0
214,4579,10,20,520,256,934,1000,205,122,142,45,63,1785,-1715,150,120,925,1,0
215,4599,10,20,520,100,514,978,951,10,0,0,0,2093,-1407,171,227,813,1,0
216,4619,10,20,570,73,80,946,956,206,15,0,0,2648,-852,202,421,719,1,0
217,4639,10,20,620,128,23,166,962,961,60,0,0,3185,-315,226,618,622,1,0
218,4659,10,20,670,64,29,80,896,909,328,5,0,3733,233,228,766,574,1,0
219,4679,10,20,720,70,74,77,612,947,817,85,0,4086,586,225,902,538,1,0
220,4699,10,20,770,48,68,88,455,933,826,40,0,4167,667,181,981,559,1,0
221,4719,10,20,820,18,71,50,640,923,753,0,0,4048,548,115,993,647,1,0
222,4739,10,20,850,88,95,67,911,909,392,0,0,3765,265,41,918,782,1,0
223,4759,10,20,875,88,56,101,982,965,97,0,0,3421,-79,-23,870,880,1,0
224,4779,10,20,925,30,59,150,939,937,27,0,0,3388,-112,-33,918,932,1,0
225,4799,10,20,975,60,44,238,944,940,54,0,0,3330,-170,-37,956,994,1,0
226,4820,10,20,850,106,104,522,972,912,75,30,0,2948,-552,-68,769,931,1,0
227,4849,10,20,850,115,101,723,962,727,124,15,0,2892,-608,-60,715,985,1,0
228,4869,10,20,850,54,44,734,934,699,51,10,0,2985,-515,-40,725,975,1,0
229,4889,10,20,850,64,35,619,967,807,63,70,0,3078,-422,-16,774,926,1,0
230,4909,10,20,850,45,83,442,951,916,24,40,0,3205,-295,7,802,898,1,0
231,4929,10,20,850,42,74,260,949,982,91,65,0,3329,-171,24,834,866,1,0
232,4949,10,20,900,30,77,155,939,965,91,90,53,3393,-107,29,896,904,1,0
233,4969,10,20,950,18,35,75,959,951,21,55,38,3497,-3,38,958,942,1,0
234,4989,10,20,1000,0,41,16,951,944,33,55,45,3498,-2,29,1000,994,1,0
235,5010,10,20,1000,0,0,29,896,905,45,70,3,3502,2,24,1000,995,1,0
236,5040,10,20,1000,0,11,34,883,919,33,20,31,3509,9,14,1000,997,1,0
237,5069,10,20,1000,21,44,40,924,877,69,15,0,3486,-14,6,1000,999,1,0
238,5089,10,20,1000,21,32,0,934,912,66,0,0,3494,-6,4,1000,1000,1,0
239,5109,10,20,1000,15,17,91,964,940,139,15,0,3596,96,13,1000,997,1,0
240,5129,10,20,1000,0,29,109,964,923,79,0,0,3407,-93,-6,999,1000,1,0
241,5149,10,20,1000,3,0,37,944,923,106,15,0,3575,75,9,1000,998,1,0
242,5169,10,20,1000,0,14,61,926,947,106,45,0,3585,85,10,1000,996,1,0
243,5189,10,20,1000,0,38,45,949,874,94,30,0,3479,-21,-4,999,1000,1,0
244,5209,10,20,1000,6,35,48,913,905,82,0,0,3497,-3,-1,1000,1000,1,0
245,5230,10,20,1000,0,29,72,929,905,176,30,7,3625,125,11,1000,993,1,0
246,5259,10,20,1000,0,26,18,931,902,194,0,0,3636,136,10,1000,988,1,0
247,5279,10,20,1000,0,38,0,913,916,185,15,0,3638,138,8,1000,987,1,0
248,5299,10,20,1000,0,50,64,908,937,197,5,0,3651,151,6,1000,988,1,0
249,5319,10,20,1000,12,44,18,913,874,139,0,0,3598,98,0,1000,992,1,0
250,5339,10,20,1000,0,23,29,893,919,91,20,0,3507,7,-15,997,1000,1,0
251,5359,10,20,1000,6,29,53,946,916,79,0,3,3491,-9,-11,998,1000,1,0
252,5379,10,20,1000,9,38,50,941,972,72,0,0,3508,8,-7,999,1000,1,0
253,5399,10,20,1000,27,8,61,918,937,39,10,0,3505,5,-8,999,1000,1,0
254,5419,10,20,1000,27,56,58,934,944,51,0,0,3502,2,-6,999,1000,1,0
255,5439,10,20,1000,9,20,26,913,881,0,0,0,3491,-9,-5,999,1000,1,0
256,5459,10,20,1000,0,0,58,921,898,72,30,0,3493,-7,-3,1000,1000,1,0
257,5479,10,20,1000,0,50,61,931,933,36,30,0,3500,0,-1,1000,1000,1,0
258,5499,10,20,1000,0,32,67,906,891,48,20,0,3495,-5,-1,1000,1000,1,0
259,5519,10,20,1000,15,47,48,939,916,51,0,0,3493,-7,-1,1000,1000,1,0
260,5540,10,20,1000,12,23,99,931,905,60,0,0,3492,-8,-3,1000,1000,1,0
261,5569,10,20,1000,24,38,77,951,947,69,15,10,3498,-2,1,1000,1000,1,0
262,5589,10,20,1000,0,32,61,954,926,69,30,28,3492,-8,0,1000,1000,1,0
263,5609,10,20,1000,36,119,53,954,919,69,50,24,3341,-159,-14,993,1000,1,0
264,5629,10,20,1000,0,32,32,941,968,109,75,0,3587,87,9,1000,998,1,0
265,5649,10,20,1000,67,71,93,992,926,124,55,53,3574,74,13,1000,996,1,0
266,5669,10,20,1000,0,17,40,949,940,118,45,10,3585,85,10,1000,995,1,0
267,5689,10,20,1000,60,80,96,994,979,158,90,17,3607,107,7,1000,995,1,0
268,5709,10,20,1000,109,83,131,1000,989,176,70,63,3367,-133,-17,996,1000,1,0
269,5729,10,20,1000,109,95,152,1000,989,188,75,84,3363,-137,-23,987,1000,1,0
270,5749,10,20,1000,109,173,163,1000,1000,227,100,84,3331,-169,-21,982,1000,1,0
271,5770,10,20,875,88,146,134,977,982,203,60,38,3393,-107,-12,860,890,1,0
272,5790,10,20,925,121,107,117,974,968,297,65,35,3335,-165,-10,907,943,1,0
274,5830,10,20,1000,91,134,109,810,954,659,55,14,3710,210,37,1000,986,1,0
275,5850,10,20,850,91,83,115,744,986,756,40,21,3916,416,65,926,774,1,0
276,5870,10,20,850,30,80,104,625,954,808,40,10,3989,489,60,944,756,1,0
277,5890,10,20,850,54,41,80,594,947,848,85,0,4106,606,52,988,712,1,0
279,5930,10,20,850,64,101,75,845,947,571,70,49,3765,265,-2,900,800,1,0
280,5950,10,20,875,33,107,75,921,930,331,60,0,3602,102,-27,886,864,1,0
281,5970,10,20,925,30,95,93,951,947,145,50,60,3605,105,-28,928,922,1,0
282,5990,10,20,975,27,38,56,901,884,82,30,0,3495,-5,-37,967,983,1,0
283,6011,10,20,1000,45,41,48,883,909,0,50,0,3507,7,-32,993,1000,1,0
284,6040,10,20,1000,39,47,26,918,888,0,25,0,3491,-9,-20,996,1000,1,0
285,6060,10,20,1000,0,44,29,875,919,0,30,0,3512,12,-12,998,1000,1,0
286,6080,10,20,1000,36,74,56,929,898,51,0,0,3491,-9,-10,998,1000,1,0
287,6100,10,20,1000,9,47,37,918,916,103,5,0,3579,79,1,1000,1000,1,0
289,6140,10,20,1000,18,41,53,974,916,109,0,0,3567,67,3,1000,999,1,0
290,6160,10,20,1000,33,38,69,939,951,164,0,14,3622,122,9,1000,992,1,0
291,6180,10,20,1000,67,47,91,979,940,173,15,0,3614,114,7,1000,992,1,0
292,6200,10,20,1000,42,50,45,929,951,237,45,3,3673,173,12,1000,985,1,0
293,6220,10,20,1000,39,56,45,934,912,361,15,10,3740,240,17,1000,976,1,0
294,6240,10,20,850,24,44,53,873,923,398,40,0,3783,283,20,882,818,1,0
295,6260,10,20,850,0,47,40,873,909,376,20,0,3769,269,14,881,819,1,0
296,6280,10,20,850,12,95,61,865,926,474,35,0,3827,327,15,900,800,1,0
297,6300,10,20,850,39,59,99,893,926,486,65,3,3823,323,8,882,818,1,0
298,6320,10,20,850,27,56,104,903,916,510,45,42,3752,252,3,879,821,1,0
299,6340,10,20,850,0,41,69,878,898,434,0,0,3799,299,4,881,819,1,0
300,6360,10,20,850,82,20,83,954,968,458,40,24,3791,291,3,881,819,1,0
301,6380,10,20,850,54,59,93,924,951,407,5,17,3773,273,0,878,822,1,0
302,6401,10,20,850,60,44,80,956,954,337,40,24,3724,224,-6,872,828,1,0
304,6441,10,20,950,30,35,83,972,951,173,35,31,3618,118,-17,953,947,1,0
305,6461,10,20,1000,109,116,131,1000,979,237,20,95,3296,-204,-45,987,1000,1,0
306,6481,10,20,1000,51,71,83,994,926,136,30,24,3582,82,-11,998,1000,1,0
308,6521,10,20,1000,97,83,85,974,965,103,15,14,3573,73,-2,1000,1000,1,0
309,6541,10,20,1000,97,68,99,959,947,130,20,38,3592,92,5,1000,997,1,0
310,6561,10,20,1000,100,95,136,1000,930,100,20,42,3306,-194,-25,990,1000,1,0
311,6581,10,20,1000,73,80,104,997,947,130,90,67,3506,6,-4,1000,1000,1,0
312,6601,10,20,1000,15,50,50,946,940,88,45,14,3498,-2,-2,1000,1000,1,0
313,6621,10,20,1000,88,44,56,974,902,97,55,17,3480,-20,-2,1000,1000,1,0
314,6641,10,20,1000,30,41,72,949,919,75,0,3,3491,-9,-1,1000,1000,1,0
315,6662,10,20,1000,94,98,158,1000,968,127,60,56,3472,-28,-2,1000,1000,1,0
316,6691,10,20,1000,73,38,107,982,944,121,35,63,3500,0,1,1000,1000,1,0
317,6711,10,20,1000,76,62,123,1000,989,151,70,77,3516,16,3,1000,1000,1,0
318,6731,10,20,1000,79,101,120,967,965,118,20,31,3387,-113,-6,999,1000,1,0
319,6751,10,20,850,128,146,158,992,937,161,35,38,3168,-332,-41,814,886,1,0
320,6771,10,20,900,18,38,56,896,940,72,5,0,3511,11,1,897,903,1,0
321,6791,10,20,950,70,71,93,911,909,145,35,63,3610,110,23,955,945,1,0
322,6811,10,20,1000,27,38,64,936,926,127,30,31,3593,93,19,1000,996,1,0
323,6831,10,20,1000,85,89,96,949,951,188,40,28,3635,135,16,1000,996,1,0
324,6851,10,20,1000,73,41,69,964,930,185,20,3,3625,125,10,1000,998,1,0
325,6871,10,20,1000,79,95,67,951,961,185,25,14,3634,134,13,1000,997,1,0
326,6891,10,20,1000,79,107,91,974,933,291,35,31,3564,64,12,1000,995,1,0
