pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,raw_message
2026-07-08 20:15:19.480,192.168.0.50:49598,status,6929,0,FAST,540,540,21,28,83,-4,-13.9,8.2,0.55,2,False,0.011,0.200,0.850,0.0,6.9,3,1.000,543,537,,,,,,,,,,"type=status,loop=6929,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=83,error=-4,filtered_error=-13.9,filtered_rate=8.2,confidence=0.55,active=2,wide=False,curve=0.011,kp=0.200,kd=0.850,p=0.0,d=6.9,steering=3,scale=1.000,left=543,right=537"
2026-07-08 20:15:20.502,192.168.0.50:49598,status,7028,0,FAST,540,540,21,28,85,135,141.3,-4.5,0.52,2,False,0.043,0.200,0.850,10.3,-3.9,10,1.000,550,530,,,,,,,,,,"type=status,loop=7028,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=85,error=135,filtered_error=141.3,filtered_rate=-4.5,confidence=0.52,active=2,wide=False,curve=0.043,kp=0.200,kd=0.850,p=10.3,d=-3.9,steering=10,scale=1.000,left=550,right=530"
2026-07-08 20:15:21.477,192.168.0.50:49598,status,7127,0,FAST,540,540,20,28,86,120,112.8,-3.8,0.52,2,False,0.036,0.200,0.850,4.6,-3.2,1,1.000,541,539,,,,,,,,,,"type=status,loop=7127,drive=0,speed_state=FAST,target=540,current=540,compute_ms=20,max_ms=28,overrun=86,error=120,filtered_error=112.8,filtered_rate=-3.8,confidence=0.52,active=2,wide=False,curve=0.036,kp=0.200,kd=0.850,p=4.6,d=-3.2,steering=1,scale=1.000,left=541,right=539"
2026-07-08 20:15:22.501,192.168.0.50:49598,status,7226,0,FAST,540,540,21,28,87,191,186.9,9.9,0.60,2,False,0.060,0.200,0.850,19.4,8.4,28,1.000,568,512,,,,,,,,,,"type=status,loop=7226,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=87,error=191,filtered_error=186.9,filtered_rate=9.9,confidence=0.60,active=2,wide=False,curve=0.060,kp=0.200,kd=0.850,p=19.4,d=8.4,steering=28,scale=1.000,left=568,right=512"
2026-07-08 20:15:23.486,192.168.0.50:49598,status,7325,0,FAST,540,540,21,28,88,147,83.8,10.9,0.53,2,False,0.041,0.200,0.850,0.0,9.3,-3,1.000,537,543,,,,,,,,,,"type=status,loop=7325,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=88,error=147,filtered_error=83.8,filtered_rate=10.9,confidence=0.53,active=2,wide=False,curve=0.041,kp=0.200,kd=0.850,p=0.0,d=9.3,steering=-3,scale=1.000,left=537,right=543"
2026-07-08 20:15:24.539,192.168.0.50:49598,status,7424,0,FAST,540,540,21,28,89,-153,-127.3,-12.0,0.62,2,False,0.047,0.200,0.850,-7.5,-10.2,-21,1.000,519,561,,,,,,,,,,"type=status,loop=7424,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=89,error=-153,filtered_error=-127.3,filtered_rate=-12.0,confidence=0.62,active=2,wide=False,curve=0.047,kp=0.200,kd=0.850,p=-7.5,d=-10.2,steering=-21,scale=1.000,left=519,right=561"
2026-07-08 20:15:25.523,192.168.0.50:49598,status,7523,0,FAST,540,450,21,28,90,-296,-121.7,-82.3,0.66,3,False,0.118,0.200,0.850,-6.3,-69.9,-26,1.000,424,476,,,,,,,,,,"type=status,loop=7523,drive=0,speed_state=FAST,target=540,current=450,compute_ms=21,max_ms=28,overrun=90,error=-296,filtered_error=-121.7,filtered_rate=-82.3,confidence=0.66,active=3,wide=False,curve=0.118,kp=0.200,kd=0.850,p=-6.3,d=-69.9,steering=-26,scale=1.000,left=424,right=476"
2026-07-08 20:15:26.516,192.168.0.50:49598,status,7622,0,FAST,540,370,21,28,91,-504,-349.3,-91.6,0.69,3,False,0.183,0.200,0.850,-51.9,-77.9,-57,1.000,313,427,,,,,,,,,,"type=status,loop=7622,drive=0,speed_state=FAST,target=540,current=370,compute_ms=21,max_ms=28,overrun=91,error=-504,filtered_error=-349.3,filtered_rate=-91.6,confidence=0.69,active=3,wide=False,curve=0.183,kp=0.200,kd=0.850,p=-51.9,d=-77.9,steering=-57,scale=1.000,left=313,right=427"
2026-07-08 20:15:27.592,192.168.0.50:49598,status,7721,0,FAST,540,540,21,28,93,-327,-294.6,-2.4,0.68,2,False,0.088,0.200,0.850,-40.9,-2.1,-39,1.000,501,579,,,,,,,,,,"type=status,loop=7721,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=93,error=-327,filtered_error=-294.6,filtered_rate=-2.4,confidence=0.68,active=2,wide=False,curve=0.088,kp=0.200,kd=0.850,p=-40.9,d=-2.1,steering=-39,scale=1.000,left=501,right=579"
2026-07-08 20:15:28.526,192.168.0.50:49598,status,7820,0,FAST,540,540,21,28,94,68,93.8,-3.0,0.63,2,False,0.032,0.200,0.850,0.8,-2.6,3,1.000,543,537,,,,,,,,,,"type=status,loop=7820,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=94,error=68,filtered_error=93.8,filtered_rate=-3.0,confidence=0.63,active=2,wide=False,curve=0.032,kp=0.200,kd=0.850,p=0.8,d=-2.6,steering=3,scale=1.000,left=543,right=537"
2026-07-08 20:15:30.582,192.168.0.50:49598,status,8018,0,FAST,540,540,20,28,96,157,63.1,27.7,0.64,2,False,0.052,0.200,0.850,0.0,23.6,11,1.000,551,529,,,,,,,,,,"type=status,loop=8018,drive=0,speed_state=FAST,target=540,current=540,compute_ms=20,max_ms=28,overrun=96,error=157,filtered_error=63.1,filtered_rate=27.7,confidence=0.64,active=2,wide=False,curve=0.052,kp=0.200,kd=0.850,p=0.0,d=23.6,steering=11,scale=1.000,left=551,right=529"
2026-07-08 20:15:31.522,192.168.0.50:49598,status,8117,0,FAST,540,540,21,28,97,7,3.1,-5.0,0.46,2,False,0.007,0.200,0.850,0.0,-4.2,-6,1.000,534,546,,,,,,,,,,"type=status,loop=8117,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=97,error=7,filtered_error=3.1,filtered_rate=-5.0,confidence=0.46,active=2,wide=False,curve=0.007,kp=0.200,kd=0.850,p=0.0,d=-4.2,steering=-6,scale=1.000,left=534,right=546"
2026-07-08 20:15:32.646,192.168.0.50:49598,status,8216,0,FAST,540,540,21,28,98,-152,-117.5,-27.2,0.68,3,False,0.056,0.200,0.850,-5.5,-23.1,-14,1.000,526,554,,,,,,,,,,"type=status,loop=8216,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=98,error=-152,filtered_error=-117.5,filtered_rate=-27.2,confidence=0.68,active=3,wide=False,curve=0.056,kp=0.200,kd=0.850,p=-5.5,d=-23.1,steering=-14,scale=1.000,left=526,right=554"
2026-07-08 20:15:34.601,192.168.0.50:49598,status,8414,0,CURVE,420,295,20,28,100,-370,-514.2,176.6,0.76,3,False,0.293,0.280,0.750,-118.8,132.5,-128,1.000,120,423,,,,,,,,,,"type=status,loop=8414,drive=0,speed_state=CURVE,target=420,current=295,compute_ms=20,max_ms=28,overrun=100,error=-370,filtered_error=-514.2,filtered_rate=176.6,confidence=0.76,active=3,wide=False,curve=0.293,kp=0.280,kd=0.750,p=-118.8,d=132.5,steering=-128,scale=1.000,left=120,right=423"
2026-07-08 20:15:35.530,192.168.0.50:49598,status,8513,0,SHARP,280,350,21,28,101,1440,1362.9,117.4,0.74,3,False,0.477,0.360,0.550,458.2,64.6,402,1.000,752,0,,,,,,,,,,"type=status,loop=8513,drive=0,speed_state=SHARP,target=280,current=350,compute_ms=21,max_ms=28,overrun=101,error=1440,filtered_error=1362.9,filtered_rate=117.4,confidence=0.74,active=3,wide=False,curve=0.477,kp=0.360,kd=0.550,p=458.2,d=64.6,steering=402,scale=1.000,left=752,right=0"
2026-07-08 20:15:36.593,192.168.0.50:49598,status,8612,0,FAST,540,440,21,28,102,-33,112.9,-106.3,0.71,2,False,0.126,0.200,0.850,4.6,-90.4,1,1.000,441,439,,,,,,,,,,"type=status,loop=8612,drive=0,speed_state=FAST,target=540,current=440,compute_ms=21,max_ms=28,overrun=102,error=-33,filtered_error=112.9,filtered_rate=-106.3,confidence=0.71,active=2,wide=False,curve=0.126,kp=0.200,kd=0.850,p=4.6,d=-90.4,steering=1,scale=1.000,left=441,right=439"
2026-07-08 20:15:37.665,192.168.0.50:49598,status,8711,0,FAST,540,485,20,28,103,-120,-122.5,-23.9,0.64,3,False,0.058,0.200,0.850,-6.5,-20.3,-34,1.000,451,519,,,,,,,,,,"type=status,loop=8711,drive=0,speed_state=FAST,target=540,current=485,compute_ms=20,max_ms=28,overrun=103,error=-120,filtered_error=-122.5,filtered_rate=-23.9,confidence=0.64,active=3,wide=False,curve=0.058,kp=0.200,kd=0.850,p=-6.5,d=-20.3,steering=-34,scale=1.000,left=451,right=519"
2026-07-08 20:15:38.618,192.168.0.50:49598,status,8810,0,FAST,540,540,21,28,104,120,113.1,-6.3,0.55,2,False,0.038,0.200,0.850,4.6,-5.3,2,1.000,542,538,,,,,,,,,,"type=status,loop=8810,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=104,error=120,filtered_error=113.1,filtered_rate=-6.3,confidence=0.55,active=2,wide=False,curve=0.038,kp=0.200,kd=0.850,p=4.6,d=-5.3,steering=2,scale=1.000,left=542,right=538"
2026-07-08 20:15:39.641,192.168.0.50:49598,status,8909,0,FAST,540,540,21,28,105,154,160.7,-1.1,0.55,2,False,0.046,0.200,0.850,14.1,-0.9,14,1.000,554,526,,,,,,,,,,"type=status,loop=8909,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=105,error=154,filtered_error=160.7,filtered_rate=-1.1,confidence=0.55,active=2,wide=False,curve=0.046,kp=0.200,kd=0.850,p=14.1,d=-0.9,steering=14,scale=1.000,left=554,right=526"
2026-07-08 20:15:40.691,192.168.0.50:49598,status,9008,0,FAST,540,540,21,28,107,-189,-141.1,-24.1,0.77,2,False,0.063,0.200,0.850,-10.2,-20.5,-17,1.000,523,557,,,,,,,,,,"type=status,loop=9008,drive=0,speed_state=FAST,target=540,current=540,compute_ms=21,max_ms=28,overrun=107,error=-189,filtered_error=-141.1,filtered_rate=-24.1,confidence=0.77,active=2,wide=False,curve=0.063,kp=0.200,kd=0.850,p=-10.2,d=-20.5,steering=-17,scale=1.000,left=523,right=557"
2026-07-08 20:15:41.123,192.168.0.50:49598,finish,,,,,,,,,0,,,,,,0.015,,,,,,,,,,,,9061,,,,,,"type=finish,loops=9061,speed=540,error=0,curve=0.015"
2026-07-08 20:15:41.123,192.168.0.50:49598,final,,,,,,,,,,,,,,,,,,,,,,,,True,DEBUG,10,9061,2.861,28,107,1.18,0,"type=final,finished=True,mode=DEBUG,control_ms=10,loops=9061,average_compute_ms=2.861,max_compute_ms=28,overrun_count=107,overrun_rate=1.18,line_lost_entry=0"
