seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
31,693,10,20,1000,945,953,906,54,48,96,64,87,986,-2514,-6,-132,1000,1,0
32,716,10,20,1000,971,996,975,77,45,60,39,74,1001,-2499,-206,-161,1000,1,0
33,737,10,20,1000,906,953,964,211,72,96,89,64,1158,-2342,-193,-88,1000,1,0
34,763,10,20,1000,935,943,961,360,100,99,59,106,1493,-2007,63,109,1000,1,0
35,783,10,20,1000,819,956,966,690,93,69,79,71,1445,-2055,-238,33,1000,1,0
36,803,10,20,1000,67,959,969,956,114,114,49,93,2182,-1318,29,413,1000,1,0
37,823,10,20,1000,176,666,1000,997,229,210,99,171,2557,-943,241,620,1000,1,0
38,844,10,20,1000,215,271,1000,1000,288,207,144,207,2932,-568,106,764,1000,1,0
39,864,10,20,1000,115,165,1000,987,187,132,119,152,2909,-591,-52,725,1000,1,0
40,884,10,20,1000,80,168,972,969,142,99,64,110,2692,-808,190,671,1000,1,0
41,904,10,20,1000,61,102,964,951,135,84,44,113,2743,-757,25,664,1000,1,0
42,924,10,20,1000,77,149,966,961,177,153,94,119,2879,-621,-127,698,1000,1,0
43,944,10,20,1000,28,152,936,935,121,90,79,77,2478,-1022,-188,507,1000,1,0
44,964,10,20,1000,25,196,966,935,93,138,69,100,2707,-793,-273,595,1000,1,0
45,984,10,20,1000,86,137,1000,961,121,102,74,119,2806,-694,173,719,1000,1,0
46,1004,10,20,1000,57,74,977,958,118,144,109,165,3168,-332,362,916,1000,1,0
47,1024,10,20,1000,51,71,941,953,163,87,99,106,2836,-664,-301,648,1000,1,0
48,1054,10,20,1000,80,68,972,940,121,102,109,168,3145,-355,15,843,1000,1,0
49,1074,10,20,1000,51,62,922,932,135,108,119,103,3085,-415,473,899,1000,1,0
50,1094,10,20,1000,61,65,975,981,208,135,74,122,2996,-504,102,792,1000,1,0
51,1114,10,20,1000,54,62,895,976,302,129,84,148,3104,-396,201,858,1000,1,0
52,1134,10,20,1000,112,124,776,1000,704,183,114,187,3250,-250,-12,886,1000,1,0
53,1154,10,20,1000,70,90,541,953,840,114,94,155,3440,-60,116,994,1000,1,0
54,1174,10,20,1000,48,65,342,966,927,159,99,103,3526,26,222,1000,949,1,0
55,1204,10,20,1000,28,37,113,987,972,102,89,119,3671,171,-56,1000,934,1,0
56,1224,10,20,1000,22,18,88,909,979,120,89,139,3826,326,45,1000,846,1,0
57,1244,10,20,1000,48,40,85,938,947,147,129,87,3753,253,253,1000,841,1,0
58,1264,10,20,1000,70,49,129,922,940,99,124,106,3723,223,-85,1000,915,1,0
59,1284,10,20,1000,12,31,129,922,913,96,104,142,3752,252,180,1000,855,1,0
60,1314,10,20,1000,0,6,350,914,888,105,69,110,3501,1,-163,972,1000,1,0
61,1334,10,20,1000,19,31,546,889,743,93,94,64,3090,-410,-468,732,1000,1,0
62,1354,10,20,1000,16,31,715,891,684,108,94,77,3077,-423,45,818,1000,1,0
63,1374,10,20,1000,67,102,723,932,649,117,64,97,2982,-518,-120,746,1000,1,0
64,1394,10,20,1000,19,43,671,966,711,111,74,106,3267,-233,91,912,1000,1,0
65,1414,10,20,1000,73,65,530,961,864,135,84,110,3401,-99,221,996,1000,1,0
66,1434,10,20,1000,83,65,331,1000,965,171,99,97,3395,-105,-60,942,1000,1,0
67,1454,10,20,1000,80,102,240,948,993,162,69,132,3543,43,-36,1000,988,1,0
68,1484,10,20,1000,131,102,201,1000,996,171,119,142,3511,11,-202,969,1000,1,0
69,1514,10,20,1000,45,90,91,940,965,102,104,126,3887,387,207,1000,789,1,0
70,1534,10,20,1000,67,90,135,961,944,159,89,135,3714,214,-168,1000,934,1,0
71,1554,10,20,1000,19,6,74,902,927,87,74,90,3506,6,15,1000,995,1,0
72,1584,10,20,1000,0,21,91,904,934,93,59,110,3705,205,211,1000,870,1,0
73,1604,10,20,1000,0,0,80,896,920,84,139,103,3849,349,270,1000,795,1,0
74,1624,10,20,1000,3,0,41,909,951,135,114,84,3741,241,97,1000,875,1,0
75,1644,10,20,1000,0,0,30,889,916,105,84,93,3589,89,-309,985,1000,1,0
76,1664,10,20,1000,3,28,46,914,892,309,64,148,3928,428,86,1000,792,1,0
77,1684,10,20,1000,12,49,46,788,913,804,139,119,4235,735,290,1000,618,1,0
78,1704,10,20,1000,0,12,0,121,892,918,109,97,4497,997,182,1000,519,1,0
79,1724,10,20,1000,16,18,19,20,913,948,243,142,4828,1328,54,1000,393,1,0
80,1754,10,20,1000,0,0,27,18,923,924,378,165,4910,1410,27,1000,361,1,0
81,1784,10,20,1000,0,0,30,72,934,951,243,126,4805,1305,-41,1000,421,1,0
82,1804,10,20,1000,12,15,24,139,934,945,179,148,4685,1185,-104,1000,486,1,0
83,1834,10,20,1000,64,21,52,703,944,954,114,165,4338,838,-7,1000,625,1,0
84,1854,10,20,1000,45,24,102,778,947,969,124,129,4204,704,-73,1000,697,1,0
85,1874,10,20,1000,83,62,88,664,954,996,104,129,4325,825,35,1000,623,1,0
86,1904,10,20,1000,67,99,140,327,954,978,134,171,4426,926,2,1000,583,1,0
87,1925,10,20,1000,41,34,102,105,972,948,199,135,4585,1085,-23,1000,516,1,0
88,1945,10,20,1000,57,62,88,97,940,972,646,142,4996,1496,295,1000,274,1,0
89,1965,10,20,1000,70,74,104,92,923,951,910,174,5007,1507,-65,1000,334,1,0
90,1985,10,20,1000,93,43,102,64,947,984,925,97,4889,1389,10,1000,374,1,0
91,2005,10,20,1000,99,65,110,54,951,954,835,100,4916,1416,27,1000,358,1,0
92,2025,10,20,1000,67,68,66,90,961,960,616,80,4864,1364,20,1000,383,1,0
93,2045,10,20,1000,106,62,77,105,930,966,328,80,4448,948,-361,1000,639,1,0
94,2066,10,20,1000,86,49,69,126,920,957,159,97,4531,1031,-65,1000,548,1,0
95,2086,10,20,1000,25,43,24,167,895,936,139,80,4489,989,-135,1000,580,1,0
96,2106,10,20,1000,16,21,44,172,909,933,139,100,4594,1094,99,1000,490,1,0
97,2126,10,20,1000,35,40,110,185,1000,987,243,129,4548,1048,-108,1000,548,1,0
99,2175,10,20,1000,67,71,127,126,986,1000,636,210,4817,1317,234,1000,366,1,0
100,2195,10,20,1000,115,84,149,162,1000,1000,651,177,4587,1087,-189,1000,545,1,0
101,2215,10,20,1000,102,127,91,141,993,1000,711,200,4638,1138,-170,1000,519,1,0
102,2235,10,20,1000,64,80,69,159,968,939,671,139,4882,1382,232,1000,337,1,0
103,2255,10,20,1000,61,96,127,110,947,963,641,158,4799,1299,183,1000,383,1,0
104,2275,10,20,1000,51,59,19,15,881,927,676,119,5012,1512,-47,1000,329,1,0
105,2295,10,20,1000,0,0,22,12,868,918,577,67,4876,1376,-128,1000,404,1,0
106,2315,10,20,1000,38,34,58,92,920,972,313,155,4874,1374,7,1000,381,1,0
107,2335,10,20,1000,0,0,0,211,940,927,159,87,4462,962,-195,1000,603,1,0
108,2355,10,20,1000,32,9,55,489,930,984,104,100,4384,884,26,1000,598,1,0
109,2375,10,20,1000,54,80,77,492,975,969,109,132,4407,907,24,1000,588,1,0
110,2395,10,20,1000,67,59,96,329,906,924,134,97,4376,876,-88,1000,622,1,0
111,2416,10,20,1000,93,74,157,193,965,1000,328,152,4574,1074,229,1000,476,1,0
112,2436,10,20,1000,38,21,69,59,892,966,671,129,5013,1513,208,1000,282,1,0
113,2456,10,20,1000,3,31,30,126,885,951,935,148,5030,1530,12,1000,310,1,0
114,2476,10,20,1000,22,18,46,72,892,945,920,122,5094,1594,-6,1000,284,1,0
115,2496,10,20,1000,80,77,77,79,923,966,915,155,5102,1602,-17,1000,283,1,0
116,2516,10,20,1000,45,52,60,110,947,969,592,122,4879,1379,-101,1000,398,1,0
117,2536,10,20,1000,38,59,91,180,954,996,243,158,4701,1201,-139,1000,485,1,0
118,2556,10,20,1000,102,90,116,443,982,1000,139,187,4254,754,-249,1000,706,1,0
119,2576,10,20,1000,93,74,55,533,968,1000,124,139,4409,909,410,1000,518,1,0
120,2596,10,20,1000,45,90,129,399,961,1000,114,152,4372,872,37,1000,601,1,0
121,2626,10,20,1000,64,56,104,314,961,978,124,139,4427,927,-98,1000,601,1,0
122,2646,10,20,1000,54,46,96,314,975,960,109,90,4366,866,-40,1000,618,1,0
123,2666,10,20,1000,73,68,129,448,1000,972,139,122,4323,823,-29,1000,635,1,0
124,2686,10,20,1000,35,74,110,670,958,834,129,80,4074,574,19,1000,739,1,0
125,2706,10,20,1000,64,109,129,878,937,567,94,113,3796,296,-318,1000,925,1,0
126,2726,10,20,1000,57,31,38,865,944,375,74,51,3775,275,-25,1000,881,1,0
127,2746,10,20,1000,93,80,96,925,1000,345,79,77,3744,244,114,1000,870,1,0
128,2766,10,20,1000,54,52,179,945,940,354,79,74,3607,107,-44,1000,960,1,0
129,2786,10,20,1000,73,62,71,1000,972,360,74,119,3884,384,4,1000,827,1,0
130,2806,10,20,1000,106,80,154,971,986,423,94,129,3677,177,-169,1000,951,1,0
131,2826,10,20,1000,118,118,146,912,972,429,104,168,3700,200,83,1000,896,1,0
132,2855,10,20,1000,99,127,157,981,996,336,94,177,3708,208,-97,1000,924,1,0
133,2875,10,20,1000,45,71,85,953,965,279,69,174,3935,435,32,1000,799,1,0
134,2895,10,20,1000,64,52,96,953,996,243,79,171,3916,416,-114,1000,834,1,0
135,2915,10,20,1000,35,40,80,927,975,159,64,129,3826,326,216,1000,815,1,0
136,2935,10,20,1000,48,59,82,969,944,87,54,67,3493,-7,-101,979,1000,1,0
138,2975,10,20,1000,141,174,187,1000,1000,135,89,203,3395,-105,82,968,1000,1,0
139,3005,10,20,1000,128,102,190,1000,989,153,114,148,3513,13,-110,987,1000,1,0
140,3025,10,20,1000,80,99,135,971,972,81,19,106,3577,77,175,1000,934,1,0
141,3045,10,20,1000,57,43,201,935,916,66,44,100,3518,18,149,1000,966,1,0
142,3065,10,20,1000,35,71,320,969,934,60,49,110,3451,-49,50,987,1000,1,0
143,3085,10,20,1000,80,118,378,961,947,141,84,103,3387,-113,-67,938,1000,1,0
144,3105,10,20,1000,80,49,389,976,961,114,54,110,3486,-14,174,1000,975,1,0
145,3125,10,20,1000,70,65,314,930,951,66,79,106,3461,-39,-17,980,1000,1,0
146,3145,10,20,1000,96,127,317,984,940,123,134,100,3520,20,138,1000,967,1,0
147,3165,10,20,1000,54,90,160,914,979,96,64,122,3600,100,461,1000,873,1,0
148,3185,10,20,1000,67,49,113,930,947,105,84,93,3498,-2,-305,945,1000,1,0
149,3206,10,20,1000,19,46,82,909,927,114,74,45,3592,92,82,1000,944,1,0
150,3226,10,20,1000,80,99,66,930,913,111,69,110,3763,263,260,1000,835,1,0
151,3246,10,20,1000,83,93,129,966,958,162,119,97,3646,146,155,1000,907,1,0
152,3266,10,20,1000,70,49,85,953,913,123,74,93,3582,82,69,1000,951,1,0
153,3286,10,20,1000,102,90,110,971,989,105,94,106,3506,6,-301,949,1000,1,0
154,3306,10,20,1000,61,77,110,925,965,129,74,93,3522,22,134,1000,966,1,0
155,3326,10,20,1000,102,90,88,930,951,192,89,97,3473,-27,-228,947,1000,1,0
156,3356,10,20,1000,180,71,215,979,1000,207,59,158,3471,-29,-241,944,1000,1,0
157,3376,10,20,1000,41,40,185,938,944,108,89,100,3604,104,126,1000,931,1,0
158,3396,10,20,1000,99,124,864,963,795,168,144,187,3369,-131,51,951,1000,1,0
159,3416,10,20,1000,54,364,966,984,177,168,114,158,2929,-571,-110,724,1000,1,0
160,3439,10,20,1000,938,937,947,456,100,66,69,135,1578,-1922,-842,-16,1000,1,0
161,3466,10,20,1000,954,953,190,64,72,69,59,55,635,-2865,-432,-367,1000,1,0
162,3488,10,20,1000,942,305,11,56,76,57,79,97,244,-3256,-1030,-650,1000,1,0
163,3516,10,20,1000,170,99,85,77,111,87,69,113,986,-2514,0,0,0,0,0
164,3546,10,20,1000,218,90,82,87,97,51,74,119,986,-2514,0,0,0,0,0
165,3566,10,20,1000,713,112,104,28,93,72,94,135,1188,-2312,-2312,-456,1000,1,0
166,3586,10,20,1000,945,246,129,72,38,102,39,80,713,-2787,713,-125,1000,1,0
167,3609,10,20,1000,1000,1000,143,87,163,105,84,106,1273,-2227,440,78,1000,1,0
168,3639,10,20,1000,1000,1000,1000,149,65,72,109,110,1446,-2054,457,158,1000,1,0
169,3666,10,20,1000,93,1000,1000,1000,1000,447,104,74,2825,-675,847,849,1000,1,0
170,3704,10,20,1000,90,121,972,1000,1000,1000,1000,1000,4441,941,0,1000,800,1,1
171,3726,10,20,1000,38,62,950,940,253,135,139,598,3790,290,-613,1000,985,1,0
172,3746,10,20,1000,64,295,941,963,79,96,149,132,2775,-725,-198,580,1000,1,0
173,3769,10,20,1000,0,903,886,394,0,81,99,84,1766,-1734,-608,-35,1000,1,0
174,3796,10,20,1000,0,900,917,226,0,0,39,87,1670,-1830,-214,2,1000,1,0
175,3816,10,20,1000,0,283,908,840,83,0,39,64,2274,-1226,352,440,1000,1,0
176,3836,10,20,1000,0,68,875,850,236,18,44,38,2674,-826,175,609,1000,1,0
177,3856,10,20,1000,0,77,154,894,899,105,99,106,3639,139,475,1000,824,1,0
178,3876,10,20,1000,19,62,110,953,972,156,94,119,3714,214,-84,1000,908,1,0
179,3896,10,20,1000,0,0,58,907,923,171,24,71,3632,132,-193,1000,974,1,0
180,3916,10,20,1000,0,0,60,860,881,192,49,9,3654,154,25,1000,915,1,0
181,3936,10,20,1000,0,0,49,881,885,126,34,22,3600,100,-38,1000,957,1,0
182,3956,10,20,1000,54,65,91,922,902,120,9,87,3587,87,-5,1000,956,1,0
183,3977,10,20,1000,70,31,121,943,909,105,4,67,3480,-20,-5,989,1000,1,0
184,4007,10,20,1000,0,0,35,914,871,102,24,48,3569,69,65,1000,950,1,0
185,4027,10,20,1000,0,0,80,871,902,48,34,55,3508,8,-1,1000,997,1,0
186,4047,10,20,1000,0,0,63,863,895,51,0,38,3509,9,7,1000,994,1,0
187,4067,10,20,1000,0,0,113,899,881,33,29,9,3405,-95,-5,950,1000,1,0
188,4097,10,20,1000,12,0,157,899,916,39,69,19,3384,-116,-118,914,1000,1,0
189,4117,10,20,1000,25,0,168,927,916,87,69,25,3371,-129,-33,926,1000,1,0
190,4137,10,20,1000,51,90,331,925,909,144,89,93,3375,-125,31,942,1000,1,0
191,4157,10,20,1000,48,31,303,948,934,135,69,103,3541,41,172,1000,941,1,0
192,4177,10,20,1000,3,0,306,922,871,48,39,74,3269,-231,-166,844,1000,1,0
193,4207,10,20,1000,51,34,320,951,881,33,39,55,3260,-240,-205,831,1000,1,0
194,4228,10,20,1000,3,40,417,925,878,81,24,61,3207,-293,-57,836,1000,1,0
195,4248,10,20,1000,96,68,538,989,881,141,94,181,3494,-6,86,1000,985,1,0
196,4268,10,20,1000,9,56,444,958,868,126,59,129,3472,-28,-72,970,1000,1,0
197,4288,10,20,1000,22,37,477,979,871,150,74,135,3472,-28,5,987,1000,1,0
198,4308,10,20,1000,99,77,472,1000,940,189,89,216,3607,107,-20,1000,949,1,0
199,4328,10,20,1000,0,0,279,909,875,51,24,116,3486,-14,-88,974,1000,1,0
201,4378,10,20,1000,0,87,215,961,902,54,79,80,3330,-170,27,918,1000,1,0
202,4399,10,20,1000,0,28,102,884,881,36,59,16,3417,-83,32,964,1000,1,0
203,4419,10,20,1000,16,0,27,932,930,27,79,6,3499,-1,88,1000,982,1,0
204,4439,10,20,1000,9,52,46,938,899,66,44,29,3489,-11,-3,994,1000,1,0
205,4459,10,20,1000,9,46,99,948,944,69,49,64,3498,-2,6,1000,1000,1,0
206,4479,10,20,1000,67,34,69,951,913,75,69,38,3489,-11,-20,990,1000,1,0
207,4499,10,20,1000,19,34,41,948,909,87,54,58,3489,-11,-5,994,1000,1,0
208,4519,10,20,1000,3,46,41,920,927,75,49,12,3501,1,-94,980,1000,1,0
209,4539,10,20,1000,0,24,13,932,885,87,74,29,3487,-13,-3,993,1000,1,0
210,4559,10,20,1000,9,34,30,925,937,84,69,51,3503,3,11,1000,997,1,0
211,4579,10,20,1000,0,0,0,886,885,54,44,58,3499,-1,-4,999,1000,1,0
212,4599,10,20,1000,3,37,52,912,975,114,94,74,3601,101,-39,1000,957,1,0
213,4619,10,20,1000,28,24,91,971,958,207,94,119,3819,319,222,1000,786,1,0
214,4639,10,20,1000,54,49,88,961,972,126,49,103,3756,256,-27,1000,873,1,0
215,4659,10,20,1000,41,21,91,989,968,150,49,119,3783,283,102,1000,831,1,0
216,4679,10,20,1000,112,71,118,1000,958,180,124,139,3681,181,98,1000,885,1,0
217,4699,10,20,1000,38,90,140,987,951,141,89,129,3685,185,-153,1000,938,1,0
218,4719,10,20,1000,189,171,234,1000,1000,228,139,249,3537,37,-7,1000,983,1,0
219,4739,10,20,1000,41,56,248,930,902,69,99,100,3483,-17,-47,981,1000,1,0
220,4759,10,20,1000,0,0,414,886,798,48,39,9,3183,-317,-69,820,1000,1,0
221,4780,10,20,1000,0,0,621,878,611,12,29,35,2995,-505,-105,715,1000,1,0
222,4800,10,20,1000,0,0,671,853,489,0,9,0,2909,-591,-44,684,1000,1,0
223,4820,10,20,1000,0,18,538,891,722,6,39,22,3085,-415,130,813,1000,1,0
224,4840,10,20,1000,0,0,113,863,881,6,34,0,3413,-87,163,991,1000,1,0
225,4860,10,20,1000,6,3,60,914,906,75,39,77,3497,-3,-82,981,1000,1,0
226,4880,10,20,1000,22,21,49,932,899,75,59,22,3490,-10,-3,995,1000,1,0
227,4910,10,20,1000,83,99,96,840,937,453,84,77,3826,326,368,1000,750,1,0
230,4970,10,20,1000,0,40,19,409,833,762,24,0,4176,676,46,1000,639,1,0
231,4990,10,20,1000,0,59,58,520,878,735,4,35,4100,600,-63,1000,702,1,0
232,5010,10,20,1000,0,46,44,840,878,267,9,0,3711,211,-389,1000,976,1,0
233,5030,10,20,1000,12,46,66,894,888,48,9,0,3498,-2,12,1000,999,1,0
234,5050,10,20,1000,41,62,88,932,916,84,0,22,3495,-5,83,1000,985,1,0
235,5070,10,20,1000,48,37,237,938,902,87,39,29,3320,-180,-76,890,1000,1,0
236,5090,10,20,1000,128,31,502,958,885,162,9,106,3272,-228,181,922,1000,1,0
237,5111,10,20,1000,173,105,668,1000,791,165,54,100,3041,-459,32,769,1000,1,0
238,5131,10,20,1000,118,99,577,1000,888,135,49,51,3083,-417,135,813,1000,1,0
239,5160,10,20,1000,170,84,232,1000,968,153,84,87,3210,-290,-164,814,1000,1,0
240,5180,10,20,1000,183,80,149,981,940,186,44,110,3413,-87,123,982,1000,1,0
241,5200,10,20,1000,73,37,135,932,920,141,64,64,3501,1,319,1000,930,1,0
242,5220,10,20,1000,25,52,99,871,892,405,24,48,3785,285,95,1000,831,1,0
243,5240,10,20,1000,0,59,46,752,909,603,14,64,3934,434,73,1000,759,1,0
244,5260,10,20,1000,0,40,27,634,850,648,0,38,4006,506,-6,1000,739,1,0
245,5280,10,20,1000,22,0,44,804,909,480,89,9,3852,352,-96,1000,839,1,0
246,5300,10,20,1000,0,46,35,891,909,252,99,29,3688,188,-75,1000,919,1,0
247,5320,10,20,1000,3,0,44,932,885,96,39,45,3487,-13,-108,970,1000,1,0
248,5340,10,20,1000,28,43,110,930,940,66,44,135,3647,147,156,1000,890,1,0
249,5360,10,20,1000,35,37,165,920,906,120,29,103,3629,129,122,1000,907,1,0
250,5381,10,20,1000,35,34,251,902,871,75,19,100,3480,-20,153,1000,977,1,0
251,5401,10,20,1000,57,31,546,917,805,75,29,90,3114,-386,-115,774,1000,1,0
252,5431,10,20,1000,0,9,679,899,618,36,4,42,2972,-528,-11,724,1000,1,0
253,5461,10,20,1000,0,0,74,817,847,0,0,0,3509,9,222,1000,947,1,0
254,5491,10,20,1000,73,59,146,966,944,165,64,139,3713,213,186,1000,849,1,0
255,5511,10,20,1000,0,0,35,927,934,42,49,25,3501,1,-74,985,1000,1,0
256,5541,10,20,1000,45,49,116,938,930,132,59,84,3509,9,0,1000,996,1,0
257,5561,10,20,1000,48,24,82,971,920,141,39,90,3591,91,4,1000,952,1,0
258,5581,10,20,1000,0,40,38,935,934,102,9,71,3577,77,16,1000,957,1,0
259,5601,10,20,1000,16,46,85,943,906,147,34,67,3601,101,-191,1000,990,1,0
260,5621,10,20,1000,3,12,80,963,923,150,64,97,3600,100,-9,1000,950,1,0
261,5641,10,20,1000,45,71,58,971,906,105,54,110,3743,243,-127,1000,902,1,0
262,5661,10,20,1000,19,43,49,930,916,105,89,77,3577,77,82,1000,942,1,0
263,5681,10,20,1000,51,31,60,927,913,105,49,71,3577,77,79,1000,943,1,0
264,5701,10,20,1000,0,24,33,886,895,24,49,25,3502,2,-75,985,1000,1,0
265,5721,10,20,1000,0,0,16,894,875,69,69,90,3494,-6,-95,976,1000,1,0
266,5741,10,20,1000,0,0,16,868,892,45,29,0,3506,6,1,1000,997,1,0
267,5761,10,20,1000,12,40,49,891,930,93,29,64,3510,10,10,1000,993,1,0
268,5781,10,20,1000,0,12,60,878,947,21,0,32,3518,18,18,1000,987,1,0
269,5801,10,20,1000,90,68,121,971,930,150,84,93,3510,10,31,1000,988,1,0
270,5821,10,20,1000,128,105,226,1000,975,186,99,119,3366,-134,10,933,1000,1,0
271,5841,10,20,1000,67,18,171,974,923,84,24,84,3363,-137,-115,904,1000,1,0
272,5861,10,20,1000,0,31,93,932,895,57,54,77,3489,-11,-72,979,1000,1,0
273,5881,10,20,1000,0,74,116,922,913,93,34,45,3408,-92,-64,939,1000,1,0
274,5901,10,20,1000,45,74,138,930,947,108,94,51,3482,-18,59,1000,997,1,0
275,5921,10,20,1000,57,68,132,935,947,111,69,87,3488,-12,4,995,1000,1,0
276,5941,10,20,1000,61,56,102,958,944,102,54,61,3496,-4,80,1000,985,1,0
277,5961,10,20,1000,51,40,132,969,947,141,94,58,3501,1,8,1000,998,1,0
278,5981,10,20,1000,57,37,82,948,940,129,99,87,3593,93,90,1000,932,1,0
279,6010,10,20,1000,35,62,66,932,927,129,114,100,3875,375,308,1000,738,1,0
280,6039,10,20,1000,93,71,99,943,961,114,74,84,3589,89,86,1000,935,1,0
281,6059,10,20,1000,61,37,99,963,958,66,129,48,3656,156,154,1000,885,1,0
282,6079,10,20,1000,83,80,129,951,944,96,89,90,3402,-98,-408,860,1000,1,0
283,6099,10,20,1000,57,56,127,951,944,120,64,58,3493,-7,-6,996,1000,1,0
284,6119,10,20,1000,73,65,129,940,947,114,59,113,3667,167,264,1000,856,1,0
285,6139,10,20,1000,35,31,71,932,909,93,54,51,3493,-7,-1,997,1000,1,0
286,6159,10,20,1000,0,0,0,886,864,12,74,51,3493,-7,4,998,1000,1,0
287,6179,10,20,1000,16,43,85,894,868,66,54,45,3492,-8,-3,996,1000,1,0
288,6200,10,20,1000,0,31,116,927,909,0,74,64,3406,-94,-90,932,1000,1,0
289,6220,10,20,1000,0,12,196,935,923,30,39,84,3353,-147,-12,921,1000,1,0
290,6240,10,20,1000,9,3,176,891,916,36,74,42,3373,-127,21,939,1000,1,0
291,6260,10,20,1000,0,0,149,922,878,18,74,9,3374,-126,-6,934,1000,1,0
292,6280,10,20,1000,0,0,38,878,881,3,24,0,3500,0,-7,999,1000,1,0
293,6300,10,20,1000,6,3,44,884,864,12,19,0,3494,-6,-5,996,1000,1,0
294,6320,10,20,1000,0,0,30,889,913,0,14,0,3506,6,10,1000,995,1,0
295,6340,10,20,1000,19,18,66,930,947,99,9,71,3504,4,-6,1000,1000,1,0
296,6360,10,20,1000,0,0,0,868,868,0,4,3,3500,0,5,1000,999,1,0
297,6380,10,20,1000,0,0,2,943,892,54,4,19,3486,-14,-18,989,1000,1,0
298,6400,10,20,1000,0,0,96,914,864,108,34,19,3572,72,89,1000,943,1,0
299,6420,10,20,1000,0,0,60,912,895,75,54,48,3495,-5,3,999,1000,1,0
300,6440,10,20,1000,6,0,41,899,909,63,39,6,3502,2,13,1000,997,1,0
301,6470,10,20,1000,19,34,74,938,930,90,34,6,3497,-3,-8,997,1000,1,0
302,6490,10,20,1000,38,68,107,997,954,162,64,103,3681,181,198,1000,863,1,0
303,6510,10,20,1000,6,18,69,932,885,168,64,38,3615,115,-243,1000,994,1,0
304,6530,10,20,1000,0,18,77,956,982,234,129,100,3931,431,305,1000,709,1,0
305,6550,10,20,1000,0,34,49,951,927,204,59,97,3641,141,-166,1000,964,1,0
306,6570,10,20,1000,3,24,52,969,934,126,44,126,3784,284,-49,1000,864,1,0
307,6590,10,20,1000,83,109,143,1000,954,186,124,158,3736,236,143,1000,846,1,0
308,6610,10,20,1000,0,9,58,914,888,117,64,93,3584,84,85,1000,938,1,0
309,6640,10,20,1000,0,0,0,863,923,24,0,22,3516,16,-197,965,1000,1,0
310,6660,10,20,1000,0,0,35,868,965,15,14,0,3526,26,-69,999,1000,1,0
311,6680,10,20,1000,0,6,359,891,881,63,39,55,3244,-256,-144,836,1000,1,0
312,6700,10,20,1000,22,28,613,863,732,120,99,93,3154,-346,18,825,1000,1,0
313,6720,10,20,1000,9,15,657,914,666,33,114,77,3149,-351,153,852,1000,1,0
314,6749,10,20,1000,45,0,461,909,850,84,49,77,3175,-325,82,850,1000,1,0
315,6769,10,20,1000,35,0,234,914,940,54,49,64,3338,-162,87,935,1000,1,0
316,6789,10,20,1000,0,0,63,886,899,87,0,16,3503,3,-12,999,1000,1,0
317,6809,10,20,1000,0,0,22,889,927,54,14,38,3510,10,9,1000,993,1,0
