seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
79,1716,10,20,250,9,0,0,20,3,12,49,0,3781,281,0,900,0,0,0
80,1736,10,20,250,45,44,0,40,48,18,0,0,3781,281,0,900,0,0,0
81,1766,10,20,250,87,0,27,88,24,75,24,54,3781,281,0,900,0,0,0
82,1796,10,20,250,69,44,81,110,108,78,78,99,3781,281,0,900,0,0,0
83,1816,10,20,275,114,71,146,148,118,169,73,136,3616,116,-23,290,260,1,0
84,1836,10,20,275,156,127,116,161,139,129,44,92,2467,-1033,-139,158,392,1,0
85,1856,10,20,325,105,50,114,148,104,135,54,92,2909,-591,-112,150,500,1,0
86,1876,10,20,250,117,73,125,138,83,105,39,95,2909,-591,-75,250,900,0,0
87,1896,10,20,250,72,41,46,85,76,75,0,99,2909,-591,-50,250,900,0,0
88,1916,10,20,250,66,35,43,98,83,30,59,61,2909,-591,-34,250,900,0,0
89,1936,10,20,250,42,47,57,52,17,48,49,17,2909,-591,-23,250,900,0,0
90,1956,10,20,250,36,41,38,55,45,78,54,0,2909,-591,-15,250,900,0,0
91,1976,10,20,250,39,17,32,47,34,21,0,17,2909,-591,-10,250,900,0,0
92,2005,10,20,250,24,29,35,65,34,42,4,30,2909,-591,-6,0,900,0,0
93,2026,10,20,250,0,8,65,37,3,36,29,0,2909,-591,-4,0,900,0,0
94,2056,10,20,250,0,0,16,17,0,48,19,41,2909,-591,-2,0,900,0,0
95,2086,10,20,250,36,14,46,47,0,0,49,47,2909,-591,-1,0,900,0,0
96,2116,10,20,250,0,0,0,27,6,42,29,13,2909,-591,0,0,900,0,0
97,2146,10,20,250,0,11,0,35,0,3,4,10,2909,-591,0,0,900,0,0
98,2176,10,20,250,0,26,0,5,0,36,54,71,2909,-591,0,0,900,0,0
99,2206,10,20,250,0,38,0,0,0,0,0,0,2909,-591,0,0,900,0,0
100,2236,10,20,250,6,32,0,0,0,0,0,0,2909,-591,0,0,900,0,0
101,2256,10,20,250,0,38,0,0,0,0,44,0,2909,-591,0,0,900,0,0
102,2276,10,20,250,0,65,0,0,17,0,83,0,2909,-591,0,0,900,0,0
103,2306,10,20,275,0,44,0,236,578,589,216,208,4771,1271,184,441,120,1,0
104,2326,10,20,325,0,423,399,193,376,344,413,352,3986,486,136,493,157,1,0
105,2346,10,20,375,441,269,260,294,344,392,369,304,3497,-3,45,416,334,1,0
106,2366,10,20,425,204,452,366,365,275,299,295,280,3392,-108,-10,423,427,1,0
107,2386,10,20,475,375,218,312,284,404,368,280,287,3496,-4,-21,471,479,1,0
108,2406,10,20,525,441,372,407,355,289,371,300,291,3219,-281,-36,503,547,1,0
109,2427,10,20,575,471,399,396,309,473,377,241,339,3232,-268,-36,542,608,1,0
110,2456,10,20,650,258,452,317,380,386,401,349,294,3499,-1,12,652,648,1,0
111,2476,10,20,700,363,381,432,337,289,320,413,366,3465,-35,2,700,700,1,0
112,2496,10,20,750,462,260,347,357,383,398,0,232,2940,-560,-52,681,819,1,0
113,2517,10,20,800,231,349,269,309,386,302,413,222,3587,87,22,805,795,1,0
114,2546,10,20,875,315,242,451,455,254,368,330,318,3502,2,12,881,869,1,0
115,2566,10,20,925,243,221,217,352,337,299,369,332,3836,336,24,942,908,1,0
116,2586,10,20,875,375,349,334,362,289,429,320,273,3381,-119,-4,874,876,1,0
117,2606,10,20,925,288,298,472,440,393,296,413,386,3614,114,1,927,923,1,0
118,2627,10,20,975,375,251,250,342,411,247,408,311,3576,76,1,977,973,1,0
119,2656,10,20,1000,444,387,366,392,334,450,320,284,3288,-212,-32,986,1000,1,0
120,2676,10,20,1000,327,526,442,332,243,419,349,291,3278,-222,-29,982,1000,1,0
121,2696,10,20,905,363,343,355,284,233,353,399,284,3436,-64,-18,887,923,1,0
122,2716,10,20,955,255,399,301,377,334,271,339,284,3455,-45,1,953,957,1,0
123,2736,10,20,1000,219,307,269,382,317,305,448,243,3683,183,24,1000,995,1,0
124,2756,10,20,1000,345,476,258,392,278,525,423,352,3577,77,14,1000,997,1,0
125,2777,10,20,1000,261,322,326,337,379,287,334,301,3552,52,8,1000,999,1,0
126,2797,10,20,1000,372,319,345,425,282,160,305,215,3114,-386,-24,979,1000,1,0
127,2817,10,20,850,426,322,323,476,407,311,354,157,3170,-330,-35,796,904,1,0
128,2837,10,20,900,582,437,445,410,320,444,433,383,3281,-219,-10,879,921,1,0
129,2857,10,20,875,285,298,271,272,285,196,280,270,3405,-95,1,861,889,1,0
130,2878,10,20,850,561,363,358,181,250,175,408,191,2928,-572,-42,771,929,1,0
131,2898,10,20,850,546,426,320,259,299,141,359,253,2946,-554,-43,723,977,1,0
132,2918,10,20,850,369,366,244,264,348,329,325,178,3251,-249,0,798,902,1,0
133,2938,10,20,850,420,431,271,324,303,238,399,195,3140,-360,4,808,892,1,0
134,2958,10,20,850,300,428,385,287,327,190,374,215,3218,-282,9,827,873,1,0
135,2978,10,20,900,339,316,399,297,365,299,399,335,3528,28,35,905,895,1,0
136,3008,10,20,950,345,355,312,352,317,353,458,332,3590,90,40,959,941,1,0
137,3028,10,20,855,378,399,320,360,275,302,330,246,3230,-270,-10,830,880,1,0
138,3049,10,20,905,360,343,277,249,181,287,270,339,3380,-120,7,896,914,1,0
139,3078,10,20,850,435,340,331,219,292,268,216,263,3089,-411,-27,788,912,1,0
140,3098,10,20,900,315,443,260,403,672,356,236,356,3468,-32,24,902,898,1,0
141,3119,10,20,950,411,440,413,357,397,401,408,318,3371,-129,6,940,960,1,0
142,3148,10,20,1000,276,289,377,347,271,314,428,359,3689,189,37,1000,987,1,0
143,3168,10,20,1000,459,618,326,327,331,362,359,407,3257,-243,-17,982,1000,1,0
144,3189,10,20,1000,384,289,154,357,331,314,339,599,3899,399,52,1000,968,1,0
145,3209,10,20,1000,327,414,421,357,435,293,394,267,3357,-143,-1,1000,1000,1,0
146,3229,10,20,1000,402,337,426,365,240,329,389,472,3556,56,4,1000,1000,1,0
147,3250,10,20,1000,456,346,402,337,376,501,413,445,3590,90,9,1000,998,1,0
148,3270,10,20,1000,453,307,480,602,470,389,586,441,3621,121,1,1000,1000,1,0
149,3290,10,20,850,399,390,266,309,226,377,517,592,3863,363,48,910,790,1,0
150,3310,10,20,850,357,355,489,493,393,438,502,496,3706,206,19,875,825,1,0
151,3330,10,20,900,360,352,385,448,519,450,384,325,3528,28,-7,904,896,1,0
152,3350,10,20,950,312,334,472,458,344,483,344,575,3772,272,8,967,933,1,0
153,3370,10,20,875,378,319,418,425,362,504,285,493,3630,130,6,893,857,1,0
154,3390,10,20,925,342,408,345,435,369,392,305,452,3554,54,-14,923,927,1,0
155,3410,10,20,975,342,331,331,465,404,450,364,410,3651,151,1,985,965,1,0
156,3430,10,20,1000,291,334,372,367,449,326,349,417,3655,155,-3,1000,997,1,0
157,3450,10,20,1000,300,295,230,329,407,69,305,469,3632,132,5,1000,986,1,0
158,3470,10,20,1000,312,384,372,387,275,323,261,294,3308,-192,-35,989,1000,1,0
159,3490,10,20,1000,366,230,358,287,317,311,349,219,3388,-112,-31,983,1000,1,0
160,3510,10,20,1000,369,331,445,433,313,250,374,315,3346,-154,-16,992,1000,1,0
161,3531,10,20,880,363,284,369,360,320,223,290,202,3173,-327,-34,851,909,1,0
162,3560,10,20,900,333,372,288,415,365,208,310,277,3306,-194,-7,888,912,1,0
163,3581,10,20,950,378,343,336,403,351,344,379,321,3456,-44,10,952,948,1,0
164,3610,10,20,1000,387,369,288,319,254,220,300,349,3323,-177,-9,991,1000,1,0
165,3630,10,20,1000,270,372,258,309,250,329,384,280,3557,57,11,1000,998,1,0
166,3650,10,20,880,333,304,372,390,216,347,300,160,3194,-306,-28,851,909,1,0
167,3670,10,20,850,354,500,195,380,219,317,285,147,3016,-484,-51,764,936,1,0
168,3690,10,20,900,279,257,192,284,219,253,467,239,3702,202,40,909,891,1,0
169,3710,10,20,950,258,366,260,428,114,226,477,215,3465,-35,24,955,945,1,0
170,3730,10,20,1000,252,284,266,438,320,271,428,195,3544,44,19,1000,996,1,0
171,3750,10,20,1000,264,340,309,413,348,232,408,253,3493,-7,3,1000,1000,1,0
172,3770,10,20,1000,198,198,377,357,348,271,413,267,3753,253,34,1000,983,1,0
173,3790,10,20,1000,204,292,328,488,275,326,325,229,3524,24,11,1000,997,1,0
174,3811,10,20,880,348,310,369,599,317,386,256,82,2931,-569,-63,805,955,1,0
175,3840,10,20,850,312,189,413,430,324,283,246,178,3258,-242,-24,798,902,1,0
176,3861,10,20,900,264,289,288,425,317,359,285,243,3487,-13,22,905,895,1,0
177,3890,10,20,975,195,269,298,335,278,256,266,273,3580,80,28,982,968,1,0
178,3910,10,20,1000,246,292,315,206,257,274,270,325,3584,84,20,1000,993,1,0
179,3930,10,20,1000,333,405,358,171,226,247,261,335,3289,-211,-20,986,1000,1,0
180,3950,10,20,1000,168,278,383,269,240,154,246,294,3501,1,1,1000,1000,1,0
181,3970,10,20,1000,312,224,383,254,317,157,320,267,3399,-101,-11,988,1000,1,0
182,3990,10,20,1000,252,230,377,229,268,250,305,226,3465,-35,3,1000,1000,1,0
183,4011,10,20,1000,210,328,489,241,306,235,349,260,3449,-51,4,1000,1000,1,0
184,4031,10,20,1000,264,322,508,246,292,211,330,267,3339,-161,-8,990,1000,1,0
185,4060,10,20,1000,243,375,323,128,268,157,320,284,3417,-83,0,997,1000,1,0
186,4081,10,20,1000,339,307,423,274,247,268,320,232,3256,-244,-14,984,1000,1,0
187,4110,10,20,850,336,281,358,302,222,229,344,195,3248,-252,-21,817,883,1,0
188,4131,10,20,850,414,325,258,304,261,193,334,154,3051,-449,-34,779,921,1,0
189,4160,10,20,850,393,529,241,317,320,199,344,178,2993,-507,-29,772,928,1,0
190,4180,10,20,850,213,639,309,188,216,253,310,167,3040,-460,-18,777,923,1,0
191,4200,10,20,850,420,452,190,57,362,302,354,140,3105,-395,-13,775,925,1,0
192,4220,10,20,850,426,402,97,55,317,311,384,178,3357,-143,22,826,874,1,0
193,4240,10,20,900,459,325,95,2,292,287,384,284,3554,54,51,910,890,1,0
194,4260,10,20,730,15,97,59,214,289,229,438,513,5443,1943,255,1000,339,1,0
195,4280,10,20,680,261,153,0,236,379,305,551,527,4517,1017,145,987,373,1,0
196,4300,10,20,730,303,340,0,178,449,135,645,280,3937,437,18,863,597,1,0
197,4321,10,20,680,96,177,0,37,331,12,532,184,4886,1386,90,947,413,1,0
198,4350,10,20,755,267,363,114,156,243,0,359,85,2786,-714,-157,608,902,1,0
199,4370,10,20,805,576,476,464,397,177,241,310,191,2720,-780,-153,587,1000,1,0
200,4390,10,20,850,840,689,676,624,501,513,467,345,2942,-558,-86,685,1000,1,0
201,4430,10,20,850,1000,952,953,1000,878,1000,807,845,3379,-121,6,827,873,1,1
202,4451,10,20,900,1000,1000,1000,1000,1000,1000,955,1000,3485,-15,32,906,894,1,1
203,4480,10,20,975,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,26,981,969,1,1
204,4501,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,18,1000,996,1,1
205,4521,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,12,1000,998,1,1
206,4550,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,6,1000,999,1,1
207,4570,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,4,1000,999,1,1
208,4591,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,3,1000,1000,1,1
209,4620,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,1,1000,1000,1,1
210,4640,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,1,1000,1000,1,1
211,4661,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
212,4690,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
213,4710,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
214,4731,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
215,4760,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
216,4780,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
217,4800,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
218,4821,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
220,4871,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
221,4900,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
222,4920,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
223,4940,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
224,4960,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
225,4980,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
226,5010,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
227,5030,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
228,5051,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
229,5080,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
230,5100,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
231,5120,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
232,5141,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
233,5170,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
234,5190,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
235,5210,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
236,5230,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
237,5250,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
238,5271,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
239,5292,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
240,5321,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
241,5342,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
242,5371,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
243,5391,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
244,5411,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
245,5431,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
246,5451,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
247,5471,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
248,5491,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
249,5511,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
250,5531,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
251,5551,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
252,5571,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
253,5591,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
254,5611,10,20,1000,1000,976,1000,1000,1000,1000,1000,1000,3507,7,0,1000,1000,1,1
255,5631,10,20,1000,1000,931,1000,1000,1000,1000,1000,1000,3521,21,2,1000,1000,1,1
256,5651,10,20,1000,1000,928,1000,1000,1000,1000,1000,1000,3522,22,2,1000,1000,1,1
257,5671,10,20,1000,1000,926,1000,1000,1000,1000,1000,1000,3523,23,1,1000,1000,1,1
258,5691,10,20,1000,1000,920,1000,1000,1000,1000,1000,1000,3525,25,1,1000,1000,1,1
259,5711,10,20,1000,1000,946,1000,1000,1000,1000,1000,1000,3516,16,0,1000,1000,1,1
260,5731,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,-2,1000,1000,1,1
261,5751,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,-2,1000,1000,1,1
262,5771,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,-1,1000,1000,1,1
264,5811,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
265,5831,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
266,5851,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
267,5872,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
268,5901,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
269,5922,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
270,5951,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
271,5971,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
272,5991,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
273,6012,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
274,6032,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
275,6053,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
276,6073,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
277,6093,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
278,6113,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
279,6134,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
280,6163,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
281,6184,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
282,6213,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
283,6233,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
284,6254,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
285,6283,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
287,6324,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
288,6353,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
289,6373,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
290,6394,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
291,6423,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
292,6443,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
293,6463,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
294,6483,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
295,6503,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
296,6523,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
297,6543,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
298,6563,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
299,6584,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
300,6604,10,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,3500,0,0,1000,1000,1,1
