pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 10:00:10.398,192.168.0.50:62154,status,1287,0,FAST,580,580,21,22,14,313,307.4,25.8,0.57,3,False,0.107,0.200,0.650,41.5,16.7,39,1.000,619,541,,,,,,,,,,,,,,"type=status,loop=1287,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=14,error=313,filtered_error=307.4,filtered_rate=25.8,confidence=0.57,active=3,wide=False,curve=0.107,kp=0.200,kd=0.650,p=41.5,d=16.7,steering=39,scale=1.000,left=619,right=541"
2026-07-09 10:00:12.353,192.168.0.50:62154,status,1485,0,FAST,580,580,22,22,16,-86,-127.4,-4.9,0.66,2,False,0.042,0.200,0.650,-5.5,-3.2,-14,1.000,566,594,,,,,,,,,,,,,,"type=status,loop=1485,drive=0,speed_state=FAST,target=580,current=580,compute_ms=22,max_ms=22,overrun=16,error=-86,filtered_error=-127.4,filtered_rate=-4.9,confidence=0.66,active=2,wide=False,curve=0.042,kp=0.200,kd=0.650,p=-5.5,d=-3.2,steering=-14,scale=1.000,left=566,right=594"
2026-07-09 10:00:13.465,192.168.0.50:62154,status,1584,0,FAST,580,580,20,22,17,86,64.1,-9.7,0.57,2,False,0.028,0.200,0.650,0.0,0.0,5,1.000,585,575,,,,,,,,,,,,,,"type=status,loop=1584,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=22,overrun=17,error=86,filtered_error=64.1,filtered_rate=-9.7,confidence=0.57,active=2,wide=False,curve=0.028,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=5,scale=1.000,left=585,right=575"
2026-07-09 10:00:14.341,192.168.0.50:62154,status,1683,0,FAST,580,580,21,22,18,-9,3.9,-1.6,0.50,2,False,0.003,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=1683,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=18,error=-9,filtered_error=3.9,filtered_rate=-1.6,confidence=0.50,active=2,wide=False,curve=0.003,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:00:16.368,192.168.0.50:62154,status,1881,0,FAST,580,580,21,22,21,357,341.9,26.3,0.63,2,False,0.116,0.200,0.650,48.4,17.1,45,1.000,625,535,,,,,,,,,,,,,,"type=status,loop=1881,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=21,error=357,filtered_error=341.9,filtered_rate=26.3,confidence=0.63,active=2,wide=False,curve=0.116,kp=0.200,kd=0.650,p=48.4,d=17.1,steering=45,scale=1.000,left=625,right=535"
2026-07-09 10:00:17.472,192.168.0.50:62154,status,1980,0,SHARP,290,380,21,22,22,1587,1375.7,110.5,0.77,3,False,0.473,0.280,0.400,357.2,44.2,177,1.000,557,203,,,,,,,,,,,,,,"type=status,loop=1980,drive=0,speed_state=SHARP,target=290,current=380,compute_ms=21,max_ms=22,overrun=22,error=1587,filtered_error=1375.7,filtered_rate=110.5,confidence=0.77,active=3,wide=False,curve=0.473,kp=0.280,kd=0.400,p=357.2,d=44.2,steering=177,scale=1.000,left=557,right=203"
2026-07-09 10:00:18.430,192.168.0.50:62154,status,2079,0,FAST,580,355,21,22,23,-41,96.0,-74.1,0.60,2,False,0.091,0.200,0.650,0.0,-48.1,24,1.000,379,331,,,,,,,,,,,,,,"type=status,loop=2079,drive=0,speed_state=FAST,target=580,current=355,compute_ms=21,max_ms=22,overrun=23,error=-41,filtered_error=96.0,filtered_rate=-74.1,confidence=0.60,active=2,wide=False,curve=0.091,kp=0.200,kd=0.650,p=0.0,d=-48.1,steering=24,scale=1.000,left=379,right=331"
2026-07-09 10:00:19.372,192.168.0.50:62154,status,2178,0,FAST,580,385,28,28,24,205,284.1,39.6,0.58,2,False,0.119,0.200,0.650,36.8,25.8,76,1.000,461,309,,,,,,,,,,,,,,"type=status,loop=2178,drive=0,speed_state=FAST,target=580,current=385,compute_ms=28,max_ms=28,overrun=24,error=205,filtered_error=284.1,filtered_rate=39.6,confidence=0.58,active=2,wide=False,curve=0.119,kp=0.200,kd=0.650,p=36.8,d=25.8,steering=76,scale=1.000,left=461,right=309"
2026-07-09 10:00:20.441,192.168.0.50:62154,status,2277,0,CURVE,430,325,22,28,25,-718,-857.9,50.6,0.86,3,False,0.282,0.240,0.550,-181.9,27.8,-247,1.000,90,572,,,,,,,,,,,,,,"type=status,loop=2277,drive=0,speed_state=CURVE,target=430,current=325,compute_ms=22,max_ms=28,overrun=25,error=-718,filtered_error=-857.9,filtered_rate=50.6,confidence=0.86,active=3,wide=False,curve=0.282,kp=0.240,kd=0.550,p=-181.9,d=27.8,steering=-247,scale=1.000,left=90,right=572"
2026-07-09 10:00:21.449,192.168.0.50:62154,status,2376,0,FAST,580,425,21,28,26,-94,-93.0,-69.3,0.65,3,False,0.089,0.200,0.650,0.0,-45.0,-19,1.000,406,444,,,,,,,,,,,,,,"type=status,loop=2376,drive=0,speed_state=FAST,target=580,current=425,compute_ms=21,max_ms=28,overrun=26,error=-94,filtered_error=-93.0,filtered_rate=-69.3,confidence=0.65,active=3,wide=False,curve=0.089,kp=0.200,kd=0.650,p=0.0,d=-45.0,steering=-19,scale=1.000,left=406,right=444"
2026-07-09 10:00:22.430,192.168.0.50:62154,status,2475,0,CURVE,430,430,21,28,27,628,691.9,-3.2,0.72,3,False,0.196,0.240,0.550,142.1,-1.8,164,1.000,594,266,,,,,,,,,,,,,,"type=status,loop=2475,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=27,error=628,filtered_error=691.9,filtered_rate=-3.2,confidence=0.72,active=3,wide=False,curve=0.196,kp=0.240,kd=0.550,p=142.1,d=-1.8,steering=164,scale=1.000,left=594,right=266"
2026-07-09 10:00:23.462,192.168.0.50:62154,status,2574,0,CURVE,430,430,21,28,29,-979,-877.2,-66.3,0.68,2,False,0.296,0.240,0.550,-186.5,-36.5,-137,1.000,293,567,,,,,,,,,,,,,,"type=status,loop=2574,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=29,error=-979,filtered_error=-877.2,filtered_rate=-66.3,confidence=0.68,active=2,wide=False,curve=0.296,kp=0.240,kd=0.550,p=-186.5,d=-36.5,steering=-137,scale=1.000,left=293,right=567"
2026-07-09 10:00:24.483,192.168.0.50:62154,status,2673,0,FAST,580,540,22,28,30,6,14.0,-0.3,0.54,2,False,0.005,0.200,0.650,0.0,0.0,3,1.000,543,537,,,,,,,,,,,,,,"type=status,loop=2673,drive=0,speed_state=FAST,target=580,current=540,compute_ms=22,max_ms=28,overrun=30,error=6,filtered_error=14.0,filtered_rate=-0.3,confidence=0.54,active=2,wide=False,curve=0.005,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=3,scale=1.000,left=543,right=537"
2026-07-09 10:00:25.483,192.168.0.50:62154,status,2772,0,FAST,580,580,21,28,31,209,189.2,5.2,0.64,3,False,0.057,0.200,0.650,17.8,3.4,21,1.000,601,559,,,,,,,,,,,,,,"type=status,loop=2772,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=28,overrun=31,error=209,filtered_error=189.2,filtered_rate=5.2,confidence=0.64,active=3,wide=False,curve=0.057,kp=0.200,kd=0.650,p=17.8,d=3.4,steering=21,scale=1.000,left=601,right=559"
2026-07-09 10:00:26.510,192.168.0.50:62154,status,2871,0,FAST,580,580,20,28,32,8,77.3,-3.7,0.66,2,False,0.029,0.200,0.650,0.0,0.0,4,1.000,584,576,,,,,,,,,,,,,,"type=status,loop=2871,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=28,overrun=32,error=8,filtered_error=77.3,filtered_rate=-3.7,confidence=0.66,active=2,wide=False,curve=0.029,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=4,scale=1.000,left=584,right=576"
2026-07-09 10:00:27.419,192.168.0.50:62154,status,2970,0,SHARP,290,290,20,28,33,-1487,-1570.6,-42.4,0.77,3,False,0.473,0.280,0.400,-411.8,-17.0,-391,1.000,90,681,,,,,,,,,,,,,,"type=status,loop=2970,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=20,max_ms=28,overrun=33,error=-1487,filtered_error=-1570.6,filtered_rate=-42.4,confidence=0.77,active=3,wide=False,curve=0.473,kp=0.280,kd=0.400,p=-411.8,d=-17.0,steering=-391,scale=1.000,left=90,right=681"
2026-07-09 10:00:28.422,192.168.0.50:62154,status,3069,0,FAST,580,400,22,28,34,-399,-403.1,8.3,0.79,3,False,0.117,0.200,0.650,-60.6,5.4,-32,1.000,368,432,,,,,,,,,,,,,,"type=status,loop=3069,drive=0,speed_state=FAST,target=580,current=400,compute_ms=22,max_ms=28,overrun=34,error=-399,filtered_error=-403.1,filtered_rate=8.3,confidence=0.79,active=3,wide=False,curve=0.117,kp=0.200,kd=0.650,p=-60.6,d=5.4,steering=-32,scale=1.000,left=368,right=432"
2026-07-09 10:00:29.496,192.168.0.50:62154,status,3168,0,FAST,580,580,20,28,36,182,173.2,18.4,0.65,2,False,0.064,0.200,0.650,14.6,12.0,12,1.000,592,568,,,,,,,,,,,,,,"type=status,loop=3168,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=28,overrun=36,error=182,filtered_error=173.2,filtered_rate=18.4,confidence=0.65,active=2,wide=False,curve=0.064,kp=0.200,kd=0.650,p=14.6,d=12.0,steering=12,scale=1.000,left=592,right=568"
2026-07-09 10:00:30.451,192.168.0.50:62154,status,3267,0,SHARP,290,380,21,28,37,1468,1335.9,89.9,0.80,3,False,0.441,0.280,0.400,346.1,36.0,247,1.000,627,133,,,,,,,,,,,,,,"type=status,loop=3267,drive=0,speed_state=SHARP,target=290,current=380,compute_ms=21,max_ms=28,overrun=37,error=1468,filtered_error=1335.9,filtered_rate=89.9,confidence=0.80,active=3,wide=False,curve=0.441,kp=0.280,kd=0.400,p=346.1,d=36.0,steering=247,scale=1.000,left=627,right=133"
2026-07-09 10:00:31.470,192.168.0.50:62154,status,3366,0,FAST,580,390,21,28,38,609,508.5,12.3,0.79,3,False,0.155,0.200,0.650,81.7,8.0,35,1.000,425,355,,,,,,,,,,,,,,"type=status,loop=3366,drive=0,speed_state=FAST,target=580,current=390,compute_ms=21,max_ms=28,overrun=38,error=609,filtered_error=508.5,filtered_rate=12.3,confidence=0.79,active=3,wide=False,curve=0.155,kp=0.200,kd=0.650,p=81.7,d=8.0,steering=35,scale=1.000,left=425,right=355"
2026-07-09 10:00:33.445,192.168.0.50:62154,status,3564,0,CURVE,430,430,21,28,41,-639,-741.1,4.9,0.72,2,False,0.213,0.240,0.550,-153.9,2.7,-200,1.000,230,630,,,,,,,,,,,,,,"type=status,loop=3564,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=41,error=-639,filtered_error=-741.1,filtered_rate=4.9,confidence=0.72,active=2,wide=False,curve=0.213,kp=0.240,kd=0.550,p=-153.9,d=2.7,steering=-200,scale=1.000,left=230,right=630"
2026-07-09 10:00:34.434,192.168.0.50:62154,status,3663,0,CURVE,430,430,20,28,42,-1003,-1166.3,-25.0,1.00,4,False,0.352,0.240,0.550,-255.9,-13.8,-281,1.000,149,711,,,,,,,,,,,,,,"type=status,loop=3663,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=20,max_ms=28,overrun=42,error=-1003,filtered_error=-1166.3,filtered_rate=-25.0,confidence=1.00,active=4,wide=False,curve=0.352,kp=0.240,kd=0.550,p=-255.9,d=-13.8,steering=-281,scale=1.000,left=149,right=711"
2026-07-09 10:00:35.505,192.168.0.50:62154,status,3762,0,FAST,580,520,21,28,43,74,81.0,20.6,0.64,2,False,0.041,0.200,0.650,0.0,0.0,0,1.000,520,520,,,,,,,,,,,,,,"type=status,loop=3762,drive=0,speed_state=FAST,target=580,current=520,compute_ms=21,max_ms=28,overrun=43,error=74,filtered_error=81.0,filtered_rate=20.6,confidence=0.64,active=2,wide=False,curve=0.041,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=520,right=520"
2026-07-09 10:00:36.495,192.168.0.50:62154,status,3861,0,FAST,580,460,21,28,44,60,124.1,-50.4,0.66,2,False,0.076,0.200,0.650,4.8,-32.7,29,1.000,489,431,,,,,,,,,,,,,,"type=status,loop=3861,drive=0,speed_state=FAST,target=580,current=460,compute_ms=21,max_ms=28,overrun=44,error=60,filtered_error=124.1,filtered_rate=-50.4,confidence=0.66,active=2,wide=False,curve=0.076,kp=0.200,kd=0.650,p=4.8,d=-32.7,steering=29,scale=1.000,left=489,right=431"
2026-07-09 10:00:38.512,192.168.0.50:62154,status,4059,0,FAST,580,535,21,28,46,125,77.8,11.2,0.67,3,False,0.033,0.200,0.650,0.0,0.0,-5,1.000,530,540,,,,,,,,,,,,,,"type=status,loop=4059,drive=0,speed_state=FAST,target=580,current=535,compute_ms=21,max_ms=28,overrun=46,error=125,filtered_error=77.8,filtered_rate=11.2,confidence=0.67,active=3,wide=False,curve=0.033,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=-5,scale=1.000,left=530,right=540"
2026-07-09 10:00:39.482,192.168.0.50:62154,status,4158,0,FAST,580,580,20,28,48,89,99.8,-5.2,0.57,2,False,0.032,0.200,0.650,0.0,0.0,2,1.000,582,578,,,,,,,,,,,,,,"type=status,loop=4158,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=28,overrun=48,error=89,filtered_error=99.8,filtered_rate=-5.2,confidence=0.57,active=2,wide=False,curve=0.032,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=2,scale=1.000,left=582,right=578"
2026-07-09 10:00:41.557,192.168.0.50:62154,status,4356,0,CURVE,430,430,21,28,50,-740,-634.3,-38.2,0.78,3,False,0.209,0.240,0.550,-128.2,-21.0,-92,1.000,338,522,,,,,,,,,,,,,,"type=status,loop=4356,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=50,error=-740,filtered_error=-634.3,filtered_rate=-38.2,confidence=0.78,active=3,wide=False,curve=0.209,kp=0.240,kd=0.550,p=-128.2,d=-21.0,steering=-92,scale=1.000,left=338,right=522"
2026-07-09 10:00:42.519,192.168.0.50:62154,status,4455,0,FAST,580,580,21,28,51,-3,62.4,-3.5,0.53,2,False,0.024,0.200,0.650,0.0,0.0,2,1.000,582,578,,,,,,,,,,,,,,"type=status,loop=4455,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=28,overrun=51,error=-3,filtered_error=62.4,filtered_rate=-3.5,confidence=0.53,active=2,wide=False,curve=0.024,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=2,scale=1.000,left=582,right=578"
2026-07-09 10:00:43.490,192.168.0.50:62154,status,4554,0,CURVE,430,325,20,28,52,1026,1104.4,-31.4,1.00,4,False,0.330,0.240,0.550,241.1,-17.3,274,1.000,599,90,,,,,,,,,,,,,,"type=status,loop=4554,drive=0,speed_state=CURVE,target=430,current=325,compute_ms=20,max_ms=28,overrun=52,error=1026,filtered_error=1104.4,filtered_rate=-31.4,confidence=1.00,active=4,wide=False,curve=0.330,kp=0.240,kd=0.550,p=241.1,d=-17.3,steering=274,scale=1.000,left=599,right=90"
2026-07-09 10:00:44.506,192.168.0.50:62154,status,4653,0,SHARP,290,290,20,28,53,1705,1692.6,-9.7,1.00,4,False,0.471,0.280,0.400,445.9,-3.9,427,1.000,717,90,,,,,,,,,,,,,,"type=status,loop=4653,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=20,max_ms=28,overrun=53,error=1705,filtered_error=1692.6,filtered_rate=-9.7,confidence=1.00,active=4,wide=False,curve=0.471,kp=0.280,kd=0.400,p=445.9,d=-3.9,steering=427,scale=1.000,left=717,right=90"
2026-07-09 10:00:46.522,192.168.0.50:62154,status,4851,0,FAST,580,390,21,28,56,-44,-53.4,38.1,0.71,2,False,0.049,0.200,0.650,0.0,0.0,10,1.000,400,380,,,,,,,,,,,,,,"type=status,loop=4851,drive=0,speed_state=FAST,target=580,current=390,compute_ms=21,max_ms=28,overrun=56,error=-44,filtered_error=-53.4,filtered_rate=38.1,confidence=0.71,active=2,wide=False,curve=0.049,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=10,scale=1.000,left=400,right=380"
2026-07-09 10:00:47.510,192.168.0.50:62154,status,4950,0,FAST,580,355,21,28,57,187,259.4,-66.4,0.81,3,False,0.127,0.200,0.650,31.9,-43.2,51,1.000,406,304,,,,,,,,,,,,,,"type=status,loop=4950,drive=0,speed_state=FAST,target=580,current=355,compute_ms=21,max_ms=28,overrun=57,error=187,filtered_error=259.4,filtered_rate=-66.4,confidence=0.81,active=3,wide=False,curve=0.127,kp=0.200,kd=0.650,p=31.9,d=-43.2,steering=51,scale=1.000,left=406,right=304"
2026-07-09 10:00:48.516,192.168.0.50:62154,status,5049,0,FAST,580,470,21,28,58,255,247.0,24.3,0.59,3,False,0.089,0.200,0.650,29.4,15.8,26,1.000,496,444,,,,,,,,,,,,,,"type=status,loop=5049,drive=0,speed_state=FAST,target=580,current=470,compute_ms=21,max_ms=28,overrun=58,error=255,filtered_error=247.0,filtered_rate=24.3,confidence=0.59,active=3,wide=False,curve=0.089,kp=0.200,kd=0.650,p=29.4,d=15.8,steering=26,scale=1.000,left=496,right=444"
2026-07-09 10:00:49.625,192.168.0.50:62154,status,5148,0,SHARP,290,290,21,28,60,-1376,-1475.2,-33.3,0.83,3,False,0.440,0.280,0.400,-385.0,-13.3,-395,1.000,90,685,,,,,,,,,,,,,,"type=status,loop=5148,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=21,max_ms=28,overrun=60,error=-1376,filtered_error=-1475.2,filtered_rate=-33.3,confidence=0.83,active=3,wide=False,curve=0.440,kp=0.280,kd=0.400,p=-385.0,d=-13.3,steering=-395,scale=1.000,left=90,right=685"
2026-07-09 10:00:50.530,192.168.0.50:62154,status,5247,0,CURVE,430,310,20,28,61,906,1022.0,4.2,0.64,3,False,0.291,0.240,0.550,221.3,2.3,277,1.000,587,90,,,,,,,,,,,,,,"type=status,loop=5247,drive=0,speed_state=CURVE,target=430,current=310,compute_ms=20,max_ms=28,overrun=61,error=906,filtered_error=1022.0,filtered_rate=4.2,confidence=0.64,active=3,wide=False,curve=0.291,kp=0.240,kd=0.550,p=221.3,d=2.3,steering=277,scale=1.000,left=587,right=90"
2026-07-09 10:00:51.563,192.168.0.50:62154,status,5346,0,SHARP,290,290,21,28,62,1622,1540.5,83.5,0.79,3,False,0.491,0.280,0.400,403.3,33.4,277,1.000,567,90,,,,,,,,,,,,,,"type=status,loop=5346,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=21,max_ms=28,overrun=62,error=1622,filtered_error=1540.5,filtered_rate=83.5,confidence=0.79,active=3,wide=False,curve=0.491,kp=0.280,kd=0.400,p=403.3,d=33.4,steering=277,scale=1.000,left=567,right=90"
2026-07-09 10:00:52.526,192.168.0.50:62154,status,5445,0,CURVE,430,430,20,28,63,-1271,-1260.8,-56.1,0.79,3,False,0.395,0.240,0.550,-278.6,-30.8,-261,1.000,169,691,,,,,,,,,,,,,,"type=status,loop=5445,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=20,max_ms=28,overrun=63,error=-1271,filtered_error=-1260.8,filtered_rate=-56.1,confidence=0.79,active=3,wide=False,curve=0.395,kp=0.240,kd=0.550,p=-278.6,d=-30.8,steering=-261,scale=1.000,left=169,right=691"
2026-07-09 10:00:53.667,192.168.0.50:62154,status,5544,0,FAST,580,460,22,28,64,-180,-97.8,16.1,0.64,2,False,0.047,0.200,0.650,0.0,0.0,1,1.000,461,459,,,,,,,,,,,,,,"type=status,loop=5544,drive=0,speed_state=FAST,target=580,current=460,compute_ms=22,max_ms=28,overrun=64,error=-180,filtered_error=-97.8,filtered_rate=16.1,confidence=0.64,active=2,wide=False,curve=0.047,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=1,scale=1.000,left=461,right=459"
2026-07-09 10:00:54.648,192.168.0.50:62154,status,5643,0,CURVE,430,430,21,28,65,992,1224.8,-3.0,0.70,3,False,0.353,0.240,0.550,269.9,-1.7,303,1.000,733,127,,,,,,,,,,,,,,"type=status,loop=5643,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=65,error=992,filtered_error=1224.8,filtered_rate=-3.0,confidence=0.70,active=3,wide=False,curve=0.353,kp=0.240,kd=0.550,p=269.9,d=-1.7,steering=303,scale=1.000,left=733,right=127"
2026-07-09 10:00:55.637,192.168.0.50:62154,status,5742,0,SHARP,290,330,20,28,66,-1405,-1374.1,-81.3,0.82,3,False,0.447,0.280,0.400,-356.7,-32.5,-294,1.000,90,624,,,,,,,,,,,,,,"type=status,loop=5742,drive=0,speed_state=SHARP,target=290,current=330,compute_ms=20,max_ms=28,overrun=66,error=-1405,filtered_error=-1374.1,filtered_rate=-81.3,confidence=0.82,active=3,wide=False,curve=0.447,kp=0.280,kd=0.400,p=-356.7,d=-32.5,steering=-294,scale=1.000,left=90,right=624"
