pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 10:08:00.425,192.168.0.50:55864,status,1287,0,FAST,580,580,22,22,13,-159,-203.6,0.1,0.77,2,False,0.059,0.200,0.650,-20.7,0.1,-29,1.000,551,609,,,,,,,,,,,,,,"type=status,loop=1287,drive=0,speed_state=FAST,target=580,current=580,compute_ms=22,max_ms=22,overrun=13,error=-159,filtered_error=-203.6,filtered_rate=0.1,confidence=0.77,active=2,wide=False,curve=0.059,kp=0.200,kd=0.650,p=-20.7,d=0.1,steering=-29,scale=1.000,left=551,right=609"
2026-07-09 10:08:01.401,192.168.0.50:55864,status,1386,0,FAST,580,580,21,22,14,-138,-181.8,-11.5,0.61,2,False,0.063,0.200,0.650,-16.4,-7.5,-20,1.000,560,600,,,,,,,,,,,,,,"type=status,loop=1386,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=14,error=-138,filtered_error=-181.8,filtered_rate=-11.5,confidence=0.61,active=2,wide=False,curve=0.063,kp=0.200,kd=0.650,p=-16.4,d=-7.5,steering=-20,scale=1.000,left=560,right=600"
2026-07-09 10:08:02.422,192.168.0.50:55864,status,1485,0,FAST,580,580,21,22,15,10,19.8,-0.5,0.58,2,False,0.006,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=1485,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=15,error=10,filtered_error=19.8,filtered_rate=-0.5,confidence=0.58,active=2,wide=False,curve=0.006,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:08:03.475,192.168.0.50:55864,status,1584,0,FAST,580,580,21,22,17,-4,45.4,-0.9,0.57,2,False,0.017,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=1584,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=17,error=-4,filtered_error=45.4,filtered_rate=-0.9,confidence=0.57,active=2,wide=False,curve=0.017,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:08:04.379,192.168.0.50:55864,status,1683,0,FAST,580,465,20,22,18,-269,-131.4,-53.7,0.57,2,False,0.086,0.200,0.650,-6.3,-34.9,12,1.000,477,453,,,,,,,,,,,,,,"type=status,loop=1683,drive=0,speed_state=FAST,target=580,current=465,compute_ms=20,max_ms=22,overrun=18,error=-269,filtered_error=-131.4,filtered_rate=-53.7,confidence=0.57,active=2,wide=False,curve=0.086,kp=0.200,kd=0.650,p=-6.3,d=-34.9,steering=12,scale=1.000,left=477,right=453"
2026-07-09 10:08:05.428,192.168.0.50:55864,status,1782,0,FAST,580,580,20,22,19,-90,-92.9,-4.0,0.50,2,False,0.029,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=1782,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=22,overrun=19,error=-90,filtered_error=-92.9,filtered_rate=-4.0,confidence=0.50,active=2,wide=False,curve=0.029,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:08:06.395,192.168.0.50:55864,status,1881,0,FAST,580,580,21,22,21,163,165.1,6.2,0.55,2,False,0.051,0.200,0.650,13.0,4.0,15,1.000,595,565,,,,,,,,,,,,,,"type=status,loop=1881,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=21,error=163,filtered_error=165.1,filtered_rate=6.2,confidence=0.55,active=2,wide=False,curve=0.051,kp=0.200,kd=0.650,p=13.0,d=4.0,steering=15,scale=1.000,left=595,right=565"
2026-07-09 10:08:07.442,192.168.0.50:55864,status,1980,0,CURVE,430,310,20,22,22,-205,-362.7,146.3,0.61,2,False,0.222,0.240,0.550,-63.1,80.4,-246,1.000,110,556,,,,,,,,,,,,,,"type=status,loop=1980,drive=0,speed_state=CURVE,target=430,current=310,compute_ms=20,max_ms=22,overrun=22,error=-205,filtered_error=-362.7,filtered_rate=146.3,confidence=0.61,active=2,wide=False,curve=0.222,kp=0.240,kd=0.550,p=-63.1,d=80.4,steering=-246,scale=1.000,left=110,right=556"
2026-07-09 10:08:08.508,192.168.0.50:55864,status,2079,0,CURVE,430,430,22,22,23,713,704.7,-2.3,0.79,3,False,0.195,0.240,0.550,145.1,-1.3,146,1.000,576,284,,,,,,,,,,,,,,"type=status,loop=2079,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=22,max_ms=22,overrun=23,error=713,filtered_error=704.7,filtered_rate=-2.3,confidence=0.79,active=3,wide=False,curve=0.195,kp=0.240,kd=0.550,p=145.1,d=-1.3,steering=146,scale=1.000,left=576,right=284"
2026-07-09 10:08:10.503,192.168.0.50:55864,status,2277,0,FAST,580,405,21,22,26,-486,-480.4,0.3,0.80,3,False,0.132,0.200,0.650,-76.1,0.2,-40,1.000,365,445,,,,,,,,,,,,,,"type=status,loop=2277,drive=0,speed_state=FAST,target=580,current=405,compute_ms=21,max_ms=22,overrun=26,error=-486,filtered_error=-480.4,filtered_rate=0.3,confidence=0.80,active=3,wide=False,curve=0.132,kp=0.200,kd=0.650,p=-76.1,d=0.2,steering=-40,scale=1.000,left=365,right=445"
