seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
1675,39689,10,20,1000,106,106,153,945,1000,54,54,104,3303,-197,-66,951,1000,1,0
1676,39718,10,20,1000,49,64,120,935,996,69,54,82,3427,-73,16,987,1000,1,0
1677,39739,10,20,1000,56,61,64,929,909,86,5,41,3494,-6,-4,999,1000,1,0
1678,39759,10,20,1000,83,53,47,945,912,103,23,6,3570,70,71,1000,992,1,0
1679,39779,10,20,1000,0,32,17,903,902,138,25,12,3606,106,30,1000,990,1,0
1680,39799,10,20,1000,19,45,100,961,958,100,28,37,3499,-1,-99,988,1000,1,0
1681,39819,10,20,1000,6,5,97,935,965,129,62,37,3602,102,14,1000,993,1,0
1682,39848,10,20,1000,73,45,123,945,993,242,129,75,3715,215,177,1000,947,1,0
1683,39869,10,20,1000,9,21,129,980,1000,279,142,66,3733,233,172,1000,944,1,0
1684,39889,10,20,1000,36,61,176,948,1000,296,147,116,3865,365,-66,1000,816,1,0
1685,39909,10,20,1000,3,42,112,970,1000,282,62,91,3614,114,24,1000,989,1,0
1686,39938,10,20,1000,56,80,126,916,972,207,33,25,3567,67,-66,1000,1000,1,0
1687,39958,10,20,1000,56,69,144,967,1000,227,98,94,3560,60,-95,1000,1000,1,0
1688,39979,10,20,1000,36,69,171,980,1000,285,95,138,3757,257,-89,1000,973,1,0
1689,39999,10,20,1000,76,80,182,961,1000,285,149,110,3846,346,-88,1000,955,1,0
1690,40019,10,20,1000,23,69,97,964,1000,210,85,179,3907,407,26,1000,771,1,0
1691,40048,10,20,1000,79,96,76,954,905,112,49,107,3749,249,242,1000,932,1,0
1692,40069,10,20,1000,53,48,70,941,881,31,0,0,3483,-17,12,998,1000,1,0
1693,40089,10,20,1000,36,26,129,938,905,69,69,104,3574,74,66,1000,992,1,0
1694,40109,10,20,1000,0,21,109,964,979,14,54,66,3423,-77,-151,965,1000,1,0
1695,40129,10,20,1000,56,26,165,958,982,43,67,91,3388,-112,-54,970,1000,1,0
1696,40149,10,20,1000,0,8,244,983,1000,89,124,119,3649,149,262,1000,951,1,0
1697,40179,10,20,1000,49,45,392,980,1000,118,165,135,3673,173,79,1000,970,1,0
1698,40209,10,20,1000,29,48,610,1000,996,155,206,154,3618,118,-77,1000,1000,1,0
1699,40238,10,20,1000,36,45,740,987,839,92,155,88,3207,-293,-266,906,1000,1,0
1700,40258,10,20,1000,39,48,837,977,773,77,134,119,3286,-214,-93,944,1000,1,0
1701,40279,10,20,1000,29,64,902,993,700,83,126,116,3225,-275,98,956,1000,1,0
1702,40308,10,20,1000,29,0,787,970,790,25,108,69,3123,-377,-166,748,1000,1,0
1703,40329,10,20,1000,69,77,672,993,867,57,69,47,3077,-423,-398,672,1000,1,0
1704,40349,10,20,1000,0,18,395,932,909,8,2,37,3229,-271,76,954,1000,1,0
1705,40369,10,20,1000,36,40,182,958,905,48,0,66,3353,-147,81,980,1000,1,0
1706,40398,10,20,1000,0,0,67,948,919,0,0,15,3492,-8,-14,997,1000,1,0
1707,40419,10,20,1000,9,0,58,935,937,0,0,0,3500,0,78,1000,1000,1,0
1708,40439,10,20,1000,33,0,41,916,965,0,0,0,3513,13,11,1000,1000,1,0
1709,40459,10,20,1000,13,16,79,945,965,0,25,31,3505,5,-2,1000,1000,1,0
1710,40479,10,20,1000,29,64,129,954,982,63,33,0,3413,-87,-10,981,1000,1,0
1711,40499,10,20,1000,0,34,100,967,1000,86,77,31,3435,-65,23,990,1000,1,0
1712,40529,10,20,1000,63,45,94,909,972,115,62,66,3602,102,183,1000,971,1,0
1713,40550,10,20,1000,93,85,123,954,965,242,18,25,3580,80,60,1000,991,1,0
1714,40570,10,20,1000,79,58,58,909,951,319,20,18,3729,229,111,1000,954,1,0
1715,40590,10,20,1000,96,45,8,870,891,417,0,28,3792,292,51,1000,947,1,0
1716,40620,10,20,1000,46,32,0,803,818,492,0,0,3852,352,26,1000,803,1,0
1717,40649,10,20,1000,43,0,0,803,853,498,0,0,3858,358,192,1000,765,1,0
1718,40670,10,20,1000,33,0,0,774,885,417,0,0,3828,328,-32,1000,951,1,0
1719,40690,10,20,1000,39,0,5,835,912,377,0,0,3784,284,-53,1000,963,1,0
1720,40720,10,20,1000,16,0,70,887,909,230,0,0,3675,175,2,1000,979,1,0
1721,40750,10,20,1000,0,0,79,896,916,161,10,0,3627,127,4,1000,989,1,0
1722,40779,10,20,1000,3,0,91,932,940,121,20,0,3593,93,-10,1000,997,1,0
1723,40800,10,20,1000,0,13,112,893,961,175,31,0,3560,60,-73,1000,1000,1,0
1724,40820,10,20,1000,186,114,286,1000,1000,391,206,170,3598,98,-232,992,1000,1,0
1725,40840,10,20,1000,26,0,138,961,965,170,20,31,3522,22,-140,987,1000,1,0
1726,40860,10,20,1000,13,66,138,970,1000,239,118,104,3821,321,253,1000,916,1,0
1727,40880,10,20,1000,0,0,120,951,965,204,43,91,3559,59,37,1000,999,1,0
1728,40910,10,20,1000,0,45,79,954,954,109,46,41,3581,81,-24,1000,1000,1,0
1729,40930,10,20,1000,23,2,38,932,926,109,93,18,3581,81,79,1000,989,1,0
1731,40971,10,20,1000,0,21,53,945,947,89,43,41,3500,0,9,1000,1000,1,0
1732,41001,10,20,1000,16,10,50,945,972,60,33,31,3507,7,13,1000,1000,1,0
1733,41031,10,20,1000,36,0,82,935,989,8,31,31,3514,14,8,1000,1000,1,0
1734,41060,10,20,1000,6,0,61,919,933,20,0,0,3503,3,72,1000,1000,1,0
1735,41081,10,20,1000,16,56,85,929,930,34,0,0,3500,0,3,1000,1000,1,0
1736,41111,10,20,1000,102,13,115,993,923,20,31,56,3235,-265,-265,912,1000,1,0
1737,41141,10,20,1000,49,0,91,912,916,2,0,25,3501,1,70,1000,1000,1,0
1738,41171,10,20,1000,33,48,115,929,944,77,15,34,3417,-83,-8,982,1000,1,0
1739,41201,10,20,1000,23,0,94,922,975,43,10,41,3513,13,93,1000,1000,1,0
1740,41231,10,20,1000,56,0,138,896,975,31,20,78,3416,-84,-1,983,1000,1,0
1741,41260,10,20,1000,23,24,67,935,961,28,31,15,3506,6,87,1000,1000,1,0
1742,41281,10,20,1000,43,40,115,961,937,43,0,0,3408,-92,-7,980,1000,1,0
1743,41301,10,20,1000,13,32,79,970,933,48,25,31,3490,-10,84,1000,1000,1,0
1744,41330,10,20,1000,89,74,179,932,1000,23,87,88,3388,-112,52,984,1000,1,0
1745,41351,10,20,1000,129,112,144,987,1000,80,93,94,3103,-397,-27,765,1000,1,0
1746,41371,10,20,1000,109,96,135,977,1000,118,98,119,3508,8,345,1000,970,1,0
1747,41392,10,20,1000,66,117,159,1000,1000,221,165,167,3781,281,-21,1000,960,1,0
1748,41422,10,20,1000,46,56,153,929,1000,273,85,123,3760,260,87,1000,950,1,0
1749,41452,10,20,1000,79,104,778,961,940,51,0,12,2983,-517,-320,633,1000,1,0
1750,41476,10,20,1000,541,954,926,909,80,2,0,34,1661,-1839,-986,-100,1000,1,0
1751,41503,10,20,1000,916,890,820,83,0,0,0,0,963,-2537,-269,-100,1000,1,0
1752,41523,10,20,1000,903,693,47,0,0,0,0,0,434,-3066,-217,-100,1000,1,0
1753,41552,10,20,1000,93,56,0,0,0,0,0,0,234,-3266,-200,-100,1000,0,0
1754,41573,10,20,1000,93,29,5,0,0,0,0,0,234,-3266,-200,-100,1000,0,0
1755,41602,10,20,1000,39,21,0,0,0,0,0,0,234,-3266,-200,-100,1000,0,0
1756,41623,10,20,1000,152,21,0,0,0,0,0,0,234,-3266,-200,-100,1000,0,0
1757,41643,10,20,1000,637,53,0,0,0,0,0,0,0,-3500,-234,-100,1000,1,0
1758,41672,10,20,1000,956,442,0,41,0,0,0,0,316,-3184,204,-100,1000,1,0
1759,41693,10,20,1000,930,904,73,32,0,0,0,0,492,-3008,12,-100,1000,1,0
1760,41713,10,20,1000,890,928,790,83,0,0,0,0,961,-2539,276,-100,1000,1,0
1761,41746,10,20,1000,6,637,902,893,41,0,0,0,2105,-1395,394,275,1000,1,0
1762,41772,10,20,1000,66,56,380,954,912,25,0,3,3236,-264,501,1000,1000,1,0
1763,41793,10,20,1000,36,34,58,916,944,121,0,0,3598,98,172,1000,973,1,0
1764,41813,10,20,1000,0,10,0,629,926,726,0,0,4042,542,252,1000,644,1,0
1765,41833,10,20,1000,63,24,0,232,857,806,0,0,4302,802,137,1000,515,1,0
1766,41854,10,20,1000,36,10,0,245,930,858,15,0,4301,801,-27,1000,550,1,0
1767,41874,10,20,1000,0,13,0,667,916,746,2,0,4033,533,-202,1000,746,1,0
1768,41903,10,20,1000,16,37,58,932,926,8,20,15,3498,-2,-3,1000,1000,1,0
1769,41923,10,20,1000,46,61,250,964,968,28,77,41,3329,-171,-81,955,1000,1,0
1770,41944,10,20,1000,46,61,693,1000,815,20,38,75,3048,-452,-159,705,1000,1,0
1771,41964,10,20,1000,83,58,964,996,498,97,80,66,2810,-690,-99,580,1000,1,0
1772,41984,10,20,1000,66,106,1000,1000,331,66,116,85,2791,-709,53,601,1000,1,0
1773,42013,10,20,1000,66,72,893,1000,602,83,87,100,3042,-458,257,789,1000,1,0
1774,42034,10,20,1000,119,98,643,1000,902,86,124,110,3246,-254,-119,933,1000,1,0
1775,42054,10,20,1000,79,117,265,996,1000,66,105,97,3328,-172,51,971,1000,1,0
1776,42075,10,20,1000,106,88,165,974,1000,89,108,85,3357,-143,-6,970,1000,1,0
1777,42095,10,20,1000,6,0,64,945,982,23,0,6,3509,9,7,1000,1000,1,0
1778,42115,10,20,1000,26,58,109,951,989,69,64,44,3429,-71,-80,976,1000,1,0
1779,42135,10,20,1000,29,0,53,941,933,69,56,25,3497,-3,1,1000,1000,1,0
1780,42155,10,20,1000,0,40,132,929,961,74,15,44,3409,-91,-95,970,1000,1,0
1781,42175,10,20,1000,149,77,929,932,885,8,43,41,2830,-670,-352,538,1000,1,0
1782,42198,10,20,1000,764,906,932,1000,62,17,0,3,1601,-1899,-867,-100,1000,1,0
1783,42224,10,20,1000,916,978,876,22,0,0,0,0,985,-2515,-146,-100,1000,1,0
1784,42245,10,20,1000,943,749,67,6,0,0,0,0,442,-3058,-233,-100,1000,1,0
1785,42265,10,20,1000,292,85,0,29,0,0,0,0,245,-3255,-197,-100,1000,0,0
1786,42294,10,20,1000,79,48,2,0,0,0,0,0,245,-3255,-197,-100,1000,0,0
1787,42314,10,20,1000,106,82,85,19,0,2,0,0,245,-3255,-197,-100,1000,0,0
1788,42334,10,20,1000,508,13,79,3,27,0,20,0,0,-3500,-245,-100,1000,1,0
1789,42355,10,20,1000,913,88,85,35,0,23,41,9,0,-3500,-348,-100,1000,1,0
1790,42375,10,20,1000,930,650,70,80,38,0,72,56,411,-3089,221,-100,1000,1,0
1791,42405,10,20,1000,936,938,407,103,76,0,28,41,864,-2636,202,-100,1000,1,0
1792,42438,10,20,1000,76,925,1000,245,104,51,0,28,1792,-1708,528,121,1000,1,0
1793,42466,10,20,1000,23,66,964,958,198,40,28,6,2638,-862,312,567,1000,1,0
1794,42486,10,20,1000,36,0,321,935,989,34,54,34,3297,-203,316,998,1000,1,0
1795,42506,10,20,1000,16,5,117,958,1000,48,51,104,3596,96,63,1000,988,1,0
1796,42536,10,20,1000,29,56,70,919,979,293,18,6,3714,214,149,1000,952,1,0
1797,42566,10,20,1000,6,32,97,945,1000,256,28,47,3686,186,-42,1000,982,1,0
1798,42595,10,20,1000,43,42,153,977,1000,161,64,94,3510,10,-44,997,1000,1,0
1799,42616,10,20,1000,9,56,112,967,982,54,82,56,3422,-78,-9,983,1000,1,0
1800,42636,10,20,1000,23,26,109,951,1000,11,23,63,3432,-68,-82,976,1000,1,0
1801,42656,10,20,1000,69,66,218,948,951,0,49,59,3346,-154,-169,947,1000,1,0
1802,42677,10,20,1000,46,10,439,912,916,17,20,56,3210,-290,-85,929,1000,1,0
1803,42697,10,20,1000,43,13,764,948,693,17,54,72,2970,-530,-97,674,1000,1,0
1804,42727,10,20,1000,46,69,876,906,400,0,0,0,2781,-719,-28,578,1000,1,0
1805,42756,10,20,1000,49,18,681,877,696,0,0,0,3006,-494,142,744,1000,1,0
1806,42777,10,20,1000,9,0,259,903,916,0,0,0,3316,-184,170,984,1000,1,0
1807,42807,10,20,1000,66,32,88,919,905,37,0,0,3496,-4,84,1000,1000,1,0
1808,42837,10,20,1000,39,10,17,887,832,0,0,0,3484,-16,7,998,1000,1,0
1809,42867,10,20,1000,16,0,0,896,839,11,0,0,3483,-17,-3,997,1000,1,0
1810,42897,10,20,1000,29,0,29,893,888,69,0,0,3498,-2,10,1000,1000,1,0
1811,42917,10,20,1000,6,0,35,861,912,0,20,9,3514,14,-6,1000,1000,1,0
1812,42937,10,20,1000,73,13,94,909,958,43,38,0,3513,13,8,1000,1000,1,0
1813,42967,10,20,1000,405,365,471,1000,1000,472,423,394,3523,23,-35,1000,1000,1,0
1814,42997,10,20,1000,205,213,339,1000,1000,299,229,261,3549,49,22,1000,1000,1,0
1815,43027,10,20,1000,0,0,11,932,881,34,10,0,3485,-15,-1,997,1000,1,0
1816,43057,10,20,1000,36,48,50,948,940,60,0,0,3497,-3,10,1000,1000,1,0
1817,43077,10,20,1000,69,0,0,912,919,37,0,0,3501,1,-15,999,1000,1,0
