seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
515,12376,10,20,1000,0,18,21,7,862,875,89,0,4503,1003,-84,1000,497,1,0,0,0,0,0,0,0,3,1,0
516,12397,10,20,1000,12,40,21,236,886,881,89,0,4322,822,-175,1000,610,1,0,0,0,0,0,0,0,2,1,0
517,12417,10,20,1000,0,18,0,631,879,805,126,0,4174,674,-122,1000,676,1,0,0,0,0,0,0,0,3,1,0
518,12446,10,20,1000,0,36,23,802,835,591,121,0,4013,513,-10,1000,736,1,0,0,0,0,0,0,0,3,1,0
519,12467,10,20,1000,0,40,10,791,845,742,142,0,4093,593,171,1000,656,1,0,0,0,0,0,0,0,2,1,0
520,12496,10,20,1000,37,18,45,423,865,855,63,60,4201,701,1,1000,636,1,0,0,0,0,0,0,0,3,1,0
521,12517,10,20,1000,52,3,31,71,841,788,231,6,4672,1172,261,1000,336,1,0,0,0,0,0,0,0,2,2,0
522,12537,10,20,830,9,58,2,30,890,814,873,63,4993,1493,141,1000,25,1,0,0,0,0,0,0,0,3,1,0
523,12557,10,20,830,6,15,0,0,848,808,842,35,4997,1497,-8,1000,54,1,0,0,0,0,0,0,0,3,1,0
524,12587,10,20,1000,0,46,2,190,845,863,110,0,4444,944,-305,1000,574,1,0,0,0,0,0,0,0,3,1,0
525,12607,10,20,1000,18,70,39,758,876,857,100,0,4115,615,-147,1000,712,1,0,0,0,0,0,0,0,3,1,0
526,12636,10,20,1000,58,55,61,880,945,762,110,15,4037,537,66,1000,707,1,0,0,0,0,0,0,0,3,1,0
527,12657,10,20,1000,9,33,0,713,862,762,94,0,4020,520,39,1000,722,1,0,0,0,0,0,0,0,2,1,0
528,12686,10,20,1000,40,73,34,106,879,846,336,19,4651,1151,311,1000,337,1,0,0,0,0,0,0,0,3,1,0
529,12707,10,20,830,37,15,7,2,845,834,978,54,5050,1550,61,1000,12,1,0,0,0,0,0,0,0,2,1,0
530,12737,10,20,830,0,33,0,0,786,828,1000,85,5081,1581,18,1000,5,1,0,0,0,0,0,0,0,3,1,0
531,12757,10,20,830,0,40,7,10,797,826,984,92,5071,1571,0,1000,14,1,0,0,0,0,0,0,0,3,1,0
532,12787,10,20,830,0,21,0,55,835,814,415,57,4796,1296,-237,1000,206,1,0,0,0,0,0,0,0,3,1,0
533,12807,10,20,1000,0,6,0,789,865,869,47,15,4031,531,-136,1000,753,1,0,0,0,0,0,0,0,3,1,0
534,12827,10,20,1000,15,58,68,870,896,515,110,117,4086,586,180,1000,658,1,0,0,0,0,0,0,0,3,1,0
535,12856,10,20,1000,70,86,127,901,931,773,126,181,4135,635,223,1000,623,1,0,0,0,0,0,0,0,3,1,0
536,12877,10,20,1000,0,0,0,748,859,791,47,19,4017,517,-128,1000,759,1,0,0,0,0,0,0,0,2,1,0
537,12897,10,20,1000,0,0,0,182,859,849,547,66,4722,1222,470,1000,266,1,0,0,0,0,0,0,0,3,1,0
539,12947,10,20,830,0,0,0,0,817,872,978,222,5209,1709,-57,1000,-46,1,0,0,0,0,0,0,0,3,1,0
540,12979,10,20,830,0,24,0,43,869,860,857,114,5080,1580,-36,1000,16,1,0,0,0,0,0,0,0,3,1,0
541,13017,10,20,1000,58,64,79,936,934,742,84,162,4105,605,19,1000,682,1,0,0,0,0,0,0,0,5,1,0
542,13046,10,20,1000,64,61,119,906,955,631,121,181,4093,593,275,1000,634,1,0,0,0,0,0,0,0,3,1,0
543,13067,10,20,1000,9,0,31,842,883,573,63,127,4046,546,-19,1000,721,1,0,0,0,0,0,0,0,2,1,0
544,13087,10,20,1000,0,9,45,824,883,504,68,140,4042,542,16,1000,715,1,0,0,0,0,0,0,0,3,1,0
545,13117,10,20,1000,0,36,76,893,924,255,73,124,3878,378,153,1000,772,1,0,0,0,0,0,0,0,3,1,0
546,13137,10,20,1000,12,49,42,868,900,107,26,66,3594,94,-24,1000,957,1,0,0,0,0,0,0,0,3,1,0
547,13166,10,20,1000,58,73,116,916,896,124,42,50,3500,0,-2,1000,1000,1,0,0,0,0,0,0,0,3,1,0
548,13187,10,20,1000,6,40,466,837,773,11,0,25,3147,-353,-181,779,1000,1,0,0,0,0,0,0,0,2,1,0
549,13207,10,20,1000,89,104,923,923,333,115,57,175,3051,-449,110,790,1000,1,0,0,0,0,0,0,0,3,1,0
550,13227,10,20,1000,9,92,893,845,103,69,5,66,2570,-930,-336,446,1000,1,0,0,0,0,0,0,0,3,1,0
551,13257,10,20,830,37,861,883,761,51,0,0,35,1960,-1540,-114,6,1000,1,0,0,0,0,0,0,0,3,1,0
552,13277,10,20,830,3,873,872,769,24,2,21,57,1958,-1542,19,33,1000,1,0,0,0,0,0,0,0,3,1,0
553,13297,10,20,830,0,443,843,822,13,0,0,66,2179,-1321,147,174,1000,1,0,0,0,0,0,0,0,3,1,0
554,13327,10,20,1000,6,0,835,901,711,31,21,60,2949,-551,299,777,1000,1,0,0,0,0,0,0,0,3,1,0
555,13347,10,20,1000,0,52,342,862,903,110,31,79,3352,-148,143,954,1000,1,0,0,0,0,0,0,0,3,1,0
556,13377,10,20,1000,0,0,469,832,872,14,63,12,3185,-315,-63,823,1000,1,0,0,0,0,0,0,0,3,1,0
557,13397,10,20,1000,0,0,822,835,807,11,0,0,2993,-507,-85,719,1000,1,0,0,0,0,0,0,0,3,1,0
558,13426,10,20,1000,0,295,875,840,30,28,5,76,2271,-1229,-354,287,1000,1,0,0,0,0,0,0,0,3,1,0
559,13447,10,20,830,0,827,827,817,58,0,0,44,1995,-1505,-71,33,1000,1,0,0,0,0,0,0,0,2,1,0
560,13467,10,20,830,33,889,877,738,17,49,36,76,1939,-1561,-14,16,1000,1,0,0,0,0,0,0,0,3,1,0
561,13487,10,20,830,15,341,931,865,30,43,0,66,2245,-1255,228,226,1000,1,0,0,0,0,0,0,0,3,2,0
562,13517,10,20,1000,21,24,612,885,835,101,47,0,3174,-326,423,920,1000,1,0,0,0,0,0,0,0,3,1,0
563,13537,10,20,1000,95,98,167,977,924,124,47,114,3633,133,43,1000,922,1,0,0,0,0,0,0,0,3,1,0
564,13566,10,20,1000,129,141,183,967,986,179,100,146,3486,-14,110,1000,985,1,0,0,0,0,0,0,0,3,1,0
565,13587,10,20,1000,0,6,18,842,855,23,31,22,3503,3,21,1000,995,1,0,0,0,0,0,0,0,2,1,0
566,13607,10,20,1000,40,49,55,888,886,81,52,98,3499,-1,3,1000,1000,1,0,0,0,0,0,0,0,3,1,0
567,13637,10,20,1000,0,24,737,893,855,0,0,25,3047,-453,-290,704,1000,1,0,0,0,0,0,0,0,3,1,0
568,13657,10,20,830,40,760,877,898,113,57,0,28,2137,-1363,-723,0,1000,1,0,0,0,0,0,0,0,3,1,0
569,13686,10,20,680,864,923,901,83,37,37,0,19,1013,-2487,-276,-420,1000,1,0,0,0,0,0,0,0,3,1,0
572,13756,10,20,680,919,947,923,197,37,46,0,22,1133,-2367,72,-420,1000,1,0,0,0,0,0,0,0,3,1,0
573,13777,10,20,830,895,913,893,751,24,86,36,0,1434,-2066,139,-215,1000,1,0,0,0,0,0,0,0,2,1,0
574,13797,10,20,830,898,963,931,921,161,43,15,22,1608,-1892,61,-141,1000,1,0,0,0,0,0,0,0,3,2,0
575,13817,10,20,1000,111,913,923,913,673,55,0,57,2318,-1182,376,465,1000,1,0,0,0,0,0,0,0,3,1,0
576,13846,10,20,1000,108,123,946,964,951,162,89,108,3056,-444,68,784,1000,1,0,0,0,0,0,0,0,3,1,0
577,13867,10,20,1000,120,144,941,1000,934,171,131,127,3164,-336,-24,821,1000,1,0,0,0,0,0,0,0,2,1,0
578,13887,10,20,1000,70,76,915,969,786,130,21,76,3046,-454,-105,742,1000,1,0,0,0,0,0,0,0,3,1,0
579,13917,10,20,1000,101,163,952,967,185,147,36,149,2810,-690,4,643,1000,1,0,0,0,0,0,0,0,3,1,0
580,13937,10,20,1000,117,489,952,1000,199,171,26,213,2717,-783,33,600,1000,1,0,0,0,0,0,0,0,3,1,0
581,13966,10,20,1000,114,766,973,890,113,121,57,127,2360,-1140,-184,369,1000,1,0,0,0,0,0,0,0,3,1,0
582,13986,10,20,1000,157,787,968,878,192,191,68,184,2492,-1008,128,503,1000,1,0,0,0,0,0,0,0,2,1,0
583,14017,10,20,1000,141,246,920,944,158,156,84,140,2702,-798,202,628,1000,1,0,0,0,0,0,0,0,2,1,0
584,14046,10,20,1000,58,80,909,939,140,92,52,101,2825,-675,201,692,1000,1,0,0,0,0,0,0,0,3,1,0
585,14067,10,20,1000,58,40,864,928,364,124,68,82,2889,-611,84,700,1000,1,0,0,0,0,0,0,0,2,1,0
586,14087,10,20,1000,46,52,639,850,707,37,47,38,3030,-470,137,785,1000,1,0,0,0,0,0,0,0,3,1,0
587,14116,10,20,1000,9,43,92,822,876,31,36,50,3515,15,199,1000,951,1,0,0,0,0,0,0,0,3,1,0
588,14137,10,20,1000,55,83,84,883,924,84,63,89,3511,11,-2,1000,995,1,0,0,0,0,0,0,0,2,1,0
589,14157,10,20,1000,9,52,21,870,862,55,15,57,3497,-3,-94,979,1000,1,0,0,0,0,0,0,0,3,1,0
590,14177,10,20,1000,52,70,79,878,896,104,31,60,3587,87,84,1000,938,1,0,0,0,0,0,0,0,3,1,0
591,14198,10,20,1000,12,33,63,850,927,162,21,44,3645,145,45,1000,916,1,0,0,0,0,0,0,0,2,1,0
592,14227,10,20,1000,37,36,66,883,896,113,21,44,3593,93,88,1000,934,1,0,0,0,0,0,0,0,3,1,0
593,14248,10,20,1000,49,49,29,868,869,86,0,25,3500,0,-128,974,1000,1,0,0,0,0,0,0,0,2,1,0
594,14268,10,20,1000,37,30,79,901,896,60,21,57,3498,-2,-10,997,1000,1,0,0,0,0,0,0,0,3,1,0
595,14298,10,20,1000,64,12,98,906,948,89,0,89,3511,11,-8,1000,996,1,0,0,0,0,0,0,0,3,1,0
596,14328,10,20,1000,18,49,90,903,951,34,36,73,3512,12,19,1000,990,1,0,0,0,0,0,0,0,3,1,0
597,14348,10,20,1000,46,73,140,928,903,66,52,114,3584,84,169,1000,921,1,0,0,0,0,0,0,0,3,1,0
598,14378,10,20,1000,49,61,190,888,886,43,73,12,3354,-146,-8,923,1000,1,0,0,0,0,0,0,0,3,1,0
599,14398,10,20,1000,83,73,379,987,934,136,63,124,3516,16,254,1000,939,1,0,0,0,0,0,0,0,3,1,0
600,14418,10,20,1000,95,70,360,969,941,127,42,133,3540,40,-17,1000,983,1,0,0,0,0,0,0,0,3,1,0
601,14448,10,20,1000,52,86,289,956,948,118,47,124,3571,71,-87,1000,982,1,0,0,0,0,0,0,0,3,1,0
602,14468,10,20,1000,18,61,342,931,951,147,63,124,3560,60,70,1000,955,1,0,0,0,0,0,0,0,3,1,0
603,14497,10,20,1000,9,49,474,916,783,104,57,82,3227,-273,-221,812,1000,1,0,0,0,0,0,0,0,3,1,0
604,14518,10,20,1000,74,49,541,928,800,165,84,168,3484,-16,86,1000,991,1,0,0,0,0,0,0,0,2,1,0
605,14538,10,20,1000,0,12,588,888,752,130,63,130,3379,-121,10,940,1000,1,0,0,0,0,0,0,0,3,1,0
606,14568,10,20,1000,0,0,660,911,597,60,68,82,2970,-530,-41,716,1000,1,0,0,0,0,0,0,0,3,1,0
607,14588,10,20,1000,30,24,631,916,714,101,73,121,3309,-191,173,938,1000,1,0,0,0,0,0,0,0,3,1,0
608,14618,10,20,1000,21,24,127,906,948,92,73,143,3655,155,365,1000,843,1,0,0,0,0,0,0,0,3,1,0
609,14647,10,20,1000,77,33,61,916,917,127,47,222,3943,443,267,1000,714,1,0,0,0,0,0,0,0,3,1,0
610,14668,10,20,1000,9,15,34,903,920,78,52,117,3715,215,-93,1000,908,1,0,0,0,0,0,0,0,2,1,0
611,14688,10,20,1000,33,0,42,903,927,92,42,117,3716,216,-70,1000,903,1,0,0,0,0,0,0,0,3,1,0
612,14718,10,20,1000,58,80,58,903,920,110,15,114,3779,279,-4,1000,856,1,0,0,0,0,0,0,0,3,1,0
613,14738,10,20,1000,67,70,92,923,914,98,31,124,3719,219,-65,1000,900,1,0,0,0,0,0,0,0,3,1,0
614,14768,10,20,1000,141,129,188,941,941,153,63,152,3372,-128,-249,882,1000,1,0,0,0,0,0,0,0,3,1,0
615,14789,10,20,1000,64,61,214,908,903,75,21,85,3340,-160,-115,893,1000,1,0,0,0,0,0,0,0,2,1,0
616,14809,10,20,1000,46,55,344,913,859,49,15,89,3243,-257,-128,840,1000,1,0,0,0,0,0,0,0,3,1,0
617,14839,10,20,1000,33,52,665,946,707,127,63,57,3121,-379,16,807,1000,1,0,0,0,0,0,0,0,3,1,0
618,14859,10,20,1000,43,70,663,944,652,28,68,76,2995,-505,-264,682,1000,1,0,0,0,0,0,0,0,3,1,0
619,14889,10,20,1000,61,107,384,931,845,81,36,70,3108,-392,27,802,1000,1,0,0,0,0,0,0,0,3,1,0
620,14909,10,20,1000,24,30,106,893,869,28,26,31,3408,-92,232,1000,1000,1,0,0,0,0,0,0,0,3,1,0
621,14938,10,20,1000,37,61,79,903,893,28,26,60,3497,-3,-2,999,1000,1,0,0,0,0,0,0,0,3,1,0
622,14959,10,20,1000,77,33,39,873,941,55,63,47,3518,18,58,1000,979,1,0,0,0,0,0,0,0,2,1,0
623,14979,10,20,1000,74,89,90,860,865,231,57,54,3678,178,175,1000,871,1,0,0,0,0,0,0,0,3,1,0
624,15018,10,20,1000,27,92,63,695,900,608,105,41,4053,553,211,1000,669,1,0,0,0,0,0,0,0,3,1,0
625,15038,10,20,1000,89,80,98,591,893,713,105,73,4144,644,106,1000,643,1,0,0,0,0,0,0,0,3,1,0
626,15067,10,20,1000,49,55,47,832,955,530,84,168,4081,581,-16,1000,702,1,0,0,0,0,0,0,0,3,2,0
627,15088,10,20,1000,6,21,10,885,920,136,47,114,3801,301,75,1000,828,1,0,0,0,0,0,0,0,2,1,0
628,15108,10,20,1000,0,33,71,870,945,107,78,133,3822,322,115,1000,809,1,0,0,0,0,0,0,0,3,1,0
629,15128,10,20,1000,0,27,119,921,931,75,57,121,3619,119,112,1000,915,1,0,0,0,0,0,0,0,3,1,0
630,15158,10,20,1000,95,73,671,936,749,130,89,200,3423,-77,54,972,1000,1,0,0,0,0,0,0,0,3,1,0
631,15178,10,20,1000,77,70,864,964,450,127,100,117,3231,-269,-29,855,1000,1,0,0,0,0,0,0,0,3,1,0
632,15208,10,20,1000,108,83,904,926,219,127,52,89,2669,-831,-478,468,1000,1,0,0,0,0,0,0,0,3,1,0
633,15228,10,20,1000,46,67,923,936,213,60,78,79,2657,-843,105,584,1000,1,0,0,0,0,0,0,0,3,1,0
634,15258,10,20,1000,27,40,546,865,738,81,26,50,3089,-411,196,828,1000,1,0,0,0,0,0,0,0,3,1,0
635,15279,10,20,1000,89,86,159,926,945,95,63,101,3558,58,255,1000,917,1,0,0,0,0,0,0,0,2,1,0
636,15299,10,20,1000,55,46,74,906,910,121,31,127,3804,304,298,1000,780,1,0,0,0,0,0,0,0,3,1,0
637,15329,10,20,1000,80,70,71,812,938,504,68,105,4002,502,173,1000,703,1,0,0,0,0,0,0,0,3,1,0
638,15349,10,20,1000,89,64,100,720,955,657,68,82,3891,391,126,1000,771,1,0,0,0,0,0,0,0,3,1,0
639,15378,10,20,1000,89,70,129,812,945,634,73,140,3993,493,290,1000,683,1,0,0,0,0,0,0,0,3,1,0
640,15399,10,20,1000,185,135,172,954,962,428,110,178,3596,96,-44,1000,960,1,0,0,0,0,0,0,0,2,1,0
641,15419,10,20,1000,138,80,122,954,965,200,42,133,3541,41,2,1000,979,1,0,0,0,0,0,0,0,3,1,0
642,15448,10,20,1000,145,92,132,941,972,182,57,152,3545,45,18,1000,973,1,0,0,0,0,0,0,0,3,1,0
643,15469,10,20,1000,135,116,132,959,938,165,73,121,3383,-117,-206,896,1000,1,0,0,0,0,0,0,0,2,1,0
644,15489,10,20,1000,141,138,153,967,965,188,52,146,3397,-103,19,951,1000,1,0,0,0,0,0,0,0,3,1,0
645,15519,10,20,1000,138,123,145,941,972,150,68,133,3383,-117,8,941,1000,1,0,0,0,0,0,0,0,3,1,0
646,15539,10,20,1000,86,46,74,903,883,81,5,60,3494,-6,-10,995,1000,1,0,0,0,0,0,0,0,3,1,0
647,15569,10,20,1000,74,86,95,888,920,101,36,70,3587,87,219,1000,909,1,0,0,0,0,0,0,0,3,1,0
648,15590,10,20,1000,61,55,58,890,876,57,36,95,3496,-4,-81,981,1000,1,0,0,0,0,0,0,0,2,1,0
649,15610,10,20,1000,58,49,119,893,924,55,36,57,3415,-85,-160,923,1000,1,0,0,0,0,0,0,0,3,1,0
650,15639,10,20,1000,64,86,880,906,546,66,21,108,3040,-460,-68,747,1000,1,0,0,0,0,0,0,0,3,1,0
651,15660,10,20,1000,12,120,880,857,61,14,15,63,2396,-1104,-143,396,1000,1,0,0,0,0,0,0,0,2,1,0
652,15680,10,20,830,70,741,899,862,65,14,0,79,2048,-1452,-156,43,1000,1,0,0,0,0,0,0,0,3,1,0
653,15703,10,20,830,111,861,949,802,48,55,26,44,1896,-1604,-112,-27,1000,1,0,0,0,0,0,0,0,3,1,0
654,15729,10,20,830,83,440,925,911,65,34,0,38,2206,-1294,252,211,1000,1,0,0,0,0,0,0,0,6,1,0
655,15750,10,20,1000,89,76,931,916,288,52,15,47,2698,-802,246,635,1000,1,0,0,0,0,0,0,0,2,1,0
656,15770,10,20,1000,120,61,774,934,869,121,0,38,2991,-509,76,752,1000,1,0,0,0,0,0,0,0,3,1,0
657,15799,10,20,1000,166,209,718,1000,965,208,105,149,3186,-314,35,845,1000,1,0,0,0,0,0,0,0,3,1,0
658,15820,10,20,1000,70,80,888,921,859,75,42,44,2989,-511,127,761,1000,1,0,0,0,0,0,0,0,2,1,0
659,15849,10,20,1000,27,209,888,885,199,55,15,31,2492,-1008,-291,415,1000,1,0,0,0,0,0,0,0,3,1,0
660,15870,10,20,830,27,840,880,888,75,43,36,41,2018,-1482,-116,36,1000,1,0,0,0,0,0,0,0,2,1,0
661,15890,10,20,830,27,895,888,865,34,31,42,50,1988,-1512,-10,42,1000,1,0,0,0,0,0,0,0,3,1,0
662,15920,10,20,1000,40,341,893,916,106,37,0,54,2348,-1152,294,463,1000,1,0,0,0,0,0,0,0,3,1,0
663,15940,10,20,1000,77,107,880,895,759,43,0,73,2873,-627,191,715,1000,1,0,0,0,0,0,0,0,3,1,0
664,15969,10,20,1000,61,76,870,906,869,84,36,76,2999,-501,100,761,1000,1,0,0,0,0,0,0,0,3,1,0
665,15990,10,20,1000,58,92,846,913,807,60,0,63,2984,-516,-1,732,1000,1,0,0,0,0,0,0,0,2,1,0
666,16020,10,20,1000,64,476,923,941,151,78,0,89,2307,-1193,-583,258,1000,1,0,0,0,0,0,0,0,3,1,0
667,16049,10,20,830,95,926,880,888,27,11,0,6,1985,-1515,-4,42,1000,1,0,0,0,0,0,0,0,3,1,0
668,16069,10,20,830,120,947,928,870,75,20,0,25,1889,-1611,10,-5,1000,1,0,0,0,0,0,0,0,2,2,0
669,16090,10,20,830,67,907,944,934,99,86,0,47,2009,-1491,1,55,1000,1,0,0,0,0,0,0,0,2,1,0
670,16110,10,20,1000,61,203,917,949,336,89,10,57,2589,-911,386,608,1000,1,0,0,0,0,0,0,0,3,1,0
671,16139,10,20,1000,132,132,896,994,934,176,63,168,3117,-383,126,828,1000,1,0,0,0,0,0,0,0,3,1,0
672,16160,10,20,1000,114,120,949,1000,965,220,73,143,3127,-373,-53,795,1000,1,0,0,0,0,0,0,0,2,1,0
673,16190,10,20,1000,49,273,883,911,350,66,0,41,2553,-947,-372,430,1000,1,0,0,0,0,0,0,0,3,1,0
674,16210,10,20,830,12,873,859,890,61,23,57,22,2006,-1494,-187,14,1000,1,0,0,0,0,0,0,0,3,1,0
675,16230,10,20,830,6,913,838,802,13,0,31,15,1956,-1544,-11,25,1000,1,0,0,0,0,0,0,0,3,1,0
676,16260,10,20,830,0,867,819,835,3,0,10,12,1987,-1513,28,50,1000,1,0,0,0,0,0,0,0,3,1,0
677,16280,10,20,830,0,541,877,827,79,0,42,35,2127,-1373,155,149,1000,1,0,0,0,0,0,0,0,3,1,0
678,16309,10,20,1000,27,58,843,819,831,23,21,31,2995,-505,19,742,1000,1,0,0,0,0,0,0,0,3,1,0
679,16330,10,20,1000,188,169,912,959,890,165,47,111,2955,-545,122,743,1000,1,0,0,0,0,0,0,0,2,1,0
680,16350,10,20,1000,135,132,909,954,869,107,68,92,2840,-660,-136,629,1000,1,0,0,0,0,0,0,0,3,1,0
681,16380,10,20,1000,24,452,862,903,216,60,0,22,2362,-1138,-339,338,1000,1,0,0,0,0,0,0,0,3,1,0
682,16400,10,20,830,24,824,904,878,54,11,0,9,2020,-1480,-44,52,1000,1,0,0,0,0,0,0,0,3,1,0
683,16429,10,20,830,37,784,875,868,20,34,21,54,2033,-1467,39,76,1000,1,0,0,0,0,0,0,0,3,1,0
684,16450,10,20,1000,52,200,883,906,68,46,0,35,2354,-1146,244,456,1000,1,0,0,0,0,0,0,0,2,1,0
685,16470,10,20,1000,12,55,872,873,350,17,0,57,2750,-750,164,645,1000,1,0,0,0,0,0,0,0,3,1,0
686,16499,10,20,1000,141,132,326,944,972,165,84,114,3266,-234,-53,868,1000,1,0,0,0,0,0,0,0,3,1,0
687,16520,10,20,1000,209,181,278,994,1000,255,115,216,3447,-53,36,980,1000,1,0,0,0,0,0,0,0,2,1,0
688,16540,10,20,1000,132,123,164,954,951,165,68,136,3388,-112,-71,927,1000,1,0,0,0,0,0,0,0,3,1,0
689,16570,10,20,1000,27,30,209,855,917,57,0,38,3357,-143,-43,917,1000,1,0,0,0,0,0,0,0,3,1,0
690,16590,10,20,1000,61,80,381,895,900,139,0,95,3344,-156,67,933,1000,1,0,0,0,0,0,0,0,3,1,0
691,16619,10,20,1000,74,40,724,878,649,49,0,54,2966,-534,-82,706,1000,1,0,0,0,0,0,0,0,3,1,0
692,16640,10,20,1000,18,40,801,880,402,34,5,41,2808,-692,-50,630,1000,1,0,0,0,0,0,0,0,2,1,0
693,16660,10,20,1000,9,9,748,878,518,11,0,0,2892,-608,75,700,1000,1,0,0,0,0,0,0,0,3,1,0
694,16690,10,20,1000,27,40,336,895,845,43,15,0,3245,-255,132,896,1000,1,0,0,0,0,0,0,0,3,1,0
695,16710,10,20,1000,101,92,164,928,955,104,84,111,3482,-18,94,1000,990,1,0,0,0,0,0,0,0,3,1,0
696,16740,10,20,1000,58,36,55,883,862,55,31,54,3493,-7,-80,980,1000,1,0,0,0,0,0,0,0,3,1,0
697,16760,10,20,1000,27,43,55,906,876,98,21,15,3491,-9,-4,995,1000,1,0,0,0,0,0,0,0,3,1,0
698,16780,10,20,1000,43,43,50,873,886,144,0,3,3616,116,-10,1000,942,1,0,0,0,0,0,0,0,3,1,0
699,16810,10,20,1000,27,30,53,870,914,104,0,35,3594,94,-45,1000,961,1,0,0,0,0,0,0,0,3,1,0
700,16830,10,20,1000,52,64,90,903,896,139,5,89,3605,105,58,1000,934,1,0,0,0,0,0,0,0,3,1,0
701,16860,10,20,1000,86,27,95,926,914,121,42,85,3589,89,11,1000,952,1,0,0,0,0,0,0,0,3,1,0
702,16880,10,20,1000,0,43,63,888,907,84,0,22,3505,5,-2,1000,998,1,0,0,0,0,0,0,0,3,1,0
703,16909,10,20,1000,21,52,140,893,910,72,42,22,3396,-104,-72,931,1000,1,0,0,0,0,0,0,0,3,1,0
704,16930,10,20,1000,27,43,196,895,945,2,0,31,3367,-133,-25,926,1000,1,0,0,0,0,0,0,0,2,1,0
705,16950,10,20,1000,49,52,233,972,972,57,0,0,3339,-161,-23,912,1000,1,0,0,0,0,0,0,0,3,1,0
706,16979,10,20,1000,114,92,267,979,938,66,78,0,3143,-357,-55,803,1000,1,0,0,0,0,0,0,0,3,1,0
707,17000,10,20,1000,148,120,233,931,855,55,0,19,2972,-528,-369,648,1000,1,0,0,0,0,0,0,0,2,1,0
708,17021,10,20,1000,209,141,241,895,876,66,0,70,2883,-617,-89,661,1000,1,0,0,0,0,0,0,0,3,1,0
709,17050,10,20,1000,231,193,175,956,903,121,52,41,2957,-543,19,722,1000,1,0,0,0,0,0,0,0,3,1,0
710,17071,10,20,1000,77,116,122,916,879,118,21,25,3353,-147,267,980,1000,1,0,0,0,0,0,0,0,2,1,0
711,17091,10,20,1000,74,120,111,837,903,562,42,3,3661,161,195,1000,876,1,0,0,0,0,0,0,0,3,1,0
712,17120,10,20,1000,0,12,0,129,914,857,21,0,4383,883,159,1000,508,1,0,0,0,0,0,0,0,3,1,0
713,17141,10,20,1000,30,73,0,25,838,814,26,0,4492,992,2,1000,484,1,0,0,0,0,0,0,0,2,1,0
714,17161,10,20,1000,3,12,15,365,783,756,36,0,4205,705,-170,1000,670,1,0,0,0,0,0,0,0,3,1,0
715,17191,10,20,1000,0,3,0,817,807,81,0,0,3496,-4,-252,945,1000,1,0,0,0,0,0,0,0,3,1,0
717,17240,10,20,1000,12,27,34,852,817,159,31,0,3620,120,115,1000,914,1,0,0,0,0,0,0,0,3,1,0
718,17261,10,20,1000,43,9,10,675,848,713,78,0,4016,516,204,1000,689,1,0,0,0,0,0,0,0,2,1,0
719,17281,10,20,1000,12,0,0,50,872,857,52,0,4495,995,257,1000,429,1,0,0,0,0,0,0,0,3,1,0
720,17311,10,20,830,43,55,50,32,845,860,936,73,5034,1534,107,1000,10,1,0,0,0,0,0,0,0,3,1,0
721,17334,10,20,830,74,40,45,43,859,884,926,111,5103,1603,74,1000,-19,1,0,0,0,0,0,0,0,3,1,0
722,17361,10,20,1000,40,55,34,81,883,849,205,22,4649,1149,-229,1000,451,1,0,0,0,0,0,0,0,6,1,0
723,17391,10,20,1000,163,129,175,931,941,707,100,57,3550,50,-425,937,1000,1,0,0,0,0,0,0,0,3,1,0
724,17411,10,20,1000,308,246,265,1000,1000,588,136,194,3449,-51,-41,965,1000,1,0,0,0,0,0,0,0,3,1,0
725,17441,10,20,1000,185,187,172,781,972,904,94,73,3524,24,-69,998,1000,1,0,0,0,0,0,0,0,3,1,0
726,17461,10,20,830,24,58,53,22,879,840,489,0,4823,1323,500,1000,38,1,0,0,0,0,0,0,0,3,1,0
727,17484,10,20,830,0,43,13,0,735,840,963,12,5089,1589,76,1000,-12,1,0,0,0,0,0,0,0,3,1,0
728,17510,10,20,680,0,18,0,20,123,834,963,576,5798,2298,136,1000,-420,1,0,0,0,0,0,0,0,6,2,0
729,17531,10,20,830,0,18,39,22,243,823,984,369,5611,2111,-182,1000,-229,1,0,0,0,0,0,0,0,2,1,0
730,17554,10,20,830,9,6,2,0,786,817,952,0,5064,1564,-220,1000,63,1,0,0,0,0,0,0,0,3,1,0
731,17580,10,20,1000,18,36,39,180,855,811,126,0,4447,947,-408,1000,594,1,0,0,0,0,0,0,0,6,1,0
732,17601,10,20,1000,46,6,18,829,869,640,68,0,3919,419,-141,1000,812,1,0,0,0,0,0,0,0,2,1,0
733,17621,10,20,1000,237,212,217,928,920,391,110,133,3385,-115,-35,933,1000,1,0,0,0,0,0,0,0,3,1,0
734,17651,10,20,1000,271,209,244,949,965,892,178,222,3686,186,150,1000,872,1,0,0,0,0,0,0,0,3,1,0
735,17671,10,20,1000,43,49,34,274,869,826,284,79,4497,997,647,1000,346,1,0,0,0,0,0,0,0,3,1,0
736,17694,10,20,830,3,0,0,0,821,776,957,47,5053,1553,25,1000,18,1,0,0,0,0,0,0,0,3,1,0
737,17720,10,20,680,0,0,0,0,254,768,978,627,5752,2252,80,1000,-420,1,0,0,0,0,0,0,0,6,1,0
