pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 11:06:36.626,192.168.0.50:60705,status,1344,,,1000,910,3,21,13,-3,20.8,39.4,0.47,2,,,0.240,0.420,,,9,,919,901,,FAST,,,,,,,,,,,,"type=status,loop=1344,target=1000,current=910,compute_ms=3,max_ms=21,overrun=13,error=-3,filtered_error=20.8,filtered_rate=39.4,confidence=0.47,active=2,kp=0.240,kd=0.420,steering=9,left=919,right=901,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:37.158,192.168.0.50:60705,status,1393,,,700,700,3,21,14,1208,1053.6,27.8,0.68,3,,,0.240,0.420,,,250,,950,450,,FAST,,,,,,,,,,,,"type=status,loop=1393,target=700,current=700,compute_ms=3,max_ms=21,overrun=14,error=1208,filtered_error=1053.6,filtered_rate=27.8,confidence=0.68,active=3,kp=0.240,kd=0.420,steering=250,left=950,right=450,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:37.581,192.168.0.50:60705,status,1444,,,850,845,3,21,14,-122,-83.9,-77.5,0.66,2,,,0.240,0.420,,,-21,,824,866,,FAST,,,,,,,,,,,,"type=status,loop=1444,target=850,current=845,compute_ms=3,max_ms=21,overrun=14,error=-122,filtered_error=-83.9,filtered_rate=-77.5,confidence=0.66,active=2,kp=0.240,kd=0.420,steering=-21,left=824,right=866,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:38.118,192.168.0.50:60705,status,1493,,,850,720,2,21,15,-414,-610.4,82.3,0.65,3,,,0.240,0.420,,,-97,,623,817,,FAST,,,,,,,,,,,,"type=status,loop=1493,target=850,current=720,compute_ms=2,max_ms=21,overrun=15,error=-414,filtered_error=-610.4,filtered_rate=82.3,confidence=0.65,active=3,kp=0.240,kd=0.420,steering=-97,left=623,right=817,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:38.681,192.168.0.50:60705,status,1544,,,250,250,1,21,15,-3303,-3122.2,-0.6,0.18,0,,,0.240,0.420,,,0,,0,900,,FAST,,,,,,,,,,,,"type=status,loop=1544,target=250,current=250,compute_ms=1,max_ms=21,overrun=15,error=-3303,filtered_error=-3122.2,filtered_rate=-0.6,confidence=0.18,active=0,kp=0.240,kd=0.420,steering=0,left=0,right=900,on_line=0,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:39.240,192.168.0.50:60705,status,1593,,,1000,1000,3,21,16,39,11.2,27.4,0.72,3,,,0.240,0.420,,,6,,1000,994,,FAST,,,,,,,,,,,,"type=status,loop=1593,target=1000,current=1000,compute_ms=3,max_ms=21,overrun=16,error=39,filtered_error=11.2,filtered_rate=27.4,confidence=0.72,active=3,kp=0.240,kd=0.420,steering=6,left=1000,right=994,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:39.699,192.168.0.50:60705,status,1643,,,850,850,2,21,16,492,538.0,23.9,0.66,3,,,0.240,0.420,,,124,,974,726,,FAST,,,,,,,,,,,,"type=status,loop=1643,target=850,current=850,compute_ms=2,max_ms=21,overrun=16,error=492,filtered_error=538.0,filtered_rate=23.9,confidence=0.66,active=3,kp=0.240,kd=0.420,steering=124,left=974,right=726,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:40.157,192.168.0.50:60705,status,1692,,,850,850,2,21,17,550,551.8,46.8,0.63,3,,,0.240,0.420,,,137,,987,713,,FAST,,,,,,,,,,,,"type=status,loop=1692,target=850,current=850,compute_ms=2,max_ms=21,overrun=17,error=550,filtered_error=551.8,filtered_rate=46.8,confidence=0.63,active=3,kp=0.240,kd=0.420,steering=137,left=987,right=713,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:40.616,192.168.0.50:60705,status,1742,,,460,460,2,21,17,-1904,-1726.8,-164.3,0.62,2,,,0.240,0.420,,,-469,,60,929,,HARD,,,,,,,,,,,,"type=status,loop=1742,target=460,current=460,compute_ms=2,max_ms=21,overrun=17,error=-1904,filtered_error=-1726.8,filtered_rate=-164.3,confidence=0.62,active=2,kp=0.240,kd=0.420,steering=-469,left=60,right=929,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:41.173,192.168.0.50:60705,status,1791,,,460,460,2,21,18,-2349,-2281.7,-132.6,0.72,3,,,0.240,0.420,,,-588,,60,1000,,HARD,,,,,,,,,,,,"type=status,loop=1791,target=460,current=460,compute_ms=2,max_ms=21,overrun=18,error=-2349,filtered_error=-2281.7,filtered_rate=-132.6,confidence=0.72,active=3,kp=0.240,kd=0.420,steering=-588,left=60,right=1000,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:41.613,192.168.0.50:60705,status,1841,,,700,700,2,21,18,-1139,-1093.6,-7.9,0.67,2,,,0.240,0.420,,,-251,,449,951,,FAST,,,,,,,,,,,,"type=status,loop=1841,target=700,current=700,compute_ms=2,max_ms=21,overrun=18,error=-1139,filtered_error=-1093.6,filtered_rate=-7.9,confidence=0.67,active=2,kp=0.240,kd=0.420,steering=-251,left=449,right=951,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:42.179,192.168.0.50:60705,status,1891,,,850,850,3,21,19,291,254.0,3.0,0.62,2,,,0.240,0.420,,,26,,876,824,,FAST,,,,,,,,,,,,"type=status,loop=1891,target=850,current=850,compute_ms=3,max_ms=21,overrun=19,error=291,filtered_error=254.0,filtered_rate=3.0,confidence=0.62,active=2,kp=0.240,kd=0.420,steering=26,left=876,right=824,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:43.207,192.168.0.50:60705,status,1990,,,850,510,2,21,20,784,698.9,36.9,0.73,3,,,0.240,0.420,,,168,,678,342,,FAST,,,,,,,,,,,,"type=status,loop=1990,target=850,current=510,compute_ms=2,max_ms=21,overrun=20,error=784,filtered_error=698.9,filtered_rate=36.9,confidence=0.73,active=3,kp=0.240,kd=0.420,steering=168,left=678,right=342,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:43.655,192.168.0.50:60705,status,2040,,,850,850,3,21,20,441,503.0,14.6,0.64,3,,,0.240,0.420,,,112,,962,738,,FAST,,,,,,,,,,,,"type=status,loop=2040,target=850,current=850,compute_ms=3,max_ms=21,overrun=20,error=441,filtered_error=503.0,filtered_rate=14.6,confidence=0.64,active=3,kp=0.240,kd=0.420,steering=112,left=962,right=738,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:44.287,192.168.0.50:60705,status,2089,,,1000,975,2,21,21,15,43.7,-34.9,0.55,2,,,0.240,0.420,,,-8,,967,983,,FAST,,,,,,,,,,,,"type=status,loop=2089,target=1000,current=975,compute_ms=2,max_ms=21,overrun=21,error=15,filtered_error=43.7,filtered_rate=-34.9,confidence=0.55,active=2,kp=0.240,kd=0.420,steering=-8,left=967,right=983,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:44.640,192.168.0.50:60705,status,2139,,,700,700,2,21,21,-1403,-1342.6,-20.5,0.75,3,,,0.240,0.420,,,-316,,384,1000,,FAST,,,,,,,,,,,,"type=status,loop=2139,target=700,current=700,compute_ms=2,max_ms=21,overrun=21,error=-1403,filtered_error=-1342.6,filtered_rate=-20.5,confidence=0.75,active=3,kp=0.240,kd=0.420,steering=-316,left=384,right=1000,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:45.167,192.168.0.50:60705,status,2188,,,460,460,2,21,22,-2005,-2130.0,-13.3,0.81,4,,,0.240,0.420,,,-502,,60,962,,HARD,,,,,,,,,,,,"type=status,loop=2188,target=460,current=460,compute_ms=2,max_ms=21,overrun=22,error=-2005,filtered_error=-2130.0,filtered_rate=-13.3,confidence=0.81,active=4,kp=0.240,kd=0.420,steering=-502,left=60,right=962,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:45.618,192.168.0.50:60705,status,2238,,,700,485,3,21,22,-842,-897.6,-51.1,0.65,2,,,0.240,0.420,,,-222,,263,707,,FAST,,,,,,,,,,,,"type=status,loop=2238,target=700,current=485,compute_ms=3,max_ms=21,overrun=22,error=-842,filtered_error=-897.6,filtered_rate=-51.1,confidence=0.65,active=2,kp=0.240,kd=0.420,steering=-222,left=263,right=707,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:46.235,192.168.0.50:60705,status,2287,,,850,850,2,21,23,261,275.6,12.6,0.52,3,,,0.240,0.420,,,31,,881,819,,FAST,,,,,,,,,,,,"type=status,loop=2287,target=850,current=850,compute_ms=2,max_ms=21,overrun=23,error=261,filtered_error=275.6,filtered_rate=12.6,confidence=0.52,active=3,kp=0.240,kd=0.420,steering=31,left=881,right=819,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:46.656,192.168.0.50:60705,status,2337,,,850,695,2,21,23,253,420.1,-126.4,0.85,3,,,0.240,0.420,,,25,,720,670,,FAST,,,,,,,,,,,,"type=status,loop=2337,target=850,current=695,compute_ms=2,max_ms=21,overrun=23,error=253,filtered_error=420.1,filtered_rate=-126.4,confidence=0.85,active=3,kp=0.240,kd=0.420,steering=25,left=720,right=670,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:47.095,192.168.0.50:60705,status,2386,,,520,520,2,21,24,1474,1561.7,-55.0,0.76,3,,,0.240,0.420,,,337,,857,183,,FAST,,,,,,,,,,,,"type=status,loop=2386,target=520,current=520,compute_ms=2,max_ms=21,overrun=24,error=1474,filtered_error=1561.7,filtered_rate=-55.0,confidence=0.76,active=3,kp=0.240,kd=0.420,steering=337,left=857,right=183,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:48.179,192.168.0.50:60705,status,2485,,,1000,1000,3,21,25,-116,-26.5,-10.2,0.56,2,,,0.240,0.420,,,-2,,998,1000,,FAST,,,,,,,,,,,,"type=status,loop=2485,target=1000,current=1000,compute_ms=3,max_ms=21,overrun=25,error=-116,filtered_error=-26.5,filtered_rate=-10.2,confidence=0.56,active=2,kp=0.240,kd=0.420,steering=-2,left=998,right=1000,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:48.629,192.168.0.50:60705,status,2535,,,700,700,3,21,25,-916,-864.7,6.4,0.72,3,,,0.240,0.420,,,-190,,510,890,,FAST,,,,,,,,,,,,"type=status,loop=2535,target=700,current=700,compute_ms=3,max_ms=21,overrun=25,error=-916,filtered_error=-864.7,filtered_rate=6.4,confidence=0.72,active=3,kp=0.240,kd=0.420,steering=-190,left=510,right=890,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:49.171,192.168.0.50:60705,status,2584,,,850,795,3,21,26,-748,-659.7,10.5,0.62,3,,,0.240,0.420,,,-139,,656,934,,FAST,,,,,,,,,,,,"type=status,loop=2584,target=850,current=795,compute_ms=3,max_ms=21,overrun=26,error=-748,filtered_error=-659.7,filtered_rate=10.5,confidence=0.62,active=3,kp=0.240,kd=0.420,steering=-139,left=656,right=934,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:49.625,192.168.0.50:60705,status,2634,,,850,850,3,21,26,280,167.7,71.8,0.64,3,,,0.240,0.420,,,30,,880,820,,FAST,,,,,,,,,,,,"type=status,loop=2634,target=850,current=850,compute_ms=3,max_ms=21,overrun=26,error=280,filtered_error=167.7,filtered_rate=71.8,confidence=0.64,active=3,kp=0.240,kd=0.420,steering=30,left=880,right=820,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:50.206,192.168.0.50:60705,status,2683,,,1000,1000,3,21,27,258,193.1,36.3,0.68,3,,,0.240,0.420,,,25,,1000,975,,FAST,,,,,,,,,,,,"type=status,loop=2683,target=1000,current=1000,compute_ms=3,max_ms=21,overrun=27,error=258,filtered_error=193.1,filtered_rate=36.3,confidence=0.68,active=3,kp=0.240,kd=0.420,steering=25,left=1000,right=975,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:50.662,192.168.0.50:60705,status,2734,,,460,460,3,21,27,1040,1163.8,-140.2,0.88,3,,,0.240,0.420,,,206,,900,254,,HARD,,,,,,,,,,,,"type=status,loop=2734,target=460,current=460,compute_ms=3,max_ms=21,overrun=27,error=1040,filtered_error=1163.8,filtered_rate=-140.2,confidence=0.88,active=3,kp=0.240,kd=0.420,steering=206,left=900,right=254,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:51.207,192.168.0.50:60705,status,2783,,,520,520,3,21,28,2219,2292.5,39.3,0.55,2,,,0.240,0.420,,,552,,1000,120,,FAST,,,,,,,,,,,,"type=status,loop=2783,target=520,current=520,compute_ms=3,max_ms=21,overrun=28,error=2219,filtered_error=2292.5,filtered_rate=39.3,confidence=0.55,active=2,kp=0.240,kd=0.420,steering=552,left=1000,right=120,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:51.731,192.168.0.50:60705,status,2833,,,460,460,2,21,28,-1931,-1706.2,-137.9,0.61,3,,,0.240,0.420,,,-452,,60,912,,HARD,,,,,,,,,,,,"type=status,loop=2833,target=460,current=460,compute_ms=2,max_ms=21,overrun=28,error=-1931,filtered_error=-1706.2,filtered_rate=-137.9,confidence=0.61,active=3,kp=0.240,kd=0.420,steering=-452,left=60,right=912,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:52.195,192.168.0.50:60705,status,2882,,,520,520,2,21,29,-1916,-1795.0,-100.7,0.85,4,,,0.240,0.420,,,-458,,120,978,,FAST,,,,,,,,,,,,"type=status,loop=2882,target=520,current=520,compute_ms=2,max_ms=21,overrun=29,error=-1916,filtered_error=-1795.0,filtered_rate=-100.7,confidence=0.85,active=4,kp=0.240,kd=0.420,steering=-458,left=120,right=978,on_line=1,mode=FAST,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:52.658,192.168.0.50:60705,status,2932,,,460,460,3,21,29,1554,1452.3,125.3,0.70,3,,,0.240,0.420,,,386,,900,74,,HARD,,,,,,,,,,,,"type=status,loop=2932,target=460,current=460,compute_ms=3,max_ms=21,overrun=29,error=1554,filtered_error=1452.3,filtered_rate=125.3,confidence=0.70,active=3,kp=0.240,kd=0.420,steering=386,left=900,right=74,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
2026-07-09 11:06:53.136,192.168.0.50:60705,status,2981,,,460,460,3,21,30,444,637.8,-94.3,0.93,3,,,0.240,0.420,,,99,,900,361,,HARD,,,,,,,,,,,,"type=status,loop=2981,target=460,current=460,compute_ms=3,max_ms=21,overrun=30,error=444,filtered_error=637.8,filtered_rate=-94.3,confidence=0.93,active=3,kp=0.240,kd=0.420,steering=99,left=900,right=361,on_line=1,mode=HARD,uturn_enabled=0,reacquire=0"
