seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
51,1286,10,20,580,147,73,246,937,931,103,80,50,3190,-310,-9,571,589,1,0
52,1307,10,20,580,82,85,553,932,928,79,85,37,3155,-345,-19,551,609,1,0
53,1327,10,20,580,94,94,908,952,778,67,50,30,2950,-550,-30,527,633,1,0
54,1347,10,20,480,62,198,926,942,341,82,70,6,2592,-908,-52,381,579,1,0
55,1377,10,20,330,316,911,918,924,58,14,20,0,1798,-1702,-112,132,528,1,0
56,1407,10,20,290,881,917,898,469,68,8,0,0,1301,-2199,-137,110,584,1,0
57,1427,10,20,240,893,923,908,414,61,50,0,0,1268,-2232,-122,110,593,1,0
58,1457,10,20,255,902,952,890,414,37,29,25,16,1258,-2242,-89,110,653,1,0
59,1477,10,20,265,926,908,921,462,37,82,15,0,1285,-2215,-68,110,677,1,0
60,1507,10,20,280,931,911,921,422,78,20,30,0,1261,-2239,-48,110,701,1,0
61,1536,10,20,290,890,949,926,334,78,70,45,6,1227,-2273,-35,110,715,1,0
62,1557,10,20,290,964,928,928,271,81,100,25,40,1283,-2217,-26,110,717,1,0
63,1577,10,20,290,940,949,928,201,81,76,10,47,1129,-2371,-29,110,717,1,0
64,1606,10,20,290,911,905,890,125,51,23,5,13,1080,-2420,-27,110,717,1,0
65,1627,10,20,290,943,961,913,138,64,8,0,13,1083,-2417,-22,110,717,1,0
66,1647,10,20,290,905,940,916,185,47,73,40,37,1129,-2371,-14,110,717,1,0
67,1676,10,20,290,446,952,931,349,78,76,5,3,1441,-2059,11,110,717,1,0
68,1697,10,20,290,147,923,931,653,58,50,10,0,1787,-1713,45,110,717,1,0
69,1717,10,20,290,85,849,946,896,92,38,0,60,2017,-1483,64,110,717,1,0
70,1746,10,20,295,73,106,961,937,180,47,25,43,2545,-955,93,110,651,1,0
71,1767,10,20,305,71,88,880,937,795,100,80,60,3042,-458,119,110,591,1,0
72,1787,10,20,315,71,53,373,924,928,115,30,67,3335,-165,131,110,531,1,0
73,1816,10,20,330,71,73,121,927,955,395,15,20,3677,177,132,249,411,1,0
74,1837,10,20,340,50,65,116,560,976,893,45,47,4039,539,138,339,341,1,0
75,1857,10,20,350,88,20,131,258,938,961,75,37,4192,692,134,419,281,1,0
76,1886,10,20,365,76,59,101,231,911,952,40,37,4236,736,103,512,218,1,0
77,1907,10,20,375,71,59,111,502,897,902,35,0,4073,573,72,535,215,1,0
78,1927,10,20,385,109,82,109,884,948,433,10,57,3554,54,19,512,258,1,0
79,1947,10,20,395,76,71,177,947,921,132,25,40,3463,-37,-10,468,322,1,0
80,1967,10,20,405,121,82,446,957,941,79,35,53,3053,-447,-48,422,388,1,0
81,2010,10,20,420,130,136,934,957,228,106,10,30,2535,-965,-82,341,499,1,0
82,2030,10,20,430,121,139,959,959,163,112,45,74,2505,-995,-82,285,575,1,0
83,2050,10,20,430,150,147,972,967,153,144,65,77,2496,-1004,-72,240,620,1,0
84,2079,10,20,430,127,103,977,992,184,132,30,70,2556,-944,-52,199,661,1,0
85,2100,10,20,430,130,100,977,982,194,129,45,97,2556,-944,-33,204,656,1,0
86,2120,10,20,430,109,59,934,952,436,144,45,87,2791,-709,-10,222,638,1,0
87,2149,10,20,440,79,100,352,982,952,138,45,70,3267,-233,36,312,568,1,0
88,2170,10,20,450,88,88,182,989,1000,165,65,97,3491,-9,57,390,510,1,0
89,2190,10,20,460,112,82,162,974,976,318,55,90,3438,-62,57,447,473,1,0
90,2210,10,20,470,65,68,116,821,941,557,60,26,3796,296,62,482,458,1,0
91,2230,10,20,480,106,82,164,726,965,778,60,70,3744,244,55,511,449,1,0
92,2259,10,20,495,103,79,137,597,962,837,80,74,3830,330,53,564,426,1,0
93,2279,10,20,505,71,44,119,658,948,784,65,74,3955,455,48,587,423,1,0
94,2300,10,20,515,35,56,139,814,972,654,90,124,3975,475,38,601,429,1,0
95,2320,10,20,525,94,47,111,937,969,404,60,114,3837,337,23,607,443,1,0
96,2350,10,20,540,68,76,137,957,945,188,126,141,3852,352,8,596,484,1,0
97,2379,10,20,555,106,76,134,969,948,135,116,74,3462,-38,-16,588,522,1,0
98,2400,10,20,565,79,59,218,942,938,159,45,104,3615,115,-15,582,548,1,0
99,2421,10,20,575,71,53,403,944,921,123,80,111,3482,-18,-20,583,567,1,0
100,2441,10,20,580,56,41,555,937,822,100,80,127,3383,-117,-24,583,577,1,0
101,2461,10,20,580,62,62,738,949,668,132,35,138,3284,-216,-28,573,587,1,0
102,2481,10,20,580,79,85,860,979,494,135,90,144,3183,-317,-32,555,605,1,0
103,2510,10,20,580,97,76,931,984,382,141,30,154,3134,-366,-36,516,644,1,0
104,2530,10,20,580,109,62,941,974,358,153,80,134,2974,-526,-36,500,660,1,0
105,2551,10,20,580,142,112,923,989,392,162,65,131,2883,-617,-33,491,669,1,0
106,2580,10,20,580,65,71,835,889,491,100,70,111,3123,-377,-12,492,668,1,0
107,2601,10,20,580,106,73,725,937,730,123,45,111,3137,-363,-1,509,651,1,0
108,2621,10,20,580,112,118,489,937,901,162,80,111,3214,-286,9,533,627,1,0
109,2641,10,20,580,118,59,302,959,945,162,45,104,3397,-103,16,549,611,1,0
110,2661,10,20,580,133,68,187,967,969,174,75,127,3484,-16,24,565,595,1,0
111,2681,10,20,580,85,62,152,962,924,159,75,87,3496,-4,24,572,588,1,0
112,2710,10,20,580,94,97,157,959,959,171,70,138,3711,211,33,579,581,1,0
113,2731,10,20,580,153,147,208,1000,979,221,90,158,3381,-119,7,580,580,1,0
114,2761,10,20,580,139,127,187,972,955,185,75,154,3398,-102,0,580,580,1,0
115,2781,10,20,580,106,94,149,992,938,203,106,141,3667,167,14,580,580,1,0
116,2801,10,20,580,142,106,177,964,969,182,95,138,3399,-101,5,580,580,1,0
117,2830,10,20,580,127,121,144,972,962,206,85,121,3411,-89,-1,580,580,1,0
118,2851,10,20,580,94,121,162,962,948,179,90,104,3532,32,4,580,580,1,0
119,2871,10,20,580,118,121,142,934,952,156,75,94,3217,-283,-12,575,585,1,0
120,2891,10,20,580,79,109,121,929,887,165,80,74,3397,-103,-1,578,582,1,0
121,2911,10,20,580,73,91,200,934,911,106,55,70,3429,-71,5,580,580,1,0
122,2931,10,20,580,94,136,124,942,921,126,10,80,3345,-155,-6,580,580,1,0
123,2951,10,20,580,124,130,172,952,924,194,45,101,3351,-149,-10,570,590,1,0
124,2981,10,20,580,162,121,124,987,941,221,25,67,3207,-293,-16,560,600,1,0
125,3014,10,20,580,180,124,154,947,965,283,50,104,3364,-136,-3,562,598,1,0
126,3034,10,20,580,144,82,139,937,948,274,75,87,3378,-122,-1,564,596,1,0
127,3064,10,20,580,142,133,142,944,948,401,45,80,3338,-162,0,573,587,1,0
128,3084,10,20,580,207,162,152,907,941,410,75,74,3238,-262,-9,566,594,1,0
129,3104,10,20,580,124,121,134,894,897,466,40,97,3410,-90,3,572,588,1,0
130,3133,10,20,580,186,147,137,871,969,575,90,84,3391,-109,3,578,582,1,0
131,3154,10,20,580,150,147,200,854,945,572,30,84,3399,-101,4,580,580,1,0
132,3174,10,20,580,150,130,159,811,897,707,55,87,3505,5,9,580,580,1,0
133,3204,10,20,580,165,156,129,613,945,902,55,70,3623,123,17,580,580,1,0
134,3224,10,20,580,165,156,205,404,962,976,80,104,3779,279,28,596,564,1,0
135,3244,10,20,580,195,121,134,258,952,985,95,141,3906,406,31,610,550,1,0
136,3274,10,20,580,171,127,182,183,959,991,126,87,3865,365,26,626,534,1,0
137,3294,10,20,580,180,121,185,183,972,988,292,67,3978,478,30,641,519,1,0
138,3314,10,20,480,150,103,154,143,959,1000,666,70,4306,806,50,579,381,1,0
139,3344,10,20,430,153,109,142,158,709,973,949,134,4568,1068,64,597,263,1,0
140,3364,10,20,430,156,97,126,163,546,1000,934,141,4734,1234,72,648,212,1,0
141,3384,10,20,430,162,130,137,130,573,1000,919,144,4572,1072,51,672,188,1,0
142,3414,10,20,430,165,136,167,145,924,1000,893,144,4467,967,26,676,184,1,0
143,3434,10,20,430,174,109,159,168,979,1000,626,121,4331,831,9,661,199,1,0
144,3454,10,20,430,127,112,185,213,979,1000,227,117,4127,627,-13,628,232,1,0
145,3484,10,20,435,124,133,154,381,989,1000,131,87,3889,389,-34,565,305,1,0
146,3513,10,20,450,124,94,180,907,989,837,80,84,3695,195,-42,524,376,1,0
147,3534,10,20,460,118,130,175,972,935,646,55,111,3609,109,-47,499,421,1,0
148,3554,10,20,470,124,73,190,949,941,702,95,90,3613,113,-42,486,454,1,0
149,3583,10,20,485,121,118,157,881,941,887,90,77,3630,130,-29,491,479,1,0
150,3604,10,20,495,133,118,164,640,955,958,121,47,3788,288,-13,507,483,1,0
151,3634,10,20,510,142,109,114,233,938,982,176,3,3991,491,7,545,475,1,0
152,3663,10,20,430,124,85,144,125,945,958,767,16,4516,1016,53,552,308,1,0
153,3684,10,20,430,115,68,152,113,877,941,939,84,4619,1119,59,609,251,1,0
154,3704,10,20,430,159,82,142,87,610,964,909,161,4796,1296,60,652,208,1,0
155,3734,10,20,430,136,82,137,82,529,970,959,124,4855,1355,56,705,155,1,0
156,3754,10,20,430,76,97,114,87,703,941,929,90,4956,1456,50,724,136,1,0
157,3774,10,20,430,91,115,139,128,887,938,914,43,4645,1145,27,728,132,1,0
158,3803,10,20,430,76,79,126,133,890,935,303,0,4484,984,0,699,161,1,0
159,3824,10,20,430,56,47,83,273,959,893,85,0,4291,791,-24,655,205,1,0
160,3844,10,20,430,85,79,76,761,914,917,50,0,4060,560,-44,601,259,1,0
161,3873,10,20,440,62,76,106,944,928,445,25,0,3706,206,-61,526,354,1,0
162,3894,10,20,450,94,88,119,939,921,250,10,0,3584,84,-64,488,412,1,0
163,3914,10,20,460,65,94,134,932,931,224,0,0,3560,60,-59,463,457,1,0
164,3943,10,20,475,73,91,139,929,918,522,15,0,3726,226,-32,471,479,1,0
165,3964,10,20,485,115,118,131,929,965,849,116,53,3713,213,-19,487,483,1,0
166,3984,10,20,495,127,82,134,695,928,964,75,20,3821,321,-8,507,483,1,0
167,4017,10,20,450,94,68,109,113,931,935,510,47,4625,1125,45,510,390,1,0
168,4037,10,20,430,115,41,129,105,948,964,904,90,4615,1115,68,560,300,1,0
169,4066,10,20,430,130,73,104,115,638,973,934,134,4792,1292,67,657,203,1,0
170,4087,10,20,330,88,106,101,87,365,973,914,296,5150,1650,83,621,110,1,0
171,4107,10,20,290,88,62,131,125,375,946,944,242,5148,1648,76,640,110,1,0
172,4137,10,20,290,97,82,129,92,771,961,969,117,5015,1515,42,686,110,1,0
173,4166,10,20,305,112,85,101,120,911,961,828,70,4608,1108,0,641,110,1,0
174,4187,10,20,315,68,68,124,168,921,911,333,37,4472,972,-21,601,110,1,0
175,4217,10,20,330,124,85,152,690,904,932,121,30,3891,391,-64,515,145,1,0
176,4246,10,20,345,127,91,152,954,921,619,75,50,3586,86,-81,422,268,1,0
177,4267,10,20,355,94,47,192,969,921,271,80,16,3540,40,-75,379,331,1,0
178,4287,10,20,365,142,65,208,957,928,185,80,0,3274,-226,-83,354,376,1,0
179,4307,10,20,375,97,50,170,964,870,212,70,13,3507,7,-61,348,402,1,0
180,4327,10,20,385,76,65,149,942,894,374,85,0,3632,132,-33,366,404,1,0
181,4347,10,20,395,97,41,147,937,887,787,90,0,3839,339,-5,391,399,1,0
182,4377,10,20,410,121,91,137,673,924,938,95,37,3823,323,7,440,380,1,0
183,4398,10,20,420,121,124,134,304,935,935,227,50,3985,485,20,477,363,1,0
184,4418,10,20,430,124,130,157,203,965,961,606,53,4244,744,33,520,340,1,0
185,4447,10,20,430,112,88,111,105,924,955,893,87,4634,1134,61,605,255,1,0
186,4468,10,20,430,153,62,126,123,829,943,944,53,4591,1091,53,644,216,1,0
187,4488,10,20,380,94,62,134,95,699,929,949,164,5061,1561,71,643,117,1,0
188,4517,10,20,290,91,56,119,70,634,914,944,178,5110,1610,69,643,110,1,0
189,4538,10,20,290,88,47,109,80,839,914,919,70,4911,1411,43,675,110,1,0
190,4558,10,20,290,50,47,88,72,907,914,888,50,4992,1492,38,694,110,1,0
191,4588,10,20,300,2,20,76,103,890,908,287,0,4630,1130,4,662,110,1,0
192,4608,10,20,310,26,29,81,434,921,890,146,30,4312,812,-30,606,110,1,0
193,4628,10,20,320,94,73,116,801,941,899,111,0,4030,530,-60,546,110,1,0
199,4768,10,20,390,91,73,131,924,931,528,75,63,3738,238,-14,376,404,1,0
200,4788,10,20,400,73,62,93,929,948,893,146,13,4087,587,20,419,381,1,0
201,4808,10,20,410,35,47,98,660,924,932,121,23,4194,694,34,471,349,1,0
202,4837,10,20,425,47,29,104,185,931,932,484,63,4571,1071,60,567,283,1,0
203,4858,10,20,430,50,41,106,123,914,943,813,114,4854,1354,79,641,219,1,0
204,4878,10,20,380,73,59,111,95,911,967,934,60,4893,1393,76,655,110,1,0
205,4907,10,20,290,41,47,83,87,911,949,904,94,4997,1497,63,650,110,1,0
206,4928,10,20,290,41,32,109,92,924,973,898,97,4878,1378,45,677,110,1,0
207,4948,10,20,300,91,85,91,118,935,979,742,111,4928,1428,31,656,110,1,0
208,4978,10,20,315,68,41,101,291,928,938,207,53,4348,848,-18,600,110,1,0
209,5021,10,20,330,68,82,96,912,962,814,25,47,3963,463,-56,511,149,1,0
210,5041,10,20,340,106,62,139,944,938,430,40,80,3524,24,-80,442,238,1,0
211,5061,10,20,350,94,91,220,967,924,200,35,97,3477,-23,-82,384,316,1,0
212,5090,10,20,365,85,97,276,974,883,188,50,33,3423,-77,-75,344,386,1,0
213,5111,10,20,375,56,71,218,929,907,129,45,43,3433,-67,-54,347,403,1,0
214,5141,10,20,390,109,85,154,947,897,312,40,70,3429,-71,-33,380,400,1,0
215,5161,10,20,400,88,53,142,939,962,575,55,43,3752,252,-5,397,403,1,0
216,5181,10,20,410,91,59,147,886,979,870,30,26,3892,392,13,426,394,1,0
217,5210,10,20,425,106,79,157,429,976,982,101,87,4006,506,23,472,378,1,0
218,5231,10,20,435,133,103,190,253,989,994,161,148,4096,596,27,501,369,1,0
219,5251,10,20,435,136,106,164,160,1000,1000,247,87,4051,551,27,525,345,1,0
220,5280,10,20,430,100,62,144,160,1000,973,434,124,4465,965,47,576,284,1,0
221,5301,10,20,430,127,73,159,193,1000,988,419,121,4389,889,39,601,259,1,0
222,5321,10,20,430,121,106,170,183,989,997,343,107,4225,725,23,609,251,1,0
223,5351,10,20,435,127,100,167,163,982,1000,156,80,4002,502,-5,583,287,1,0
224,5371,10,20,445,168,106,144,203,986,979,136,114,4039,539,-11,561,329,1,0
225,5391,10,20,455,142,94,175,326,989,982,121,134,4133,633,-1,561,349,1,0
226,5421,10,20,470,127,79,197,670,969,943,101,114,3972,472,-14,553,387,1,0
227,5441,10,20,480,136,103,208,798,959,796,85,101,3687,187,-29,539,421,1,0
228,5461,10,20,490,94,127,167,924,948,581,40,60,3614,114,-35,522,458,1,0
229,5491,10,20,505,127,97,180,957,938,469,151,67,3626,126,-28,516,494,1,0
230,5511,10,20,515,124,85,162,947,965,454,60,84,3504,4,-34,520,510,1,0
231,5540,10,20,530,133,68,164,939,962,545,85,60,3542,42,-24,531,529,1,0
232,5561,10,20,540,139,106,190,874,938,684,85,87,3507,7,-18,540,540,1,0
233,5581,10,20,550,100,88,157,783,938,775,111,90,3825,325,6,559,541,1,0
234,5601,10,20,560,106,118,144,680,959,864,75,90,3692,192,1,575,545,1,0
235,5621,10,20,570,82,62,129,489,955,932,95,77,4073,573,23,604,536,1,0
236,5651,10,20,430,88,59,116,271,928,979,101,53,4283,783,43,527,333,1,0
237,5680,10,20,430,124,79,147,223,941,976,126,40,4084,584,24,553,307,1,0
238,5701,10,20,440,130,124,147,211,986,973,70,30,3835,335,-1,540,340,1,0
239,5731,10,20,455,127,73,101,374,948,955,95,33,3948,448,-2,526,384,1,0
240,5760,10,20,470,127,97,139,844,955,631,111,47,3723,223,-11,530,410,1,0
241,5781,10,20,480,127,112,172,944,945,312,50,50,3303,-197,-44,511,449,1,0
242,5811,10,20,495,50,76,164,959,962,168,55,26,3503,3,-34,496,494,1,0
243,5831,10,20,505,127,100,142,964,952,153,65,0,3219,-281,-42,494,516,1,0
244,5851,10,20,515,118,82,152,959,965,171,50,53,3338,-162,-27,503,527,1,0
245,5871,10,20,525,109,65,126,964,965,120,50,37,3329,-171,-25,506,544,1,0
246,5891,10,20,535,79,68,129,957,969,117,30,30,3494,-6,-9,522,548,1,0
247,5911,10,20,545,106,85,159,914,945,100,75,3,3300,-200,-12,538,552,1,0
248,5931,10,20,555,73,65,147,929,935,120,5,10,3482,-18,-1,552,558,1,0
249,5951,10,20,565,85,44,149,929,928,112,45,3,3473,-27,0,564,566,1,0
250,5971,10,20,575,79,73,147,937,931,85,15,0,3389,-111,-3,575,575,1,0
251,5991,10,20,580,53,29,78,929,921,156,40,0,3614,114,7,580,580,1,0
252,6024,10,20,580,79,94,131,944,918,100,50,6,3471,-29,2,580,580,1,0
253,6044,10,20,580,106,41,137,932,938,91,50,0,3228,-272,-20,568,592,1,0
254,6064,10,20,580,100,44,142,902,931,76,50,0,3235,-265,-19,557,603,1,0
255,6084,10,20,580,94,32,88,914,914,79,55,0,3500,0,3,566,594,1,0
256,6104,10,20,580,29,20,98,909,938,64,10,0,3507,7,6,573,587,1,0
257,6124,10,20,580,14,38,98,899,894,88,50,0,3498,-2,5,577,583,1,0
258,6154,10,20,580,44,29,101,879,890,129,40,0,3523,23,8,580,580,1,0
259,6183,10,20,580,32,68,76,907,860,135,0,0,3594,94,10,580,580,1,0
261,6224,10,20,580,17,32,38,902,877,191,65,0,3639,139,13,585,575,1,0
262,6254,10,20,580,59,5,43,891,894,292,40,0,3711,211,15,595,565,1,0
263,6274,10,20,580,29,17,83,896,887,277,5,0,3699,199,13,600,560,1,0
264,6304,10,20,580,53,20,78,866,955,374,50,0,3775,275,14,609,551,1,0
265,6324,10,20,580,50,8,81,909,914,362,35,10,3749,249,9,610,550,1,0
266,6344,10,20,580,47,20,98,861,911,348,20,40,3758,258,9,612,548,1,0
267,6374,10,20,580,82,44,101,929,907,353,15,20,3660,160,-1,602,558,1,0
268,6403,10,20,580,73,44,83,932,924,280,25,53,3694,194,-2,593,567,1,0
269,6424,10,20,580,109,88,106,929,911,241,25,43,3418,-82,-20,586,574,1,0
270,6444,10,20,580,76,50,129,929,911,194,35,26,3540,40,-9,582,578,1,0
271,6464,10,20,580,106,59,154,922,952,168,35,37,3354,-146,-18,580,580,1,0
272,6484,10,20,580,112,44,144,927,928,162,30,20,3339,-161,-22,580,580,1,0
273,6514,10,20,580,174,82,139,954,928,159,25,43,3248,-252,-26,562,598,1,0
274,6534,10,20,580,180,97,134,947,959,153,50,77,3249,-251,-25,547,613,1,0
275,6554,10,20,580,180,88,139,952,948,176,65,107,3419,-81,-10,546,614,1,0
276,6583,10,20,580,133,91,131,932,959,171,55,57,3331,-169,-10,545,615,1,0
277,6604,10,20,580,165,133,175,952,965,179,20,43,3150,-350,-16,539,621,1,0
278,6624,10,20,580,162,130,149,944,938,227,45,63,3194,-306,-12,536,624,1,0
279,6653,10,20,580,177,127,154,942,979,377,50,90,3288,-212,1,548,612,1,0
280,6674,10,20,580,144,109,162,896,959,528,35,50,3429,-71,10,562,598,1,0
281,6694,10,20,580,100,103,149,844,945,622,35,40,3555,55,23,571,589,1,0
282,6723,10,20,580,97,56,131,1000,976,448,35,43,3681,181,31,590,570,1,0
283,6744,10,20,580,139,106,205,1000,1000,297,55,57,3276,-224,2,589,571,1,0
284,6764,10,20,580,124,94,540,1000,959,141,50,57,3119,-381,-25,567,593,1,0
285,6784,10,20,580,97,139,961,962,938,85,35,47,2899,-601,-42,533,627,1,0
286,6804,10,20,480,266,946,951,944,279,112,75,50,2102,-1398,-96,363,597,1,0
287,6834,10,20,330,946,949,939,567,105,58,45,63,1411,-2089,-148,117,543,1,0
288,6854,10,20,230,905,937,911,120,58,67,50,60,1085,-2415,-159,110,507,1,0
291,6924,10,20,240,884,914,284,55,68,58,25,57,711,-2789,-105,110,649,1,0
292,6944,10,20,250,872,801,149,42,54,41,75,63,603,-2897,-94,110,668,1,0
293,6974,10,20,265,893,597,86,37,10,58,35,43,400,-3100,-85,110,689,1,0
294,6994,10,20,275,887,491,88,0,10,53,45,50,356,-3144,-74,110,701,1,0
295,7027,10,20,285,902,508,65,0,17,0,25,23,360,-3140,-61,110,712,1,0
296,7047,10,20,290,940,621,45,0,34,0,20,0,397,-3103,-46,110,717,1,0
297,7076,10,20,290,964,866,101,35,13,0,15,20,553,-2947,-20,110,717,1,0
298,7097,10,20,290,940,902,144,30,0,2,0,0,599,-2901,-7,110,717,1,0
299,7117,10,20,290,952,884,256,42,0,11,15,0,667,-2833,1,110,717,1,0
300,7146,10,20,290,943,914,812,97,85,14,0,0,950,-2550,25,110,717,1,0
301,7167,10,20,290,775,911,954,113,78,0,0,0,1147,-2353,39,110,717,1,0
302,7187,10,20,290,103,875,961,213,64,47,0,0,1596,-1904,69,110,717,1,0
303,7216,10,20,290,127,576,954,979,58,58,0,0,2056,-1444,99,110,716,1,0
305,7257,10,20,300,71,2,842,932,709,17,0,0,2946,-554,140,110,600,1,0
306,7277,10,20,310,62,0,187,922,945,79,0,33,3369,-131,158,110,540,1,0
307,7307,10,20,325,35,41,119,846,935,566,0,3,3789,289,156,220,430,1,0
308,7327,10,20,335,82,59,76,268,928,946,65,0,4316,816,172,300,370,1,0
309,7347,10,20,345,65,32,73,145,924,923,55,0,4390,890,163,380,310,1,0
310,7377,10,20,360,65,2,121,108,897,926,166,0,4409,909,122,500,220,1,0
311,7406,10,20,375,47,47,98,95,873,923,90,0,4513,1013,90,580,170,1,0
312,7427,10,20,385,76,59,101,138,887,893,30,0,4273,773,56,594,176,1,0
313,7457,10,20,400,73,44,55,836,918,480,45,0,3840,340,3,561,239,1,0
314,7477,10,20,410,73,56,91,912,921,106,10,0,3584,84,-29,506,314,1,0
315,7497,10,20,420,106,68,431,919,901,20,0,0,3064,-436,-67,452,388,1,0
316,7527,10,20,430,65,50,898,934,150,11,20,0,2622,-878,-102,360,500,1,0
317,7556,10,20,430,71,171,928,937,78,50,5,0,2376,-1124,-104,255,605,1,0
318,7577,10,20,430,88,272,923,932,47,56,0,0,2310,-1190,-92,200,660,1,0
319,7607,10,20,430,88,153,928,937,105,41,0,0,2468,-1032,-57,170,690,1,0
320,7627,10,20,430,91,91,913,957,146,50,0,0,2619,-881,-30,181,679,1,0
321,7647,10,20,430,103,26,713,909,703,64,5,0,2868,-632,-3,210,650,1,0
322,7676,10,20,440,62,29,149,947,938,70,5,0,3387,-113,53,334,546,1,0
323,7697,10,20,450,68,44,137,834,941,610,30,0,3802,302,78,413,487,1,0
324,7726,10,20,430,35,29,109,138,904,955,40,20,4284,784,112,498,362,1,0
325,7747,10,20,430,2,11,76,118,897,941,55,0,4420,920,109,567,293,1,0
326,7767,10,20,430,5,20,68,92,901,917,40,6,4504,1004,95,616,244,1,0
327,7796,10,20,430,38,0,86,133,894,938,20,0,4409,909,63,649,211,1,0
328,7817,10,20,430,5,0,83,396,870,867,55,0,4220,720,36,641,219,1,0
329,7837,10,20,435,0,8,68,914,894,315,0,0,3717,217,-12,593,277,1,0
330,7867,10,20,450,20,11,175,932,914,58,40,0,3365,-135,-55,502,398,1,0
