seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
35,764,10,20,580,50,98,129,970,966,104,49,110,3651,151,3,585,575,1,0
36,785,10,20,580,113,113,127,1000,922,145,98,125,3400,-100,-7,587,573,1,0
37,814,10,20,580,77,92,56,922,949,107,19,47,3587,87,-8,581,579,1,0
38,834,10,20,580,38,44,51,902,932,101,14,44,3586,86,-1,580,580,1,0
39,854,10,20,580,77,26,48,895,864,81,24,0,3491,-9,-6,580,580,1,0
40,874,10,20,580,41,44,16,887,891,31,4,12,3501,1,-6,580,580,1,0
41,894,10,20,580,77,23,29,877,929,49,9,31,3514,14,-4,580,580,1,0
42,914,10,20,580,50,38,0,902,925,81,0,44,3506,6,-3,580,580,1,0
43,934,10,20,580,77,29,32,900,908,29,0,12,3502,2,-3,580,580,1,0
44,954,10,20,580,14,8,27,865,922,20,59,12,3515,15,-1,580,580,1,0
46,1008,10,20,580,32,62,67,910,912,26,34,44,3500,0,-1,580,580,1,0
47,1028,10,20,580,23,50,29,902,939,0,78,53,3510,10,0,580,580,1,0
48,1048,10,20,580,0,0,132,870,915,0,24,47,3408,-92,-5,580,580,1,0
49,1078,10,20,580,68,0,100,897,929,46,29,59,3430,-70,-7,580,580,1,0
50,1098,10,20,580,5,14,62,922,929,40,4,22,3501,1,0,580,580,1,0
52,1147,10,20,580,41,74,83,920,922,58,29,18,3500,0,0,580,580,1,0
53,1167,10,20,580,86,77,40,892,929,40,9,0,3510,10,-2,580,580,1,0
54,1187,10,20,580,77,44,94,905,952,40,34,28,3512,12,3,580,580,1,0
55,1208,10,20,580,32,23,143,925,915,46,29,22,3389,-111,-2,580,580,1,0
56,1237,10,20,580,38,5,127,932,912,29,39,0,3398,-102,-6,580,580,1,0
57,1258,10,20,580,26,11,167,922,979,78,59,50,3392,-108,-5,580,580,1,0
58,1278,10,20,580,41,8,240,925,966,46,59,69,3340,-160,-7,577,583,1,0
59,1298,10,20,580,74,83,524,965,952,46,44,37,3175,-325,-18,563,597,1,0
60,1318,10,20,530,104,83,932,975,733,58,24,72,2813,-687,-44,468,592,1,0
61,1338,10,20,430,151,89,970,982,331,116,24,81,2662,-838,-60,303,557,1,0
62,1359,10,20,430,142,682,1000,997,185,136,0,94,2257,-1243,-80,231,629,1,0
63,1379,10,20,430,270,1000,1000,987,158,194,88,144,2283,-1217,-76,172,688,1,0
64,1399,10,20,330,607,991,1000,972,148,162,78,138,2059,-1441,-82,90,680,1,0
65,1420,10,20,290,860,994,1000,1000,148,156,93,147,1950,-1550,-75,90,697,1,0
66,1440,10,20,290,904,976,1000,990,165,133,93,100,1867,-1633,-69,90,728,1,0
67,1460,10,20,290,952,946,1000,990,182,145,88,128,1903,-1597,-56,90,743,1,0
68,1480,10,20,290,943,997,1000,975,280,165,88,169,1998,-1502,-38,90,751,1,0
69,1510,10,20,300,988,1000,1000,970,472,165,93,172,2061,-1439,-17,90,714,1,0
70,1530,10,20,310,916,1000,1000,995,554,180,83,194,2161,-1339,-4,90,686,1,0
71,1560,10,20,325,514,997,1000,1000,496,188,78,207,2355,-1145,16,90,641,1,0
72,1590,10,20,340,175,967,1000,1000,388,151,59,210,2504,-996,29,90,595,1,0
73,1620,10,20,355,175,649,1000,1000,594,168,68,204,2715,-785,34,138,572,1,0
74,1640,10,20,365,184,233,1000,1000,780,188,93,223,3008,-492,56,200,530,1,0
75,1670,10,20,380,172,161,1000,1000,959,220,93,207,3104,-396,57,301,459,1,0
76,1700,10,20,395,166,149,1000,1000,922,244,137,242,3257,-243,52,362,428,1,0
77,1730,10,20,410,151,134,994,1000,682,145,73,176,2988,-512,22,382,438,1,0
78,1750,10,20,420,157,137,981,1000,388,154,73,191,2911,-589,5,370,470,1,0
79,1780,10,20,430,113,251,983,980,175,127,88,103,2640,-860,-20,314,546,1,0
80,1810,10,20,430,130,514,1000,980,165,191,113,147,2708,-792,-21,261,599,1,0
81,1840,10,20,430,163,464,991,1000,162,125,108,172,2691,-809,-18,230,630,1,0
82,1870,10,20,430,202,278,1000,1000,168,200,64,191,2726,-774,-8,226,634,1,0
83,1890,10,20,430,193,182,1000,995,192,148,98,147,2696,-804,0,243,617,1,0
84,1920,10,20,430,139,134,962,985,385,145,78,141,2858,-642,7,259,601,1,0
85,1950,10,20,445,145,125,694,962,885,142,88,141,3114,-386,31,351,539,1,0
86,1970,10,20,455,139,95,337,952,972,113,98,169,3417,-83,45,401,509,1,0
87,2013,10,20,470,92,95,154,925,979,156,93,138,3718,218,68,477,463,1,0
88,2033,10,20,480,95,116,140,920,1000,156,83,138,3604,104,53,501,459,1,0
89,2063,10,20,495,122,107,224,927,962,125,49,150,3385,-115,23,501,489,1,0
90,2083,10,20,505,104,68,264,927,979,142,113,150,3606,106,30,507,503,1,0
91,2113,10,20,520,62,77,394,920,969,136,59,160,3576,76,18,520,520,1,0
93,2173,10,20,550,65,53,802,925,648,90,68,116,3124,-376,-21,524,576,1,0
94,2203,10,20,565,62,86,886,892,364,72,34,113,2968,-532,-32,502,628,1,0
95,2233,10,20,580,74,47,905,890,344,81,44,103,2933,-567,-30,490,670,1,0
97,2282,10,20,580,23,29,797,902,631,122,44,113,3206,-294,2,505,655,1,0
98,2302,10,20,580,59,50,586,937,817,125,49,128,3382,-118,15,526,634,1,0
99,2323,10,20,580,59,53,381,915,929,116,68,84,3333,-167,21,556,604,1,0
100,2343,10,20,580,62,101,256,922,969,130,64,106,3481,-19,30,569,591,1,0
101,2363,10,20,580,107,68,208,915,972,113,49,106,3451,-49,24,576,584,1,0
102,2393,10,20,580,169,116,262,975,966,206,88,198,3404,-96,10,580,580,1,0
103,2423,10,20,580,68,59,208,962,925,116,73,100,3583,83,18,580,580,1,0
104,2443,10,20,580,104,92,189,912,918,113,98,135,3498,-2,14,580,580,1,0
105,2473,10,20,580,125,71,305,947,962,104,73,157,3430,-70,4,580,580,1,0
106,2493,10,20,580,125,83,397,945,891,119,68,128,3333,-167,-2,580,580,1,0
107,2523,10,20,580,125,95,535,945,847,139,68,97,3082,-418,-22,566,594,1,0
108,2543,10,20,580,116,95,591,912,804,113,83,169,3283,-217,-16,551,609,1,0
109,2564,10,20,580,95,74,583,927,817,101,64,154,3407,-93,-1,558,602,1,0
110,2584,10,20,580,89,56,581,940,834,101,49,125,3370,-130,1,568,592,1,0
112,2633,10,20,580,157,110,475,972,902,125,39,125,3169,-331,-15,543,617,1,0
113,2654,10,20,580,125,98,413,957,989,165,83,150,3404,-96,0,548,612,1,0
114,2674,10,20,580,166,92,302,990,1000,171,93,157,3419,-81,7,561,599,1,0
115,2694,10,20,580,160,140,286,970,976,171,118,141,3401,-99,7,569,591,1,0
116,2724,10,20,580,157,176,224,987,1000,171,108,160,3422,-78,7,575,585,1,0
117,2754,10,20,580,199,137,210,1000,1000,255,128,194,3508,8,11,577,583,1,0
118,2774,10,20,580,199,173,232,1000,1000,238,103,176,3421,-79,10,579,581,1,0
119,2804,10,20,580,160,122,200,970,1000,194,73,188,3429,-71,9,580,580,1,0
120,2834,10,20,580,148,131,189,967,1000,200,113,169,3521,21,11,580,580,1,0
121,2864,10,20,580,181,119,178,985,993,197,128,147,3478,-22,1,580,580,1,0
122,2884,10,20,580,181,161,181,997,956,218,108,191,3479,-21,6,580,580,1,0
123,2905,10,20,580,136,92,137,970,1000,177,103,166,3662,162,15,580,580,1,0
124,2925,10,20,580,89,104,154,982,1000,212,98,176,3671,171,13,580,580,1,0
125,2945,10,20,580,125,140,172,1000,1000,212,98,198,3487,-13,2,580,580,1,0
126,2965,10,20,580,169,119,191,962,996,200,59,157,3389,-111,-8,580,580,1,0
127,2995,10,20,580,151,98,132,972,969,154,88,172,3541,41,1,580,580,1,0
128,3019,10,20,580,136,71,91,947,962,168,83,169,3657,157,9,580,580,1,0
129,3049,10,20,580,113,92,89,965,949,151,83,160,3663,163,13,595,565,1,0
130,3079,10,20,580,107,98,132,960,912,206,103,157,3701,201,11,601,559,1,0
132,3129,10,20,580,65,41,89,917,925,340,93,154,3950,450,25,625,535,1,0
133,3159,10,20,580,71,65,83,887,932,546,59,113,3999,499,27,651,509,1,0
134,3179,10,20,580,101,86,83,755,915,726,98,94,3826,326,13,653,507,1,0
135,3199,10,20,580,130,59,102,652,956,904,68,138,3979,479,17,656,504,1,0
136,3219,10,20,480,92,74,70,347,959,970,108,100,4458,958,49,612,348,1,0
137,3249,10,20,430,89,89,51,150,891,976,54,119,4553,1053,52,622,238,1,0
138,3269,10,20,430,71,53,27,195,922,904,118,106,4562,1062,47,655,205,1,0
139,3289,10,20,430,95,71,72,417,956,944,118,147,4466,966,33,666,194,1,0
140,3310,10,20,430,65,41,89,807,932,813,108,122,4211,711,9,650,210,1,0
141,3330,10,20,435,62,77,102,910,912,386,68,106,3830,330,-30,585,285,1,0
142,3350,10,20,445,71,83,62,960,939,159,64,116,3791,291,-41,526,364,1,0
143,3379,10,20,460,98,83,200,935,969,180,78,88,3494,-6,-49,483,437,1,0
144,3399,10,20,470,95,41,229,940,935,154,88,100,3599,99,-43,473,467,1,0
145,3420,10,20,480,116,80,197,942,969,162,49,113,3480,-20,-41,481,479,1,0
146,3440,10,20,490,107,77,129,940,935,168,83,122,3545,45,-31,490,490,1,0
147,3470,10,20,505,56,92,102,937,902,258,39,94,3598,98,-17,505,505,1,0
148,3490,10,20,515,113,50,89,912,942,639,103,78,3808,308,7,527,503,1,0
149,3520,10,20,530,154,125,186,577,976,965,123,132,3897,397,18,569,491,1,0
150,3550,10,20,435,107,134,143,122,962,973,374,125,4291,791,48,550,320,1,0
151,3570,10,20,430,113,128,113,130,935,979,871,172,4594,1094,68,617,243,1,0
152,3600,10,20,430,101,107,91,55,753,947,960,157,4863,1363,76,714,146,1,0
153,3620,10,20,330,125,83,132,105,763,965,970,223,4823,1323,67,692,90,1,0
154,3650,10,20,345,77,80,100,120,966,997,871,125,4878,1378,45,699,90,1,0
155,3671,10,20,355,86,83,59,150,979,973,344,141,4747,1247,25,688,90,1,0
156,3701,10,20,370,107,62,72,775,966,930,83,113,4022,522,-30,631,109,1,0
157,3721,10,20,380,119,71,124,930,993,549,118,113,3820,320,-58,556,204,1,0
158,3751,10,20,395,125,86,227,972,983,142,98,110,3431,-69,-86,427,363,1,0
159,3771,10,20,405,157,89,443,980,962,133,78,88,3117,-383,-94,386,424,1,0
160,3801,10,20,420,89,77,497,995,976,180,44,91,3316,-184,-67,371,469,1,0
162,3861,10,20,450,119,98,86,942,1000,808,167,100,4007,507,16,453,447,1,0
164,3911,10,20,430,80,44,113,92,952,962,532,116,4802,1302,83,599,261,1,0
165,3941,10,20,430,116,65,148,175,1000,982,906,132,4651,1151,69,690,170,1,0
166,3961,10,20,430,110,68,108,115,868,976,975,119,4767,1267,60,718,142,1,0
167,3991,10,20,430,127,80,64,117,935,1000,945,185,4852,1352,55,755,105,1,0
169,4054,10,20,430,142,89,105,535,969,947,103,113,4061,561,-26,669,191,1,0
170,4074,10,20,430,122,95,121,942,959,872,157,138,3978,478,-43,600,260,1,0
171,4104,10,20,445,119,116,140,977,959,305,88,135,3501,1,-70,501,389,1,0
172,4124,10,20,455,122,113,189,1000,976,232,103,119,3505,5,-66,461,449,1,0
173,4154,10,20,470,172,101,175,977,983,372,133,154,3602,102,-45,450,490,1,0
174,4184,10,20,485,172,158,172,982,986,912,157,150,3779,279,-19,479,491,1,0
175,4213,10,20,500,172,134,175,432,1000,962,192,144,3970,470,8,527,473,1,0
176,4233,10,20,455,169,128,164,162,996,997,748,172,4412,912,42,541,369,1,0
177,4254,10,20,430,226,131,194,217,1000,1000,931,232,4421,921,49,580,280,1,0
178,4274,10,20,430,163,101,162,142,618,1000,931,323,4700,1200,67,652,208,1,0
179,4294,10,20,380,169,131,183,150,246,976,980,738,4997,1497,77,684,90,1,0
180,4314,10,20,290,166,113,154,170,216,976,985,742,5047,1547,78,677,90,1,0
181,4344,10,20,295,160,167,156,137,577,1000,950,279,4626,1126,29,686,90,1,0
182,4364,10,20,305,196,83,175,165,885,976,931,157,4576,1076,6,639,90,1,0
183,4394,10,20,320,104,89,132,115,935,941,507,147,4555,1055,-2,599,90,1,0
184,4424,10,20,335,154,116,127,540,945,962,142,135,3965,465,-43,537,133,1,0
185,4444,10,20,345,77,146,56,895,989,857,123,138,4058,558,-42,500,190,1,0
186,4474,10,20,360,130,86,102,902,881,235,59,97,3381,-119,-81,403,317,1,0
187,4504,10,20,375,122,77,137,905,885,162,68,110,3493,-7,-61,363,387,1,0
188,4524,10,20,385,74,113,129,940,918,162,64,113,3563,63,-46,364,406,1,0
189,4544,10,20,395,62,95,56,902,949,287,78,97,3712,212,-26,385,405,1,0
190,4564,10,20,405,113,68,67,885,918,683,147,106,3985,485,3,424,386,1,0
191,4594,10,20,420,83,71,0,682,952,895,103,75,4159,659,26,514,326,1,0
193,4634,10,20,430,80,80,27,147,939,889,310,122,4717,1217,59,625,235,1,0
194,4654,10,20,430,29,41,37,142,912,936,556,128,4856,1356,70,692,168,1,0
195,4674,10,20,380,5,26,48,92,898,866,665,147,5023,1523,73,718,90,1,0
196,4694,10,20,290,71,38,75,72,895,924,551,125,4962,1462,62,693,90,1,0
197,4714,10,20,295,65,47,29,220,908,898,226,125,4633,1133,28,684,90,1,0
198,4744,10,20,310,80,20,45,837,932,883,137,94,4114,614,-32,577,90,1,0
199,4774,10,20,325,101,32,83,895,915,302,98,50,3549,49,-72,461,187,1,0
200,4804,10,20,340,68,56,418,907,905,148,34,113,3495,-5,-74,366,314,1,0
201,4824,10,20,350,80,50,648,895,945,142,39,110,3372,-128,-75,338,362,1,0
202,4844,10,20,360,41,65,697,932,925,87,44,91,3089,-411,-81,321,399,1,0
203,4864,10,20,370,53,44,475,887,932,148,88,103,3457,-43,-52,324,416,1,0
204,4894,10,20,385,98,47,113,882,908,218,83,106,3743,243,-10,370,400,1,0
205,4924,10,20,400,50,71,94,890,979,912,88,154,4164,664,37,442,358,1,0
206,4954,10,20,415,74,59,67,357,966,904,192,141,4528,1028,65,565,265,1,0
207,4974,10,20,425,130,2,67,112,908,912,463,147,4616,1116,66,632,218,1,0
208,4994,10,20,430,116,0,64,107,915,912,743,138,4764,1264,71,693,167,1,0
209,5027,10,20,330,104,11,70,90,935,921,709,135,4830,1330,72,682,90,1,0
210,5048,10,20,295,59,0,27,112,918,918,280,128,4742,1242,52,664,90,1,0
211,5068,10,20,305,74,44,40,332,922,930,98,106,4400,900,13,631,90,1,0
212,5088,10,20,315,77,62,81,835,922,848,108,110,4198,698,-16,576,90,1,0
213,5108,10,20,325,92,77,62,930,972,261,54,132,3881,381,-51,495,155,1,0
214,5138,10,20,340,74,62,391,877,952,139,34,119,3530,30,-70,384,296,1,0
215,5168,10,20,355,83,71,870,917,547,95,49,103,3036,-464,-93,323,387,1,0
216,5188,10,20,365,116,50,924,907,408,125,59,179,3038,-462,-87,287,443,1,0
217,5208,10,20,375,77,80,845,922,527,116,78,132,3173,-327,-68,267,483,1,0
218,5229,10,20,385,89,59,710,937,820,148,108,147,3459,-41,-28,303,467,1,0
219,5249,10,20,395,68,62,248,915,956,145,68,135,3641,141,-1,349,441,1,0
220,5269,10,20,405,119,128,129,925,959,125,64,154,3426,-74,-2,383,427,1,0
221,5298,10,20,420,136,134,151,917,966,517,152,163,3727,227,13,413,427,1,0
222,5319,10,20,430,119,116,86,715,945,813,108,94,3818,318,26,441,419,1,0
223,5339,10,20,430,157,92,94,412,935,962,118,116,4187,687,55,498,362,1,0
224,5368,10,20,430,89,74,91,125,922,959,78,128,4570,1070,76,591,269,1,0
226,5408,10,20,430,83,62,72,92,972,959,118,157,4755,1255,72,692,168,1,0
227,5428,10,20,430,44,83,43,195,942,994,128,128,4602,1102,52,709,151,1,0
228,5448,10,20,430,56,53,27,740,929,709,103,132,4218,718,13,681,179,1,0
229,5468,10,20,435,74,44,37,922,902,165,59,128,3823,323,-29,605,265,1,0
230,5488,10,20,445,59,53,151,885,939,104,73,141,3702,202,-44,540,350,1,0
231,5509,10,20,455,41,125,835,927,543,125,54,132,3087,-413,-83,477,433,1,0
232,5529,10,20,430,68,74,954,915,138,104,29,157,3008,-492,-96,376,484,1,0
233,5558,10,20,430,98,134,964,950,145,98,49,135,2765,-735,-86,307,553,1,0
234,5578,10,20,430,127,113,970,925,175,139,93,169,2828,-672,-68,287,573,1,0
235,5599,10,20,430,98,65,981,927,195,142,44,169,3072,-428,-43,287,573,1,0
236,5619,10,20,440,139,116,883,917,527,136,73,188,3006,-494,-32,319,561,1,0
237,5639,10,20,450,116,104,421,917,952,177,68,182,3368,-132,0,365,535,1,0
238,5669,10,20,465,172,113,170,940,952,162,98,141,3350,-150,13,435,495,1,0
239,5699,10,20,480,127,101,132,925,959,488,108,147,3713,213,35,471,489,1,0
240,5719,10,20,490,142,92,110,752,962,744,88,141,3869,369,46,515,465,1,0
241,5749,10,20,430,127,77,94,330,939,936,83,141,4210,710,64,522,338,1,0
242,5779,10,20,430,130,83,110,182,922,994,59,138,4196,696,54,583,277,1,0
243,5806,10,20,430,116,101,118,197,952,994,59,144,4086,586,38,593,267,1,0
244,5959,10,20,500,77,62,613,917,831,84,39,113,3270,-230,-42,480,520,1,0
245,5989,10,20,515,86,68,678,925,712,113,34,116,3284,-216,-40,459,571,1,0
246,6032,10,20,530,113,113,510,955,891,130,78,135,3216,-284,-21,482,578,1,0
247,6062,10,20,545,83,86,259,967,969,101,103,141,3702,202,11,522,568,1,0
248,6083,10,20,555,65,35,178,910,972,125,73,138,3687,187,19,544,566,1,0
249,6113,10,20,570,136,68,151,940,1000,148,83,116,3482,-18,10,568,572,1,0
250,6142,10,20,580,127,107,121,955,956,116,103,194,3581,81,12,583,577,1,0
251,6163,10,20,580,95,89,110,955,956,165,93,154,3765,265,14,586,574,1,0
252,6183,10,20,580,139,83,132,962,959,156,83,135,3508,8,2,582,578,1,0
253,6203,10,20,580,139,68,108,975,949,136,49,119,3483,-17,0,581,579,1,0
254,6223,10,20,580,142,86,129,962,922,142,98,81,3283,-217,-15,580,580,1,0
255,6243,10,20,580,107,110,100,937,945,151,54,75,3257,-243,-22,572,588,1,0
256,6273,10,20,580,101,71,108,905,966,148,29,119,3565,65,-3,567,593,1,0
257,6303,10,20,580,130,155,172,960,1000,220,0,88,3215,-285,-19,553,607,1,0
258,6332,10,20,580,89,98,102,915,932,375,59,110,3829,329,21,566,594,1,0
259,6352,10,20,580,86,80,132,870,912,415,118,66,3802,302,31,585,575,1,0
260,6372,10,20,580,98,41,118,812,945,549,103,28,3884,384,39,617,543,1,0
261,6393,10,20,580,74,44,59,725,915,630,64,81,3958,458,39,641,519,1,0
262,6423,10,20,580,104,44,97,792,956,517,108,91,3808,308,17,641,519,1,0
263,6453,10,20,580,113,80,48,882,945,438,19,97,3623,123,0,626,534,1,0
264,6473,10,20,580,127,77,116,897,939,386,103,141,3770,270,4,619,541,1,0
265,6503,10,20,580,83,86,121,947,935,250,34,100,3728,228,-1,605,555,1,0
266,6523,10,20,580,139,131,102,942,972,351,64,141,3524,24,-15,591,569,1,0
267,6553,10,20,580,139,137,81,932,932,232,44,163,3535,35,-17,582,578,1,0
268,6583,10,20,580,151,140,145,935,929,290,93,160,3462,-38,-11,580,580,1,0
269,6613,10,20,580,110,134,108,947,956,409,34,138,3578,78,-4,580,580,1,0
270,6633,10,20,580,119,122,113,875,956,427,44,185,3656,156,7,587,573,1,0
271,6663,10,20,580,62,65,86,865,962,526,59,210,4113,613,37,624,536,1,0
272,6693,10,20,580,65,86,81,872,952,444,54,125,3977,477,29,661,499,1,0
273,6713,10,20,580,74,68,0,907,908,299,9,81,3712,212,7,655,505,1,0
274,6743,10,20,580,62,62,110,940,932,125,24,138,3723,223,-3,633,527,1,0
275,6773,10,20,580,77,62,843,945,929,125,34,103,3253,-247,-36,601,559,1,0
276,6803,10,20,530,175,733,1000,952,141,125,24,198,2456,-1044,-95,453,607,1,0
277,6823,10,20,430,854,979,964,900,128,98,24,119,1762,-1738,-145,201,659,1,0
278,6853,10,20,290,964,991,983,157,148,168,34,141,1646,-1854,-149,90,676,1,0
279,6873,10,20,290,958,955,929,135,97,142,54,169,1554,-1946,-131,90,718,1,0
280,6893,10,20,290,949,970,897,95,128,133,44,141,1531,-1969,-108,90,739,1,0
281,6913,10,20,290,985,931,827,132,148,154,98,169,1651,-1849,-71,90,749,1,0
282,6934,10,20,290,934,967,797,105,64,151,108,179,1706,-1794,-52,90,754,1,0
283,6954,10,20,290,928,955,718,85,70,122,78,169,1446,-2054,-50,90,756,1,0
284,6974,10,20,290,916,922,532,72,74,110,64,157,1378,-2122,-50,90,757,1,0
285,7004,10,20,290,937,943,310,52,37,95,59,122,1045,-2455,-66,90,757,1,0
286,7037,10,20,290,976,952,429,90,27,75,34,150,1140,-2360,-55,90,757,1,0
287,7067,10,20,290,958,988,816,65,81,101,73,119,1327,-2173,-27,90,757,1,0
288,7097,10,20,290,952,979,943,82,77,52,54,84,996,-2504,-26,90,757,1,0
289,7117,10,20,290,351,982,959,222,50,78,64,81,1418,-2082,-7,90,757,1,0
290,7147,10,20,290,142,880,994,902,114,98,64,110,2164,-1336,66,90,745,1,0
291,7167,10,20,295,133,203,983,932,189,95,64,72,2344,-1156,79,90,675,1,0
292,7187,10,20,305,107,101,940,975,601,162,68,144,3012,-488,118,90,559,1,0
293,7217,10,20,320,95,74,124,945,952,127,19,119,3687,187,153,245,374,1,0
294,7237,10,20,330,53,92,59,922,952,386,49,81,3762,262,140,350,310,1,0
295,7257,10,20,340,71,92,124,770,935,738,39,78,3890,390,127,403,277,1,0
296,7286,10,20,355,56,71,102,802,972,712,9,116,4019,519,111,488,222,1,0
297,7306,10,20,365,89,59,94,920,952,386,34,81,3763,263,73,502,228,1,0
298,7327,10,20,375,68,29,89,907,935,95,0,34,3507,7,24,450,300,1,0
299,7347,10,20,385,101,14,200,960,912,81,29,53,3188,-312,-6,420,350,1,0
301,7398,10,20,410,98,92,991,980,334,104,73,69,2813,-687,-46,330,490,1,0
302,7428,10,20,425,142,110,986,947,212,122,34,91,2533,-967,-68,234,616,1,0
303,7448,10,20,430,160,95,1000,977,189,98,49,122,2671,-829,-46,216,644,1,0
304,7478,10,20,430,133,107,983,982,429,119,19,100,2814,-686,-16,231,629,1,0
305,7508,10,20,440,110,80,435,967,945,136,68,103,3320,-180,25,318,562,1,0
306,7528,10,20,450,110,74,145,975,945,142,49,106,3486,-14,49,397,503,1,0
307,7558,10,20,465,154,113,175,1000,986,267,83,103,3382,-118,39,461,469,1,0
308,7578,10,20,475,187,98,156,1000,972,319,9,110,3485,-15,35,474,476,1,0
309,7608,10,20,490,178,113,197,960,976,468,88,132,3490,-10,25,490,490,1,0
310,7638,10,20,505,145,59,108,897,969,502,44,81,3545,45,19,505,505,1,0
318,7857,10,20,580,133,113,145,960,959,101,49,84,3162,-338,-19,539,621,1,0
319,7878,10,20,580,119,95,148,950,959,136,54,81,3314,-186,-3,545,615,1,0
320,7898,10,20,580,130,134,129,947,966,130,64,100,3330,-170,0,555,605,1,0
321,7927,10,20,580,71,68,127,932,976,122,49,94,3506,6,15,571,589,1,0
322,7947,10,20,580,53,59,67,942,902,110,73,91,3574,74,21,576,584,1,0
323,7967,10,20,580,74,56,72,952,959,84,83,97,3501,1,15,579,581,1,0
324,7988,10,20,580,47,29,13,927,949,110,49,34,3588,88,10,580,580,1,0
325,8008,10,20,580,8,14,78,912,929,107,19,75,3586,86,13,580,580,1,0
326,8041,10,20,580,38,29,10,912,902,40,24,40,3497,-3,5,580,580,1,0
327,8070,10,20,580,0,38,40,887,902,58,0,100,3689,189,12,580,580,1,0
328,8090,10,20,580,8,8,10,890,922,72,39,47,3508,8,2,580,580,1,0
329,8110,10,20,580,14,20,56,890,902,81,44,84,3503,3,0,580,580,1,0
330,8131,10,20,580,0,5,21,895,922,93,44,69,3507,7,0,580,580,1,0
331,8151,10,20,580,2,41,27,937,962,84,54,28,3506,6,0,580,580,1,0
332,8171,10,20,580,0,53,16,927,912,55,0,66,3495,-5,0,580,580,1,0
333,8191,10,20,580,0,29,0,870,898,66,39,66,3507,7,1,580,580,1,0
334,8211,10,20,580,0,20,24,872,912,40,54,44,3511,11,0,580,580,1,0
335,8231,10,20,580,0,26,0,905,878,66,49,78,3492,-8,-1,580,580,1,0
336,8261,10,20,580,8,26,132,895,915,69,59,72,3403,-97,-4,580,580,1,0
337,8281,10,20,580,23,35,59,947,942,72,54,122,3711,211,9,580,580,1,0
338,8311,10,20,580,26,44,40,922,929,127,34,69,3598,98,6,580,580,1,0
339,8331,10,20,580,0,26,62,950,895,130,19,106,3758,258,14,586,574,1,0
340,8351,10,20,580,53,53,56,935,935,127,44,81,3595,95,6,586,574,1,0
