seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
516,12423,10,20,1000,75,27,98,906,941,837,121,62,4061,561,-63,1000,722,1,0,0,0,0,0,0,0,3,1,0
517,12444,10,20,1000,45,64,74,775,913,902,137,16,4147,647,136,1000,635,1,0,0,0,0,0,0,0,2,1,0
518,12464,10,20,1000,24,48,32,418,937,877,131,55,4305,805,75,1000,566,1,0,0,0,0,0,0,0,3,1,0
519,12497,10,20,830,45,70,77,90,937,920,771,124,5029,1529,230,1000,-13,1,0,0,0,0,0,0,0,3,1,0
520,12517,10,20,830,69,91,72,83,896,929,974,81,5027,1527,-71,1000,51,1,0,0,0,0,0,0,0,6,1,0
521,12544,10,20,830,88,27,72,68,941,957,898,104,5056,1556,50,1000,11,1,0,0,0,0,0,0,0,6,1,0
522,12574,10,20,1000,85,61,77,307,944,908,131,36,4376,876,-350,1000,618,1,0,0,0,0,0,0,0,3,1,0
523,12594,10,20,1000,69,61,109,937,965,798,96,91,3872,372,-273,1000,864,1,0,0,0,0,0,0,0,3,1,0
524,12624,10,20,1000,115,91,98,972,944,556,96,91,3661,161,-20,1000,921,1,0,0,0,0,0,0,0,3,1,0
525,12644,10,20,1000,82,45,50,896,913,883,96,26,3995,495,205,1000,700,1,0,0,0,0,0,0,0,3,1,0
526,12673,10,20,1000,63,55,61,151,917,920,563,78,4742,1242,577,1000,233,1,0,0,0,0,0,0,0,3,1,0
527,12697,10,20,830,57,61,48,73,855,886,959,114,5117,1617,446,1000,-104,1,0,0,0,0,0,0,0,2,1,0
528,12724,10,20,830,39,45,21,37,334,880,954,695,5702,2202,119,1000,-270,1,0,0,0,0,0,0,0,6,1,0
529,12756,10,20,830,27,27,0,47,741,850,934,111,5157,1657,-326,1000,37,1,0,0,0,0,0,0,0,3,1,0
530,12784,10,20,1000,12,36,8,88,882,850,401,39,4774,1274,-209,1000,382,1,0,0,0,0,0,0,0,5,1,0
531,12804,10,20,1000,21,0,0,851,886,850,50,49,3999,499,-160,1000,775,1,0,0,0,0,0,0,0,3,1,0
532,12834,10,20,1000,194,155,194,972,979,801,223,219,3813,313,4,1000,837,1,0,0,0,0,0,0,0,3,1,0
533,12854,10,20,1000,170,165,178,947,993,972,208,193,3866,366,58,1000,798,1,0,0,0,0,0,0,0,3,1,0
534,12884,10,20,1000,15,0,29,148,951,880,761,55,4822,1322,447,1000,219,1,0,0,0,0,0,0,0,3,1,0
535,12907,10,20,830,30,18,21,75,882,892,913,196,5146,1646,135,1000,-54,1,0,0,0,0,0,0,0,3,1,0
536,12934,10,20,830,30,27,32,62,727,917,934,281,5268,1768,-78,1000,-72,1,0,0,0,0,0,0,0,6,1,0
537,12964,10,20,1000,145,70,85,151,955,944,857,104,4709,1209,-281,1000,431,1,0,0,0,0,0,0,0,3,1,0
538,12984,10,20,1000,100,61,74,332,951,941,101,104,4285,785,120,1000,567,1,0,0,0,0,0,0,0,3,1,0
539,13013,10,20,1000,288,214,298,1000,1000,620,187,288,3606,106,-99,1000,966,1,0,0,0,0,0,0,0,3,1,0
540,13044,10,20,1000,197,195,229,997,1000,250,152,196,3475,-25,-32,981,1000,1,0,0,0,0,0,0,0,2,1,0
541,13064,10,20,1000,82,110,114,919,948,119,91,52,3385,-115,-121,915,1000,1,0,0,0,0,0,0,0,3,1,0
542,13094,10,20,1000,57,64,181,929,962,39,45,26,3376,-124,-117,911,1000,1,0,0,0,0,0,0,0,3,2,0
543,13114,10,20,1000,82,61,594,914,837,48,50,108,3275,-225,7,885,1000,1,0,0,0,0,0,0,0,3,1,0
544,13143,10,20,1000,21,64,874,861,151,30,55,52,2616,-884,-325,473,1000,1,0,0,0,0,0,0,0,3,1,0
545,13164,10,20,1000,9,134,882,866,37,15,20,45,2388,-1112,-353,348,1000,1,0,0,0,0,0,0,0,2,1,0
546,13184,10,20,1000,3,428,898,889,72,0,0,65,2208,-1292,-61,316,1000,1,0,0,0,0,0,0,0,3,1,0
547,13214,10,20,1000,39,342,904,871,58,0,0,6,2249,-1251,82,367,1000,1,0,0,0,0,0,0,0,3,1,0
548,13234,10,20,1000,33,27,869,894,124,0,0,3,2605,-895,196,576,1000,1,0,0,0,0,0,0,0,3,1,0
549,13263,10,20,1000,0,0,874,894,675,45,0,6,2918,-582,138,727,1000,1,0,0,0,0,0,0,0,3,1,0
550,13284,10,20,1000,63,24,869,949,817,48,20,78,2980,-520,15,733,1000,1,0,0,0,0,0,0,0,2,1,0
551,13304,10,20,1000,24,0,882,884,668,0,45,3,2912,-588,-64,681,1000,1,0,0,0,0,0,0,0,3,1,0
552,13334,10,20,1000,6,85,874,881,103,0,30,36,2585,-915,-112,501,1000,1,0,0,0,0,0,0,0,3,1,0
553,13354,10,20,830,0,642,880,899,34,0,20,32,2106,-1394,-172,70,1000,1,0,0,0,0,0,0,0,3,1,0
554,13383,10,20,830,12,807,906,894,124,0,0,52,2122,-1378,84,132,1000,1,0,0,0,0,0,0,0,3,1,0
555,13404,10,20,1000,21,152,834,861,51,0,40,13,2383,-1117,266,476,1000,1,0,0,0,0,0,0,0,2,1,0
556,13424,10,20,1000,9,0,893,911,368,0,0,13,2758,-742,146,645,1000,1,0,0,0,0,0,0,0,3,1,0
557,13444,10,20,1000,118,70,512,979,968,128,60,85,3132,-368,108,832,1000,1,0,0,0,0,0,0,0,3,1,0
558,13474,10,20,1000,97,48,162,974,972,97,60,88,3384,-116,-108,917,1000,1,0,0,0,0,0,0,0,3,1,0
559,13494,10,20,1000,27,0,80,916,927,0,30,0,3502,2,2,1000,999,1,0,0,0,0,0,0,0,3,1,0
560,13524,10,20,1000,39,91,152,899,910,67,60,59,3386,-114,-29,935,1000,1,0,0,0,0,0,0,0,3,1,0
561,13544,10,20,1000,21,12,453,914,879,0,30,3,3189,-311,-164,804,1000,1,0,0,0,0,0,0,0,3,1,0
562,13573,10,20,1000,54,498,898,904,106,42,35,68,2256,-1244,-568,234,1000,1,0,0,0,0,0,0,0,3,1,0
563,13594,10,20,830,835,886,848,659,0,0,0,0,1412,-2088,-423,-250,1000,1,0,0,0,0,0,0,0,2,1,0
564,13614,10,20,680,857,899,882,73,0,0,0,16,1009,-2491,-111,-420,1000,1,0,0,0,0,0,0,0,3,1,0
565,13634,10,20,680,890,880,736,93,75,27,0,49,938,-2562,-57,-420,1000,1,0,0,0,0,0,0,0,3,1,0
566,13664,10,20,680,908,938,882,98,75,55,5,9,990,-2510,36,-420,1000,1,0,0,0,0,0,0,0,3,1,0
567,13684,10,20,830,899,917,909,269,82,0,0,16,1183,-2317,93,-270,1000,1,0,0,0,0,0,0,0,3,1,0
568,13714,10,20,830,920,941,949,909,162,33,40,19,1601,-1899,61,-144,1000,1,0,0,0,0,0,0,0,3,2,0
569,13737,10,20,830,693,911,896,869,424,42,0,75,1847,-1653,184,10,1000,1,0,0,0,0,0,0,0,3,1,0
570,13763,10,20,1000,66,235,925,911,955,55,45,59,2854,-646,320,732,1000,1,0,0,0,0,0,0,0,6,1,0
571,13784,10,20,1000,200,162,1000,1000,1000,186,121,170,3127,-373,50,817,1000,1,0,0,0,0,0,0,0,2,1,0
572,13804,10,20,1000,227,211,1000,1000,810,217,152,203,3107,-393,12,799,1000,1,0,0,0,0,0,0,0,3,1,0
573,13833,10,20,1000,127,449,954,984,158,88,76,81,2223,-1277,-321,269,1000,1,0,0,0,0,0,0,0,3,1,0
574,13854,10,20,1000,151,782,997,984,186,107,91,118,2355,-1145,-24,400,1000,1,0,0,0,0,0,0,0,2,1,0
575,13874,10,20,1000,188,697,997,997,196,168,101,131,2540,-960,101,523,1000,1,0,0,0,0,0,0,0,3,1,0
576,13903,10,20,1000,173,290,986,1000,220,180,137,200,2907,-593,119,717,1000,1,0,0,0,0,0,0,0,3,1,0
577,13924,10,20,1000,176,183,1000,1000,231,180,121,183,2932,-568,166,740,1000,1,0,0,0,0,0,0,0,2,1,0
578,13944,10,20,1000,148,94,957,1000,241,159,86,157,2919,-581,94,718,1000,1,0,0,0,0,0,0,0,3,1,0
579,13974,10,20,1000,51,85,954,987,293,152,91,167,3121,-379,40,812,1000,1,0,0,0,0,0,0,0,3,1,0
580,13994,10,20,1000,142,113,946,997,489,204,137,200,3157,-343,-4,821,1000,1,0,0,0,0,0,0,0,3,1,0
581,14014,10,20,1000,54,48,869,919,524,110,96,111,3125,-375,99,826,1000,1,0,0,0,0,0,0,0,3,1,0
582,14034,10,20,1000,66,55,746,959,624,76,50,88,2947,-553,-145,682,1000,1,0,0,0,0,0,0,0,3,1,0
583,14055,10,20,1000,57,24,592,906,731,21,45,75,3062,-438,115,797,1000,1,0,0,0,0,0,0,0,2,1,0
584,14075,10,20,1000,33,48,381,876,900,64,65,68,3240,-260,112,889,1000,1,0,0,0,0,0,0,0,3,1,0
585,14105,10,20,1000,82,94,138,914,972,61,55,104,3587,87,14,1000,952,1,0,0,0,0,0,0,0,3,1,0
586,14125,10,20,1000,57,39,66,909,896,61,76,91,3496,-4,96,1000,982,1,0,0,0,0,0,0,0,3,1,0
587,14155,10,20,1000,69,36,122,929,910,42,65,75,3401,-99,-100,928,1000,1,0,0,0,0,0,0,0,3,1,0
588,14176,10,20,1000,94,64,130,899,931,45,60,88,3408,-92,177,990,1000,1,0,0,0,0,0,0,0,2,1,0
589,14196,10,20,1000,115,51,160,916,941,45,30,72,3204,-296,-172,810,1000,1,0,0,0,0,0,0,0,3,1,0
590,14226,10,20,1000,148,85,178,926,968,91,101,118,3459,-41,33,986,1000,1,0,0,0,0,0,0,0,3,1,0
591,14246,10,20,1000,48,27,45,876,906,15,0,55,3508,8,118,1000,972,1,0,0,0,0,0,0,0,3,1,0
592,14276,10,20,1000,45,67,80,909,931,48,65,104,3692,192,194,1000,860,1,0,0,0,0,0,0,0,3,1,0
593,14306,10,20,1000,121,94,149,952,944,116,121,163,3654,154,160,1000,887,1,0,0,0,0,0,0,0,3,1,0
594,14326,10,20,1000,118,73,90,914,955,61,50,104,3486,-14,-150,962,1000,1,0,0,0,0,0,0,0,3,1,0
595,14346,10,20,1000,88,70,112,952,965,100,96,134,3702,202,90,1000,877,1,0,0,0,0,0,0,0,3,1,0
596,14376,10,20,1000,106,70,93,949,975,125,111,167,3784,284,-84,1000,870,1,0,0,0,0,0,0,0,3,1,0
597,14396,10,20,1000,57,100,138,926,972,122,101,150,3709,209,27,1000,886,1,0,0,0,0,0,0,0,3,1,0
598,14426,10,20,1000,127,119,304,944,917,140,96,177,3359,-141,-205,884,1000,1,0,0,0,0,0,0,0,3,1,0
599,14446,10,20,1000,21,76,642,934,737,76,65,101,3206,-294,9,850,1000,1,0,0,0,0,0,0,0,3,1,0
600,14476,10,20,1000,42,39,845,947,389,45,65,85,2790,-710,-308,567,1000,1,0,0,0,0,0,0,0,3,1,0
601,14506,10,20,1000,45,100,752,937,548,64,76,121,3032,-468,62,770,1000,1,0,0,0,0,0,0,0,3,1,0
602,14526,10,20,1000,33,55,418,894,851,21,101,98,3325,-175,271,966,1000,1,0,0,0,0,0,0,0,3,1,0
603,14555,10,20,1000,21,48,77,874,931,67,60,81,3515,15,-189,969,1000,1,0,0,0,0,0,0,0,3,1,0
604,14576,10,20,1000,45,24,45,886,920,67,65,127,3738,238,-33,1000,884,1,0,0,0,0,0,0,0,2,1,0
606,14616,10,20,1000,42,67,69,901,927,220,86,121,3853,353,24,1000,812,1,0,0,0,0,0,0,0,3,2,0
607,14636,10,20,1000,75,58,64,861,917,244,76,75,3694,194,-198,1000,941,1,0,0,0,0,0,0,0,3,1,0
608,14656,10,20,1000,27,33,61,858,903,204,5,95,3667,167,-9,1000,916,1,0,0,0,0,0,0,0,3,1,0
609,14685,10,20,1000,45,45,66,901,979,119,81,121,3802,302,427,1000,754,1,0,0,0,0,0,0,0,3,1,0
610,14706,10,20,1000,82,70,128,931,944,94,65,157,3668,168,-164,1000,948,1,0,0,0,0,0,0,0,2,1,0
611,14726,10,20,1000,88,97,120,904,931,91,91,147,3665,165,87,1000,896,1,0,0,0,0,0,0,0,3,1,0
612,14746,10,20,1000,30,58,56,921,955,30,30,68,3509,9,-137,976,1000,1,0,0,0,0,0,0,0,3,1,0
613,14766,10,20,1000,97,94,90,924,948,73,50,65,3506,6,13,1000,995,1,0,0,0,0,0,0,0,3,1,0
614,14795,10,20,1000,82,36,229,896,937,64,35,98,3343,-157,-33,912,1000,1,0,0,0,0,0,0,0,3,1,0
615,14816,10,20,1000,42,45,325,901,910,18,86,29,3273,-227,-202,840,1000,1,0,0,0,0,0,0,0,2,1,0
620,14936,10,20,1000,57,97,101,909,896,73,81,81,3417,-83,354,1000,969,1,0,0,0,0,0,0,0,2,1,0
621,14956,10,20,1000,72,113,80,894,951,76,86,124,3586,86,84,1000,938,1,0,0,0,0,0,0,0,3,1,0
622,14986,10,20,1000,97,152,162,944,955,189,116,186,3724,224,236,1000,834,1,0,0,0,0,0,0,0,3,1,0
623,15007,10,20,1000,18,36,34,891,900,122,55,121,3800,300,185,1000,806,1,0,0,0,0,0,0,0,2,1,0
624,15027,10,20,1000,30,3,10,841,913,204,45,78,3674,174,35,1000,903,1,0,0,0,0,0,0,0,3,1,0
626,15076,10,20,1000,15,70,88,894,962,232,101,140,3982,482,142,1000,720,1,0,0,0,0,0,0,0,3,1,0
627,15096,10,20,1000,0,30,40,874,944,91,71,124,3741,241,-129,1000,902,1,0,0,0,0,0,0,0,3,1,0
628,15116,10,20,1000,42,45,69,934,931,116,106,177,3966,466,172,1000,722,1,0,0,0,0,0,0,0,3,1,0
629,15136,10,20,1000,0,0,72,899,920,100,50,101,3754,254,16,1000,865,1,0,0,0,0,0,0,0,3,1,0
630,15165,10,20,1000,82,30,178,969,906,55,86,39,3354,-146,-434,833,1000,1,0,0,0,0,0,0,0,3,1,0
631,15186,10,20,1000,66,39,490,914,820,51,71,65,3148,-352,-109,795,1000,1,0,0,0,0,0,0,0,2,1,0
632,15206,10,20,1000,88,36,808,926,472,9,30,62,2847,-653,-138,632,1000,1,0,0,0,0,0,0,0,3,2,0
633,15235,10,20,1000,66,67,808,942,468,21,91,72,2846,-654,50,671,1000,1,0,0,0,0,0,0,0,3,1,0
634,15256,10,20,1000,48,82,581,937,820,97,50,98,3102,-398,-9,792,1000,1,0,0,0,0,0,0,0,2,1,0
635,15276,10,20,1000,100,103,245,962,993,110,76,124,3363,-137,99,950,1000,1,0,0,0,0,0,0,0,3,1,0
636,15305,10,20,1000,124,73,98,937,931,152,71,104,3568,68,255,1000,912,1,0,0,0,0,0,0,0,3,1,0
637,15326,10,20,1000,142,91,144,952,979,244,111,213,3747,247,66,1000,858,1,0,0,0,0,0,0,0,2,1,0
638,15346,10,20,1000,118,110,122,954,937,284,111,147,3621,121,38,1000,930,1,0,0,0,0,0,0,0,3,1,0
639,15366,10,20,1000,167,128,160,884,965,498,50,127,3529,29,22,1000,981,1,0,0,0,0,0,0,0,3,1,0
640,15387,10,20,1000,185,97,152,745,1000,758,101,144,3871,371,54,1000,796,1,0,0,0,0,0,0,0,2,1,0
641,15407,10,20,1000,91,73,117,607,941,752,96,98,3963,463,139,1000,731,1,0,0,0,0,0,0,0,3,1,0
642,15437,10,20,1000,148,143,160,670,993,831,111,150,3841,341,51,1000,812,1,0,0,0,0,0,0,0,3,1,0
643,15457,10,20,1000,82,51,50,677,931,633,76,9,3980,480,-50,1000,761,1,0,0,0,0,0,0,0,3,1,0
644,15487,10,20,1000,85,67,53,866,893,272,50,101,3863,363,68,1000,797,1,0,0,0,0,0,0,0,3,1,0
645,15517,10,20,1000,97,97,122,921,906,67,76,111,3596,96,93,1000,931,1,0,0,0,0,0,0,0,3,1,0
646,15537,10,20,1000,18,36,248,891,906,0,40,3,3321,-179,-97,887,1000,1,0,0,0,0,0,0,0,3,1,0
647,15566,10,20,1000,60,51,888,916,96,0,71,26,2507,-993,-194,443,1000,1,0,0,0,0,0,0,0,3,1,0
648,15587,10,20,1000,63,281,866,899,27,0,15,62,2302,-1198,-194,337,1000,1,0,0,0,0,0,0,0,2,1,0
649,15610,10,20,830,142,813,933,836,62,61,35,85,1904,-1596,-200,-41,1000,1,0,0,0,0,0,0,0,3,1,0
650,15636,10,20,830,85,856,874,783,20,0,35,88,1970,-1530,25,40,1000,1,0,0,0,0,0,0,0,6,1,0
651,15657,10,20,1000,91,489,930,879,72,0,71,29,2169,-1331,0,308,1000,1,0,0,0,0,0,0,0,2,1,0
652,15677,10,20,1000,66,97,901,894,151,27,50,39,2614,-886,263,595,1000,1,0,0,0,0,0,0,0,3,1,0
653,15707,10,20,1000,109,97,800,906,879,42,40,78,2907,-593,86,710,1000,1,0,0,0,0,0,0,0,3,1,0
654,15727,10,20,1000,82,82,626,929,913,42,45,65,3116,-384,192,841,1000,1,0,0,0,0,0,0,0,3,1,0
655,15747,10,20,1000,63,76,597,879,906,27,60,0,3129,-371,-14,805,1000,1,0,0,0,0,0,0,0,3,1,0
656,15777,10,20,1000,48,61,893,906,686,0,30,0,2916,-584,121,722,1000,1,0,0,0,0,0,0,0,3,1,0
657,15797,10,20,1000,30,195,909,901,144,0,25,3,2462,-1038,-307,396,1000,1,0,0,0,0,0,0,0,3,1,0
658,15826,10,20,830,45,850,922,886,72,0,35,0,2013,-1487,-95,37,1000,1,0,0,0,0,0,0,0,3,1,0
659,15847,10,20,830,82,776,898,931,72,36,55,32,2059,-1441,47,91,1000,1,0,0,0,0,0,0,0,2,2,0
660,15867,10,20,1000,79,204,914,916,255,51,71,29,2533,-967,262,553,1000,1,0,0,0,0,0,0,0,3,1,0
661,15896,10,20,1000,118,110,909,939,882,61,81,104,2939,-561,-19,705,1000,1,0,0,0,0,0,0,0,3,1,0
662,15917,10,20,1000,197,186,946,1000,893,155,106,200,3111,-389,108,821,1000,1,0,0,0,0,0,0,0,2,1,0
663,15937,10,20,1000,112,103,914,919,586,73,40,91,2669,-831,-400,484,1000,1,0,0,0,0,0,0,0,3,1,0
664,15967,10,20,830,82,837,933,901,93,27,35,88,2023,-1477,-227,15,1000,1,0,0,0,0,0,0,0,3,1,0
665,15990,10,20,830,133,902,906,808,0,0,20,0,1869,-1631,-141,-47,1000,1,0,0,0,0,0,0,0,3,1,0
666,16016,10,20,830,112,966,912,853,27,0,0,29,1881,-1619,38,-3,1000,1,0,0,0,0,0,0,0,6,1,0
667,16036,10,20,830,51,889,914,911,96,18,25,62,2008,-1492,94,74,1000,1,0,0,0,0,0,0,0,2,1,0
668,16057,10,20,1000,66,256,957,957,251,48,10,32,2496,-1004,488,581,1000,1,0,0,0,0,0,0,0,2,1,0
669,16077,10,20,1000,79,45,925,982,872,76,25,72,2980,-520,107,753,1000,1,0,0,0,0,0,0,0,3,1,0
670,16097,10,20,1000,170,155,893,1000,962,186,91,157,3070,-430,5,778,1000,1,0,0,0,0,0,0,0,3,1,0
671,16117,10,20,1000,118,137,960,1000,944,152,111,160,3176,-324,-22,827,1000,1,0,0,0,0,0,0,0,3,1,0
672,16138,10,20,1000,30,189,882,919,334,9,40,55,2601,-899,-332,463,1000,1,0,0,0,0,0,0,0,2,1,0
673,16170,10,20,830,121,914,872,811,58,3,50,3,1873,-1627,-414,-102,1000,1,0,0,0,0,0,0,0,3,1,0
674,16198,10,20,830,644,902,816,309,0,0,50,19,1295,-2205,2,-270,1000,1,0,0,0,0,0,0,0,5,1,0
675,16221,10,20,830,161,905,856,642,48,0,20,19,1771,-1729,379,11,1000,1,0,0,0,0,0,0,0,3,1,0
676,16247,10,20,1000,0,214,832,826,224,0,30,26,2505,-995,474,583,1000,1,0,0,0,0,0,0,0,6,1,0
677,16268,10,20,1000,0,0,730,833,796,0,20,0,3027,-473,60,767,1000,1,0,0,0,0,0,0,0,2,1,0
678,16288,10,20,1000,88,140,693,926,913,64,55,95,2977,-523,-80,712,1000,1,0,0,0,0,0,0,0,3,1,0
679,16318,10,20,1000,24,42,808,866,868,0,0,0,3023,-477,106,775,1000,1,0,0,0,0,0,0,0,3,1,0
680,16338,10,20,1000,0,58,880,894,813,0,0,0,2974,-526,-45,718,1000,1,0,0,0,0,0,0,0,3,1,0
681,16367,10,20,1000,21,700,880,901,113,0,0,13,2164,-1336,-186,267,1000,1,0,0,0,0,0,0,0,3,1,0
682,16388,10,20,830,9,865,906,745,41,0,0,6,1952,-1548,-66,12,1000,1,0,0,0,0,0,0,0,2,1,0
683,16411,10,20,830,21,883,898,743,65,21,0,42,1944,-1556,35,29,1000,1,0,0,0,0,0,0,0,3,1,0
684,16437,10,20,1000,57,107,872,929,117,3,5,75,2521,-979,358,567,1000,1,0,0,0,0,0,0,0,6,1,0
685,16459,10,20,1000,24,12,757,858,793,3,5,16,3014,-486,317,814,1000,1,0,0,0,0,0,0,0,2,2,0
686,16479,10,20,1000,173,128,317,1000,1000,214,131,245,3532,32,303,1000,920,1,0,0,0,0,0,0,0,3,1,0
687,16509,10,20,1000,285,217,322,1000,1000,360,162,311,3502,2,14,1000,997,1,0,0,0,0,0,0,0,3,1,0
688,16529,10,20,1000,221,198,272,1000,1000,272,152,249,3494,-6,-37,990,1000,1,0,0,0,0,0,0,0,3,1,0
689,16559,10,20,1000,0,0,285,838,906,51,15,49,3306,-194,-61,887,1000,1,0,0,0,0,0,0,0,3,1,0
690,16580,10,20,1000,0,0,592,881,824,45,0,39,3101,-399,-87,775,1000,1,0,0,0,0,0,0,0,2,1,0
691,16600,10,20,1000,27,0,800,919,558,33,20,0,2893,-607,-103,663,1000,1,0,0,0,0,0,0,0,3,1,0
692,16630,10,20,1000,66,58,874,929,317,36,0,29,2737,-763,-126,577,1000,1,0,0,0,0,0,0,0,3,1,0
693,16650,10,20,1000,51,39,845,916,451,33,15,75,2821,-679,99,668,1000,1,0,0,0,0,0,0,0,3,1,0
694,16679,10,20,1000,109,116,429,942,917,137,65,114,3238,-262,132,892,1000,1,0,0,0,0,0,0,0,3,1,0
696,16720,10,20,1000,51,51,101,904,917,76,65,65,3424,-76,8,963,1000,1,0,0,0,0,0,0,0,3,1,0
697,16750,10,20,1000,82,27,98,942,893,116,65,6,3576,76,157,1000,928,1,0,0,0,0,0,0,0,3,1,0
698,16770,10,20,1000,36,48,72,929,903,189,10,36,3633,133,32,1000,925,1,0,0,0,0,0,0,0,3,1,0
699,16799,10,20,1000,60,55,61,909,937,269,45,26,3697,197,-22,1000,903,1,0,0,0,0,0,0,0,3,1,0
700,16820,10,20,1000,72,0,74,884,927,299,65,29,3722,222,16,1000,882,1,0,0,0,0,0,0,0,2,1,0
701,16849,10,20,1000,36,67,82,871,920,241,60,52,3689,189,-45,1000,912,1,0,0,0,0,0,0,0,3,1,0
702,16870,10,20,1000,30,33,58,881,937,143,76,65,3623,123,-36,1000,944,1,0,0,0,0,0,0,0,2,1,0
703,16890,10,20,1000,72,42,77,886,927,100,76,68,3589,89,-7,1000,956,1,0,0,0,0,0,0,0,3,1,0
704,16920,10,20,1000,88,100,144,937,1000,88,71,85,3300,-200,-191,856,1000,1,0,0,0,0,0,0,0,3,1,0
705,16940,10,20,1000,75,42,122,969,996,91,25,16,3418,-82,-81,941,1000,1,0,0,0,0,0,0,0,3,1,0
706,16969,10,20,1000,145,94,277,972,934,64,40,13,3095,-405,-31,783,1000,1,0,0,0,0,0,0,0,3,1,0
707,16990,10,20,1000,151,143,453,919,882,113,55,52,2968,-532,-11,722,1000,1,0,0,0,0,0,0,0,2,1,0
708,17010,10,20,1000,194,131,416,909,872,12,30,68,2846,-654,43,669,1000,1,0,0,0,0,0,0,0,3,1,0
709,17039,10,20,1000,206,186,178,1000,955,113,55,45,3004,-496,165,777,1000,1,0,0,0,0,0,0,0,3,1,0
710,17060,10,20,1000,173,186,208,994,955,183,81,144,3280,-220,276,944,1000,1,0,0,0,0,0,0,0,2,1,0
711,17080,10,20,1000,148,134,202,916,968,535,106,78,3479,-21,-73,974,1000,1,0,0,0,0,0,0,0,3,2,0
712,17100,10,20,1000,69,61,77,534,965,813,91,65,4120,620,362,1000,602,1,0,0,0,0,0,0,0,3,1,0
713,17130,10,20,1000,9,21,0,153,868,853,81,26,4373,873,-23,1000,551,1,0,0,0,0,0,0,0,3,1,0
714,17150,10,20,1000,42,51,8,236,920,871,65,0,4313,813,-77,1000,594,1,0,0,0,0,0,0,0,3,1,0
715,17179,10,20,1000,0,9,0,662,889,620,60,26,3980,480,-167,1000,786,1,0,0,0,0,0,0,0,3,1,0
716,17200,10,20,1000,0,33,0,853,900,192,55,3,3660,160,-112,1000,941,1,0,0,0,0,0,0,0,2,1,0
717,17220,10,20,1000,106,48,40,881,917,272,121,62,3655,155,-7,1000,921,1,0,0,0,0,0,0,0,3,1,0
718,17250,10,20,1000,54,24,21,836,896,614,65,22,3905,405,152,1000,758,1,0,0,0,0,0,0,0,3,1,0
719,17270,10,20,1000,27,27,74,556,941,920,116,55,4235,735,213,1000,574,1,0,0,0,0,0,0,0,3,1,0
720,17300,10,20,1000,88,61,82,118,951,926,197,95,4548,1048,156,1000,423,1,0,0,0,0,0,0,0,3,1,0
721,17320,10,20,1000,133,76,112,161,975,978,573,134,4524,1024,61,1000,455,1,0,0,0,0,0,0,0,3,1,0
722,17350,10,20,1000,118,107,152,173,996,987,857,157,4536,1036,83,1000,444,1,0,0,0,0,0,0,0,3,1,0
723,17380,10,20,1000,124,152,154,128,955,990,934,124,4517,1017,86,1000,454,1,0,0,0,0,0,0,0,3,1,0
724,17400,10,20,1000,167,146,154,156,934,1000,913,154,4474,974,40,1000,486,1,0,0,0,0,0,0,0,3,1,0
725,17420,10,20,1000,121,91,120,153,858,966,928,118,4704,1204,-112,1000,398,1,0,0,0,0,0,0,0,3,1,0
726,17442,10,20,830,79,82,90,88,751,926,939,108,5148,1648,392,1000,-109,1,0,0,0,0,0,0,0,3,1,0
727,17470,10,20,1000,109,67,90,105,900,932,934,55,4758,1258,-277,1000,405,1,0,0,0,0,0,0,0,5,1,0
728,17490,10,20,1000,79,119,90,133,934,938,456,62,4527,1027,-422,1000,555,1,0,0,0,0,0,0,0,3,1,0
729,17520,10,20,1000,188,125,138,725,972,935,142,140,3854,354,-152,1000,848,1,0,0,0,0,0,0,0,3,1,0
730,17540,10,20,1000,237,177,242,727,1000,1000,152,206,3794,294,42,1000,839,1,0,0,0,0,0,0,0,3,1,0
731,17560,10,20,1000,161,177,173,319,982,972,319,183,4097,597,273,1000,633,1,0,0,0,0,0,0,0,3,1,0
732,17590,10,20,830,18,42,45,57,831,886,923,118,5118,1618,41,1000,-19,1,0,0,0,0,0,0,0,3,1,0
733,17610,10,20,830,27,45,50,45,217,874,913,695,5772,2272,416,1000,-270,1,0,0,0,0,0,0,0,3,1,0
734,17630,10,20,830,6,21,5,20,162,856,913,783,5853,2353,-100,1000,-270,1,0,0,0,0,0,0,0,3,1,0
735,17663,10,20,830,21,0,2,0,775,865,949,91,5067,1567,-321,1000,83,1,0,0,0,0,0,0,0,3,1,0
736,17690,10,20,1000,0,3,0,450,903,856,111,32,4270,770,-474,1000,700,1,0,0,0,0,0,0,0,6,1,0
737,17719,10,20,1000,0,36,26,914,927,501,137,78,3943,443,-81,1000,787,1,0,0,0,0,0,0,0,3,2,0
738,17740,10,20,1000,0,0,0,848,855,538,76,49,3861,361,-68,1000,827,1,0,0,0,0,0,0,0,2,1,0
739,17760,10,20,1000,0,0,21,841,889,755,71,32,3965,465,48,1000,749,1,0,0,0,0,0,0,0,3,1,0
740,17780,10,20,1000,24,6,0,647,900,859,71,26,4088,588,59,1000,682,1,0,0,0,0,0,0,0,3,1,0
741,17804,10,20,830,27,15,21,40,896,880,751,111,5029,1529,492,1000,-68,1,0,0,0,0,0,0,0,2,1,0
