pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 11:33:36.937,192.168.0.50:59940,status,1646,,,1000,1000,3,21,16,133,147.2,11.9,0.64,3,,,0.240,0.420,,,14,,1000,986,,FAST,,,,,,,,,,,,"type=status,loop=1646,target=1000,current=1000,compute_ms=3,max_ms=21,overrun=16,error=133,filtered_error=147.2,filtered_rate=11.9,confidence=0.64,active=3,kp=0.240,kd=0.420,steering=14,left=1000,right=986,on_line=1,mode=FAST"
2026-07-09 11:33:37.515,192.168.0.50:59940,status,1696,,,1000,1000,3,21,17,2,40.3,2.3,0.83,2,,,0.240,0.420,,,0,,1000,1000,,FAST,,,,,,,,,,,,"type=status,loop=1696,target=1000,current=1000,compute_ms=3,max_ms=21,overrun=17,error=2,filtered_error=40.3,filtered_rate=2.3,confidence=0.83,active=2,kp=0.240,kd=0.420,steering=0,left=1000,right=1000,on_line=1,mode=FAST"
2026-07-09 11:33:37.981,192.168.0.50:59940,status,1747,,,460,460,3,21,17,-429,-597.6,151.7,0.71,3,,,0.240,0.420,,,-65,,395,850,,HARD,,,,,,,,,,,,"type=status,loop=1747,target=460,current=460,compute_ms=3,max_ms=21,overrun=17,error=-429,filtered_error=-597.6,filtered_rate=151.7,confidence=0.71,active=3,kp=0.240,kd=0.420,steering=-65,left=395,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:38.534,192.168.0.50:59940,status,1797,,,460,460,2,21,18,-677,-863.2,131.9,0.71,3,,,0.240,0.420,,,-137,,323,850,,HARD,,,,,,,,,,,,"type=status,loop=1797,target=460,current=460,compute_ms=2,max_ms=21,overrun=18,error=-677,filtered_error=-863.2,filtered_rate=131.9,confidence=0.71,active=3,kp=0.240,kd=0.420,steering=-137,left=323,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:38.936,192.168.0.50:59940,status,1847,,,1000,875,2,21,18,-64,-153.3,37.4,0.66,2,,,0.240,0.420,,,-3,,872,878,,FAST,,,,,,,,,,,,"type=status,loop=1847,target=1000,current=875,compute_ms=2,max_ms=21,overrun=18,error=-64,filtered_error=-153.3,filtered_rate=37.4,confidence=0.66,active=2,kp=0.240,kd=0.420,steering=-3,left=872,right=878,on_line=1,mode=FAST"
2026-07-09 11:33:39.450,192.168.0.50:59940,status,1896,,,1000,1000,3,21,19,175,175.7,2.2,0.60,2,,,0.240,0.420,,,15,,1000,985,,FAST,,,,,,,,,,,,"type=status,loop=1896,target=1000,current=1000,compute_ms=3,max_ms=21,overrun=19,error=175,filtered_error=175.7,filtered_rate=2.2,confidence=0.60,active=2,kp=0.240,kd=0.420,steering=15,left=1000,right=985,on_line=1,mode=FAST"
2026-07-09 11:33:40.028,192.168.0.50:59940,status,1946,,,700,620,2,21,19,773,966.4,-43.0,0.67,3,,,0.240,0.420,,,199,,819,421,,FAST,,,,,,,,,,,,"type=status,loop=1946,target=700,current=620,compute_ms=2,max_ms=21,overrun=19,error=773,filtered_error=966.4,filtered_rate=-43.0,confidence=0.67,active=3,kp=0.240,kd=0.420,steering=199,left=819,right=421,on_line=1,mode=FAST"
2026-07-09 11:33:40.622,192.168.0.50:59940,status,1995,,,850,620,2,21,20,602,740.5,-117.7,0.80,3,,,0.240,0.420,,,113,,733,507,,FAST,,,,,,,,,,,,"type=status,loop=1995,target=850,current=620,compute_ms=2,max_ms=21,overrun=20,error=602,filtered_error=740.5,filtered_rate=-117.7,confidence=0.80,active=3,kp=0.240,kd=0.420,steering=113,left=733,right=507,on_line=1,mode=FAST"
2026-07-09 11:33:40.914,192.168.0.50:59940,status,2045,,,1000,860,2,21,20,13,1.0,-12.0,0.54,2,,,0.240,0.420,,,-2,,858,862,,FAST,,,,,,,,,,,,"type=status,loop=2045,target=1000,current=860,compute_ms=2,max_ms=21,overrun=20,error=13,filtered_error=1.0,filtered_rate=-12.0,confidence=0.54,active=2,kp=0.240,kd=0.420,steering=-2,left=858,right=862,on_line=1,mode=FAST"
2026-07-09 11:33:41.366,192.168.0.50:59940,status,2094,,,1000,1000,2,21,21,5,15.0,-0.8,0.55,2,,,0.240,0.420,,,0,,1000,1000,,FAST,,,,,,,,,,,,"type=status,loop=2094,target=1000,current=1000,compute_ms=2,max_ms=21,overrun=21,error=5,filtered_error=15.0,filtered_rate=-0.8,confidence=0.55,active=2,kp=0.240,kd=0.420,steering=0,left=1000,right=1000,on_line=1,mode=FAST"
2026-07-09 11:33:41.961,192.168.0.50:59940,status,2144,,,700,570,2,21,21,-1261,-1349.4,-1.3,0.72,3,,,0.240,0.420,,,-309,,261,879,,FAST,,,,,,,,,,,,"type=status,loop=2144,target=700,current=570,compute_ms=2,max_ms=21,overrun=21,error=-1261,filtered_error=-1349.4,filtered_rate=-1.3,confidence=0.72,active=3,kp=0.240,kd=0.420,steering=-309,left=261,right=879,on_line=1,mode=FAST"
2026-07-09 11:33:42.425,192.168.0.50:59940,status,2193,,,460,460,3,21,22,-1113,-1268.2,75.2,0.66,3,,,0.240,0.420,,,-258,,202,850,,HARD,,,,,,,,,,,,"type=status,loop=2193,target=460,current=460,compute_ms=3,max_ms=21,overrun=22,error=-1113,filtered_error=-1268.2,filtered_rate=75.2,confidence=0.66,active=3,kp=0.240,kd=0.420,steering=-258,left=202,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:42.948,192.168.0.50:59940,status,2244,,,850,850,3,21,22,-571,-616.4,-12.1,0.69,3,,,0.240,0.420,,,-138,,712,988,,FAST,,,,,,,,,,,,"type=status,loop=2244,target=850,current=850,compute_ms=3,max_ms=21,overrun=22,error=-571,filtered_error=-616.4,filtered_rate=-12.1,confidence=0.69,active=3,kp=0.240,kd=0.420,steering=-138,left=712,right=988,on_line=1,mode=FAST"
2026-07-09 11:33:43.451,192.168.0.50:59940,status,2293,,,460,460,3,21,23,1554,1360.0,156.9,0.76,3,,,0.240,0.420,,,377,,850,83,,HARD,,,,,,,,,,,,"type=status,loop=2293,target=460,current=460,compute_ms=3,max_ms=21,overrun=23,error=1554,filtered_error=1360.0,filtered_rate=156.9,confidence=0.76,active=3,kp=0.240,kd=0.420,steering=377,left=850,right=83,on_line=1,mode=HARD"
2026-07-09 11:33:44.011,192.168.0.50:59940,status,2343,,,520,520,2,21,23,1917,1948.7,57.5,0.79,4,,,0.240,0.420,,,477,,997,120,,FAST,,,,,,,,,,,,"type=status,loop=2343,target=520,current=520,compute_ms=2,max_ms=21,overrun=23,error=1917,filtered_error=1948.7,filtered_rate=57.5,confidence=0.79,active=4,kp=0.240,kd=0.420,steering=477,left=997,right=120,on_line=1,mode=FAST"
2026-07-09 11:33:44.446,192.168.0.50:59940,status,2392,,,700,585,3,21,24,911,901.6,20.3,0.62,2,,,0.240,0.420,,,210,,795,375,,FAST,,,,,,,,,,,,"type=status,loop=2392,target=700,current=585,compute_ms=3,max_ms=21,overrun=24,error=911,filtered_error=901.6,filtered_rate=20.3,confidence=0.62,active=2,kp=0.240,kd=0.420,steering=210,left=795,right=375,on_line=1,mode=FAST"
2026-07-09 11:33:45.148,192.168.0.50:59940,status,2442,,,850,850,3,21,24,383,482.3,-4.4,0.78,3,,,0.240,0.420,,,74,,924,776,,FAST,,,,,,,,,,,,"type=status,loop=2442,target=850,current=850,compute_ms=3,max_ms=21,overrun=24,error=383,filtered_error=482.3,filtered_rate=-4.4,confidence=0.78,active=3,kp=0.240,kd=0.420,steering=74,left=924,right=776,on_line=1,mode=FAST"
2026-07-09 11:33:45.432,192.168.0.50:59940,status,2491,,,460,460,3,21,25,-104,-316.8,133.8,0.59,3,,,0.240,0.420,,,-5,,455,850,,HARD,,,,,,,,,,,,"type=status,loop=2491,target=460,current=460,compute_ms=3,max_ms=21,overrun=25,error=-104,filtered_error=-316.8,filtered_rate=133.8,confidence=0.59,active=3,kp=0.240,kd=0.420,steering=-5,left=455,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:46.004,192.168.0.50:59940,status,2541,,,460,460,2,21,25,-417,-478.9,111.1,0.65,3,,,0.240,0.420,,,-53,,407,850,,HARD,,,,,,,,,,,,"type=status,loop=2541,target=460,current=460,compute_ms=2,max_ms=21,overrun=25,error=-417,filtered_error=-478.9,filtered_rate=111.1,confidence=0.65,active=3,kp=0.240,kd=0.420,steering=-53,left=407,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:46.562,192.168.0.50:59940,status,2590,,,850,660,3,21,26,-584,-665.5,26.8,0.70,3,,,0.240,0.420,,,-134,,526,794,,FAST,,,,,,,,,,,,"type=status,loop=2590,target=850,current=660,compute_ms=3,max_ms=21,overrun=26,error=-584,filtered_error=-665.5,filtered_rate=26.8,confidence=0.70,active=3,kp=0.240,kd=0.420,steering=-134,left=526,right=794,on_line=1,mode=FAST"
2026-07-09 11:33:47.000,192.168.0.50:59940,status,2640,,,850,850,3,21,26,562,544.7,52.4,0.62,3,,,0.240,0.420,,,138,,988,712,,FAST,,,,,,,,,,,,"type=status,loop=2640,target=850,current=850,compute_ms=3,max_ms=21,overrun=26,error=562,filtered_error=544.7,filtered_rate=52.4,confidence=0.62,active=3,kp=0.240,kd=0.420,steering=138,left=988,right=712,on_line=1,mode=FAST"
2026-07-09 11:33:47.409,192.168.0.50:59940,status,2689,,,850,850,3,21,27,391,371.7,43.7,0.61,3,,,0.240,0.420,,,69,,919,781,,FAST,,,,,,,,,,,,"type=status,loop=2689,target=850,current=850,compute_ms=3,max_ms=21,overrun=27,error=391,filtered_error=371.7,filtered_rate=43.7,confidence=0.61,active=3,kp=0.240,kd=0.420,steering=69,left=919,right=781,on_line=1,mode=FAST"
2026-07-09 11:33:48.045,192.168.0.50:59940,status,2740,,,700,700,3,21,27,1054,1026.1,72.5,0.77,3,,,0.240,0.420,,,262,,962,438,,FAST,,,,,,,,,,,,"type=status,loop=2740,target=700,current=700,compute_ms=3,max_ms=21,overrun=27,error=1054,filtered_error=1026.1,filtered_rate=72.5,confidence=0.77,active=3,kp=0.240,kd=0.420,steering=262,left=962,right=438,on_line=1,mode=FAST"
2026-07-09 11:33:48.626,192.168.0.50:59940,status,2789,,,520,520,3,21,28,1670,1836.1,-46.3,0.85,4,,,0.240,0.420,,,406,,926,120,,FAST,,,,,,,,,,,,"type=status,loop=2789,target=520,current=520,compute_ms=3,max_ms=21,overrun=28,error=1670,filtered_error=1836.1,filtered_rate=-46.3,confidence=0.85,active=4,kp=0.240,kd=0.420,steering=406,left=926,right=120,on_line=1,mode=FAST"
2026-07-09 11:33:48.911,192.168.0.50:59940,status,2839,,,460,460,3,21,28,-324,-429.6,134.4,0.61,2,,,0.240,0.420,,,-32,,428,850,,HARD,,,,,,,,,,,,"type=status,loop=2839,target=460,current=460,compute_ms=3,max_ms=21,overrun=28,error=-324,filtered_error=-429.6,filtered_rate=134.4,confidence=0.61,active=2,kp=0.240,kd=0.420,steering=-32,left=428,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:49.547,192.168.0.50:59940,status,2888,,,850,745,2,21,29,-637,-624.6,51.1,0.80,3,,,0.240,0.420,,,-114,,631,859,,FAST,,,,,,,,,,,,"type=status,loop=2888,target=850,current=745,compute_ms=2,max_ms=21,overrun=29,error=-637,filtered_error=-624.6,filtered_rate=51.1,confidence=0.80,active=3,kp=0.240,kd=0.420,steering=-114,left=631,right=859,on_line=1,mode=FAST"
2026-07-09 11:33:49.992,192.168.0.50:59940,status,2938,,,460,460,2,21,29,1521,1386.5,121.1,0.75,3,,,0.240,0.420,,,369,,850,91,,HARD,,,,,,,,,,,,"type=status,loop=2938,target=460,current=460,compute_ms=2,max_ms=21,overrun=29,error=1521,filtered_error=1386.5,filtered_rate=121.1,confidence=0.75,active=3,kp=0.240,kd=0.420,steering=369,left=850,right=91,on_line=1,mode=HARD"
2026-07-09 11:33:50.440,192.168.0.50:59940,status,2987,,,520,520,3,21,30,2107,1887.8,97.7,0.83,4,,,0.240,0.420,,,479,,999,120,,FAST,,,,,,,,,,,,"type=status,loop=2987,target=520,current=520,compute_ms=3,max_ms=21,overrun=30,error=2107,filtered_error=1887.8,filtered_rate=97.7,confidence=0.83,active=4,kp=0.240,kd=0.420,steering=479,left=999,right=120,on_line=1,mode=FAST"
2026-07-09 11:33:50.957,192.168.0.50:59940,status,3037,,,460,460,2,21,30,-449,-555.9,59.9,0.78,3,,,0.240,0.420,,,-93,,367,850,,HARD,,,,,,,,,,,,"type=status,loop=3037,target=460,current=460,compute_ms=2,max_ms=21,overrun=30,error=-449,filtered_error=-555.9,filtered_rate=59.9,confidence=0.78,active=3,kp=0.240,kd=0.420,steering=-93,left=367,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:51.561,192.168.0.50:59940,status,3086,,,460,460,3,21,31,-292,-421.7,123.6,0.70,3,,,0.240,0.420,,,-34,,426,850,,HARD,,,,,,,,,,,,"type=status,loop=3086,target=460,current=460,compute_ms=3,max_ms=21,overrun=31,error=-292,filtered_error=-421.7,filtered_rate=123.6,confidence=0.70,active=3,kp=0.240,kd=0.420,steering=-34,left=426,right=850,on_line=1,mode=HARD"
2026-07-09 11:33:52.174,192.168.0.50:59940,status,3136,,,460,460,2,21,31,1166,1180.3,47.4,0.56,2,,,0.240,0.420,,,288,,850,172,,HARD,,,,,,,,,,,,"type=status,loop=3136,target=460,current=460,compute_ms=2,max_ms=21,overrun=31,error=1166,filtered_error=1180.3,filtered_rate=47.4,confidence=0.56,active=2,kp=0.240,kd=0.420,steering=288,left=850,right=172,on_line=1,mode=HARD"
2026-07-09 11:33:52.487,192.168.0.50:59940,status,3185,,,460,460,2,21,32,1493,1654.0,-55.6,0.73,3,,,0.240,0.420,,,359,,850,101,,HARD,,,,,,,,,,,,"type=status,loop=3185,target=460,current=460,compute_ms=2,max_ms=21,overrun=32,error=1493,filtered_error=1654.0,filtered_rate=-55.6,confidence=0.73,active=3,kp=0.240,kd=0.420,steering=359,left=850,right=101,on_line=1,mode=HARD"
2026-07-09 11:33:52.948,192.168.0.50:59940,status,3235,,,1000,900,2,21,32,-121,-92.5,-54.3,0.66,3,,,0.240,0.420,,,-16,,884,916,,FAST,,,,,,,,,,,,"type=status,loop=3235,target=1000,current=900,compute_ms=2,max_ms=21,overrun=32,error=-121,filtered_error=-92.5,filtered_rate=-54.3,confidence=0.66,active=3,kp=0.240,kd=0.420,steering=-16,left=884,right=916,on_line=1,mode=FAST"
