seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
146,3675,10,20,420,145,112,130,169,972,929,263,63,4040,540,-56,652,188,1,0
147,3704,10,20,425,114,100,109,697,956,921,96,39,3741,241,-83,523,326,1,0
148,3725,10,20,435,135,82,148,1000,939,634,40,29,3579,79,-90,461,409,1,0
149,3754,10,20,450,129,88,140,971,952,412,10,9,3479,-21,-73,414,486,1,0
150,3775,10,20,460,69,91,66,946,915,598,71,26,3858,358,-7,448,472,1,0
151,3795,10,20,470,135,97,85,884,979,879,55,46,3810,310,4,487,453,1,0
152,3824,10,20,485,114,106,98,256,962,910,121,43,4049,549,36,554,416,1,0
153,3844,10,20,420,93,51,69,102,935,907,411,16,4690,1190,118,625,215,1,0
154,3864,10,20,420,57,54,93,105,942,929,878,19,4903,1403,125,736,104,1,0
155,3885,10,20,350,87,63,122,56,918,932,898,39,4865,1365,97,785,0,1,0
156,3915,10,20,285,42,45,71,87,956,935,766,43,4928,1428,54,750,0,1,0
157,3935,10,20,295,54,54,34,97,918,879,350,3,4735,1235,7,701,0,1,0
158,3965,10,20,310,42,24,71,564,929,918,5,0,4146,646,-84,555,61,1,0
159,3985,10,20,320,30,69,82,915,945,735,25,0,3930,430,-101,462,178,1,0
160,4028,10,20,335,45,21,335,951,915,154,0,0,3377,-123,-133,315,355,1,0
161,4057,10,20,350,72,54,361,976,915,126,0,0,3338,-162,-97,271,429,1,0
162,4078,10,20,360,66,63,170,953,966,205,0,36,3525,25,-38,301,419,1,0
164,4129,10,20,385,90,45,74,761,972,932,86,19,4064,564,63,459,311,1,0
165,4158,10,20,400,96,27,71,202,942,921,263,3,4534,1034,97,595,205,1,0
166,4179,10,20,410,48,24,45,94,935,929,568,56,4849,1349,125,709,111,1,0
167,4209,10,20,385,48,18,74,117,969,904,614,23,4773,1273,77,789,0,1,0
168,4229,10,20,395,99,36,95,223,949,904,213,39,4483,983,4,746,44,1,0
169,4259,10,20,410,96,60,109,869,918,867,116,36,4004,504,-84,582,222,1,0
170,4288,10,20,425,66,94,162,961,959,278,35,43,3573,73,-104,434,402,1,0
171,4309,10,20,435,57,82,212,951,905,205,15,36,3485,-15,-92,394,476,1,0
172,4338,10,20,450,87,12,194,951,912,238,40,19,3520,20,-49,402,498,1,0
173,4359,10,20,460,87,36,130,943,929,626,60,23,3780,280,4,442,478,1,0
174,4389,10,20,475,87,39,98,612,942,898,106,33,4194,694,66,544,406,1,0
175,4409,10,20,420,108,33,95,158,976,896,558,19,4527,1027,109,611,229,1,0
177,4459,10,20,400,99,85,143,125,966,941,923,89,4766,1266,65,770,30,1,0
178,4479,10,20,410,96,69,122,161,976,898,664,79,4645,1145,19,741,79,1,0
180,4538,10,20,435,90,75,146,966,922,575,20,6,3738,238,-87,478,392,1,0
181,4558,10,20,445,51,66,138,938,908,342,45,13,3625,125,-83,433,457,1,0
182,4578,10,20,455,105,42,122,1000,932,384,0,29,3496,-4,-72,418,492,1,0
183,4599,10,20,465,66,57,69,953,935,646,55,36,3878,378,-10,446,484,1,0
184,4629,10,20,480,54,45,71,674,929,862,101,43,4151,651,49,552,408,1,0
185,4649,10,20,420,75,42,47,184,939,884,345,16,4590,1090,99,605,235,1,0
187,4699,10,20,355,75,121,71,84,932,938,873,79,4810,1310,78,779,0,1,0
188,4729,10,20,370,39,54,39,135,949,935,487,56,4707,1207,15,734,6,1,0
194,4869,10,20,440,48,51,117,946,925,536,10,53,3744,244,-2,417,463,1,0
195,4889,10,20,450,87,66,95,882,956,918,65,76,4013,513,43,484,416,1,0
196,4919,10,20,420,33,42,74,220,949,938,350,126,4695,1195,122,596,232,1,0
197,4949,10,20,350,75,45,93,79,966,929,908,129,5068,1568,144,776,0,1,0
198,4969,10,20,280,42,72,85,138,905,957,939,132,5007,1507,97,781,0,1,0
199,4989,10,20,285,51,33,95,105,912,943,862,83,4907,1407,48,761,0,1,0
200,5010,10,20,295,36,42,106,138,952,938,532,86,4619,1119,-4,703,0,1,0
201,5034,10,20,300,42,127,82,448,966,915,137,89,4138,638,-73,630,0,1,0
202,5054,10,20,310,63,33,103,879,932,898,81,76,3933,433,-111,503,103,1,0
205,5123,10,20,345,75,60,574,979,952,165,50,119,3424,-76,-86,273,417,1,0
206,5144,10,20,355,51,57,335,984,966,165,10,63,3392,-108,-56,290,420,1,0
207,5173,10,20,370,96,75,148,958,962,191,40,79,3529,29,-5,338,402,1,0
208,5194,10,20,380,108,33,132,966,952,449,40,83,3534,34,7,372,388,1,0
209,5224,10,20,395,57,54,127,676,979,932,126,129,4215,715,88,492,298,1,0
210,5244,10,20,405,90,66,111,330,962,960,111,126,4387,887,102,593,217,1,0
211,5273,10,20,420,99,97,122,207,966,952,81,116,4359,859,56,638,202,1,0
212,5293,10,20,420,54,60,125,282,1000,985,116,112,4389,889,44,646,194,1,0
213,5313,10,20,425,99,82,138,546,983,977,101,112,4242,742,11,613,237,1,0
214,5333,10,20,435,135,103,172,912,993,755,91,122,3691,191,-63,532,338,1,0
215,5353,10,20,445,148,75,162,1000,976,362,86,149,3604,104,-72,472,418,1,0
216,5373,10,20,455,117,85,154,1000,956,252,81,119,3550,50,-66,437,473,1,0
217,5393,10,20,465,93,63,170,1000,979,230,81,146,3733,233,-29,441,489,1,0
218,5414,10,20,475,114,94,178,1000,976,252,30,112,3534,34,-28,457,493,1,0
219,5434,10,20,485,99,88,132,1000,966,241,81,86,3562,62,-22,466,504,1,0
220,5463,10,20,500,96,63,196,982,962,404,55,109,3757,257,6,489,511,1,0
221,5484,10,20,510,108,39,109,925,952,640,106,139,3897,397,36,532,488,1,0
222,5514,10,20,525,93,109,140,620,966,904,40,79,3882,382,34,602,448,1,0
223,5534,10,20,535,87,94,140,461,979,966,101,86,4161,661,55,643,427,1,0
224,5564,10,20,430,69,79,127,415,972,963,106,136,4336,836,60,629,231,1,0
225,5584,10,20,440,96,103,106,520,962,935,71,53,3959,459,-8,581,299,1,0
226,5614,10,20,455,99,94,162,987,979,426,101,76,3742,242,-41,529,381,1,0
227,5644,10,20,470,117,66,106,1000,972,182,60,53,3369,-131,-83,444,496,1,0
228,5665,10,20,480,138,88,151,1000,989,191,10,129,3508,8,-47,444,516,1,0
229,5695,10,20,495,120,82,167,1000,1000,143,25,89,3312,-188,-47,451,539,1,0
230,5724,10,20,510,102,82,164,969,959,148,35,46,3335,-165,-25,468,552,1,0
231,5745,10,20,520,99,54,151,958,959,205,81,73,3535,35,13,508,532,1,0
232,5775,10,20,535,81,69,101,948,969,168,50,43,3550,50,10,532,538,1,0
233,5796,10,20,540,39,39,101,933,972,191,40,23,3570,70,14,542,538,1,0
234,5826,10,20,540,63,97,122,951,969,297,35,39,3616,116,22,555,525,1,0
235,5846,10,20,540,114,51,95,989,993,314,30,76,3530,30,2,548,532,1,0
236,5876,10,20,540,69,48,63,941,925,308,50,49,3708,208,23,564,516,1,0
237,5896,10,20,540,63,42,74,920,908,334,30,33,3728,228,19,569,511,1,0
238,5926,10,20,540,6,39,79,930,922,286,35,0,3698,198,9,571,509,1,0
239,5946,10,20,540,42,39,77,933,922,283,40,23,3695,195,5,568,512,1,0
240,5975,10,20,540,39,33,77,951,942,255,45,13,3675,175,0,563,517,1,0
241,5995,10,20,540,51,39,55,956,922,207,35,0,3640,140,-6,554,526,1,0
242,6015,10,20,540,60,0,69,943,915,154,30,3,3607,107,-10,544,536,1,0
243,6039,10,20,540,18,51,71,917,875,115,40,0,3579,79,-12,540,540,1,0
244,6060,10,20,540,21,15,47,912,912,115,45,16,3588,88,-8,538,542,1,0
245,6080,10,20,540,6,9,34,923,929,112,15,0,3587,87,-6,538,542,1,0
246,6109,10,20,540,36,18,95,928,925,196,81,73,3642,142,3,544,536,1,0
247,6129,10,20,540,30,6,79,923,925,205,40,0,3650,150,3,544,536,1,0
248,6150,10,20,540,9,0,42,925,922,160,30,13,3618,118,0,546,534,1,0
249,6180,10,20,540,0,45,50,925,922,188,0,0,3637,137,2,549,531,1,0
250,6201,10,20,540,0,0,34,917,912,148,45,0,3611,111,0,548,532,1,0
251,6231,10,20,540,24,6,15,884,902,188,25,46,3647,147,1,545,535,1,0
252,6261,10,20,540,3,27,55,933,898,157,0,66,3609,109,-2,544,536,1,0
253,6291,10,20,540,21,12,47,915,912,137,15,9,3603,103,-3,540,540,1,0
254,6320,10,20,540,78,45,95,915,939,151,15,33,3618,118,0,541,539,1,0
255,6341,10,20,540,72,27,103,925,935,140,30,19,3528,28,-8,538,542,1,0
256,6371,10,20,540,21,21,42,935,959,129,15,3,3601,101,0,540,540,1,0
257,6391,10,20,540,45,21,90,928,929,117,5,56,3589,89,-2,538,542,1,0
258,6421,10,20,540,39,0,95,925,905,132,15,79,3595,95,2,541,539,1,0
259,6450,10,20,540,66,24,77,935,939,148,45,36,3610,110,3,544,536,1,0
260,6471,10,20,540,108,27,109,948,945,185,5,39,3384,-116,-22,537,543,1,0
261,6501,10,20,540,132,48,132,946,956,205,0,96,3353,-147,-23,529,551,1,0
262,6521,10,20,540,163,97,98,923,949,221,0,56,3399,-101,-21,522,558,1,0
263,6550,10,20,540,129,63,87,966,959,233,45,116,3625,125,17,536,544,1,0
264,6570,10,20,540,123,60,93,920,912,191,45,29,3431,-69,-3,538,542,1,0
265,6590,10,20,540,145,75,85,948,952,202,25,49,3409,-91,-6,537,543,1,0
266,6611,10,20,540,154,54,90,946,952,230,15,26,3416,-84,-5,535,545,1,0
267,6640,10,20,540,132,39,119,938,996,247,35,53,3400,-100,-2,536,544,1,0
268,6660,10,20,540,178,115,156,948,1000,342,35,76,3278,-222,-17,523,557,1,0
269,6681,10,20,540,108,94,117,982,966,314,45,63,3463,-37,8,534,546,1,0
270,6711,10,20,540,102,69,98,943,966,250,25,46,3513,13,19,550,530,1,0
271,6740,10,20,540,117,136,268,1000,989,202,55,63,3185,-315,-27,535,545,1,0
272,6761,10,20,540,160,151,861,1000,1000,182,30,63,2916,-584,-72,474,606,1,0
273,6790,10,20,470,129,465,997,1000,415,101,20,83,2453,-1047,-112,273,667,1,0
274,6811,10,20,400,425,996,986,992,145,129,25,53,1951,-1549,-159,42,758,1,0
275,6840,10,20,295,972,990,992,969,152,148,20,102,1836,-1664,-125,0,799,1,0
276,6861,10,20,280,975,1000,965,943,94,67,35,73,1483,-2017,-121,0,815,1,0
277,6890,10,20,280,891,942,906,823,47,70,35,16,1466,-2034,-75,0,832,1,0
278,6911,10,20,280,882,914,904,710,108,67,0,29,1501,-1999,-49,0,836,1,0
279,6931,10,20,280,876,951,875,602,108,30,0,86,1447,-2053,-36,0,838,1,0
280,6960,10,20,280,861,887,867,292,33,25,25,69,1202,-2298,-57,0,838,1,0
281,6980,10,20,280,873,875,898,258,27,0,25,56,1186,-2314,-45,0,838,1,0
282,7001,10,20,280,894,936,901,417,6,8,0,39,1267,-2233,-21,0,838,1,0
283,7021,10,20,280,229,887,912,838,43,0,0,0,1823,-1677,59,0,838,1,0
284,7044,10,20,280,51,641,909,917,91,0,0,0,2111,-1389,104,0,819,1,0
285,7064,10,20,285,30,18,906,938,567,33,0,0,2859,-641,195,0,627,1,0
286,7084,10,20,295,60,0,662,935,898,81,0,0,3094,-406,196,119,440,1,0
287,7105,10,20,305,15,0,85,917,935,216,0,0,3661,161,215,239,281,1,0
288,7125,10,20,315,6,6,21,884,962,825,0,0,3977,477,204,359,190,1,0
289,7145,10,20,325,3,0,58,584,932,882,0,0,4124,624,168,479,131,1,0
290,7175,10,20,340,0,0,34,876,935,721,0,0,3938,438,70,525,155,1,0
291,7195,10,20,350,45,0,101,928,996,219,0,0,3594,94,-8,454,246,1,0
292,7225,10,20,365,190,127,893,1000,1000,202,15,83,2908,-592,-113,317,412,1,0
293,7246,10,20,375,154,54,1000,1000,574,146,0,23,2792,-708,-116,224,526,1,0
294,7276,10,20,390,42,75,954,1000,121,36,20,0,2598,-902,-93,151,629,1,0
295,7305,10,20,405,57,79,952,1000,182,56,30,0,2639,-861,-47,147,663,1,0
296,7326,10,20,415,96,24,1000,1000,375,70,40,0,2736,-764,-15,179,651,1,0
297,7346,10,20,425,93,24,792,1000,905,73,0,0,3041,-459,35,276,574,1,0
298,7376,10,20,440,63,0,170,997,996,112,10,6,3461,-39,88,422,458,1,0
299,7405,10,20,455,72,57,101,979,935,176,35,0,3541,41,70,496,414,1,0
300,7426,10,20,465,27,12,85,941,962,185,40,0,3637,137,61,513,417,1,0
301,7446,10,20,475,24,18,26,917,912,112,5,0,3585,85,37,517,433,1,0
302,7476,10,20,490,24,21,95,923,942,47,0,0,3505,5,4,508,472,1,0
303,7496,10,20,500,69,0,138,930,932,53,30,0,3397,-103,-14,501,499,1,0
304,7526,10,20,515,21,3,414,933,918,19,20,0,3222,-278,-34,484,546,1,0
305,7546,10,20,525,60,42,590,941,864,50,15,0,3114,-386,-42,467,583,1,0
306,7576,10,20,540,72,33,805,953,658,78,15,0,2939,-561,-50,441,639,1,0
307,7596,10,20,540,84,33,821,953,621,58,0,0,2916,-584,-45,416,664,1,0
308,7626,10,20,540,84,3,755,961,733,101,5,0,3070,-430,-7,421,659,1,0
309,7655,10,20,540,12,36,449,958,898,126,20,0,3288,-212,39,485,595,1,0
310,7676,10,20,540,27,18,215,920,956,103,0,3,3431,-69,54,532,548,1,0
311,7705,10,20,540,6,6,106,948,959,103,0,0,3500,0,44,563,517,1,0
312,7725,10,20,540,3,6,98,979,932,120,55,19,3577,77,45,572,508,1,0
313,7746,10,20,540,30,15,111,951,952,120,35,6,3506,6,23,567,513,1,0
314,7775,10,20,540,42,66,130,982,969,101,20,9,3477,-23,3,551,529,1,0
315,7796,10,20,540,72,94,175,971,976,112,30,16,3458,-42,-2,543,537,1,0
316,7826,10,20,540,12,33,204,951,956,81,25,23,3356,-144,-14,536,544,1,0
317,7847,10,20,540,30,12,247,948,949,87,10,0,3327,-173,-18,525,555,1,0
318,7877,10,20,540,21,0,271,941,962,81,40,19,3317,-183,-14,521,559,1,0
319,7898,10,20,540,51,30,295,941,861,56,25,0,3269,-231,-16,514,566,1,0
320,7928,10,20,540,0,0,226,884,878,8,5,0,3327,-173,-4,514,566,1,0
321,7958,10,20,540,0,0,159,869,915,39,5,9,3389,-111,6,527,553,1,0
322,7988,10,20,540,0,6,85,874,888,19,0,23,3503,3,20,545,535,1,0
323,8018,10,20,540,0,0,66,884,891,47,0,26,3501,1,13,549,531,1,0
324,8051,10,20,540,0,0,87,917,891,47,0,16,3492,-8,11,549,531,1,0
325,8071,10,20,540,0,0,74,910,922,42,0,0,3503,3,8,547,533,1,0
326,8092,10,20,540,18,0,127,917,925,61,0,0,3405,-95,-8,540,540,1,0
327,8122,10,20,540,12,12,103,925,932,56,0,16,3422,-78,-4,537,543,1,0
328,8151,10,20,540,0,0,98,910,935,70,0,0,3506,6,7,540,540,1,0
329,8171,10,20,540,21,0,130,930,956,87,15,3,3409,-91,0,541,539,1,0
330,8191,10,20,540,0,0,122,920,935,64,0,36,3411,-89,-4,539,541,1,0
331,8212,10,20,540,0,0,79,915,912,67,0,13,3499,-1,5,540,540,1,0
332,8241,10,20,540,0,24,87,907,935,112,15,19,3593,93,18,546,534,1,0
333,8262,10,20,540,0,30,74,928,929,73,0,23,3500,0,4,544,536,1,0
334,8292,10,20,540,30,39,98,879,942,89,0,26,3517,17,3,540,540,1,0
335,8312,10,20,540,42,45,132,933,935,64,10,69,3401,-99,-8,537,543,1,0
336,8342,10,20,540,36,12,109,900,925,39,25,26,3421,-79,-4,532,548,1,0
337,8372,10,20,540,0,0,74,938,962,42,0,0,3506,6,12,543,537,1,0
338,8392,10,20,540,0,0,37,894,908,14,0,3,3503,3,11,547,533,1,0
