seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
84,1789,5,20,1000,0,0,5,160,874,870,118,137,4628,1128,-175,1000,451,1,0
85,1814,5,20,1000,0,0,16,863,902,533,99,173,4076,576,-33,1000,708,1,0
86,1834,5,20,1000,12,26,92,934,940,222,128,201,4060,560,44,1000,700,1,0
88,1878,5,20,1000,47,68,141,916,1000,219,103,157,3880,380,-66,1000,817,1,0
89,1899,5,20,1000,12,53,57,916,968,433,74,128,3959,459,43,1000,753,1,0
90,1919,5,20,1000,28,41,73,755,972,963,108,153,4299,799,38,1000,577,1,0
91,1939,5,20,760,12,59,97,146,958,981,212,157,4704,1204,120,1000,109,1,0
92,1959,5,20,760,28,41,35,78,968,942,801,157,5051,1551,13,1000,-49,1,0
93,1979,5,20,760,22,65,62,102,965,948,871,160,5007,1507,-62,1000,-10,1,0
95,2030,5,20,1000,69,95,125,979,975,530,173,128,4010,510,-142,1000,765,1,0
96,2050,5,20,1000,180,143,163,1000,979,250,153,144,3506,6,-111,980,1000,1,0
97,2075,5,20,1000,120,104,176,947,975,487,158,166,3747,247,50,1000,862,1,0
98,2096,5,20,1000,25,65,51,808,947,957,178,92,4174,674,-34,1000,657,1,0
99,2116,5,20,760,0,23,19,139,905,942,257,128,4717,1217,189,1000,88,1,0
100,2136,5,20,760,0,47,0,65,919,924,732,92,4927,1427,-63,1000,32,1,0
101,2156,5,20,760,0,14,46,91,937,963,574,179,4998,1498,-17,1000,0,1,0
102,2176,5,20,1000,66,86,127,538,993,975,148,166,4331,831,-300,1000,631,1,0
103,2196,5,20,1000,104,122,130,994,1000,882,193,221,3971,471,-112,1000,779,1,0
106,2256,5,20,1000,44,11,76,734,961,1000,113,169,4335,835,37,1000,559,1,0
107,2276,5,20,1000,66,119,119,312,982,909,222,134,4303,803,-171,1000,619,1,0
108,2297,5,20,760,60,59,51,49,912,891,707,99,4918,1418,64,1000,10,1,0
109,2317,5,20,760,0,35,0,0,857,882,643,51,4910,1410,-19,1000,31,1,0
110,2341,5,20,1000,3,5,16,320,898,876,123,57,4361,861,-137,1000,582,1,0
111,2362,5,20,1000,0,17,19,876,864,831,89,60,3982,482,-112,1000,773,1,0
112,2382,5,20,1000,161,167,160,984,961,900,202,256,3900,400,-94,1000,812,1,0
113,2402,5,20,1000,94,146,130,934,1000,945,163,205,4072,572,160,1000,669,1,0
114,2422,5,20,1000,37,68,70,664,916,918,153,125,4336,836,182,1000,528,1,0
115,2442,5,20,760,18,41,84,175,905,927,336,141,4743,1243,261,1000,59,1,0
116,2462,5,20,760,34,56,27,47,930,930,871,96,4978,1478,33,1000,0,1,0
117,2482,5,20,760,9,20,32,57,954,936,772,163,5050,1550,-50,1000,-35,1,0
118,2502,5,20,1000,0,0,54,309,888,945,183,128,4565,1065,-128,1000,474,1,0
119,2522,5,20,1000,47,62,89,900,923,867,123,80,4075,575,-179,1000,739,1,0
120,2542,5,20,1000,132,104,157,994,972,527,148,198,3773,273,-49,1000,869,1,0
122,2582,5,20,1000,6,38,43,900,944,906,99,134,4141,641,-41,1000,676,1,0
123,2606,5,20,1000,60,41,86,480,982,978,163,157,4469,969,83,1000,479,1,0
124,2627,5,20,760,66,65,59,128,930,990,232,169,4748,1248,48,1000,101,1,0
126,2672,5,20,1000,53,44,111,419,986,981,143,112,4349,849,-215,1000,604,1,0
127,2696,5,20,1000,56,122,149,997,1000,436,138,121,3802,302,-74,1000,859,1,0
128,2717,5,20,1000,63,122,157,992,1000,228,89,147,3620,120,157,1000,905,1,0
129,2737,5,20,1000,82,98,146,958,1000,204,113,160,3868,368,172,1000,773,1,0
130,2761,5,20,1000,28,65,38,965,933,117,29,64,3579,79,-18,1000,963,1,0
131,2782,5,20,1000,91,104,89,986,958,75,79,41,3366,-134,-256,877,1000,1,0
132,2802,5,20,1000,69,98,168,968,986,222,99,108,3690,190,-80,1000,918,1,0
133,2822,5,20,1000,69,92,103,947,947,503,44,134,3905,405,-44,1000,799,1,0
134,2842,5,20,1000,126,158,168,811,989,701,128,128,3755,255,95,1000,848,1,0
136,2882,5,20,1000,88,107,78,708,986,801,79,179,4111,611,-112,1000,706,1,0
137,2902,5,20,1000,82,83,81,729,986,686,103,150,4230,730,218,1000,575,1,0
138,2927,5,20,1000,22,17,27,905,972,328,69,150,3946,446,-8,1000,770,1,0
139,2947,5,20,1000,34,56,67,944,1000,171,94,131,3830,330,140,1000,800,1,0
141,3006,5,20,1000,107,131,353,1000,944,105,84,115,3246,-254,-163,834,1000,1,0
142,3030,5,20,1000,98,122,521,1000,878,105,84,96,3123,-377,-88,786,1000,1,0
143,3051,5,20,1000,120,80,611,1000,808,99,84,141,3149,-351,-28,812,1000,1,0
144,3071,5,20,1000,34,107,627,1000,783,72,64,96,2976,-524,-83,711,1000,1,0
145,3091,5,20,1000,50,113,383,950,923,117,44,131,3409,-91,215,998,1000,1,0
146,3111,5,20,1000,53,59,81,968,923,30,44,105,3672,172,185,1000,872,1,0
147,3131,5,20,1000,25,50,95,934,965,150,89,144,3839,339,427,1000,735,1,0
148,3151,5,20,1000,60,74,97,1000,1000,162,94,105,3769,269,256,1000,807,1,0
150,3191,5,20,1000,98,110,100,947,958,216,64,70,3459,-41,-141,950,1000,1,0
151,3211,5,20,1000,18,107,86,934,965,216,79,96,3532,32,-75,1000,1000,1,0
152,3231,5,20,1000,75,122,65,965,968,237,103,115,3783,283,79,1000,837,1,0
153,3251,5,20,1000,123,122,114,952,982,304,113,141,3619,119,120,1000,913,1,0
154,3271,5,20,1000,98,131,62,955,930,180,89,102,3624,124,-119,1000,961,1,0
155,3291,5,20,1000,110,104,73,968,937,246,113,83,3496,-4,41,1000,994,1,0
156,3311,5,20,1000,85,128,105,916,961,192,113,105,3691,191,43,1000,892,1,0
157,3331,5,20,1000,28,32,135,939,996,129,64,128,3700,200,169,1000,861,1,0
158,3356,5,20,1000,113,110,125,965,944,159,99,92,3239,-261,-481,764,1000,1,0
159,3376,5,20,1000,9,53,62,879,937,90,103,73,3649,149,267,1000,867,1,0
160,3396,5,20,1000,79,68,70,921,968,84,99,128,3733,233,-62,1000,892,1,0
161,3416,5,20,1000,75,80,108,960,947,129,89,115,3689,189,190,1000,862,1,0
162,3436,5,20,1000,101,161,192,1000,1000,174,103,182,3538,38,-53,1000,992,1,0
163,3456,5,20,1000,85,83,847,973,871,141,59,150,3303,-197,-205,855,1000,1,0
164,3476,5,20,1000,72,529,953,939,139,57,54,112,2467,-1033,-257,409,1000,1,0
165,3496,5,20,620,965,988,980,440,69,36,44,108,1443,-2057,-240,-250,1000,1,0
166,3520,5,20,620,946,997,619,78,62,69,79,125,1157,-2343,179,-450,1000,1,0
167,3541,5,20,620,876,916,65,0,31,42,79,125,934,-2566,342,-450,1000,1,0
168,3566,5,20,620,892,595,76,49,76,99,89,131,934,-2566,-763,-450,1000,1,0
169,3587,5,20,620,876,311,48,5,38,15,89,105,809,-2691,527,-450,1000,1,0
170,3607,5,20,620,863,715,48,7,24,9,74,80,453,-3047,-798,-450,1000,1,0
171,3627,5,20,620,911,925,198,49,45,30,49,73,649,-2851,-257,-450,1000,1,0
172,3652,5,20,620,876,958,921,175,62,51,94,73,1134,-2366,134,-450,1000,1,0
173,3672,5,20,760,113,520,967,973,170,51,4,51,2206,-1294,111,111,1000,1,0
174,3692,5,20,1000,69,92,442,981,961,111,79,92,3296,-204,353,969,1000,1,0
175,3716,5,20,1000,218,215,252,1000,1000,457,153,262,3586,86,-7,1000,957,1,0
176,3737,5,20,1000,202,212,260,1000,1000,451,173,291,3639,139,68,1000,914,1,0
177,3762,5,20,1000,0,32,43,918,885,39,69,108,3689,189,-218,1000,948,1,0
178,3782,5,20,1000,0,0,402,813,860,9,84,67,3220,-280,-118,830,1000,1,0
180,3822,5,20,1000,0,29,834,881,167,18,14,86,2645,-855,5,557,1000,1,0
181,3842,5,20,1000,0,56,866,863,73,0,84,44,2499,-1001,-103,458,1000,1,0
182,3862,5,20,1000,0,50,853,866,45,24,39,32,2503,-997,-19,478,1000,1,0
183,3883,5,20,1000,0,0,831,895,351,0,0,38,2768,-732,60,632,1000,1,0
184,3903,5,20,1000,0,29,304,895,874,33,29,6,3274,-226,152,915,1000,1,0
187,3963,5,20,1000,18,38,62,895,958,78,44,102,3698,198,38,1000,890,1,0
188,3983,5,20,1000,110,68,135,965,979,120,19,99,3326,-174,106,932,1000,1,0
190,4027,5,20,1000,47,29,27,892,888,45,9,48,3498,-2,-10,997,1000,1,0
192,4072,5,20,1000,3,26,78,944,940,30,64,9,3498,-2,-4,999,1000,1,0
193,4092,5,20,1000,0,2,125,900,951,45,103,67,3545,45,131,1000,950,1,0
194,4112,5,20,1000,9,53,239,923,836,21,39,60,3298,-202,-31,889,1000,1,0
195,4132,5,20,1000,85,77,358,931,926,54,59,57,3256,-244,-20,869,1000,1,0
196,4156,5,20,1000,0,20,293,937,902,27,79,67,3285,-215,3,889,1000,1,0
197,4177,5,20,1000,12,0,203,889,853,15,44,3,3334,-166,25,919,1000,1,0
198,4197,5,20,1000,0,2,86,939,954,57,19,38,3503,3,123,1000,973,1,0
199,4217,5,20,1000,15,29,76,963,947,96,69,76,3495,-5,-16,995,1000,1,0
200,4237,5,20,1000,88,74,103,1000,968,120,118,157,3846,346,95,1000,801,1,0
201,4257,5,20,1000,88,74,141,976,996,138,49,89,3502,2,-172,965,1000,1,0
202,4277,5,20,1000,66,83,146,989,1000,156,79,86,3508,8,-77,988,1000,1,0
203,4301,5,20,1000,60,68,127,981,1000,111,64,83,3493,-7,-1,997,1000,1,0
204,4322,5,20,1000,18,95,152,960,930,69,59,92,3380,-120,-1,938,1000,1,0
205,4342,5,20,1000,9,65,209,963,867,33,59,86,3322,-178,-173,872,1000,1,0
206,4362,5,20,1000,0,32,301,971,857,57,69,70,3261,-239,-25,871,1000,1,0
207,4382,5,20,1000,0,26,250,918,818,0,54,64,3286,-214,-150,858,1000,1,0
208,4406,5,20,1000,0,5,206,910,885,12,89,92,3339,-161,-318,850,1000,1,0
209,4427,5,20,1000,37,41,168,965,905,75,54,102,3535,35,133,1000,954,1,0
210,4451,5,20,1000,56,59,171,929,937,39,64,80,3376,-124,-48,926,1000,1,0
211,4472,5,20,1000,28,50,141,947,930,48,69,51,3390,-110,0,943,1000,1,0
212,4497,5,20,1000,34,71,95,913,905,54,59,70,3497,-3,-84,981,1000,1,0
213,4517,5,20,1000,63,107,95,929,937,102,84,89,3446,-54,-7,971,1000,1,0
214,4537,5,20,1000,28,38,54,934,878,48,108,134,3846,346,351,1000,747,1,0
215,4561,5,20,1000,0,68,21,926,864,54,4,35,3482,-18,-26,986,1000,1,0
216,4582,5,20,1000,0,14,16,908,909,75,69,12,3500,0,-1,1000,1000,1,0
217,4602,5,20,1000,0,0,46,905,891,66,84,102,3684,184,43,1000,896,1,0
218,4622,5,20,1000,44,77,108,965,986,156,128,125,3840,340,-21,1000,828,1,0
219,4642,5,20,1000,28,53,86,931,982,183,69,163,3885,385,-29,1000,806,1,0
220,4666,5,20,1000,41,59,146,947,968,174,84,102,3675,175,208,1000,866,1,0
221,4687,5,20,1000,113,95,154,986,996,147,94,134,3526,26,-175,977,1000,1,0
222,4712,5,20,1000,110,137,146,1000,951,183,118,195,3598,98,19,1000,946,1,0
225,4776,5,20,1000,0,0,0,889,919,12,0,28,3508,8,13,1000,994,1,0
226,4797,5,20,1000,0,0,76,908,898,24,0,60,3497,-3,-14,996,1000,1,0
227,4817,5,20,1000,0,5,105,866,864,3,9,0,3413,-87,-87,937,1000,1,0
228,4837,5,20,1000,0,20,182,879,898,15,0,0,3365,-135,-11,928,1000,1,0
229,4857,5,20,1000,0,2,203,884,888,9,0,16,3346,-154,-29,914,1000,1,0
230,4877,5,20,1000,18,32,163,884,843,3,24,0,3359,-141,-6,926,1000,1,0
231,4897,5,20,1000,53,20,105,923,916,6,19,38,3417,-83,20,962,1000,1,0
232,4921,5,20,1000,37,50,59,884,891,54,29,73,3501,1,-1,1000,1000,1,0
233,4942,5,20,1000,0,50,0,850,846,6,24,6,3498,-2,-15,996,1000,1,0
234,4962,5,20,1000,0,47,5,881,871,3,49,57,3497,-3,-7,997,1000,1,0
235,4982,5,20,1000,0,32,0,845,832,0,0,0,3496,-4,6,1000,1000,1,0
237,5039,5,20,1000,0,14,32,889,878,69,0,0,3496,-4,9,1000,1000,1,0
238,5063,5,20,1000,53,38,111,965,930,234,34,80,3574,74,-84,1000,980,1,0
239,5084,5,20,1000,82,53,138,981,937,234,39,76,3553,53,-18,1000,977,1,0
240,5105,5,20,1000,132,92,163,1000,954,231,69,83,3345,-155,-124,894,1000,1,0
243,5165,5,20,1000,164,101,157,992,937,243,4,108,3371,-129,16,937,1000,1,0
244,5185,5,20,1000,66,35,138,952,944,328,34,89,3618,118,-10,1000,941,1,0
245,5205,5,20,1000,0,44,65,879,857,325,0,96,3731,231,-15,1000,884,1,0
246,5225,5,20,1000,0,2,40,845,902,361,29,70,3770,270,12,1000,858,1,0
247,5249,5,20,1000,0,2,40,826,905,271,9,0,3722,222,-20,1000,889,1,0
248,5270,5,20,1000,0,0,29,847,878,280,39,70,3717,217,-21,1000,892,1,0
249,5294,5,20,1000,0,38,62,887,912,102,4,38,3587,87,-13,1000,958,1,0
250,5315,5,20,1000,0,44,67,939,937,51,69,51,3499,-1,1,1000,1000,1,0
251,5335,5,20,1000,25,56,62,931,926,60,44,57,3498,-2,1,1000,1000,1,0
252,5355,5,20,1000,34,29,89,918,878,30,59,19,3488,-12,-3,994,1000,1,0
254,5396,5,20,1000,66,74,57,944,923,75,44,73,3494,-6,-2,997,1000,1,0
255,5416,5,20,1000,0,47,19,884,874,0,19,3,3497,-3,1,999,1000,1,0
256,5436,5,20,1000,0,0,0,832,860,0,0,0,3508,8,9,1000,994,1,0
257,5456,5,20,1000,110,119,247,973,923,129,89,153,3368,-132,-164,897,1000,1,0
258,5476,5,20,1000,0,0,195,863,864,3,14,16,3348,-152,-8,920,1000,1,0
259,5496,5,20,1000,25,74,323,963,937,150,59,150,3600,100,312,1000,883,1,0
260,5520,5,20,1000,0,0,157,892,923,9,0,32,3388,-112,58,954,1000,1,0
261,5541,5,20,1000,6,41,211,960,909,69,34,96,3335,-165,-4,914,1000,1,0
262,5566,5,20,1000,22,41,146,960,933,123,79,128,3674,174,25,1000,905,1,0
263,5586,5,20,1000,18,53,86,942,898,60,79,60,3488,-12,90,1000,988,1,0
264,5606,5,20,1000,0,26,133,958,930,69,108,86,3526,26,40,1000,979,1,0
265,5626,5,20,1000,41,89,135,947,912,105,74,125,3668,168,49,1000,903,1,0
266,5646,5,20,1000,0,35,125,918,923,69,49,54,3405,-95,22,956,1000,1,0
267,5670,5,20,1000,34,38,163,923,912,54,49,28,3374,-126,2,935,1000,1,0
268,5691,5,20,1000,0,29,144,955,885,6,0,9,3373,-127,-11,932,1000,1,0
269,5711,5,20,1000,0,11,89,910,885,0,14,6,3493,-7,1,997,1000,1,0
270,5731,5,20,1000,15,47,108,926,930,48,49,89,3418,-82,-75,942,1000,1,0
271,5751,5,20,1000,15,17,97,923,912,39,44,0,3497,-3,87,1000,984,1,0
272,5771,5,20,1000,37,65,168,944,905,81,118,150,3740,240,325,1000,807,1,0
273,5791,5,20,1000,66,47,138,942,954,84,74,83,3401,-99,-85,931,1000,1,0
274,5811,5,20,1000,63,107,157,929,947,111,69,70,3354,-146,-119,900,1000,1,0
275,5831,5,20,1000,63,119,146,997,979,84,103,141,3590,90,18,1000,950,1,0
276,5855,5,20,1000,53,77,97,934,933,90,69,67,3499,-1,2,1000,1000,1,0
277,5876,5,20,1000,6,53,48,897,930,39,69,35,3509,9,4,1000,995,1,0
278,5900,5,20,1000,25,71,62,944,958,60,79,28,3503,3,-4,1000,1000,1,0
279,5921,5,20,1000,50,65,92,942,996,78,69,48,3513,13,84,1000,976,1,0
280,5941,5,20,1000,145,77,97,950,975,117,79,51,3353,-147,-146,893,1000,1,0
281,5965,5,20,1000,44,83,119,944,968,99,64,89,3418,-82,-78,941,1000,1,0
282,5986,5,20,1000,66,62,62,942,954,117,74,54,3590,90,171,1000,918,1,0
283,6016,5,20,1000,34,44,105,952,937,102,79,28,3494,-6,-6,996,1000,1,0
284,6036,5,20,1000,37,32,67,910,961,183,74,86,3646,146,144,1000,894,1,0
285,6056,5,20,1000,37,71,100,892,923,337,99,128,3844,344,-24,1000,827,1,0
287,6096,5,20,1000,0,50,10,832,916,388,69,83,3792,292,-191,1000,889,1,0
288,6116,5,20,1000,72,77,76,960,944,219,84,105,3808,308,-78,1000,857,1,0
289,6136,5,20,1000,22,47,19,897,919,87,49,48,3506,6,-92,984,1000,1,0
290,6160,5,20,1000,0,0,0,900,902,51,54,83,3500,0,2,1000,1000,1,0
291,6181,5,20,1000,0,14,57,881,909,45,59,80,3507,7,2,1000,996,1,0
292,6201,5,20,1000,41,62,105,889,878,45,69,32,3412,-88,-79,938,1000,1,0
293,6221,5,20,1000,63,68,184,902,909,45,69,54,3363,-137,9,931,1000,1,0
294,6241,5,20,1000,0,2,100,871,860,0,69,0,3415,-85,-3,956,1000,1,0
295,6266,5,20,1000,0,0,179,795,857,0,34,44,3370,-130,-14,930,1000,1,0
296,6286,5,20,1000,0,5,165,868,871,0,19,22,3370,-130,-7,931,1000,1,0
297,6306,5,20,1000,0,14,51,845,860,0,0,0,3504,4,96,1000,978,1,0
298,6331,5,20,1000,0,0,0,834,864,0,4,0,3508,8,5,1000,995,1,0
299,6351,5,20,1000,0,0,16,884,916,0,44,0,3508,8,6,1000,995,1,0
300,6371,5,20,1000,0,26,43,937,937,36,29,51,3500,0,4,1000,1000,1,0
301,6391,5,20,1000,0,0,24,923,878,21,0,0,3487,-13,-1,994,1000,1,0
302,6411,5,20,1000,3,0,70,929,912,24,0,32,3495,-5,17,1000,1000,1,0
303,6431,5,20,1000,44,71,86,973,923,120,74,86,3576,76,75,1000,945,1,0
305,6475,5,20,1000,22,56,70,971,909,174,89,48,3611,111,-104,1000,965,1,0
306,6496,5,20,1000,3,38,62,960,919,168,59,64,3613,113,4,1000,941,1,0
307,6516,5,20,1000,0,20,43,976,930,147,64,64,3596,96,-40,1000,959,1,0
308,6536,5,20,1000,0,23,76,955,930,123,64,86,3585,85,-216,999,1000,1,0
309,6556,5,20,1000,0,32,38,937,916,87,79,128,3720,220,235,1000,837,1,0
310,6576,5,20,1000,0,62,54,926,902,60,39,89,3493,-7,-369,919,1000,1,0
311,6596,5,20,1000,0,56,76,881,891,78,74,105,3698,198,202,1000,855,1,0
312,6616,5,20,1000,0,0,0,897,930,33,59,60,3509,9,0,1000,996,1,0
313,6636,5,20,1000,0,0,0,874,968,0,49,6,3525,25,15,1000,984,1,0
314,6656,5,20,1000,0,29,38,889,923,63,29,54,3509,9,-5,1000,997,1,0
315,6676,5,20,1000,88,65,86,895,916,66,113,121,3850,350,347,1000,746,1,0
316,6697,5,20,1000,15,17,5,892,919,21,39,60,3507,7,1,1000,997,1,0
317,6717,5,20,1000,37,11,40,905,878,90,24,60,3492,-8,-13,994,1000,1,0
318,6737,5,20,1000,18,38,51,897,902,78,39,86,3501,1,11,1000,998,1,0
319,6758,5,20,1000,0,2,16,881,909,9,39,32,3507,7,-7,1000,998,1,0
320,6778,5,20,1000,0,2,13,881,898,15,0,38,3504,4,4,1000,998,1,0
321,6798,5,20,1000,85,29,67,884,933,57,39,51,3513,13,-5,1000,995,1,0
322,6818,5,20,1000,9,20,43,952,923,69,29,28,3492,-8,-10,994,1000,1,0
323,6838,5,20,1000,75,95,105,971,968,123,59,89,3511,11,-60,994,1000,1,0
324,6858,5,20,1000,47,71,154,976,926,126,24,102,3626,126,-22,1000,940,1,0
325,6878,5,20,1000,170,131,239,1000,972,198,103,153,3430,-70,87,982,1000,1,0
326,6898,5,20,1000,151,116,233,1000,1000,213,113,141,3475,-25,139,1000,984,1,0
327,6918,5,20,1000,174,161,250,1000,996,228,79,189,3371,-129,59,946,1000,1,0
328,6938,5,20,1000,101,98,141,1000,930,156,19,92,3342,-158,-11,916,1000,1,0
