seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
49,1197,10,20,1000,67,39,891,952,441,175,134,118,3285,-215,305,994,1000,1,0
50,1218,10,20,1000,92,73,592,959,790,141,155,118,3514,14,67,1000,989,1,0
51,1238,10,20,1000,35,68,327,933,908,139,68,121,3553,53,9,1000,988,1,0
52,1258,10,20,1000,22,84,239,971,950,185,168,166,3839,339,22,1000,927,1,0
53,1278,10,20,1000,10,65,190,965,937,180,166,185,3894,394,82,1000,755,1,0
54,1298,10,20,1000,42,87,210,968,973,203,168,173,3877,377,58,1000,770,1,0
55,1327,10,20,1000,72,87,307,952,934,201,148,161,3783,283,64,1000,934,1,0
56,1348,10,20,1000,82,81,430,952,908,162,125,168,3673,173,-9,1000,966,1,0
57,1368,10,20,1000,85,121,623,971,823,172,166,161,3475,-25,-178,973,1000,1,0
58,1388,10,20,1000,37,58,792,949,676,136,95,116,3232,-268,-20,942,1000,1,0
59,1408,10,20,1000,57,55,834,927,591,115,162,137,3369,-131,-67,965,1000,1,0
60,1437,10,20,1000,97,116,891,943,486,157,152,147,3249,-251,14,950,1000,1,0
2,65,10,20,250,907,969,909,962,965,944,947,863,3479,-21,-3,250,250,1,1
3,95,10,20,265,916,920,918,918,934,898,947,860,3479,-21,-2,265,265,1,1
4,124,10,20,280,746,706,605,964,961,579,622,504,3307,-193,-22,280,280,1,0
61,1458,10,20,1000,60,84,874,959,385,103,152,111,3238,-262,186,969,1000,1,0
62,1478,10,20,1000,57,65,891,943,369,149,146,140,3293,-207,1,958,1000,1,0
63,1498,10,20,1000,60,84,868,946,431,139,109,104,3224,-276,35,948,1000,1,0
64,1518,10,20,1000,42,63,874,952,444,146,136,133,3298,-202,44,964,1000,1,0
65,1538,10,20,1000,118,139,871,974,535,123,148,135,3086,-414,-289,701,1000,1,0
66,1558,10,20,1000,67,87,811,962,624,134,114,133,3343,-157,151,987,1000,1,0
67,1587,10,20,1000,75,94,769,911,689,146,123,147,3419,-81,213,1000,991,1,0
68,1607,10,20,1000,108,89,766,962,686,121,127,111,3230,-270,-54,938,1000,1,0
69,1628,10,20,1000,155,158,723,1000,807,234,255,216,3394,-106,179,1000,1000,1,0
7,186,10,20,310,37,21,0,953,927,95,90,61,3493,-7,15,320,300,1,0
8,216,10,20,325,34,42,42,967,930,134,81,80,3589,89,16,343,307,1,0
70,1648,10,20,1000,77,89,623,968,790,115,114,109,3432,-68,148,1000,996,1,0
71,1678,10,20,1000,128,145,507,952,888,149,143,142,3328,-172,258,997,1000,1,0
72,1698,10,20,1000,95,94,245,933,924,139,148,125,3756,256,340,1000,904,1,0
73,1718,10,20,1000,108,139,153,921,947,206,107,90,3358,-142,-284,935,1000,1,0
74,1739,10,20,1000,47,76,116,842,957,811,100,92,3977,477,299,1000,662,1,0
75,1768,10,20,1000,75,31,88,157,954,953,267,133,4701,1201,251,1000,251,1,0
76,1789,10,20,1000,55,76,119,144,888,948,901,144,4890,1390,70,1000,180,1,0
77,1812,10,20,1000,32,60,76,113,663,932,965,182,5154,1654,95,1000,-100,1,0
78,1838,10,20,1000,62,79,133,113,637,966,1000,211,5052,1552,41,1000,92,1,0
19,476,10,20,455,37,33,135,983,930,55,95,117,3583,83,-4,448,462,1,0
20,497,10,20,465,34,48,140,975,954,58,57,120,3591,91,5,465,465,1,0
21,526,10,20,480,49,85,214,975,951,58,124,86,3489,-11,-5,488,472,1,0
22,547,10,20,480,61,39,298,981,965,64,100,89,3412,-88,-24,473,487,1,0
23,577,10,20,480,65,55,405,1000,944,110,105,123,3582,82,3,480,480,1,0
24,597,10,20,480,92,79,436,1000,923,82,110,139,3526,26,-7,476,484,1,0
25,626,10,20,480,52,42,540,956,868,73,133,142,3490,-10,-10,472,488,1,0
26,646,10,20,480,12,42,639,1000,781,79,105,117,3350,-150,-19,467,493,1,0
79,1859,10,20,1000,57,100,105,110,931,974,885,192,4818,1318,12,1000,234,1,0
27,667,10,20,480,86,73,729,1000,697,70,86,105,3153,-347,-42,438,522,1,0
80,1879,10,20,1000,75,108,148,198,964,989,283,128,4397,897,-334,1000,551,1,0
81,1899,10,20,1000,87,124,170,694,1000,963,187,166,4129,629,-292,1000,698,1,0
28,687,10,20,480,21,70,726,1000,663,33,138,89,3138,-362,-39,412,548,1,0
29,716,10,20,480,0,6,664,967,763,42,81,83,3041,-459,-27,408,552,1,0
82,1929,10,20,1000,92,71,153,974,960,595,98,95,3744,244,-215,1000,977,1,0
83,1959,10,20,1000,77,92,139,943,931,760,84,78,3833,333,173,1000,909,1,0
30,737,10,20,480,0,45,397,943,871,46,86,46,3214,-286,-5,413,547,1,0
31,767,10,20,480,0,0,61,929,937,18,100,80,3629,129,60,492,468,1,0
84,1988,10,20,1000,75,71,91,301,950,948,162,66,4411,911,295,1000,411,1,0
32,788,10,20,480,12,0,39,915,958,0,110,49,3649,149,52,515,445,1,0
85,2009,10,20,1000,47,84,59,132,901,904,703,64,4825,1325,414,1000,146,1,0
33,818,10,20,480,9,0,0,953,913,3,81,58,3489,-11,5,496,464,1,0
86,2032,10,20,1000,67,63,62,88,823,912,876,116,5104,1604,118,1000,-100,1,0
87,2052,10,20,1000,62,71,56,78,679,865,865,128,5174,1674,45,1000,-100,1,0
88,2072,10,20,1000,67,50,45,59,843,899,920,121,5114,1614,-74,1000,81,1,0
35,868,10,20,480,0,9,28,937,909,15,76,52,3492,-8,-3,483,477,1,0
89,2099,10,20,1000,52,47,76,172,950,922,162,99,4486,986,-459,1000,525,1,0
36,898,10,20,480,9,15,16,934,913,30,100,61,3623,123,14,491,469,1,0
37,927,10,20,480,34,0,25,921,947,0,62,83,3506,6,-8,479,481,1,0
90,2129,10,20,1000,62,102,139,959,921,471,141,99,3710,210,-274,1000,991,1,0
91,2158,10,20,1000,45,65,108,937,983,304,136,114,3908,408,81,1000,747,1,0
92,2179,10,20,1000,30,42,88,940,977,664,134,87,3997,497,11,1000,711,1,0
93,2199,10,20,1000,77,50,125,823,950,881,116,76,4013,513,-59,1000,716,1,0
39,977,10,20,480,52,0,0,943,934,52,71,65,3497,-3,1,491,469,1,0
94,2219,10,20,1000,77,105,96,333,928,886,162,92,4232,732,140,1000,547,1,0
40,1011,10,20,480,0,3,19,953,902,0,47,89,3486,-14,-9,483,477,1,0
95,2248,10,20,1000,30,71,85,88,937,899,844,80,4965,1465,257,1000,98,1,0
41,1041,10,20,480,0,0,30,905,937,0,86,34,3508,8,-10,474,486,1,0
96,2268,10,20,1000,40,39,71,119,872,914,878,73,4916,1416,-72,1000,195,1,0
97,2292,10,20,1000,50,34,71,88,885,894,897,104,5079,1579,-19,1000,89,1,0
98,2319,10,20,1000,30,42,79,100,947,925,445,71,4709,1209,-235,1000,349,1,0
42,1062,10,20,480,0,12,8,951,944,39,81,43,3498,-2,-7,474,486,1,0
43,1091,10,20,480,0,0,0,913,934,12,86,3,3505,5,0,484,476,1,0
44,1112,10,20,480,0,0,95,945,895,0,66,46,3486,-14,-7,479,481,1,0
45,1141,10,20,480,15,0,8,983,927,21,76,68,3485,-15,-8,475,485,1,0
99,2349,10,20,1000,67,65,131,767,983,899,132,106,4149,649,-46,1000,635,1,0
100,2378,10,20,1000,72,105,131,918,957,904,98,90,3803,303,-183,1000,961,1,0
46,1162,10,20,480,27,24,36,972,944,46,90,61,3492,-8,-4,476,484,1,0
101,2398,10,20,1000,70,65,108,710,964,958,121,99,4095,595,79,1000,640,1,0
47,1191,10,20,480,99,6,112,991,934,39,86,58,3403,-97,-12,476,484,1,0
102,2419,10,20,1000,57,60,74,283,911,899,164,68,4418,918,233,1000,419,1,0
48,1212,10,20,480,95,51,73,975,944,21,124,68,3644,144,9,476,484,1,0
103,2439,10,20,1000,32,7,94,122,924,889,543,85,4747,1247,100,1000,257,1,0
49,1233,10,20,480,83,79,78,981,934,49,95,52,3487,-13,-3,475,485,1,0
104,2461,10,20,1000,27,21,82,91,937,891,867,149,5080,1580,257,1000,-100,1,0
50,1263,10,20,480,40,39,28,948,934,36,95,24,3496,-4,8,484,476,1,0
51,1283,10,20,480,83,45,84,991,975,52,95,55,3495,-5,6,487,473,1,0
52,1313,10,20,480,74,15,61,967,986,42,124,114,3827,327,37,503,457,1,0
105,2489,10,20,1000,22,68,54,50,921,907,801,133,5052,1552,-34,1000,108,1,0
106,2509,10,20,1000,55,36,65,110,892,889,317,90,4639,1139,-258,1000,394,1,0
107,2529,10,20,1000,52,29,34,691,934,876,123,87,4164,664,-220,1000,662,1,0
108,2549,10,20,1000,27,44,102,874,950,631,148,99,3944,444,-115,1000,768,1,0
53,1343,10,20,480,27,12,50,951,975,36,52,65,3506,6,-5,488,472,1,0
109,2569,10,20,1000,30,52,71,918,954,528,109,104,4053,553,263,1000,625,1,0
54,1373,10,20,480,55,9,87,945,927,0,95,34,3495,-5,-11,475,485,1,0
110,2598,10,20,1000,25,36,74,893,921,832,139,92,4077,577,63,1000,653,1,0
55,1393,10,20,480,12,0,92,937,909,0,90,37,3492,-8,-7,475,485,1,0
111,2619,10,20,1000,45,42,85,704,944,881,166,97,4188,688,-30,1000,608,1,0
112,2639,10,20,1000,45,44,82,251,931,917,262,140,4643,1143,333,1000,268,1,0
114,2679,10,20,1000,60,65,91,100,928,896,662,142,4933,1433,-89,1000,189,1,0
115,2699,10,20,1000,32,63,74,135,941,878,214,104,4652,1152,-165,1000,367,1,0
116,2719,10,20,1000,52,110,119,594,980,963,189,168,4218,718,-265,1000,640,1,0
117,2739,10,20,1000,45,113,162,965,1000,505,171,173,3915,415,-88,1000,779,1,0
56,1423,10,20,480,37,45,481,956,937,55,81,71,3192,-308,-42,454,506,1,0
57,1443,10,20,480,52,24,867,970,836,39,76,49,2988,-512,-66,408,552,1,0
58,1473,10,20,410,34,73,949,956,319,3,86,83,2716,-784,-80,246,574,1,0
59,1493,10,20,380,34,525,932,948,131,0,95,74,2270,-1230,-112,141,619,1,0
60,1522,10,20,345,65,935,932,945,79,0,81,61,2003,-1497,-116,0,725,1,0
61,1542,10,20,275,263,932,980,972,131,12,114,77,2068,-1432,-85,0,733,1,0
118,2759,10,20,1000,40,84,145,971,967,244,178,171,3944,444,51,1000,733,1,0
62,1563,10,20,270,482,929,952,989,236,55,66,99,1879,-1621,-79,0,779,1,0
119,2779,10,20,1000,55,113,165,1000,990,193,148,159,3746,246,-146,1000,968,1,0
63,1583,10,20,270,622,889,938,956,517,9,71,61,1963,-1537,-47,0,799,1,0
120,2799,10,20,1000,92,129,207,971,983,167,194,142,3716,216,68,1000,947,1,0
121,2819,10,20,1000,62,126,159,971,986,188,162,133,3722,222,-151,1000,973,1,0
64,1612,10,20,285,650,960,985,953,878,46,129,111,2325,-1175,22,0,691,1,0
65,1633,10,20,295,303,932,977,994,937,82,119,105,2533,-967,53,0,619,1,0
122,2848,10,20,1000,82,110,162,974,983,180,134,102,3669,169,-18,1000,968,1,0
66,1662,10,20,310,77,804,957,975,937,107,124,86,2733,-767,75,113,507,1,0
67,1683,10,20,320,83,415,949,989,965,110,66,126,2974,-526,74,166,474,1,0
124,2889,10,20,1000,57,81,136,974,977,219,136,114,3838,338,133,1000,913,1,0
125,2909,10,20,1000,72,94,168,955,977,185,150,133,3841,341,-28,1000,933,1,0
68,1712,10,20,335,65,42,977,1000,913,156,100,92,3174,-326,84,290,380,1,0
126,2929,10,20,1000,70,89,159,955,986,229,166,142,3891,391,160,1000,741,1,0
69,1733,10,20,345,71,39,954,1000,937,125,124,89,3192,-308,61,334,356,1,0
127,2959,10,20,1000,75,84,156,965,983,286,136,142,3890,390,54,1000,763,1,0
70,1753,10,20,355,71,88,966,981,979,67,172,108,3299,-201,48,350,360,1,0
128,2989,10,20,1000,60,108,170,977,983,219,162,137,3750,250,213,1000,922,1,0
129,3009,10,20,1000,80,84,139,949,983,159,107,92,3634,134,-116,1000,987,1,0
130,3030,10,20,1000,47,134,133,962,954,121,91,106,3505,5,-326,960,1000,1,0
71,1782,10,20,370,83,186,980,951,847,42,81,89,2829,-671,-23,329,411,1,0
72,1802,10,20,380,80,602,977,956,326,27,71,71,2351,-1149,-98,209,531,1,0
73,1822,10,20,380,71,853,969,959,125,58,114,43,2268,-1232,-105,94,651,1,0
131,3050,10,20,1000,60,71,108,990,957,69,68,54,3413,-87,-84,972,1000,1,0
74,1842,10,20,380,139,880,1000,981,104,33,100,86,2134,-1366,-94,22,738,1,0
132,3070,10,20,1000,62,110,131,927,937,121,77,68,3371,-129,-49,967,1000,1,0
75,1862,10,20,380,126,801,1000,991,100,0,100,65,2172,-1328,-60,0,763,1,0
76,1882,10,20,380,92,284,923,1000,201,27,100,99,2605,-895,16,46,714,1,0
133,3100,10,20,1000,70,47,88,924,928,103,18,49,3580,80,178,1000,961,1,0
77,1903,10,20,380,86,58,983,1000,812,64,143,55,3087,-413,97,164,587,1,0
78,1923,10,20,385,89,73,464,986,979,52,153,80,3377,-123,125,284,455,1,0
135,3140,10,20,1000,62,52,96,899,921,87,41,30,3506,6,111,1000,985,1,0
136,3160,10,20,1000,15,36,76,930,937,54,27,16,3501,1,-79,991,1000,1,0
79,1953,10,20,400,126,113,140,997,1000,358,143,92,3486,-14,99,445,355,1,0
80,1973,10,20,410,99,100,149,989,1000,625,129,102,3871,371,112,489,331,1,0
137,3189,10,20,1000,25,42,102,940,918,92,31,28,3416,-84,0,983,1000,1,0
138,3210,10,20,1000,72,58,59,911,928,87,0,38,3504,4,3,1000,999,1,0
81,2016,10,20,425,95,107,135,1000,996,205,119,136,3725,225,55,503,347,1,0
139,3230,10,20,1000,25,26,54,902,921,64,59,38,3505,5,87,1000,988,1,0
140,3250,10,20,1000,0,13,42,908,882,67,84,64,3492,-8,-11,997,1000,1,0
82,2045,10,20,440,167,128,388,1000,1000,138,124,130,3332,-168,-22,459,421,1,0
83,2066,10,20,450,123,131,881,1000,843,141,133,142,3170,-330,-49,425,475,1,0
141,3280,10,20,1000,15,52,79,924,915,123,75,76,3591,91,97,1000,969,1,0
84,2095,10,20,465,133,143,1000,1000,246,141,181,130,2968,-532,-63,368,562,1,0
142,3309,10,20,1000,22,47,139,943,954,108,57,76,3480,-20,-35,992,1000,1,0
143,3330,10,20,1000,52,10,136,921,941,82,63,59,3402,-98,-7,979,1000,1,0
85,2116,10,20,475,117,149,1000,1000,138,64,167,133,2823,-677,-61,353,597,1,0
144,3350,10,20,1000,77,65,225,918,947,123,57,83,3437,-63,62,995,1000,1,0
86,2145,10,20,380,117,186,994,1000,107,61,124,145,2753,-747,-51,193,567,1,0
87,2166,10,20,385,89,201,994,1000,138,82,110,133,2846,-654,-23,210,560,1,0
145,3370,10,20,1000,60,76,219,971,947,77,59,47,3340,-160,-95,955,1000,1,0
146,3400,10,20,1000,75,58,205,933,964,121,95,104,3608,108,353,1000,934,1,0
147,3429,10,20,1000,100,105,245,959,967,144,114,73,3319,-181,-120,948,1000,1,0
88,2195,10,20,400,71,97,966,1000,107,79,66,102,2792,-708,-9,271,529,1,0
89,2216,10,20,410,61,64,977,962,229,52,129,111,3034,-466,13,298,522,1,0
148,3450,10,20,1000,70,79,276,971,964,128,121,90,3531,31,226,1000,966,1,0
90,2245,10,20,425,65,64,845,967,593,39,110,80,3031,-469,17,347,503,1,0
149,3470,10,20,1000,87,94,233,933,1000,144,139,121,3761,261,22,1000,943,1,0
150,3490,10,20,1000,47,105,470,949,993,175,116,99,3360,-140,-374,924,1000,1,0
91,2266,10,20,435,43,64,580,975,892,30,124,77,3266,-234,45,392,478,1,0
151,3520,10,20,1000,57,232,985,977,160,149,139,116,2960,-540,-239,638,1000,1,0
92,2296,10,20,450,27,24,363,986,979,110,100,108,3592,92,77,482,418,1,0
93,2325,10,20,465,61,39,346,975,993,76,110,108,3556,56,42,502,428,1,0
152,3552,10,20,1000,763,994,974,251,133,152,118,128,1876,-1624,-256,-100,1000,1,0
94,2346,10,20,475,12,9,523,978,878,39,119,126,3463,-37,11,495,455,1,0
153,3580,10,20,1000,728,957,74,37,39,92,75,87,567,-2933,-718,-100,1000,1,0
95,2375,10,20,480,80,51,783,972,725,64,119,95,3115,-385,-34,462,498,1,0
154,3603,10,20,1000,680,145,42,53,81,54,141,121,1690,-1810,1254,215,1000,1,0
96,2396,10,20,480,49,51,904,959,524,73,105,95,2973,-527,-57,411,549,1,0
155,3629,10,20,1000,35,65,25,28,45,123,118,123,1690,-1810,1254,215,1000,0,0
97,2426,10,20,480,27,30,949,975,392,70,119,133,3129,-371,-18,406,554,1,0
156,3649,10,20,1000,0,26,0,22,9,61,63,87,1690,-1810,1254,215,1000,0,0
98,2446,10,20,480,37,24,929,983,427,55,90,123,2995,-505,-24,404,556,1,0
157,3669,10,20,1000,25,10,0,37,0,79,79,85,1690,-1810,1254,215,1000,0,0
99,2476,10,20,480,43,39,847,948,597,64,129,77,3054,-446,-19,382,578,1,0
158,3689,10,20,1000,0,0,0,0,0,23,27,61,1690,-1810,1254,215,1000,0,0
100,2496,10,20,480,68,70,633,964,791,70,133,117,3388,-112,40,433,527,1,0
159,3709,10,20,1000,0,0,2,12,6,64,38,45,1690,-1810,1254,215,1000,0,0
160,3729,10,20,1000,27,0,65,9,26,54,6,76,1690,-1810,1254,215,1000,0,0
101,2526,10,20,480,49,33,225,975,972,61,129,145,3700,200,73,504,456,1,0
161,3750,10,20,1000,12,0,82,0,32,33,22,52,1690,-1810,1254,215,1000,0,0
102,2556,10,20,480,34,0,76,981,965,98,124,105,3807,307,65,535,425,1,0
162,3779,10,20,1000,50,13,102,0,55,64,0,14,1690,-1810,1254,215,1000,0,0
163,3803,10,20,1000,409,0,113,3,49,43,61,0,432,-3068,-1258,-100,1000,1,0
103,2576,10,20,480,49,21,87,943,951,98,129,111,3835,335,54,553,407,1,0
104,2606,10,20,480,37,42,123,934,975,98,129,83,3573,73,-5,518,442,1,0
164,3830,10,20,1000,708,126,96,18,104,0,47,26,577,-2923,290,-100,1000,1,0
105,2626,10,20,480,65,55,287,989,982,95,133,139,3652,152,3,510,450,1,0
106,2656,10,20,480,74,18,538,967,843,82,138,120,3460,-40,-29,478,482,1,0
166,3883,10,20,1000,12,878,951,53,55,152,57,95,1786,-1714,730,161,1000,1,0
107,2686,10,20,480,40,97,757,986,635,58,114,105,3246,-254,-49,446,514,1,0
167,3909,10,20,1000,0,31,937,930,124,48,100,61,2754,-746,501,674,1000,1,0
108,2716,10,20,480,61,97,828,972,600,49,110,126,3229,-271,-38,423,537,1,0
168,3930,10,20,1000,72,52,225,959,1000,123,93,97,3442,-58,481,1000,952,1,0
109,2736,10,20,480,49,64,797,991,607,70,162,157,3340,-160,-10,432,528,1,0
169,3950,10,20,1000,2,47,108,814,924,515,54,33,3781,281,221,1000,914,1,0
110,2765,10,20,480,77,48,732,975,722,119,124,148,3422,-78,12,469,491,1,0
170,3980,10,20,1000,40,50,59,110,931,925,107,85,4496,996,406,1000,338,1,0
111,2786,10,20,480,49,79,639,1000,788,113,90,108,3304,-196,-3,470,490,1,0
171,4009,10,20,1000,0,39,28,28,888,894,86,38,4501,1001,11,1000,418,1,0
172,4029,10,20,1000,22,44,59,94,937,935,93,71,4499,999,10,1000,420,1,0
112,2816,10,20,480,71,55,538,983,878,95,110,133,3454,-46,14,483,477,1,0
113,2845,10,20,480,80,82,464,983,902,104,138,133,3584,84,23,490,470,1,0
114,2865,10,20,480,55,91,476,1000,947,101,110,136,3558,58,17,491,469,1,0
115,2886,10,20,480,74,67,456,989,888,98,133,102,3482,-18,4,487,473,1,0
116,2906,10,20,480,65,79,464,970,906,55,143,105,3498,-2,4,485,475,1,0
174,4079,10,20,1000,17,44,71,911,934,219,89,30,3664,164,-283,999,1000,1,0
175,4109,10,20,1000,20,42,330,943,983,126,123,97,3508,8,-107,989,1000,1,0
176,4138,10,20,1000,12,36,897,911,385,95,84,78,2766,-734,-277,517,1000,1,0
177,4159,10,20,1000,15,63,962,943,156,90,107,87,2776,-724,126,607,1000,1,0
117,2935,10,20,480,80,58,535,1000,857,113,76,80,3218,-282,-31,455,505,1,0
118,2956,10,20,480,46,27,501,1000,902,98,124,86,3305,-195,-23,437,523,1,0
178,4179,10,20,1000,20,34,960,937,192,108,75,92,2748,-752,135,593,1000,1,0
119,2976,10,20,480,120,85,445,970,937,113,133,102,3413,-87,3,452,508,1,0
179,4209,10,20,1000,47,76,792,940,679,123,134,83,3200,-300,442,994,1000,1,0
120,3019,10,20,480,108,88,281,945,972,88,129,117,3478,-22,24,491,469,1,0
180,4239,10,20,1000,47,71,128,930,954,139,123,116,3810,310,397,1000,886,1,0
121,3049,10,20,480,80,36,219,989,975,70,124,114,3654,154,29,514,446,1,0
181,4269,10,20,1000,7,7,39,955,895,213,63,78,3640,140,54,1000,965,1,0
122,3078,10,20,480,46,42,247,1000,965,79,33,74,3324,-176,-28,487,473,1,0
182,4298,10,20,1000,0,26,0,767,843,507,0,38,3877,377,86,1000,764,1,0
183,4319,10,20,1000,7,21,0,610,875,726,34,33,4052,552,93,1000,661,1,0
184,4339,10,20,1000,0,15,0,506,892,832,0,11,4146,646,-3,1000,627,1,0
123,3098,10,20,480,12,58,295,972,972,61,119,83,3438,-62,-18,474,486,1,0
124,3119,10,20,480,46,58,304,962,958,82,172,86,3488,-12,-2,477,483,1,0
125,3139,10,20,480,71,48,349,964,1000,119,157,126,3686,186,19,484,476,1,0
126,3169,10,20,480,37,51,261,972,979,98,138,105,3632,132,11,483,477,1,0
127,3199,10,20,480,80,73,239,986,920,104,124,92,3531,31,-2,481,479,1,0
128,3219,10,20,480,61,42,222,953,986,49,81,80,3353,-147,-23,473,487,1,0
186,4379,10,20,1000,2,31,0,833,888,396,45,40,3793,293,-139,1000,957,1,0
129,3249,10,20,480,21,15,177,975,944,30,119,77,3507,7,0,477,483,1,0
187,4399,10,20,1000,0,0,65,899,882,121,59,57,3590,90,-93,1000,993,1,0
188,4429,10,20,1000,5,0,76,877,908,25,43,59,3508,8,-92,991,1000,1,0
130,3278,10,20,480,49,27,225,951,951,52,119,83,3482,-18,-2,480,480,1,0
189,4459,10,20,1000,0,31,242,899,892,82,52,59,3319,-181,-82,953,1000,1,0
190,4489,10,20,1000,0,10,455,911,849,82,89,85,3177,-323,-73,924,1000,1,0
191,4509,10,20,1000,47,29,635,911,771,59,59,80,3058,-442,-142,715,1000,1,0
131,3299,10,20,480,18,36,194,943,947,73,153,74,3541,41,-1,477,483,1,0
192,4529,10,20,1000,5,31,743,937,660,61,52,99,2964,-536,-197,648,1000,1,0
132,3329,10,20,480,0,12,163,943,958,21,57,89,3385,-115,-10,477,483,1,0
193,4550,10,20,1000,37,0,649,867,676,12,36,21,3012,-488,25,723,1000,1,0
133,3349,10,20,480,0,24,169,948,934,76,100,114,3671,171,21,485,475,1,0
194,4579,10,20,1000,0,0,296,861,898,15,29,52,3292,-208,131,974,1000,1,0
134,3378,10,20,480,12,12,98,953,920,24,105,65,3624,124,16,498,462,1,0
196,4620,10,20,1000,17,2,39,889,885,64,50,73,3498,-2,-6,999,1000,1,0
197,4641,10,20,1000,0,0,2,867,875,74,22,52,3502,2,6,1000,999,1,0
198,4661,10,20,1000,0,0,22,908,898,67,9,40,3497,-3,6,1000,1000,1,0
135,3398,10,20,480,6,18,64,913,944,0,57,92,3508,8,-6,485,475,1,0
136,3419,10,20,480,0,0,61,897,906,0,62,52,3502,2,-8,478,482,1,0
137,3440,10,20,480,0,0,95,902,916,0,86,43,3503,3,-7,476,484,1,0
138,3469,10,20,480,0,0,28,897,909,0,57,40,3503,3,-3,480,480,1,0
139,3490,10,20,480,0,0,0,910,888,33,81,30,3493,-7,-2,480,480,1,0
140,3520,10,20,480,0,9,8,915,923,33,95,37,3502,2,-2,480,480,1,0
141,3540,10,20,480,0,0,2,910,909,76,95,55,3499,-1,-6,477,483,1,0
142,3570,10,20,480,0,18,5,910,892,352,86,12,3740,240,30,510,450,1,0
199,4691,10,20,1000,5,2,34,908,879,113,47,33,3581,81,79,1000,974,1,0
200,4720,10,20,1000,0,5,37,883,911,149,15,57,3622,122,115,1000,961,1,0
201,4741,10,20,1000,0,5,68,933,875,164,31,61,3610,110,-5,1000,978,1,0
202,4761,10,20,1000,0,0,0,908,895,162,36,52,3620,120,14,1000,974,1,0
203,4782,10,20,1000,0,44,74,946,905,229,86,42,3655,155,22,1000,965,1,0
204,4812,10,20,1000,0,26,59,889,885,172,15,85,3631,131,2,1000,973,1,0
143,3600,10,20,480,0,0,0,658,899,828,100,61,4148,648,68,570,390,1,0
144,3629,10,20,380,0,0,0,257,954,892,143,52,4410,910,85,583,177,1,0
205,4841,10,20,1000,0,15,54,921,898,113,54,54,3581,81,-6,1000,984,1,0
206,4861,10,20,1000,15,23,71,915,895,139,59,68,3601,101,-25,1000,983,1,0
145,3650,10,20,380,0,0,0,73,930,871,191,55,4629,1129,91,647,113,1,0
207,4882,10,20,1000,0,50,37,908,908,77,9,54,3500,0,3,1000,1000,1,0
