pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 09:53:04.914,192.168.0.50:51627,status,2673,0,FAST,580,580,21,28,30,-126,-33.1,7.3,0.63,2,False,0.022,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=2673,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=28,overrun=30,error=-126,filtered_error=-33.1,filtered_rate=7.3,confidence=0.63,active=2,wide=False,curve=0.022,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 09:53:06.892,192.168.0.50:51627,status,2871,0,CURVE,430,430,20,28,32,-837,-1020.2,-56.9,0.70,3,False,0.343,0.260,0.600,-239.3,-34.2,-263,1.000,167,693,,,,,,,,,,,,,,"type=status,loop=2871,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=20,max_ms=28,overrun=32,error=-837,filtered_error=-1020.2,filtered_rate=-56.9,confidence=0.70,active=3,wide=False,curve=0.343,kp=0.260,kd=0.600,p=-239.3,d=-34.2,steering=-263,scale=1.000,left=167,right=693"
2026-07-09 09:53:08.935,192.168.0.50:51627,status,3069,0,FAST,580,575,20,28,34,-259,-68.4,-20.7,0.61,3,False,0.047,0.200,0.650,0.0,0.0,14,1.000,589,561,,,,,,,,,,,,,,"type=status,loop=3069,drive=0,speed_state=FAST,target=580,current=575,compute_ms=20,max_ms=28,overrun=34,error=-259,filtered_error=-68.4,filtered_rate=-20.7,confidence=0.61,active=3,wide=False,curve=0.047,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=14,scale=1.000,left=589,right=561"
2026-07-09 09:53:09.822,192.168.0.50:51627,status,3168,0,CURVE,430,430,20,28,35,905,872.1,33.2,0.68,2,False,0.266,0.260,0.600,200.8,19.9,207,1.000,637,223,,,,,,,,,,,,,,"type=status,loop=3168,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=20,max_ms=28,overrun=35,error=905,filtered_error=872.1,filtered_rate=33.2,confidence=0.68,active=2,wide=False,curve=0.266,kp=0.260,kd=0.600,p=200.8,d=19.9,steering=207,scale=1.000,left=637,right=223"
2026-07-09 09:53:16.856,192.168.0.50:51627,status,3861,0,FAST,580,340,21,28,43,-27,159.5,-81.6,0.55,2,False,0.118,0.200,0.650,11.9,-53.0,39,1.000,379,301,,,,,,,,,,,,,,"type=status,loop=3861,drive=0,speed_state=FAST,target=580,current=340,compute_ms=21,max_ms=28,overrun=43,error=-27,filtered_error=159.5,filtered_rate=-81.6,confidence=0.55,active=2,wide=False,curve=0.118,kp=0.200,kd=0.650,p=11.9,d=-53.0,steering=39,scale=1.000,left=379,right=301"
2026-07-09 09:53:17.901,192.168.0.50:51627,status,3960,0,FAST,580,455,20,28,44,-218,-72.3,-72.6,0.57,2,False,0.084,0.200,0.650,0.0,-47.2,5,1.000,460,450,,,,,,,,,,,,,,"type=status,loop=3960,drive=0,speed_state=FAST,target=580,current=455,compute_ms=20,max_ms=28,overrun=44,error=-218,filtered_error=-72.3,filtered_rate=-72.6,confidence=0.57,active=2,wide=False,curve=0.084,kp=0.200,kd=0.650,p=0.0,d=-47.2,steering=5,scale=1.000,left=460,right=450"
2026-07-09 09:53:18.846,192.168.0.50:51627,status,4059,0,FAST,580,580,20,28,45,-27,1.7,-16.3,0.67,2,False,0.015,0.200,0.650,0.0,0.0,7,1.000,587,573,,,,,,,,,,,,,,"type=status,loop=4059,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=28,overrun=45,error=-27,filtered_error=1.7,filtered_rate=-16.3,confidence=0.67,active=2,wide=False,curve=0.015,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=7,scale=1.000,left=587,right=573"
2026-07-09 09:53:19.851,192.168.0.50:51627,status,4158,0,CURVE,430,320,22,28,46,-792,-934.1,29.6,0.76,2,False,0.287,0.260,0.600,-216.9,17.8,-265,1.000,90,585,,,,,,,,,,,,,,"type=status,loop=4158,drive=0,speed_state=CURVE,target=430,current=320,compute_ms=22,max_ms=28,overrun=46,error=-792,filtered_error=-934.1,filtered_rate=29.6,confidence=0.76,active=2,wide=False,curve=0.287,kp=0.260,kd=0.600,p=-216.9,d=17.8,steering=-265,scale=1.000,left=90,right=585"
2026-07-09 09:53:20.793,192.168.0.50:51627,status,4257,0,FAST,580,435,20,28,47,-570,-593.2,14.9,0.77,2,False,0.175,0.200,0.650,-98.6,9.7,-140,1.000,295,575,,,,,,,,,,,,,,"type=status,loop=4257,drive=0,speed_state=FAST,target=580,current=435,compute_ms=20,max_ms=28,overrun=47,error=-570,filtered_error=-593.2,filtered_rate=14.9,confidence=0.77,active=2,wide=False,curve=0.175,kp=0.200,kd=0.650,p=-98.6,d=9.7,steering=-140,scale=1.000,left=295,right=575"
2026-07-09 09:53:22.996,192.168.0.50:51627,status,4455,0,SHARP,290,290,20,28,49,1627,1625.4,91.8,0.94,3,False,0.528,0.320,0.450,488.1,41.3,425,1.000,715,90,,,,,,,,,,,,,,"type=status,loop=4455,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=20,max_ms=28,overrun=49,error=1627,filtered_error=1625.4,filtered_rate=91.8,confidence=0.94,active=3,wide=False,curve=0.528,kp=0.320,kd=0.450,p=488.1,d=41.3,steering=425,scale=1.000,left=715,right=90"
2026-07-09 09:53:23.843,192.168.0.50:51627,status,4554,0,CURVE,430,325,20,28,51,1248,1355.3,0.2,1.00,5,False,0.377,0.260,0.600,326.4,0.1,356,1.000,681,90,,,,,,,,,,,,,,"type=status,loop=4554,drive=0,speed_state=CURVE,target=430,current=325,compute_ms=20,max_ms=28,overrun=51,error=1248,filtered_error=1355.3,filtered_rate=0.2,confidence=1.00,active=5,wide=False,curve=0.377,kp=0.260,kd=0.600,p=326.4,d=0.1,steering=356,scale=1.000,left=681,right=90"
2026-07-09 09:53:24.791,192.168.0.50:51627,status,4653,0,FAST,580,460,22,28,52,-138,-216.6,48.8,0.78,3,False,0.101,0.200,0.650,-23.3,31.7,-33,1.000,427,493,,,,,,,,,,,,,,"type=status,loop=4653,drive=0,speed_state=FAST,target=580,current=460,compute_ms=22,max_ms=28,overrun=52,error=-138,filtered_error=-216.6,filtered_rate=48.8,confidence=0.78,active=3,wide=False,curve=0.101,kp=0.200,kd=0.650,p=-23.3,d=31.7,steering=-33,scale=1.000,left=427,right=493"
2026-07-09 09:53:25.951,192.168.0.50:51627,status,4752,0,FAST,580,400,22,28,53,28,-85.4,28.7,0.65,2,False,0.053,0.200,0.650,0.0,0.0,1,1.000,401,399,,,,,,,,,,,,,,"type=status,loop=4752,drive=0,speed_state=FAST,target=580,current=400,compute_ms=22,max_ms=28,overrun=53,error=28,filtered_error=-85.4,filtered_rate=28.7,confidence=0.65,active=2,wide=False,curve=0.053,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=1,scale=1.000,left=401,right=399"
2026-07-09 09:53:26.807,192.168.0.50:51627,status,4851,0,CURVE,430,430,21,28,54,1159,1209.7,24.4,0.93,3,False,0.356,0.260,0.600,288.5,14.6,305,1.000,735,125,,,,,,,,,,,,,,"type=status,loop=4851,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=54,error=1159,filtered_error=1209.7,filtered_rate=24.4,confidence=0.93,active=3,wide=False,curve=0.356,kp=0.260,kd=0.600,p=288.5,d=14.6,steering=305,scale=1.000,left=735,right=125"
2026-07-09 09:53:27.877,192.168.0.50:51627,status,4950,0,FAST,580,525,21,28,55,-445,-385.5,-16.7,0.64,2,False,0.122,0.200,0.650,-57.1,-10.9,-39,1.000,486,564,,,,,,,,,,,,,,"type=status,loop=4950,drive=0,speed_state=FAST,target=580,current=525,compute_ms=21,max_ms=28,overrun=55,error=-445,filtered_error=-385.5,filtered_rate=-16.7,confidence=0.64,active=2,wide=False,curve=0.122,kp=0.200,kd=0.650,p=-57.1,d=-10.9,steering=-39,scale=1.000,left=486,right=564"
2026-07-09 09:53:28.909,192.168.0.50:51627,status,5049,0,FAST,580,395,21,28,56,-376,-369.7,10.9,0.94,3,False,0.111,0.200,0.650,-53.9,7.1,-35,1.000,360,430,,,,,,,,,,,,,,"type=status,loop=5049,drive=0,speed_state=FAST,target=580,current=395,compute_ms=21,max_ms=28,overrun=56,error=-376,filtered_error=-369.7,filtered_rate=10.9,confidence=0.94,active=3,wide=False,curve=0.111,kp=0.200,kd=0.650,p=-53.9,d=7.1,steering=-35,scale=1.000,left=360,right=430"
2026-07-09 09:53:31.115,192.168.0.50:51627,status,5247,0,FAST,580,440,20,28,59,202,371.7,-29.9,0.59,2,False,0.136,0.200,0.650,54.3,-19.4,104,1.000,544,336,,,,,,,,,,,,,,"type=status,loop=5247,drive=0,speed_state=FAST,target=580,current=440,compute_ms=20,max_ms=28,overrun=59,error=202,filtered_error=371.7,filtered_rate=-29.9,confidence=0.59,active=2,wide=False,curve=0.136,kp=0.200,kd=0.650,p=54.3,d=-19.4,steering=104,scale=1.000,left=544,right=336"
2026-07-09 09:53:31.944,192.168.0.50:51627,status,5346,0,FAST,580,405,21,28,60,-431,-328.2,-1.6,0.78,3,False,0.098,0.200,0.650,-45.6,-1.0,-19,1.000,386,424,,,,,,,,,,,,,,"type=status,loop=5346,drive=0,speed_state=FAST,target=580,current=405,compute_ms=21,max_ms=28,overrun=60,error=-431,filtered_error=-328.2,filtered_rate=-1.6,confidence=0.78,active=3,wide=False,curve=0.098,kp=0.200,kd=0.650,p=-45.6,d=-1.0,steering=-19,scale=1.000,left=386,right=424"
2026-07-09 09:53:32.954,192.168.0.50:51627,status,5445,0,SHARP,290,290,20,28,61,1531,1428.3,92.2,0.79,3,False,0.467,0.320,0.450,425.0,41.5,370,1.000,660,90,,,,,,,,,,,,,,"type=status,loop=5445,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=20,max_ms=28,overrun=61,error=1531,filtered_error=1428.3,filtered_rate=92.2,confidence=0.79,active=3,wide=False,curve=0.467,kp=0.320,kd=0.450,p=425.0,d=41.5,steering=370,scale=1.000,left=660,right=90"
2026-07-09 09:53:33.878,192.168.0.50:51627,status,5544,0,CURVE,430,405,21,28,63,957,794.5,36.8,0.81,4,False,0.256,0.260,0.600,180.6,22.1,126,1.000,531,279,,,,,,,,,,,,,,"type=status,loop=5544,drive=0,speed_state=CURVE,target=430,current=405,compute_ms=21,max_ms=28,overrun=63,error=957,filtered_error=794.5,filtered_rate=36.8,confidence=0.81,active=4,wide=False,curve=0.256,kp=0.260,kd=0.600,p=180.6,d=22.1,steering=126,scale=1.000,left=531,right=279"
2026-07-09 09:53:34.905,192.168.0.50:51627,status,5643,0,CURVE,430,430,21,28,64,-919,-966.6,-31.0,0.70,2,False,0.295,0.260,0.600,-225.3,-18.6,-218,1.000,212,648,,,,,,,,,,,,,,"type=status,loop=5643,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=64,error=-919,filtered_error=-966.6,filtered_rate=-31.0,confidence=0.70,active=2,wide=False,curve=0.295,kp=0.260,kd=0.600,p=-225.3,d=-18.6,steering=-218,scale=1.000,left=212,right=648"
2026-07-09 09:53:35.973,192.168.0.50:51627,status,5742,0,FAST,580,505,21,28,65,-83,-47.0,12.7,0.65,2,False,0.027,0.200,0.650,0.0,0.0,4,1.000,509,501,,,,,,,,,,,,,,"type=status,loop=5742,drive=0,speed_state=FAST,target=580,current=505,compute_ms=21,max_ms=28,overrun=65,error=-83,filtered_error=-47.0,filtered_rate=12.7,confidence=0.65,active=2,wide=False,curve=0.027,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=4,scale=1.000,left=509,right=501"
2026-07-09 09:53:36.973,192.168.0.50:51627,status,5841,0,FAST,580,370,21,28,67,350,391.1,-46.1,0.70,3,False,0.146,0.200,0.650,58.2,-30.0,67,1.000,437,303,,,,,,,,,,,,,,"type=status,loop=5841,drive=0,speed_state=FAST,target=580,current=370,compute_ms=21,max_ms=28,overrun=67,error=350,filtered_error=391.1,filtered_rate=-46.1,confidence=0.70,active=3,wide=False,curve=0.146,kp=0.200,kd=0.650,p=58.2,d=-30.0,steering=67,scale=1.000,left=437,right=303"
2026-07-09 09:53:37.904,192.168.0.50:51627,status,5940,0,CURVE,430,430,21,28,68,-1002,-868.7,-84.1,0.77,3,False,0.309,0.260,0.600,-199.9,-50.4,-187,1.000,243,617,,,,,,,,,,,,,,"type=status,loop=5940,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=28,overrun=68,error=-1002,filtered_error=-868.7,filtered_rate=-84.1,confidence=0.77,active=3,wide=False,curve=0.309,kp=0.260,kd=0.600,p=-199.9,d=-50.4,steering=-187,scale=1.000,left=243,right=617"
2026-07-09 09:53:38.954,192.168.0.50:51627,status,6039,0,CURVE,430,425,21,28,69,-1049,-810.6,-42.0,0.79,3,False,0.269,0.260,0.600,-184.8,-25.2,-120,1.000,305,545,,,,,,,,,,,,,,"type=status,loop=6039,drive=0,speed_state=CURVE,target=430,current=425,compute_ms=21,max_ms=28,overrun=69,error=-1049,filtered_error=-810.6,filtered_rate=-42.0,confidence=0.79,active=3,wide=False,curve=0.269,kp=0.260,kd=0.600,p=-184.8,d=-25.2,steering=-120,scale=1.000,left=305,right=545"
2026-07-09 09:53:39.999,192.168.0.50:51627,status,6138,0,SHARP,290,290,22,28,70,1283,1457.4,65.8,0.91,4,False,0.470,0.320,0.450,434.4,29.6,418,1.000,708,90,,,,,,,,,,,,,,"type=status,loop=6138,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=22,max_ms=28,overrun=70,error=1283,filtered_error=1457.4,filtered_rate=65.8,confidence=0.91,active=4,wide=False,curve=0.470,kp=0.320,kd=0.450,p=434.4,d=29.6,steering=418,scale=1.000,left=708,right=90"
2026-07-09 09:53:40.920,192.168.0.50:51627,status,6237,0,FAST,580,410,21,28,71,417,322.8,10.7,0.67,3,False,0.103,0.200,0.650,44.6,7.0,24,1.000,434,386,,,,,,,,,,,,,,"type=status,loop=6237,drive=0,speed_state=FAST,target=580,current=410,compute_ms=21,max_ms=28,overrun=71,error=417,filtered_error=322.8,filtered_rate=10.7,confidence=0.67,active=3,wide=False,curve=0.103,kp=0.200,kd=0.650,p=44.6,d=7.0,steering=24,scale=1.000,left=434,right=386"
2026-07-09 09:53:42.003,192.168.0.50:51627,status,6336,0,FAST,580,515,21,28,72,-269,-262.6,-7.1,0.60,2,False,0.078,0.200,0.650,-32.5,-4.6,-19,1.000,496,534,,,,,,,,,,,,,,"type=status,loop=6336,drive=0,speed_state=FAST,target=580,current=515,compute_ms=21,max_ms=28,overrun=72,error=-269,filtered_error=-262.6,filtered_rate=-7.1,confidence=0.60,active=2,wide=False,curve=0.078,kp=0.200,kd=0.650,p=-32.5,d=-4.6,steering=-19,scale=1.000,left=496,right=534"
2026-07-09 09:53:42.979,192.168.0.50:51627,status,6435,0,FAST,580,580,20,28,73,234,172.7,2.6,0.81,3,False,0.053,0.200,0.650,14.5,1.7,8,1.000,588,572,,,,,,,,,,,,,,"type=status,loop=6435,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=28,overrun=73,error=234,filtered_error=172.7,filtered_rate=2.6,confidence=0.81,active=3,wide=False,curve=0.053,kp=0.200,kd=0.650,p=14.5,d=1.7,steering=8,scale=1.000,left=588,right=572"
2026-07-09 09:53:43.972,192.168.0.50:51627,status,6534,0,SHARP,290,290,21,28,74,2062,2093.8,9.4,0.67,3,False,0.582,0.320,0.450,638.0,4.2,467,1.000,757,90,,,,,,,,,,,,,,"type=status,loop=6534,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=21,max_ms=28,overrun=74,error=2062,filtered_error=2093.8,filtered_rate=9.4,confidence=0.67,active=3,wide=False,curve=0.582,kp=0.320,kd=0.450,p=638.0,d=4.2,steering=467,scale=1.000,left=757,right=90"
2026-07-09 09:53:45.008,192.168.0.50:51627,status,6633,0,FAST,580,535,20,28,75,-19,-86.7,6.6,0.73,2,False,0.033,0.200,0.650,0.0,0.0,-24,1.000,511,559,,,,,,,,,,,,,,"type=status,loop=6633,drive=0,speed_state=FAST,target=580,current=535,compute_ms=20,max_ms=28,overrun=75,error=-19,filtered_error=-86.7,filtered_rate=6.6,confidence=0.73,active=2,wide=False,curve=0.033,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=-24,scale=1.000,left=511,right=559"
2026-07-09 09:53:46.061,192.168.0.50:51627,status,6732,0,FAST,580,580,21,28,76,73,30.1,-3.7,0.76,3,False,0.015,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=6732,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=28,overrun=76,error=73,filtered_error=30.1,filtered_rate=-3.7,confidence=0.76,active=3,wide=False,curve=0.015,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
