wall_time,event_type,old_section_id,new_section_id,section_display_no,section_name,section_label_ko,section_type,profile_key,section_role,section_note,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms,cmd_seq,ack,status,rtt_ms,seq,t_ms,base_speed,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,packet_loss_count
2026-07-10T04:13:55.941,NEXT_SECTION,0,1,2,long_straight,긴 직진 구간,STRAIGHT,STRAIGHT,NORMAL,가장 높은 속도를 시도할 수 있는 긴 직진 구간.,직진,1000,900,740,520,0.5,0.2,950,False,0,0,1500,2500,1000,1800,260,220,1,1,OK,49,167,3853,920,2756,-744,-172,485,1000,1,0,0
2026-07-10T04:14:02.232,NEXT_SECTION,1,2,3,short_s_1,짧은 S자,NARROW_S,NARROW_S,NORMAL,길이가 짧으므로 보수적으로 좁은 S자 profile 적용.,좁은 S자,760,680,580,470,0.57,0.3,1150,True,-220,-380,1150,2100,750,1400,300,280,2,1,OK,57,444,10143,1000,3398,-102,105,970,1000,1,0,10
2026-07-10T04:14:06.353,NEXT_SECTION,2,3,4,short_straight_1,짧은 직진,STRAIGHT,STRAIGHT,NORMAL,직전 S자 이후 자세 안정 확인.,직진,1000,900,740,520,0.5,0.2,950,False,0,0,1500,2500,1000,1800,260,220,3,1,OK,51,623,14236,760,3429,-71,133,760,760,1,0,10
2026-07-10T04:14:07.904,NEXT_SECTION,3,4,5,wide_s_1,넓은 S자,WIDE_S,WIDE_S,NORMAL,직진보다 감속하고 진동 억제.,넓은 S자,920,810,670,500,0.53,0.24,1050,True,-120,-260,1350,2350,900,1600,280,240,4,1,OK,49,694,15769,1000,3667,167,-22,1000,921,1,0,10
2026-07-10T04:14:16.399,NEXT_SECTION,4,5,6,narrow_s_1,좁은 S자,NARROW_S,NARROW_S,NORMAL,완주 안정성 우선.,좁은 S자,760,680,580,470,0.57,0.3,1150,True,-220,-380,1150,2100,750,1400,300,280,5,1,OK,14,1065,24359,920,3507,7,98,947,893,1,0,16
2026-07-10T04:14:27.176,NEXT_SECTION,5,6,7,hairpin_u_1,헤어핀,HAIRPIN_U,HAIRPIN_U,NORMAL,큰 감속과 강한 조향 필요.,헤어핀,620,560,500,430,0.62,0.34,1200,True,-300,-460,1000,1900,650,1250,320,320,6,1,OK,17,1533,35133,760,3411,-89,-69,689,831,1,0,25
