wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms
2026-07-10T06:01:29.821,2,32,818,10,20,980,960,987,997,282,140,86,82,131,1516,-1984,76,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.821,2,33,839,10,20,980,960,954,991,146,109,93,56,105,1392,-2108,87,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.821,2,34,859,10,20,980,990,990,958,174,109,86,87,128,1421,-2079,-136,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.854,2,35,879,10,20,980,1000,1000,783,128,116,142,92,144,1549,-1951,146,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.867,2,36,908,10,20,980,996,1000,550,179,91,37,66,78,967,-2533,3,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.923,2,37,929,10,20,980,929,960,497,82,66,21,15,36,818,-2682,-124,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.947,2,38,959,10,20,980,960,939,916,110,77,40,51,49,1060,-2440,-67,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.948,2,39,979,10,20,980,892,975,950,143,66,43,25,49,1116,-2384,40,80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.998,2,40,1009,10,20,1000,110,933,958,912,84,62,66,36,1917,-1583,574,276,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:29.998,2,41,1030,10,20,1000,70,126,941,956,204,40,71,62,2555,-945,377,575,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.012,2,42,1050,10,20,1000,242,174,866,1000,908,158,92,141,2956,-544,345,781,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.058,2,43,1080,10,20,1000,220,156,238,1000,989,167,128,144,3352,-148,74,937,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.061,2,44,1101,10,20,1000,116,117,133,951,964,149,76,128,3413,-87,247,1000,997,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.099,2,45,1131,10,20,1000,85,87,152,987,954,99,92,98,3383,-117,-31,932,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.140,2,46,1151,10,20,1000,82,87,261,910,940,59,71,3,3321,-179,164,938,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.140,2,47,1181,10,20,1000,144,102,691,946,774,74,112,62,2921,-579,-216,650,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.191,2,48,1211,10,20,1000,95,105,919,925,401,105,51,101,2955,-545,240,760,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.203,2,49,1232,10,20,1000,113,87,841,953,457,77,76,55,2694,-806,164,606,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.233,2,50,1261,10,20,1000,76,102,316,922,996,93,66,115,3381,-119,271,992,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.242,2,51,1282,10,20,1000,168,39,13,951,933,111,56,78,3300,-200,72,909,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.287,2,52,1311,10,20,1000,79,126,47,897,933,111,51,82,3436,-64,251,1000,984,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.326,2,53,1332,10,20,1000,36,75,63,868,964,279,76,69,3720,220,445,1000,795,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,1,0,0
2026-07-10T06:01:30.342,2,55,1382,10,20,1000,159,141,77,814,936,559,92,105,3631,131,-277,1000,986,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.374,2,56,1402,10,20,1000,113,93,30,897,982,236,46,95,3500,0,-70,986,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.423,2,57,1432,10,20,1000,144,162,86,953,978,114,56,52,3191,-309,-175,802,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.423,2,58,1452,10,20,1000,88,84,111,902,947,71,41,75,3426,-74,-91,943,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.464,2,59,1481,10,20,1000,110,129,116,976,957,114,133,108,3496,-4,126,1000,977,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.473,2,60,1502,10,20,1000,52,75,63,899,957,74,56,52,3515,15,-176,973,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.522,2,61,1531,10,20,1000,104,90,100,958,957,170,71,151,3610,110,117,1000,919,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.522,2,62,1552,10,20,1000,147,138,172,979,1000,180,123,171,3523,23,43,1000,980,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.557,2,63,1581,10,20,1000,116,75,202,971,947,152,92,148,3509,9,142,1000,967,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.565,2,64,1602,10,20,1000,98,111,261,946,992,108,56,125,3481,-19,127,1000,985,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.608,2,65,1631,10,20,1000,61,45,194,907,904,21,87,85,3354,-146,-115,900,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.617,2,66,1653,10,20,1000,3,54,194,902,915,46,25,65,3358,-142,28,931,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.660,2,67,1673,10,20,1000,82,66,197,871,915,18,56,23,3362,-138,10,929,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.662,2,68,1703,10,20,1000,122,141,130,868,936,24,56,72,3071,-429,33,780,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.704,2,69,1723,10,20,1000,73,69,63,868,883,18,41,59,3504,4,-4,1000,999,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.711,2,70,1753,10,20,1000,3,0,0,835,908,0,0,0,3520,20,9,1000,988,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.750,2,71,1782,10,20,1000,27,51,0,843,911,37,41,36,3519,19,11,1000,988,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.762,2,72,1803,10,20,1000,15,36,0,848,919,177,5,0,3654,154,152,1000,888,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.806,2,73,1823,10,20,1000,0,12,0,604,894,773,5,16,4074,574,212,1000,654,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.806,2,74,1843,10,20,1000,98,48,0,25,901,885,123,69,4592,1092,285,1000,365,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.847,2,75,1872,10,20,1000,12,33,0,23,890,906,610,16,4883,1383,117,1000,244,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.858,2,76,1893,10,20,1000,46,42,0,0,873,875,748,59,4949,1449,-6,1000,234,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.885,2,77,1913,10,20,1000,46,30,0,5,859,872,348,16,4754,1254,-184,1000,373,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.902,2,78,1943,10,20,1000,30,48,5,424,929,906,56,69,4213,713,-289,1000,680,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.933,2,79,1973,10,20,1000,101,111,80,897,926,621,41,134,3781,281,-180,1000,888,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.985,2,80,2013,10,20,1000,196,192,175,951,992,748,107,164,3657,157,194,1000,878,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:30.997,2,81,2033,10,20,1000,257,213,230,825,1000,1000,169,240,3772,272,51,1000,846,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.024,2,82,2053,10,20,1000,113,153,83,164,975,984,225,118,4260,760,409,1000,516,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.041,2,83,2083,10,20,1000,116,114,88,128,813,940,964,167,4751,1251,-318,1000,401,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.080,2,84,2103,10,20,1000,39,84,16,59,422,906,953,141,5335,1835,169,1000,100,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.127,2,85,2132,10,20,1000,33,42,36,28,693,913,953,98,5101,1601,-153,1000,183,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.127,2,86,2152,10,20,1000,58,57,38,82,936,931,723,65,4917,1417,-106,1000,271,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.173,2,87,2172,10,20,1000,42,69,44,197,922,928,82,98,4357,857,-335,1000,613,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.173,2,88,2193,10,20,1000,76,114,77,863,926,881,51,85,3883,383,-225,1000,843,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.182,2,89,2222,10,20,1000,95,147,125,966,940,829,143,177,3996,496,162,1000,705,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.221,2,90,2244,10,20,1000,49,66,0,794,940,878,76,75,4032,532,-121,1000,743,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.265,2,91,2273,10,20,1000,88,24,58,241,936,981,123,141,4581,1081,345,1000,359,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.265,2,92,2293,10,20,1000,39,63,30,102,933,968,502,118,4847,1347,156,1000,255,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.275,2,93,2314,10,20,1000,107,63,63,128,897,937,707,161,4775,1275,-201,1000,365,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.310,2,94,2343,10,20,1000,52,15,36,131,904,978,343,154,4794,1294,-38,1000,322,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.326,2,95,2364,10,20,1000,70,57,55,341,940,990,174,151,4558,1058,-89,1000,458,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.358,2,96,2393,10,20,1000,27,0,52,843,985,947,102,72,4107,607,20,1000,675,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.408,2,97,2414,10,20,1000,119,99,91,866,975,984,128,161,4117,617,210,1000,631,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.408,2,98,2434,10,20,1000,85,54,77,634,929,919,41,13,4114,614,325,1000,610,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.451,2,99,2464,10,20,1000,46,45,22,61,887,925,600,23,4881,1381,338,1000,201,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.457,2,100,2494,10,20,1000,3,0,0,56,894,881,943,39,5018,1518,-1,1000,196,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.498,2,101,2514,10,20,1000,12,33,0,5,869,878,923,39,5020,1520,-11,1000,197,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.507,2,102,2544,10,20,1000,67,39,13,17,887,894,523,69,4842,1342,-132,1000,316,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.547,2,103,2564,10,20,1000,18,87,0,282,911,909,117,72,4388,888,-173,1000,564,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.562,2,104,2594,10,20,1000,61,132,77,897,968,903,76,78,3865,365,-167,1000,840,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.593,2,105,2614,10,20,1000,79,48,25,799,933,909,117,36,4124,624,162,1000,637,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.606,2,106,2644,10,20,1000,82,60,44,311,933,913,143,65,4386,886,234,1000,484,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.639,2,107,2664,10,20,1000,49,66,0,56,911,909,405,52,4772,1272,282,1000,270,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.647,2,108,2684,10,20,1000,39,18,0,0,897,894,846,65,4980,1480,67,1000,203,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.692,2,109,2704,10,20,1000,0,48,0,28,901,900,815,49,4967,1467,-17,1000,226,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.702,2,110,2734,10,20,1000,49,15,0,141,933,940,112,75,4481,981,-281,1000,537,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.751,2,111,2754,10,20,1000,52,24,11,604,971,906,66,52,4121,621,-128,1000,697,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.751,2,112,2784,10,20,1000,73,69,52,802,982,785,92,105,4111,611,17,1000,673,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.780,2,113,2804,10,20,1000,85,99,66,920,950,574,128,92,3965,465,64,1000,741,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.797,2,114,2834,10,20,1000,70,93,111,928,992,291,71,128,3806,306,77,1000,823,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.828,2,115,2854,10,20,1000,107,111,105,1000,1000,291,56,98,3357,-143,-27,919,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.845,2,116,2884,10,20,1000,104,102,97,935,978,388,56,138,3676,176,180,1000,871,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.876,2,117,2904,10,20,1000,150,144,161,840,1000,701,71,167,3686,186,-65,1000,915,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.923,2,118,2934,10,20,1000,107,102,116,511,975,940,128,148,4053,553,178,1000,672,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.923,2,119,2954,10,20,1000,131,114,113,367,1000,978,107,167,4078,578,11,1000,692,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.968,2,120,2984,10,20,1000,153,126,91,223,985,990,76,134,4068,568,-63,1000,712,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:31.982,2,121,3015,10,20,1000,110,78,66,622,1000,841,92,115,4046,546,-293,1000,770,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:32.014,2,122,3045,10,20,1000,24,51,25,899,968,37,51,29,3518,18,69,1000,977,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:32.059,2,123,3065,10,20,1000,55,45,97,956,915,6,56,52,3489,-11,-23,990,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:32.059,2,124,3094,10,20,1000,122,93,277,943,947,18,87,55,3132,-368,-249,756,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:32.097,2,125,3115,10,20,1000,131,111,636,969,732,96,87,49,2798,-702,-384,552,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
2026-07-10T06:01:32.097,2,126,3135,10,20,1000,104,81,675,989,714,15,35,26,2890,-610,166,710,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,2,0,0
