wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms,profile_set,profile_version,profile_source_key,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms
2026-07-10T06:18:49.911,2,103,2754,10,20,1000,100,104,130,907,1000,604,50,112,3682,182,-271,1000,960,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:49.955,2,104,2783,10,20,1000,209,179,205,952,1000,398,135,195,3547,47,-2,1000,975,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:49.976,2,105,2804,10,20,1000,176,143,257,976,1000,364,130,178,3545,45,41,1000,967,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.015,2,106,2833,10,20,1000,167,107,165,1000,1000,267,105,149,3528,28,122,1000,958,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.063,2,107,2854,10,20,1000,124,137,130,970,1000,291,30,109,3449,-51,-122,946,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.063,2,108,2874,10,20,1000,136,104,94,897,1000,416,90,115,3628,128,17,1000,926,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.172,2,109,2904,10,20,1000,60,32,48,683,967,659,105,46,4077,577,128,1000,655,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.172,2,110,2924,10,20,1000,69,59,13,588,1000,753,40,39,4070,570,20,1000,683,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.172,2,111,2954,10,20,1000,60,68,65,775,978,528,55,3,3891,391,36,1000,778,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
2026-07-10T06:18:50.172,2,112,2974,10,20,1000,130,92,67,947,1000,200,70,62,3443,-57,-219,921,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V5,6,WIDE_S,넓은 S자,1000,980,880,600,0.53,0.2,900,True,0,-120,1900,3200,1450,2400,280,240
