wall_time,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,packet_loss_count,bad_packet_count,last_packet_age_ms
2026-07-10T04:26:05.143,32,739,10,20,810,931,990,972,126,116,67,54,110,1400,-2100,230,-120,1000,1,0,1,0,0
2026-07-10T04:26:05.153,33,759,10,20,810,972,996,991,166,106,79,94,86,1207,-2293,93,-120,1000,1,0,1,0,0
2026-07-10T04:26:05.173,34,780,10,20,810,1000,969,1000,353,99,107,114,136,1684,-1816,247,-93,1000,1,0,1,0,0
2026-07-10T04:26:05.206,35,809,10,20,810,944,1000,980,746,120,52,49,96,1498,-2002,42,-120,1000,1,0,1,0,0
2026-07-10T04:26:05.250,36,830,10,20,810,978,941,986,846,134,55,54,80,1541,-1959,-5,-120,1000,1,0,1,0,0
2026-07-10T04:26:05.259,37,862,10,20,810,210,948,946,963,175,49,44,86,1983,-1517,208,56,1000,1,0,1,0,0
2026-07-10T04:26:05.296,38,889,10,20,920,139,207,974,952,738,61,44,90,2645,-855,385,560,1000,1,0,1,0,0
2026-07-10T04:26:05.303,39,910,10,20,920,185,159,893,1000,931,147,69,136,3000,-500,152,692,1000,1,0,1,0,0
2026-07-10T04:26:05.346,40,939,10,20,920,123,91,477,955,941,116,139,83,3270,-230,238,856,984,1,0,1,0,0
2026-07-10T04:26:05.349,41,959,10,20,920,99,88,446,941,948,116,99,90,3299,-201,186,859,981,1,0,1,0,0
2026-07-10T04:26:05.386,42,979,10,20,920,89,94,622,965,893,85,59,106,3268,-232,230,853,987,1,0,1,0,0
2026-07-10T04:26:05.403,43,1010,10,20,920,142,113,863,970,680,64,79,86,2698,-802,-343,413,1000,1,0,1,0,0
2026-07-10T04:26:05.442,44,1039,10,20,920,86,58,907,920,422,0,29,66,2784,-716,36,550,1000,1,0,1,0,0
2026-07-10T04:26:05.452,45,1059,10,20,920,65,70,810,920,663,0,34,20,2938,-562,93,645,1000,1,0,1,0,0
2026-07-10T04:26:05.477,46,1080,10,20,920,114,61,335,886,938,70,94,43,3114,-386,-35,708,1000,1,0,1,0,0
2026-07-10T04:26:05.494,47,1101,10,20,920,117,97,178,957,951,128,109,153,3623,123,276,1000,789,1,0,1,0,0
2026-07-10T04:26:05.533,48,1130,10,20,920,99,82,100,1000,924,98,89,63,3407,-93,97,894,946,1,0,1,0,0
2026-07-10T04:26:05.543,49,1150,10,20,920,142,143,103,1000,903,122,109,56,3261,-239,-5,793,1000,1,0,1,0,0
2026-07-10T04:26:05.580,50,1170,10,20,920,89,76,53,926,945,88,64,53,3505,5,12,925,915,1,0,1,0,0
2026-07-10T04:26:05.586,51,1190,10,20,920,160,30,22,941,917,33,64,20,3216,-284,-205,721,1000,1,0,1,0,0
2026-07-10T04:26:05.637,52,1210,10,20,920,235,82,78,915,927,116,84,90,3207,-293,76,783,1000,1,0,1,0,0
2026-07-10T04:26:05.637,53,1231,10,20,920,99,67,53,939,907,85,84,30,3491,-9,270,980,860,1,0,1,0,0
2026-07-10T04:26:05.672,54,1260,10,20,920,74,79,13,897,893,67,84,66,3498,-2,-10,917,923,1,0,1,0,0
2026-07-10T04:26:05.678,55,1280,10,20,920,142,113,81,960,941,165,74,126,3458,-42,208,947,893,1,0,1,0,0
2026-07-10T04:26:05.724,56,1301,10,20,920,83,61,16,923,910,98,64,63,3496,-4,-405,821,1000,1,0,1,0,0
2026-07-10T04:26:05.724,57,1330,10,20,920,99,119,97,931,951,131,99,93,3457,-43,-16,894,946,1,0,1,0,0
2026-07-10T04:26:05.761,58,1350,10,20,920,102,97,61,941,951,119,104,16,3539,39,-62,925,915,1,0,1,0,0
2026-07-10T04:26:05.813,60,1400,10,20,920,15,0,16,918,931,27,29,50,3503,3,8,923,917,1,0,2,0,0
2026-07-10T04:26:05.860,62,1440,10,20,920,108,58,120,965,948,122,74,70,3330,-170,-310,756,1000,1,0,3,0,0
2026-07-10T04:26:05.860,63,1460,10,20,920,114,85,136,968,931,134,79,86,3315,-185,-152,786,1000,1,0,3,0,0
2026-07-10T04:26:05.873,64,1480,10,20,920,111,110,293,994,938,134,79,96,3139,-361,-320,652,1000,1,0,3,0,0
2026-07-10T04:26:05.900,65,1501,10,20,920,145,137,340,970,920,153,119,153,3390,-110,35,871,969,1,0,3,0,0
2026-07-10T04:26:05.923,66,1530,10,20,920,86,100,270,952,945,113,109,110,3564,64,435,1000,782,1,0,3,0,0
2026-07-10T04:26:05.955,67,1550,10,20,920,27,12,243,883,927,64,84,56,3333,-167,3,833,1000,1,0,3,0,0
2026-07-10T04:26:05.964,68,1571,10,20,920,24,6,223,881,890,33,44,93,3334,-166,-106,807,1000,1,0,3,0,0
2026-07-10T04:26:06.003,69,1591,10,20,920,83,88,153,910,893,39,44,23,3378,-122,14,859,981,1,0,3,0,0
2026-07-10T04:26:06.003,70,1611,10,20,920,46,76,55,923,883,18,34,46,3488,-12,-5,913,927,1,0,3,0,0
2026-07-10T04:26:06.048,71,1631,10,20,920,49,36,0,902,917,21,79,93,3504,4,11,924,916,1,0,3,0,0
2026-07-10T04:26:06.048,72,1651,10,20,920,55,36,30,875,920,49,79,56,3512,12,21,931,909,1,0,3,0,0
2026-07-10T04:26:06.064,73,1671,10,20,920,52,55,0,899,883,6,24,6,3495,-5,-4,917,923,1,0,3,0,0
2026-07-10T04:26:06.096,74,1691,10,20,920,0,0,0,854,862,0,19,0,3502,2,-15,918,922,1,0,3,0,0
2026-07-10T04:26:06.103,75,1711,10,20,920,37,12,0,854,910,12,49,0,3515,15,10,930,910,1,0,3,0,0
2026-07-10T04:26:06.136,76,1731,10,20,920,34,27,0,883,879,55,0,0,3498,-2,-13,916,924,1,0,3,0,0
2026-07-10T04:26:06.144,77,1751,10,20,920,0,9,0,817,838,466,69,36,3834,334,170,1000,703,1,0,3,0,0
2026-07-10T04:26:06.189,78,1772,10,20,920,18,12,0,519,841,834,49,40,4143,643,161,1000,541,1,0,3,0,0
2026-07-10T04:26:06.189,79,1792,10,20,920,6,12,2,153,841,883,54,0,4388,888,90,1000,428,1,0,3,0,0
2026-07-10T04:26:06.234,80,1821,10,20,920,49,73,0,44,893,843,89,56,4485,985,-14,1000,402,1,0,3,0,0
2026-07-10T04:26:06.246,81,1841,10,20,920,46,6,0,44,810,840,129,23,4617,1117,9,1000,326,1,0,3,0,0
2026-07-10T04:26:06.276,82,1862,10,20,920,61,33,5,277,810,861,59,30,4299,799,-117,1000,525,1,0,3,0,0
2026-07-10T04:26:06.284,83,1891,10,20,920,24,27,22,812,920,690,0,80,3949,449,-122,1000,712,1,0,3,0,0
2026-07-10T04:26:06.333,84,1911,10,20,920,52,3,39,907,962,466,29,53,3811,311,90,1000,734,1,0,3,0,0
2026-07-10T04:26:06.333,85,1932,10,20,920,145,131,111,928,920,641,49,123,3628,128,-370,900,940,1,0,3,0,0
2026-07-10T04:26:06.373,86,1961,10,20,920,325,275,318,910,1000,1000,268,300,3719,219,27,1000,798,1,0,3,0,0
2026-07-10T04:26:06.373,87,1982,10,20,920,235,226,212,403,989,1000,199,246,3911,411,122,1000,673,1,0,3,0,0
2026-07-10T04:26:06.423,88,2015,10,20,810,3,18,0,5,893,944,920,66,5009,1509,453,1000,-98,1,0,3,0,0
2026-07-10T04:26:06.429,89,2036,10,20,810,43,45,0,18,786,920,925,90,5052,1552,-60,1000,2,1,0,3,0,0
2026-07-10T04:26:06.594,91,2092,10,20,920,40,70,64,638,955,923,119,53,4198,698,-316,1000,626,1,0,4,0,0
2026-07-10T04:26:06.594,92,2113,10,20,920,92,131,83,939,948,386,104,116,3851,351,-146,1000,770,1,0,4,0,0
2026-07-10T04:26:06.594,93,2142,10,20,920,99,85,103,944,938,131,49,80,3518,18,-88,909,931,1,0,4,0,0
2026-07-10T04:26:06.594,94,2162,10,20,920,40,64,53,899,934,266,79,96,3698,198,75,1000,798,1,0,4,0,0
2026-07-10T04:26:06.594,95,2182,10,20,920,6,45,19,894,941,763,94,106,4069,569,54,1000,606,1,0,4,0,0
2026-07-10T04:26:06.598,96,2202,10,20,920,74,6,72,546,927,984,124,120,4387,887,112,1000,424,1,0,4,0,0
2026-07-10T04:26:06.619,97,2223,10,20,920,55,55,67,110,914,960,383,166,4834,1334,311,1000,139,1,0,4,0,0
2026-07-10T04:26:06.658,98,2252,10,20,920,68,67,103,118,931,932,621,120,4782,1282,-201,1000,289,1,0,4,0,0
2026-07-10T04:26:06.669,99,2272,10,20,920,120,94,92,253,962,996,268,153,4457,957,-243,1000,472,1,0,4,0,0
2026-07-10T04:26:06.695,100,2292,10,20,920,71,58,78,817,945,969,119,133,4264,764,84,1000,495,1,0,4,0,0
2026-07-10T04:26:06.704,101,2313,10,20,920,99,51,94,952,965,849,134,123,4176,676,79,1000,543,1,0,4,0,0
2026-07-10T04:26:06.750,102,2342,10,20,920,61,45,72,952,951,723,124,73,4006,506,112,1000,625,1,0,4,0,0
2026-07-10T04:26:06.763,103,2362,10,20,920,34,55,75,931,910,815,69,43,3956,456,40,1000,669,1,0,4,0,0
2026-07-10T04:26:06.793,104,2382,10,20,920,68,45,72,802,896,883,59,0,4031,531,309,1000,565,1,0,4,0,0
2026-07-10T04:26:06.793,105,2403,10,20,920,77,27,61,292,876,895,164,33,4418,918,281,1000,367,1,0,4,0,0
2026-07-10T04:26:06.845,106,2435,10,20,810,24,55,0,23,848,877,905,23,5021,1521,109,1000,-22,1,0,4,0,0
2026-07-10T04:26:06.883,107,2462,10,20,810,43,0,0,44,907,892,830,60,4970,1470,-41,1000,41,1,0,4,0,0
2026-07-10T04:26:06.883,108,2482,10,20,920,52,45,0,63,859,886,442,56,4809,1309,-100,1000,251,1,0,4,0,0
2026-07-10T04:26:06.898,109,2502,10,20,920,43,30,36,535,890,889,124,80,4246,746,-54,1000,538,1,0,4,0,0
2026-07-10T04:26:06.934,110,2523,10,20,920,52,73,61,894,931,791,139,73,4063,563,-23,1000,628,1,0,4,0,0
2026-07-10T04:26:06.949,111,2552,10,20,920,68,70,53,931,914,653,99,83,3888,388,-82,1000,735,1,0,4,0,0
2026-07-10T04:26:06.984,112,2572,10,20,920,49,0,0,881,920,794,114,13,4052,552,113,1000,601,1,0,4,0,0
2026-07-10T04:26:06.984,113,2592,10,20,920,15,24,27,664,931,947,84,70,4111,611,82,1000,577,1,0,4,0,0
2026-07-10T04:26:07.029,114,2613,10,20,920,61,70,44,282,890,898,159,80,4419,919,50,1000,421,1,0,4,0,0
2026-07-10T04:26:07.033,115,2642,10,20,810,3,0,0,18,886,917,796,43,4965,1465,99,1000,10,1,0,4,0,0
2026-07-10T04:26:07.074,116,2663,10,20,810,0,0,0,5,900,932,572,46,4863,1363,-84,1000,108,1,0,4,0,0
2026-07-10T04:26:07.084,117,2692,10,20,920,21,21,0,678,914,889,124,40,4176,676,-225,1000,616,1,0,4,0,0
2026-07-10T04:26:07.119,118,2713,10,20,920,92,67,67,949,934,358,84,116,3896,396,-144,1000,745,1,0,4,0,0
2026-07-10T04:26:07.171,119,2743,10,20,920,102,76,61,963,931,55,54,13,3313,-187,-288,752,1000,1,0,4,0,0
2026-07-10T04:26:07.188,120,2772,10,20,920,108,107,128,970,955,119,79,113,3391,-109,-61,848,992,1,0,4,0,0
2026-07-10T04:26:07.188,121,2793,10,20,920,74,122,55,952,958,82,29,60,3351,-149,-222,788,1000,1,0,4,0,0
2026-07-10T04:26:07.233,122,2823,10,20,920,55,67,78,965,1000,300,64,73,3706,206,92,1000,789,1,0,4,0,0
2026-07-10T04:26:07.267,123,2852,10,20,920,133,131,117,725,1000,803,149,146,3892,392,223,1000,659,1,0,4,0,0
2026-07-10T04:26:07.306,124,2872,10,20,920,167,85,170,538,993,920,159,183,4076,576,320,1000,538,1,0,4,0,0
2026-07-10T04:26:07.306,125,2892,10,20,920,105,122,120,519,986,923,99,130,3920,420,-70,1000,715,1,0,4,0,0
2026-07-10T04:26:07.306,126,2913,10,20,920,136,146,136,633,979,889,129,196,3953,453,121,1000,651,1,0,4,0,0
2026-07-10T04:26:07.361,127,2942,10,20,920,99,110,89,889,951,435,69,106,3812,312,96,1000,732,1,0,4,0,0
2026-07-10T04:26:07.362,128,2963,10,20,920,167,149,117,984,982,269,119,150,3531,31,-50,924,916,1,0,4,0,0
2026-07-10T04:26:07.401,129,2992,10,20,920,15,45,36,881,948,55,79,60,3518,18,187,974,866,1,0,4,0,0
2026-07-10T04:26:07.413,130,3013,10,20,920,114,70,33,931,924,52,29,70,3295,-205,-223,758,1000,1,0,4,0,0
2026-07-10T04:26:07.462,131,3033,10,20,920,117,110,47,986,955,125,84,56,3276,-224,-229,747,1000,1,0,4,0,0
2026-07-10T04:26:07.462,132,3053,10,20,920,74,79,55,952,945,58,94,66,3498,-2,187,963,877,1,0,4,0,0
2026-07-10T04:26:07.487,133,3073,10,20,920,133,88,67,978,962,134,119,53,3510,10,308,999,841,1,0,4,0,0
2026-07-10T04:26:07.545,134,3093,10,20,920,148,116,81,905,969,205,69,33,3300,-200,87,835,1000,1,0,4,0,0
2026-07-10T04:26:07.545,135,3113,10,20,920,148,113,81,899,969,472,94,66,3477,-23,176,950,890,1,0,4,0,0
2026-07-10T04:26:07.545,136,3133,10,20,920,185,100,86,598,986,815,74,76,3693,193,83,1000,798,1,0,4,0,0
2026-07-10T04:26:07.553,137,3153,10,20,920,105,76,58,316,1000,932,99,50,4083,583,200,1000,564,1,0,4,0,0
2026-07-10T04:26:07.563,138,3174,10,20,920,154,94,125,432,993,868,79,80,3832,332,-191,1000,790,1,0,4,0,0
2026-07-10T04:26:07.630,140,3224,10,20,920,164,134,128,976,969,156,104,83,3267,-233,-349,713,1000,1,0,5,0,0
2026-07-10T04:26:07.638,141,3245,10,20,920,170,128,114,1000,982,85,154,116,3385,-115,113,887,953,1,0,5,0,0
2026-07-10T04:26:07.658,142,3265,10,20,920,123,88,89,941,941,153,89,96,3406,-94,208,920,920,1,0,5,0,0
2026-07-10T04:26:07.692,143,3294,10,20,920,6,18,50,920,920,116,129,100,3887,387,300,1000,643,1,0,5,0,0
2026-07-10T04:26:07.735,145,3335,10,20,920,89,64,75,875,948,79,79,73,3520,20,-197,884,956,1,0,6,0,0
2026-07-10T04:26:07.780,146,3364,10,20,920,18,21,19,902,879,15,54,6,3493,-7,0,917,923,1,0,6,0,0
2026-07-10T04:26:07.789,147,3384,10,20,920,65,134,192,963,927,85,119,86,3352,-148,-187,797,1000,1,0,6,0,0
2026-07-10T04:26:07.799,148,3405,10,20,920,52,48,301,939,841,61,69,36,3259,-241,-52,780,1000,1,0,6,0,0
2026-07-10T04:26:07.830,149,3426,10,20,920,24,30,368,905,835,0,29,0,3221,-279,-58,759,1000,1,0,6,0,0
2026-07-10T04:26:07.851,150,3455,10,20,920,21,42,335,860,855,0,54,0,3253,-247,83,810,1000,1,0,6,0,0
2026-07-10T04:26:07.884,151,3476,10,20,920,83,97,245,939,920,110,114,110,3687,187,430,1000,718,1,0,6,0,0
2026-07-10T04:26:07.915,152,3505,10,20,920,77,110,167,952,907,116,94,83,3333,-167,-81,813,1000,1,0,6,0,0
2026-07-10T04:26:07.925,153,3526,10,20,920,58,55,72,941,886,49,94,43,3484,-16,273,977,863,1,0,6,0,0
2026-07-10T04:26:07.965,154,3555,10,20,920,95,64,53,897,893,55,74,30,3498,-2,362,1000,835,1,0,6,0,0
2026-07-10T04:26:07.965,155,3575,10,20,920,95,82,226,968,917,92,89,56,3327,-173,-157,791,1000,1,0,6,0,0
2026-07-10T04:26:08.016,156,3596,10,20,920,89,119,905,926,793,33,94,16,2872,-628,-157,550,1000,1,0,6,0,0
2026-07-10T04:26:08.016,157,3620,10,20,810,139,923,983,965,96,46,79,76,1921,-1579,-623,-120,1000,1,0,6,0,0
2026-07-10T04:26:08.063,158,3647,10,20,810,969,984,991,820,123,67,104,100,1770,-1730,157,-69,1000,1,0,6,0,0
2026-07-10T04:26:08.068,159,3676,10,20,810,959,966,986,939,120,101,74,106,1791,-1709,102,-71,1000,1,0,6,0,0
2026-07-10T04:26:08.108,160,3697,10,20,810,931,926,960,952,151,82,64,93,1608,-1892,-282,-120,1000,1,0,6,0,0
2026-07-10T04:26:08.154,161,3730,10,20,810,749,1000,963,965,374,79,79,103,1935,-1565,153,18,1000,1,0,6,0,0
2026-07-10T04:26:08.155,162,3756,10,20,920,148,776,983,1000,553,107,69,123,2533,-967,345,491,1000,1,0,6,0,0
2026-07-10T04:26:08.168,163,3777,10,20,920,151,159,986,989,934,144,69,133,2999,-501,300,727,1000,1,0,6,0,0
2026-07-10T04:26:08.205,164,3806,10,20,920,111,107,974,1000,721,101,139,96,2942,-558,-173,583,1000,1,0,6,0,0
2026-07-10T04:26:08.244,166,3846,10,20,920,65,116,932,947,182,82,69,140,2817,-683,33,566,1000,1,0,7,0,0
2026-07-10T04:26:08.264,167,3868,10,20,1000,24,198,927,912,158,76,89,66,2469,-1031,-469,391,1000,1,0,7,0,0
2026-07-10T04:26:08.300,168,3896,10,20,1000,61,201,946,931,120,73,134,140,2892,-608,-5,695,1000,1,0,7,0,0
2026-07-10T04:26:08.307,169,3916,10,20,1000,49,79,891,905,89,27,24,126,2798,-702,-1,649,1000,1,0,7,0,0
2026-07-10T04:26:08.352,170,3937,10,20,1000,89,85,910,912,130,42,39,93,2600,-900,-308,489,1000,1,0,7,0,0
2026-07-10T04:26:08.366,171,3966,10,20,1000,55,27,910,934,72,3,39,20,2506,-994,13,506,1000,1,0,7,0,0
2026-07-10T04:26:08.397,172,3987,10,20,1000,52,0,863,825,147,0,24,0,2609,-891,104,576,1000,1,0,7,0,0
2026-07-10T04:26:08.435,173,4017,10,20,1000,24,0,561,894,756,0,0,0,3088,-412,401,875,1000,1,0,7,0,0
2026-07-10T04:26:08.443,174,4047,10,20,1000,160,61,125,973,924,73,9,86,3146,-354,-87,806,1000,1,0,7,0,0
2026-07-10T04:26:08.490,175,4076,10,20,1000,55,36,33,889,886,76,9,30,3499,-1,13,1000,998,1,0,7,0,0
2026-07-10T04:26:08.490,176,4097,10,20,1000,40,0,22,886,941,101,14,6,3592,92,108,1000,933,1,0,7,0,0
2026-07-10T04:26:08.589,177,4126,10,20,1000,37,0,16,881,855,162,29,0,3621,121,-1,1000,940,1,0,7,0,0
2026-07-10T04:26:08.589,178,4146,10,20,1000,71,30,5,881,890,92,14,0,3502,2,-140,973,1000,1,0,7,0,0
2026-07-10T04:26:08.589,179,4166,10,20,1000,0,45,0,928,879,39,44,30,3486,-14,-17,990,1000,1,0,7,0,0
2026-07-10T04:26:08.589,180,4186,10,20,1000,0,27,0,907,890,0,14,0,3495,-5,1,998,1000,1,0,7,0,0
2026-07-10T04:26:08.629,181,4206,10,20,1000,0,15,0,833,883,9,99,0,3514,14,6,1000,992,1,0,7,0,0
2026-07-10T04:26:08.630,182,4226,10,20,1000,40,48,0,931,872,85,64,63,3483,-17,-16,989,1000,1,0,7,0,0
2026-07-10T04:26:08.667,183,4246,10,20,1000,0,0,0,891,841,33,74,66,3485,-15,-10,991,1000,1,0,7,0,0
2026-07-10T04:26:08.667,184,4266,10,20,1000,0,6,11,920,886,33,14,53,3490,-10,-3,995,1000,1,0,7,0,0
2026-07-10T04:26:08.722,185,4286,10,20,1000,0,0,0,870,917,24,29,13,3513,13,15,1000,991,1,0,7,0,0
2026-07-10T04:26:08.722,186,4306,10,20,1000,15,3,100,926,893,3,4,20,3413,-87,-79,941,1000,1,0,7,0,0
2026-07-10T04:26:08.733,187,4326,10,20,1000,27,21,296,949,845,24,64,23,3262,-238,-118,858,1000,1,0,7,0,0
2026-07-10T04:26:08.771,188,4346,10,20,1000,46,82,449,986,828,70,49,30,3167,-333,-39,826,1000,1,0,7,0,0
2026-07-10T04:26:08.771,189,4366,10,20,1000,105,91,541,963,793,39,69,63,2973,-527,-130,711,1000,1,0,7,0,0
2026-07-10T04:26:08.821,190,4386,10,20,1000,105,128,474,1000,865,61,79,90,2930,-570,-166,682,1000,1,0,7,0,0
2026-07-10T04:26:08.821,191,4406,10,20,1000,89,73,245,984,945,33,54,20,3321,-179,79,927,1000,1,0,7,0,0
2026-07-10T04:26:08.821,192,4426,10,20,1000,55,58,58,955,917,39,59,40,3489,-11,30,1000,1000,1,0,7,0,0
2026-07-10T04:26:08.860,193,4447,10,20,1000,71,64,0,918,920,58,39,0,3500,0,7,1000,999,1,0,7,0,0
2026-07-10T04:26:08.868,194,4476,10,20,1000,37,15,25,907,876,61,89,0,3491,-9,-1,996,1000,1,0,7,0,0
2026-07-10T04:26:08.903,195,4496,10,20,1000,74,39,55,897,883,85,79,63,3496,-4,-2,998,1000,1,0,7,0,0
2026-07-10T04:26:08.910,196,4516,10,20,1000,34,21,25,902,900,9,59,56,3499,-1,1,1000,1000,1,0,7,0,0
2026-07-10T04:26:08.954,197,4536,10,20,1000,68,58,50,915,948,134,74,116,3795,295,101,1000,833,1,0,7,0,0
2026-07-10T04:26:08.963,198,4556,10,20,1000,130,73,81,978,920,128,69,93,3364,-136,-349,863,1000,1,0,7,0,0
2026-07-10T04:26:08.968,199,4576,10,20,1000,74,42,0,923,920,92,84,23,3499,-1,31,1000,995,1,0,7,0,0
2026-07-10T04:26:09.004,200,4596,10,20,1000,130,64,55,984,917,113,119,73,3490,-10,-13,993,1000,1,0,7,0,0
2026-07-10T04:26:09.043,201,4616,10,20,1000,92,82,55,944,931,76,79,40,3496,-4,71,1000,988,1,0,7,0,0
2026-07-10T04:26:09.043,202,4637,10,20,1000,49,79,69,947,927,122,54,63,3586,86,104,1000,937,1,0,7,0,0
2026-07-10T04:26:09.064,203,4666,10,20,1000,80,45,47,970,900,73,64,83,3481,-19,2,991,1000,1,0,7,0,0
2026-07-10T04:26:09.097,204,4687,10,20,1000,43,64,36,939,893,67,44,10,3487,-13,-10,992,1000,1,0,7,0,0
2026-07-10T04:26:09.135,205,4716,10,20,1000,74,107,55,960,914,76,79,26,3353,-147,-136,900,1000,1,0,7,0,0
2026-07-10T04:26:09.135,206,4736,10,20,1000,83,70,61,981,979,101,94,23,3573,73,257,1000,913,1,0,7,0,0
2026-07-10T04:26:09.149,207,4757,10,20,1000,83,61,81,976,931,113,84,76,3572,72,99,1000,945,1,0,7,0,0
2026-07-10T04:26:09.197,208,4786,10,20,1000,130,70,83,970,896,85,74,66,3253,-247,129,903,1000,1,0,7,0,0
2026-07-10T04:26:09.198,209,4806,10,20,1000,77,113,78,989,920,82,49,86,3343,-157,-97,903,1000,1,0,7,0,0
2026-07-10T04:26:09.240,210,4827,10,20,1000,49,91,44,981,945,116,89,80,3576,76,-174,1000,997,1,0,7,0,0
2026-07-10T04:26:09.248,211,4856,10,20,1000,120,70,106,976,931,159,119,116,3634,134,-151,1000,964,1,0,7,0,0
2026-07-10T04:26:09.282,212,4876,10,20,1000,95,61,36,973,938,134,54,103,3753,253,-42,1000,882,1,0,7,0,0
2026-07-10T04:26:09.292,213,4897,10,20,1000,68,33,16,968,945,101,34,103,3736,236,70,1000,868,1,0,7,0,0
2026-07-10T04:26:09.332,214,4926,10,20,1000,65,0,27,931,917,15,49,30,3496,-4,9,1000,1000,1,0,7,0,0
2026-07-10T04:26:09.341,215,4947,10,20,1000,114,85,106,976,951,88,49,86,3234,-266,-259,816,1000,1,0,7,0,0
2026-07-10T04:26:09.374,216,4976,10,20,1000,105,73,92,907,900,46,49,40,3305,-195,-176,868,1000,1,0,7,0,0
2026-07-10T04:26:09.433,217,4997,10,20,1000,117,70,125,952,945,39,34,70,3219,-281,147,889,1000,1,0,7,0,0
2026-07-10T04:26:09.433,218,5018,10,20,1000,160,134,148,968,948,104,79,103,3261,-239,42,889,1000,1,0,7,0,0
2026-07-10T04:26:09.439,219,5047,10,20,1000,92,94,83,936,896,64,64,90,3489,-11,280,1000,950,1,0,7,0,0
2026-07-10T04:26:09.471,220,5068,10,20,1000,117,85,86,981,924,131,54,50,3387,-113,-110,922,1000,1,0,7,0,0
