wall_time,event_type,old_section_id,new_section_id,section_display_no,section_name,section_label_ko,section_type,profile_key,section_role,section_note,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms,cmd_seq,ack,status,rtt_ms,seq,t_ms,base_speed,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,packet_loss_count
2026-07-10T04:28:59.706,NEXT_SECTION,0,1,2,long_straight,긴 직진 구간,STRAIGHT,STRAIGHT,NORMAL,가장 높은 속도를 시도할 수 있는 긴 직진 구간.,직진,1000,900,740,520,0.5,0.2,950,False,0,0,1500,2500,1000,1800,260,220,1,1,OK,21,159,3703,810,1839,-1661,156,-32,1000,1,0,4
2026-07-10T04:29:06.107,NEXT_SECTION,1,2,3,short_s_1,짧은 S자,NARROW_S,NARROW_S,NORMAL,길이가 짧으므로 보수적으로 좁은 S자 profile 적용.,좁은 S자,760,680,580,470,0.57,0.3,1150,True,-220,-380,1150,2100,750,1400,300,280,2,1,OK,49,449,10111,1000,3502,2,9,1000,998,1,0,9
2026-07-10T04:29:10.050,NEXT_SECTION,2,3,4,short_straight_1,짧은 직진,STRAIGHT,STRAIGHT,NORMAL,직전 S자 이후 자세 안정 확인.,직진,1000,900,740,520,0.5,0.2,950,False,0,0,1500,2500,1000,1800,260,220,3,1,OK,47,621,14070,760,2905,-595,-122,385,1000,1,0,13
2026-07-10T04:29:11.731,NEXT_SECTION,3,4,5,wide_s_1,넓은 S자,WIDE_S,WIDE_S,NORMAL,직진보다 감속하고 진동 억제.,넓은 S자,920,810,670,500,0.53,0.24,1050,True,-120,-260,1350,2350,900,1600,280,240,4,1,OK,97,688,15553,1000,3502,2,325,1000,934,1,0,14
2026-07-10T04:29:20.175,NEXT_SECTION,4,5,6,narrow_s_1,좁은 S자,NARROW_S,NARROW_S,NORMAL,완주 안정성 우선.,좁은 S자,760,680,580,470,0.57,0.3,1150,True,-220,-380,1150,2100,750,1400,300,280,5,1,OK,44,1058,24190,920,3559,59,58,965,875,1,0,21
2026-07-10T04:29:30.874,NEXT_SECTION,5,6,7,hairpin_approach,헤어핀 진입 준비구간,HAIRPIN_U,HAIRPIN_U,HAIRPIN_APPROACH,좁은 S자 직후 헤어핀 전 짧은 공간. 헤어핀 진입 전에 미리 감속하기 위한 구간.,헤어핀,620,560,500,430,0.62,0.34,1200,True,-300,-460,1000,1900,650,1250,320,320,6,1,OK,49,1525,34871,760,3553,53,63,809,711,1,0,27
2026-07-10T04:29:32.332,NEXT_SECTION,6,7,8,hairpin_u_1,헤어핀,HAIRPIN_U,HAIRPIN_U,NORMAL,큰 감속과 강한 조향 필요.,헤어핀,620,560,500,430,0.62,0.34,1200,True,-300,-460,1000,1900,650,1250,320,320,7,0,TIMEOUT,,1547,35335,620,3239,-261,-145,409,831,1,0,27
