wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms,profile_set,profile_version,profile_source_key,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms
2026-07-10T09:12:49.127,2,7,188,10,20,1000,0,9,163,936,913,21,0,0,3372,-128,60,954,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.136,2,8,208,10,20,1000,83,9,146,973,917,40,39,0,3378,-122,-117,942,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.190,2,9,229,10,20,1000,22,37,56,933,939,34,29,17,3501,1,7,1000,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.191,2,10,249,10,20,1000,60,34,42,944,910,9,0,0,3490,-10,76,1000,998,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.237,2,11,279,10,20,1000,28,9,0,944,896,9,4,0,3486,-14,-13,994,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.237,2,12,299,10,20,1000,153,99,154,1000,971,185,14,54,3295,-205,-198,903,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.280,2,13,329,10,20,1000,63,80,98,1000,971,99,54,0,3492,-8,295,1000,980,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.280,2,14,349,10,20,1000,79,80,90,986,967,105,74,30,3571,71,154,1000,960,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.328,2,15,378,10,20,1000,70,56,109,965,956,151,59,51,3526,26,-55,1000,994,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.328,2,16,399,10,20,1000,19,65,64,946,931,188,49,61,3632,132,62,1000,943,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.393,2,17,429,10,20,1000,0,12,0,880,867,201,9,0,3651,151,4,1000,940,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.393,2,18,458,10,20,1000,22,0,11,907,892,232,49,10,3667,167,8,1000,933,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.438,2,19,479,10,20,1000,9,3,28,925,913,238,19,6,3669,169,5,1000,932,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.439,2,20,499,10,20,1000,105,34,53,944,913,244,0,0,3492,-8,-173,983,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.486,2,21,529,10,20,1000,130,9,61,957,939,191,0,0,3419,-81,18,970,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.527,2,22,559,10,20,1000,51,12,64,896,888,148,0,0,3612,112,210,1000,939,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.829,2,32,799,10,20,0,210,0,14,0,0,0,44,17,0,-3500,0,-280,280,0,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.829,2,33,820,10,20,1000,808,15,0,2,14,30,14,10,0,-3500,0,240,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.829,2,34,850,10,20,1000,1000,414,222,177,161,167,148,187,2045,-1455,1835,565,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.829,2,35,870,10,20,1000,1000,669,335,334,265,297,242,337,2499,-1001,230,618,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.830,2,36,900,10,20,1000,1000,457,256,286,222,247,178,238,2317,-1183,-113,518,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.894,2,37,929,10,20,1000,926,68,8,21,0,0,0,20,0,-3500,-115,240,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.894,2,38,950,10,20,1000,968,133,67,87,64,37,9,40,120,-3380,-147,240,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.910,2,39,979,10,20,1000,923,654,73,31,50,46,39,47,414,-3086,151,240,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.945,2,40,1010,10,20,1000,961,940,121,76,39,71,19,58,584,-2916,-79,240,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
2026-07-10T09:12:49.994,2,41,1030,10,20,1000,811,956,819,114,93,139,54,129,1527,-1973,225,240,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,9,0,0,ATTACK_V8_FINAL,9,WIDE_S,넓은 S자,1000,1000,960,610,0.4,0.08,760,True,0,-60,2300,3500,1800,2700,280,240
