wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms
2026-07-10T05:26:26.369,2,5,158,10,20,980,679,503,582,679,1000,1000,440,500,3500,0,72,995,965,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.369,2,6,187,10,20,980,12,73,30,15,907,895,60,0,4496,996,-1,1000,433,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.369,2,7,208,10,20,980,80,51,22,47,939,910,80,13,4492,992,77,1000,418,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.384,2,8,228,10,20,980,130,79,91,149,942,947,105,95,4214,714,-233,1000,639,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.450,2,9,258,10,20,980,77,54,86,918,935,347,95,0,3740,240,-134,1000,878,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.450,2,10,278,10,20,980,124,57,72,921,957,98,70,32,3292,-208,-202,822,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.485,2,11,308,10,20,980,71,67,713,976,682,43,30,26,2986,-514,-241,645,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.485,2,12,328,10,20,980,49,94,966,902,150,18,55,46,2595,-905,-179,443,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.530,2,13,358,10,20,980,87,42,902,929,267,52,30,0,2697,-803,230,589,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.537,2,14,379,10,20,980,46,82,437,934,857,33,55,29,3188,-312,287,872,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.574,2,15,408,10,20,980,143,140,125,981,978,153,90,111,3339,-161,95,913,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.585,2,16,429,10,20,980,62,54,36,918,935,196,25,52,3647,147,230,1000,849,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.628,2,17,449,10,20,980,18,30,25,745,1000,513,65,26,3897,397,145,1000,730,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.636,2,18,479,10,20,980,0,0,0,409,878,778,25,0,4178,678,75,1000,591,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.669,2,19,499,10,20,980,0,3,0,585,935,661,30,29,4034,534,-92,1000,707,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.684,2,20,529,10,20,980,0,0,0,887,925,46,35,65,3510,10,-173,948,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.716,2,21,549,10,20,980,146,97,108,976,989,135,115,171,3659,159,153,1000,859,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.734,2,22,579,10,20,980,161,134,442,1000,957,141,140,151,3342,-158,-94,873,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.773,2,23,599,10,20,980,105,39,612,902,710,58,80,98,2906,-594,-109,630,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.784,2,24,629,10,20,980,56,70,682,958,685,116,95,108,3261,-239,338,923,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.823,2,25,650,10,20,980,105,100,512,947,903,80,100,65,3065,-435,-161,706,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.863,2,26,679,10,20,980,80,115,888,965,750,67,85,49,2864,-636,-139,600,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.863,2,27,700,10,20,980,90,286,997,992,178,107,40,108,2720,-780,-60,538,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.874,2,28,720,10,20,980,317,975,1000,958,128,89,80,134,2078,-1422,48,209,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.914,2,29,750,10,20,900,962,969,958,753,96,61,20,75,1412,-2088,-119,-80,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.953,2,30,770,10,20,900,947,978,1000,965,100,89,75,105,1711,-1789,64,-69,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:26.964,2,31,802,10,20,900,931,954,1000,1000,267,89,110,118,1942,-1558,183,84,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.012,2,32,822,10,20,900,834,935,991,989,464,70,55,55,1837,-1663,111,10,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.012,2,33,850,10,20,980,115,929,958,971,664,104,50,29,2388,-1112,104,392,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.049,2,34,880,10,20,980,93,301,966,965,664,95,85,78,2687,-813,93,554,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.056,2,35,900,10,20,980,161,243,977,944,514,104,85,62,2584,-916,34,484,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.095,2,36,920,10,20,980,59,112,966,939,325,67,50,32,2630,-870,-57,489,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.102,2,37,949,10,20,980,137,164,969,976,182,98,125,65,2549,-951,-289,394,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.144,2,38,970,10,20,980,93,106,983,947,225,43,90,55,2570,-930,-85,450,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.152,2,39,990,10,20,980,93,121,994,952,203,55,95,49,2544,-956,24,460,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.191,2,40,1012,10,20,980,127,118,961,971,375,116,105,62,2763,-737,219,623,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.199,2,41,1042,10,20,980,80,109,768,944,792,43,80,85,2925,-575,15,668,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.250,2,42,1071,10,20,980,49,67,247,916,932,12,40,13,3326,-174,110,909,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.250,2,43,1091,10,20,980,24,51,114,929,946,64,40,69,3418,-82,12,938,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.278,2,44,1112,10,20,980,130,128,153,947,939,73,100,65,3183,-317,-356,728,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
2026-07-10T05:26:27.289,2,45,1132,10,20,980,90,76,130,1000,950,101,90,85,3468,-32,77,980,980,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0
