wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms,profile_set,profile_version,profile_source_key,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms
2026-07-10T09:02:39.246,2,8,237,10,20,1000,76,68,315,967,916,47,40,42,3273,-227,213,931,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.256,2,9,267,10,20,1000,114,50,115,932,952,21,20,32,3234,-266,-158,887,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.294,2,10,287,10,20,1000,70,37,26,935,945,43,0,0,3502,2,474,1000,962,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.341,2,11,316,10,20,1000,54,31,37,951,941,172,0,0,3622,122,9,1000,953,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.341,2,12,336,10,20,1000,130,65,101,924,952,504,20,77,3562,62,-160,1000,990,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.351,2,13,357,10,20,1000,105,75,52,760,952,714,35,32,3815,315,-93,1000,888,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.407,2,14,386,10,20,1000,85,59,75,524,974,893,85,107,4276,776,171,1000,692,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.407,2,15,406,10,20,1000,22,9,0,368,956,871,0,61,4229,729,-9,1000,724,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.440,2,16,427,10,20,1000,22,53,0,548,938,796,45,116,4248,748,-104,1000,725,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:02:39.440,2,17,447,10,20,1000,0,12,0,833,894,404,10,51,3798,298,-182,1000,902,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
