wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms,profile_set,profile_version,profile_source_key,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms
2026-07-10T06:09:56.595,2,10,308,10,20,1000,68,66,112,939,935,53,10,33,3414,-86,142,984,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.610,2,11,338,10,20,1000,43,48,134,973,939,35,35,29,3393,-107,10,944,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.681,2,12,359,10,20,1000,46,105,200,960,914,80,15,9,3231,-269,-127,825,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.682,2,13,379,10,20,1000,55,15,123,915,896,59,20,13,3399,-101,48,956,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.712,2,14,409,10,20,1000,3,12,49,928,896,14,10,9,3491,-9,6,997,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.713,2,15,429,10,20,1000,0,0,0,905,896,0,30,19,3497,-3,-1,999,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.757,2,16,459,10,20,1000,0,30,0,926,914,17,5,79,3496,-4,3,999,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.757,2,17,479,10,20,1000,3,27,38,931,953,41,30,0,3505,5,260,1000,941,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.806,2,18,509,10,20,1000,99,81,24,931,953,56,70,16,3505,5,-266,945,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
2026-07-10T06:09:56.806,2,19,529,10,20,1000,102,81,87,947,907,53,40,69,3307,-193,36,902,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,FAST_V4,5,WIDE_S,넓은 S자,1000,950,830,580,0.55,0.22,950,True,-60,-180,1750,3000,1350,2250,280,240
