seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
75,1544,10,20,740,53,166,910,949,67,25,16,8,2386,-1114,37,502,978,1,0
76,1564,10,20,740,51,146,924,928,73,29,23,17,2391,-1109,21,500,980,1,0
77,1584,10,20,740,31,136,911,931,86,40,30,40,2401,-1099,-4,498,982,1,0
78,1604,10,20,740,17,107,895,906,84,12,4,0,2418,-1082,-3,502,978,1,0
79,1624,10,20,740,33,127,899,912,69,37,40,15,2405,-1095,4,500,980,1,0
80,1644,10,20,740,0,136,901,915,60,27,4,17,2399,-1101,-12,496,984,1,0
81,1664,10,20,740,23,130,865,872,44,40,4,0,2397,-1103,20,501,979,1,0
82,1684,10,20,740,29,159,881,906,99,63,7,26,2383,-1117,19,498,982,1,0
83,1704,10,20,740,55,218,883,909,84,56,4,2,2343,-1157,-35,480,1000,1,0
84,1724,10,20,740,27,146,897,906,82,48,23,0,2389,-1111,36,502,978,1,0
85,1744,10,20,740,41,169,883,912,84,35,9,0,2378,-1122,-51,485,995,1,0
86,1764,10,20,740,49,221,888,906,154,58,33,6,2457,-1043,22,515,965,1,0
87,1784,10,20,740,27,231,911,910,75,54,42,6,2330,-1170,-15,481,999,1,0
88,1804,10,20,740,57,335,871,902,75,33,45,0,2268,-1232,-35,464,1000,1,0
89,1825,10,20,740,64,420,938,894,89,33,59,40,2210,-1290,-73,444,1000,1,0
90,1845,10,20,740,100,469,970,947,117,33,80,66,2196,-1304,-16,451,1000,1,0
91,1865,10,20,740,98,394,977,957,106,14,61,22,2318,-1182,103,498,982,1,0
92,1895,10,20,740,68,325,1000,982,139,46,73,60,2382,-1118,-358,434,1000,1,0
93,1915,10,20,740,70,335,978,942,78,52,66,71,2269,-1231,-7,468,1000,1,0
94,1935,10,20,740,33,289,947,931,42,23,18,11,2296,-1204,-15,473,1000,1,0
95,1955,10,20,740,35,377,945,941,75,44,28,40,2249,-1251,6,466,1000,1,0
96,1976,10,20,740,57,543,954,972,100,40,63,60,2244,-1256,21,468,1000,1,0
97,2005,10,20,740,84,433,985,952,113,82,80,106,2492,-1008,295,569,911,1,0
98,2025,10,20,740,96,332,971,957,126,50,80,66,2367,-1133,124,512,968,1,0
99,2045,10,20,740,84,263,950,972,71,42,63,46,2324,-1176,-50,473,1000,1,0
100,2065,10,20,740,80,221,978,963,99,40,68,42,2343,-1157,-70,474,1000,1,0
101,2085,10,20,740,59,241,964,976,106,48,56,66,2414,-1086,77,515,965,1,0
102,2105,10,20,740,78,224,968,969,95,63,78,64,2344,-1156,-268,441,1000,1,0
103,2125,10,20,740,29,133,962,949,82,23,54,71,2399,-1101,-59,488,992,1,0
104,2145,10,20,740,62,91,950,942,84,42,35,57,2497,-1003,74,532,948,1,0
105,2165,10,20,740,41,81,920,944,139,48,71,42,2610,-890,37,551,929,1,0
106,2185,10,20,740,49,61,716,942,522,33,16,31,2911,-589,190,643,837,1,0
107,2215,10,20,740,13,3,51,964,943,37,18,4,3494,-6,139,762,718,1,0
108,2235,10,20,740,45,58,54,936,981,58,35,44,3511,11,26,746,734,1,0
109,2255,10,20,740,47,74,79,907,950,124,66,24,3604,104,14,765,715,1,0
110,2275,10,20,740,25,32,59,748,957,347,33,24,3804,304,154,833,647,1,0
111,2295,10,20,740,31,48,67,308,957,808,66,37,4241,741,226,941,539,1,0
112,2315,10,20,740,9,68,63,81,952,945,90,55,4498,998,150,985,495,1,0
113,2335,10,20,740,45,52,67,55,972,947,116,31,4579,1079,81,991,489,1,0
114,2355,10,20,740,0,52,52,36,939,934,97,42,4498,998,2,959,521,1,0
115,2375,10,20,740,19,48,52,30,939,930,87,53,4497,997,-4,958,522,1,0
116,2404,10,20,740,39,39,45,55,979,972,63,51,4498,998,-3,959,521,1,0
117,2425,10,20,740,43,68,112,124,1000,985,184,64,4417,917,-59,931,549,1,0
118,2445,10,20,740,251,84,195,210,992,987,111,48,3856,356,-465,740,740,1,0
119,2465,10,20,740,61,214,82,254,1000,943,111,42,4106,606,241,914,566,1,0
120,2485,10,20,740,190,228,79,234,979,993,85,33,3738,238,0,792,688,1,0
121,2505,10,20,740,68,42,93,50,1000,922,94,42,4479,979,462,1000,447,1,0
122,2525,10,20,740,17,159,137,31,935,968,177,28,4240,740,-172,873,607,1,0
123,2545,10,20,740,230,87,49,27,910,949,495,51,4394,894,-60,926,554,1,0
124,2566,10,20,740,167,52,49,39,823,991,845,35,4712,1212,-4,1000,475,1,0
125,2586,10,20,740,226,29,54,41,680,970,909,62,4676,1176,14,1000,479,1,0
126,2606,10,20,740,350,74,75,54,510,941,952,93,4524,1024,-101,948,532,1,0
127,2626,10,20,740,332,48,68,35,429,953,954,68,4574,1074,-35,970,510,1,0
128,2646,10,20,740,297,48,42,35,436,941,940,68,4624,1124,120,1000,473,1,0
129,2666,10,20,740,338,74,74,47,449,943,950,82,4556,1056,15,974,506,1,0
130,2686,10,20,740,348,58,74,31,528,936,940,62,4517,1017,-62,953,527,1,0
131,2706,10,20,740,295,42,56,25,554,943,943,60,4602,1102,64,993,487,1,0
132,2736,10,20,740,279,65,59,42,568,968,933,60,4625,1125,90,1000,478,1,0
133,2756,10,20,740,301,58,56,55,585,953,912,48,4571,1071,-10,973,507,1,0
134,2776,10,20,740,318,84,75,66,594,968,921,77,4549,1049,-43,963,517,1,0
135,2796,10,20,740,314,61,63,63,598,938,928,84,4553,1053,-70,959,521,1,0
136,2816,10,20,740,269,52,47,12,651,932,907,37,4605,1105,31,988,492,1,0
137,2836,10,20,740,267,42,35,23,662,947,888,62,4598,1098,57,991,489,1,0
138,2856,10,20,740,291,74,82,44,642,955,893,75,4567,1067,-7,973,507,1,0
139,2876,10,20,740,281,78,70,60,699,945,895,42,4571,1071,0,975,505,1,0
140,2896,10,20,740,289,68,82,50,682,951,895,62,4562,1062,3,974,506,1,0
141,2916,10,20,740,281,65,82,44,699,962,909,71,4580,1080,-6,976,504,1,0
142,2936,10,20,740,277,71,74,65,666,968,936,73,4608,1108,27,988,492,1,0
143,2956,10,20,740,301,55,44,35,684,957,909,26,4551,1051,14,973,507,1,0
144,2976,10,20,740,263,68,72,47,699,953,919,66,4613,1113,7,986,494,1,0
145,3005,10,20,740,336,71,91,68,669,964,924,108,4597,1097,43,988,492,1,0
146,3025,10,20,740,311,71,93,62,682,941,909,75,4532,1032,25,971,509,1,0
147,3045,10,20,740,283,35,65,44,721,962,893,88,4565,1065,-4,973,507,1,0
148,3065,10,20,740,238,55,74,38,800,953,789,62,4567,1067,41,981,499,1,0
149,3085,10,20,740,208,55,68,49,803,960,808,77,4627,1127,46,995,485,1,0
150,3105,10,20,740,200,68,51,38,818,972,758,73,4614,1114,-12,983,497,1,0
151,3125,10,20,740,179,39,37,44,869,949,682,53,4596,1096,-3,980,500,1,0
152,3145,10,20,740,116,55,68,55,908,957,604,133,4772,1272,170,1000,432,1,0
153,3165,10,20,740,112,29,68,54,917,943,547,73,4630,1130,-23,984,496,1,0
154,3185,10,20,740,94,9,58,52,937,953,412,62,4771,1271,-27,1000,465,1,0
155,3205,10,20,740,37,9,63,60,935,957,289,84,4703,1203,-39,998,482,1,0
156,3225,10,20,740,104,61,82,68,961,978,191,82,4422,922,-235,902,578,1,0
157,3245,10,20,740,31,19,61,62,955,955,130,57,4595,1095,-3,980,500,1,0
158,3265,10,20,740,33,16,56,66,950,972,104,68,4582,1082,-9,976,504,1,0
159,3285,10,20,740,88,65,102,127,959,966,120,108,4503,1003,-83,946,534,1,0
160,3305,10,20,740,41,32,65,106,930,941,106,64,4502,1002,2,960,520,1,0
161,3325,10,20,740,45,35,61,127,928,945,75,55,4409,909,-4,939,541,1,0
162,3345,10,20,740,45,42,65,157,966,945,87,71,4381,881,-6,932,548,1,0
163,3365,10,20,740,39,61,77,181,957,964,66,48,4372,872,-4,931,549,1,0
164,3385,10,20,740,19,39,56,124,941,943,80,22,4407,907,20,942,538,1,0
165,3405,10,20,740,11,32,37,89,944,951,45,0,4501,1001,106,978,502,1,0
166,3425,10,20,740,29,61,52,113,955,936,71,62,4410,910,6,941,539,1,0
167,3445,10,20,740,55,78,88,141,988,964,137,73,4491,991,268,1000,477,1,0
168,3465,10,20,740,70,55,79,78,979,955,120,64,4581,1081,8,979,501,1,0
169,3485,10,20,740,39,58,77,82,979,949,120,77,4580,1080,-134,954,526,1,0
170,3505,10,20,740,70,91,114,103,974,943,142,64,4393,893,-193,903,577,1,0
171,3526,10,20,740,104,104,141,128,990,966,151,111,4171,671,-412,817,663,1,0
172,3546,10,20,740,116,117,121,128,1000,964,151,88,4031,531,-64,845,635,1,0
173,3566,10,20,740,90,94,114,111,977,941,206,66,4431,931,394,1000,469,1,0
174,3587,10,20,740,100,123,126,87,972,951,443,57,4300,800,-283,867,613,1,0
175,3607,10,20,740,108,87,98,93,932,957,646,73,4687,1187,177,1000,449,1,0
176,3627,10,20,740,145,68,95,82,904,955,746,51,4678,1178,78,1000,468,1,0
177,3647,10,20,740,118,45,68,42,891,955,758,66,4734,1234,-13,1000,471,1,0
178,3667,10,20,740,96,48,72,58,875,960,744,46,4949,1449,248,1000,380,1,0
179,3687,10,20,740,114,58,59,70,910,941,661,62,4688,1188,-55,992,488,1,0
180,3707,10,20,740,72,35,40,42,899,943,587,46,4871,1371,-5,1000,440,1,0
181,3727,10,20,740,112,39,49,50,904,951,478,46,4596,1096,-55,971,509,1,0
182,3747,10,20,740,70,42,65,52,921,938,398,48,4768,1268,-14,1000,464,1,0
183,3768,10,20,740,62,78,44,33,921,949,277,33,4700,1200,-32,998,482,1,0
184,3788,10,20,740,23,55,51,55,917,947,199,40,4651,1151,-43,985,495,1,0
185,3818,10,20,740,25,6,38,47,928,930,142,44,4607,1107,-13,981,499,1,0
186,3838,10,20,740,68,42,72,49,899,932,135,35,4611,1111,8,985,495,1,0
187,3858,10,20,740,45,22,77,46,919,934,80,26,4504,1004,-90,945,535,1,0
188,3888,10,20,740,68,9,70,36,904,924,68,31,4505,1005,2,961,519,1,0
189,3908,10,20,740,66,58,51,70,913,928,85,35,4504,1004,-3,960,520,1,0
190,3937,10,20,740,59,32,52,111,928,934,82,31,4417,917,-14,939,541,1,0
191,3957,10,20,740,55,91,65,222,926,882,78,71,4325,825,-51,912,568,1,0
192,3977,10,20,740,68,39,77,501,919,656,66,68,4074,574,-147,841,639,1,0
193,4007,10,20,740,47,42,107,772,928,362,35,35,3712,212,-271,740,740,1,0
194,4037,10,20,740,35,52,54,789,939,242,16,17,3722,222,0,788,692,1,0
195,4057,10,20,740,43,74,56,810,917,252,37,26,3718,218,0,787,693,1,0
196,4077,10,20,740,61,91,97,773,926,313,37,24,3771,271,34,805,675,1,0
197,4097,10,20,740,62,74,77,740,943,343,52,40,3804,304,0,806,674,1,0
198,4117,10,20,740,72,68,81,750,921,345,63,48,3799,299,-9,804,676,1,0
199,4146,10,20,740,102,91,77,791,921,296,63,35,3572,72,-49,747,733,1,0
200,4166,10,20,740,74,91,74,750,961,332,61,44,3795,295,218,841,639,1,0
201,4186,10,20,740,94,130,91,727,959,383,82,77,3666,166,11,778,702,1,0
202,4206,10,20,740,90,149,104,722,955,383,94,84,3570,70,128,777,703,1,0
203,4226,10,20,740,106,127,107,652,961,440,92,73,3485,-15,-27,733,747,1,0
204,4246,10,20,740,110,143,121,587,959,513,106,88,3616,116,-55,756,724,1,0
205,4266,10,20,740,114,133,109,558,970,551,97,88,3556,56,-255,709,771,1,0
206,4286,10,20,740,110,130,137,606,990,507,99,84,3514,14,-412,674,806,1,0
207,4306,10,20,740,114,130,118,695,981,446,99,102,3603,103,8,764,716,1,0
208,4326,10,20,740,133,107,91,678,990,435,63,86,3532,32,-348,688,792,1,0
209,4346,10,20,740,108,100,93,711,957,393,71,71,3537,37,55,757,723,1,0
210,4366,10,20,740,98,39,86,665,963,408,68,62,3873,373,211,857,623,1,0
211,4386,10,20,740,76,65,89,660,970,446,73,71,3896,396,-16,824,656,1,0
212,4406,10,20,740,68,55,74,756,976,343,97,51,3800,300,-54,796,684,1,0
213,4427,10,20,740,66,48,81,840,955,261,71,53,3718,218,-37,781,699,1,0
214,4447,10,20,740,68,68,86,856,921,221,52,60,3682,182,-27,775,705,1,0
215,4468,10,20,740,53,26,77,901,944,124,33,46,3605,105,-37,756,724,1,0
216,4488,10,20,740,80,48,59,926,930,111,49,26,3585,85,-10,757,723,1,0
217,4508,10,20,740,66,45,74,899,932,84,30,35,3509,9,-84,728,752,1,0
218,4528,10,20,740,96,61,72,898,908,88,49,37,3502,2,-79,728,752,1,0
219,4548,10,20,740,74,58,86,890,911,94,52,44,3505,5,-88,727,753,1,0
220,4568,10,20,740,80,52,77,890,928,84,56,55,3510,10,11,744,736,1,0
221,4588,10,20,740,106,61,91,890,899,88,71,37,3306,-194,0,698,782,1,0
222,4608,10,20,740,147,78,88,912,939,103,63,64,3335,-165,53,713,767,1,0
223,4628,10,20,740,90,58,82,936,932,107,75,84,3580,80,262,802,678,1,0
224,4648,10,20,740,110,84,100,894,915,147,90,93,3359,-141,44,717,763,1,0
225,4668,10,20,740,102,114,100,872,952,191,82,57,3300,-200,-112,677,803,1,0
226,4688,10,20,740,149,84,79,792,917,269,75,68,3473,-27,99,750,730,1,0
227,4708,10,20,740,118,84,75,684,937,385,68,55,3637,137,251,812,668,1,0
228,4728,10,20,740,106,87,104,546,957,522,87,60,3706,206,-41,778,702,1,0
229,4748,10,20,740,108,110,95,517,954,557,111,60,3787,287,175,832,648,1,0
230,4768,10,20,740,125,100,111,550,974,564,106,82,3685,185,-13,778,702,1,0
231,4788,10,20,740,127,107,109,644,994,461,106,106,3736,236,-20,788,692,1,0
232,4809,10,20,740,98,78,93,708,965,372,104,97,3940,440,196,870,610,1,0
233,4829,10,20,740,82,58,70,794,985,275,82,88,3747,247,-201,760,720,1,0
234,4849,10,20,740,59,26,70,899,933,176,61,71,3639,139,-39,763,717,1,0
235,4869,10,20,740,55,55,59,921,937,145,75,57,3612,112,-18,761,719,1,0
236,4889,10,20,740,57,42,77,920,959,122,59,60,3601,101,-4,761,719,1,0
237,4909,10,20,740,49,35,58,917,913,126,42,31,3595,95,-9,759,721,1,0
238,4929,10,20,740,45,29,81,914,921,113,61,40,3588,88,87,774,706,1,0
239,4950,10,20,740,39,55,119,896,924,98,61,51,3415,-85,-105,704,776,1,0
240,4980,10,20,740,17,58,68,886,915,113,61,42,3596,96,91,776,704,1,0
241,5010,10,20,740,82,117,104,902,928,86,68,60,3287,-213,-211,658,822,1,0
242,5030,10,20,740,94,133,134,931,944,90,101,86,3377,-123,-2,713,767,1,0
243,5050,10,20,740,96,153,139,953,965,96,127,100,3533,33,265,792,688,1,0
244,5070,10,20,740,114,175,146,961,985,90,137,122,3396,-104,185,748,732,1,0
245,5090,10,20,740,80,130,132,958,1000,82,120,86,3413,-87,-7,720,760,1,0
246,5110,10,20,740,23,94,98,974,950,61,59,44,3493,-7,72,750,730,1,0
247,5130,10,20,740,25,61,97,958,963,90,54,46,3501,1,3,740,740,1,0
248,5160,10,20,740,31,19,45,928,954,84,21,35,3506,6,10,743,737,1,0
249,5181,10,20,740,21,39,79,936,963,130,61,68,3602,102,101,779,701,1,0
250,5201,10,20,740,37,22,58,805,961,412,59,66,3819,319,138,833,647,1,0
251,5221,10,20,740,55,55,84,361,966,892,85,60,4239,739,223,940,540,1,0
252,5241,10,20,740,41,45,77,97,1000,941,116,62,4570,1070,204,1000,470,1,0
253,5261,10,20,740,82,48,52,68,952,924,139,35,4596,1096,103,998,482,1,0
254,5282,10,20,740,43,48,58,54,919,953,327,57,4730,1230,75,1000,457,1,0
255,5302,10,20,740,53,61,52,60,961,947,426,51,4770,1270,24,1000,457,1,0
256,5322,10,20,740,25,35,33,52,924,928,454,44,4796,1296,2,1000,455,1,0
257,5352,10,20,740,19,13,38,38,952,938,436,17,4778,1278,-43,1000,467,1,0
258,5372,10,20,740,55,32,70,70,954,938,514,60,4817,1317,18,1000,448,1,0
259,5392,10,20,740,39,29,45,42,941,951,483,62,4807,1307,16,1000,450,1,0
260,5412,10,20,740,25,29,38,41,939,951,559,62,4844,1344,0,1000,445,1,0
261,5432,10,20,740,43,35,63,49,957,968,751,73,4923,1423,42,1000,420,1,0
262,5453,10,20,740,17,39,47,62,950,945,824,93,4953,1453,-69,1000,433,1,0
263,5473,10,20,740,57,84,84,71,974,962,919,128,5067,1567,8,1000,394,1,0
264,5493,10,20,740,49,78,77,92,968,983,954,142,5088,1588,141,1000,367,1,0
265,5513,10,20,740,76,100,119,101,952,978,966,173,4823,1323,30,1000,444,1,0
266,5533,10,20,740,92,117,141,108,877,997,1000,182,4818,1318,15,1000,448,1,0
267,5553,10,20,740,72,107,111,89,706,970,990,186,4965,1465,103,1000,401,1,0
268,5573,10,20,740,86,100,102,63,433,949,995,157,5062,1562,60,1000,387,1,0
269,5593,10,20,740,141,100,97,82,321,962,988,151,4948,1448,-45,1000,430,1,0
270,5613,10,20,740,279,94,97,71,348,964,981,102,4791,1291,-89,1000,472,1,0
271,5633,10,20,740,358,94,84,42,429,955,952,68,4529,1029,-163,938,542,1,0
272,5653,10,20,740,360,55,74,28,579,951,876,100,4545,1045,54,979,501,1,0
273,5673,10,20,740,297,55,84,42,796,936,587,35,4352,852,-66,916,564,1,0
274,5693,10,20,740,271,120,74,55,888,934,286,22,4024,524,-247,813,667,1,0
275,5713,10,20,740,196,52,44,31,954,949,139,11,4197,697,42,900,580,1,0
276,5733,10,20,740,175,104,44,35,976,928,71,8,3961,461,-195,808,672,1,0
277,5753,10,20,740,90,68,45,41,954,960,71,11,4501,1001,266,1000,475,1,0
278,5773,10,20,740,72,65,45,41,954,945,68,37,4497,997,265,1000,476,1,0
279,5793,10,20,740,90,78,79,103,961,917,68,26,4410,910,-94,924,556,1,0
280,5813,10,20,740,72,68,54,402,948,663,42,17,4129,629,-181,847,633,1,0
281,5834,10,20,740,39,71,61,799,957,216,40,31,3704,204,-172,755,725,1,0
282,5854,10,20,740,53,68,91,937,961,71,56,46,3506,6,-109,723,757,1,0
283,5874,10,20,740,59,65,86,944,943,73,75,48,3499,-1,3,740,740,1,0
284,5894,10,20,740,62,71,77,931,954,101,73,60,3582,82,160,785,695,1,0
285,5914,10,20,740,53,42,81,936,921,77,66,48,3495,-5,68,750,730,1,0
286,5934,10,20,740,108,127,102,963,994,75,80,42,3136,-364,-288,611,869,1,0
287,5954,10,20,740,37,65,84,939,952,52,47,31,3503,3,-359,680,800,1,0
288,5974,10,20,740,33,58,91,968,966,77,73,48,3499,-1,146,764,716,1,0
289,5994,10,20,740,57,68,104,960,965,67,80,51,3424,-76,8,725,755,1,0
290,6014,10,20,740,47,45,97,977,970,77,47,62,3498,-2,74,752,728,1,0
291,6034,10,20,740,59,74,97,971,972,71,61,46,3500,0,-1,740,740,1,0
292,6054,10,20,740,39,78,97,979,955,75,52,53,3493,-7,71,750,730,1,0
293,6074,10,20,740,55,68,109,960,950,65,63,57,3416,-84,-2,722,758,1,0
294,6094,10,20,740,74,81,123,955,966,82,52,64,3412,-88,-84,707,773,1,0
295,6114,10,20,740,53,81,116,968,976,67,66,75,3417,-83,2,723,757,1,0
296,6134,10,20,740,82,71,107,969,976,71,75,71,3423,-77,-67,712,768,1,0
297,6154,10,20,740,90,68,137,968,957,73,82,66,3397,-103,-102,700,780,1,0
298,6175,10,20,740,66,68,262,953,950,71,66,51,3317,-183,110,719,761,1,0
299,6195,10,20,740,82,84,657,963,822,56,66,68,3067,-433,-137,622,858,1,0
300,6215,10,20,740,114,127,932,950,438,58,82,80,2574,-926,-116,517,963,1,0
301,6235,10,20,740,82,130,968,971,200,54,59,75,2546,-954,-58,521,959,1,0
302,6255,10,20,740,80,179,954,969,122,46,56,68,2464,-1036,-28,508,972,1,0
303,6275,10,20,740,104,416,977,971,121,67,80,82,2227,-1273,-101,443,1000,1,0
304,6295,10,20,740,118,736,971,944,67,56,52,55,1989,-1511,-106,390,1000,1,0
305,6315,10,20,740,108,905,1000,968,106,82,97,95,2019,-1481,-225,376,1000,1,0
306,6344,10,20,740,70,944,992,952,71,88,75,102,2173,-1327,174,478,1000,1,0
307,6364,10,20,740,70,947,980,909,99,69,59,100,2157,-1343,154,471,1000,1,0
308,6384,10,20,740,41,918,957,850,69,56,47,71,1975,-1525,-3,404,1000,1,0
309,6404,10,20,740,88,960,966,773,88,56,59,75,1930,-1570,-21,392,1000,1,0
310,6425,10,20,740,80,934,945,671,82,50,40,71,1896,-1604,-15,385,1000,1,0
311,6445,10,20,740,106,954,957,625,64,63,47,68,1795,-1705,-87,351,1000,1,0
312,6465,10,20,740,120,954,954,636,62,42,56,73,1790,-1710,-12,362,1000,1,0
313,6485,10,20,740,139,964,968,659,75,42,61,135,2032,-1468,249,460,1000,1,0
314,6505,10,20,740,163,970,970,691,66,40,71,73,1783,-1717,-15,360,1000,1,0
315,6525,10,20,740,125,990,982,716,44,44,82,37,1813,-1687,-130,347,1000,1,0
316,6546,10,20,740,90,967,987,708,88,33,75,73,1902,-1598,2,389,1000,1,0
