seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
116,2351,10,20,740,90,38,38,19,911,972,362,23,4755,1255,42,984,456,1,0
117,2371,10,20,740,62,7,23,19,924,977,348,62,4743,1243,-12,975,463,1,0
118,2391,10,20,740,69,64,17,51,911,964,258,83,4693,1193,-13,964,474,1,0
119,2411,10,20,740,41,61,19,40,933,956,168,86,4628,1128,-11,955,487,1,0
120,2431,10,20,740,34,87,25,45,950,951,129,60,4595,1095,-10,953,495,1,0
121,2451,10,20,740,85,72,114,64,941,987,129,60,4468,968,-130,919,533,1,0
122,2471,10,20,740,106,57,65,99,946,961,132,39,4373,873,-239,888,555,1,0
123,2491,10,20,740,85,76,59,47,954,941,168,60,4619,1119,16,958,487,1,0
124,2511,10,20,740,99,99,82,53,991,964,238,81,4656,1156,291,1000,458,1,0
125,2531,10,20,740,103,95,93,41,937,969,320,41,4513,1013,-164,917,520,1,0
126,2551,10,20,740,85,57,82,49,959,946,432,75,4774,1274,18,983,461,1,0
127,2571,10,20,740,80,53,82,62,950,939,469,81,4796,1296,307,1000,432,1,0
128,2592,10,20,740,108,83,100,45,969,944,573,65,4541,1041,-20,940,499,1,0
129,2612,10,20,740,92,87,70,57,965,951,710,128,5000,1500,342,1000,390,1,0
130,2632,10,20,740,133,83,106,74,937,926,778,143,4716,1216,61,972,459,1,0
131,2652,10,20,740,161,95,125,93,956,934,820,143,4671,1171,-281,918,500,1,0
132,2672,10,20,740,106,80,85,57,937,967,817,136,4872,1372,72,1000,433,1,0
133,2692,10,20,740,131,106,89,66,946,969,879,149,4733,1233,-145,949,473,1,0
134,2718,10,20,740,78,64,57,57,937,954,828,104,5035,1535,-22,1000,417,1,0
135,2742,10,20,740,78,26,46,34,926,936,758,54,4935,1435,-13,1000,429,1,0
136,2762,10,20,740,78,38,44,57,954,936,660,68,4884,1384,-32,993,443,1,0
137,2782,10,20,740,87,22,48,45,948,951,584,52,4853,1353,-37,988,449,1,0
138,2802,10,20,740,80,57,34,34,956,946,477,44,4798,1298,-33,980,457,1,0
139,2822,10,20,740,94,26,53,57,894,908,396,62,4773,1273,-15,970,459,1,0
140,2842,10,20,740,115,68,76,57,913,926,320,68,4486,986,-259,892,529,1,0
141,2862,10,20,740,124,83,85,106,935,941,323,52,4405,905,-34,919,528,1,0
142,2882,10,20,740,143,91,110,80,943,939,432,83,4393,893,-340,869,554,1,0
143,2902,10,20,740,99,95,80,49,939,934,539,75,4834,1334,265,1000,425,1,0
144,2922,10,20,740,115,49,76,40,948,949,648,70,4671,1171,16,964,470,1,0
145,2942,10,20,740,113,34,44,57,946,949,724,81,4711,1211,8,970,462,1,0
146,2962,10,20,740,122,57,87,47,892,951,817,78,4753,1253,19,973,453,1,0
147,2982,10,20,740,117,57,72,43,939,964,884,91,4779,1279,32,983,448,1,0
148,3012,10,20,740,103,68,87,59,933,969,898,83,4810,1310,306,1000,422,1,0
149,3032,10,20,740,140,68,72,47,868,946,918,60,4773,1273,-100,957,456,1,0
150,3052,10,20,740,99,83,68,40,786,977,969,83,5066,1566,203,1000,381,1,0
151,3072,10,20,740,92,61,61,55,752,961,932,65,5068,1568,-84,1000,409,1,0
152,3092,10,20,740,50,61,51,38,762,936,943,73,5068,1568,1,1000,400,1,0
153,3113,10,20,740,85,53,70,51,786,984,943,65,5057,1557,210,1000,386,1,0
154,3133,10,20,740,110,57,55,26,836,982,938,65,4843,1343,-197,955,453,1,0
155,3153,10,20,740,83,41,42,30,868,961,929,89,5022,1522,6,1000,407,1,0
156,3173,10,20,740,94,22,48,43,881,946,918,52,5013,1513,190,1000,394,1,0
157,3193,10,20,740,92,26,51,28,915,959,865,65,4981,1481,-4,1000,418,1,0
158,3213,10,20,740,66,26,31,53,913,951,800,73,4957,1457,-8,1000,426,1,0
159,3233,10,20,740,85,38,57,40,920,931,693,49,4910,1410,-26,994,436,1,0
160,3253,10,20,740,92,72,63,32,939,951,522,60,4827,1327,165,1000,434,1,0
161,3273,10,20,740,117,83,82,62,954,951,342,65,4493,993,-285,895,533,1,0
162,3293,10,20,740,150,95,97,80,948,972,176,102,4438,938,-35,923,522,1,0
163,3313,10,20,740,96,110,72,66,935,951,117,68,4404,904,64,931,519,1,0
164,3333,10,20,740,110,68,65,89,943,967,95,102,4392,892,60,931,522,1,0
165,3353,10,20,740,113,87,82,152,952,967,123,94,4263,763,81,919,549,1,0
166,3373,10,20,740,92,80,76,281,937,946,78,75,4307,807,-58,912,571,1,0
167,3393,10,20,740,101,41,72,554,954,786,98,73,3928,428,-302,819,677,1,0
168,3413,10,20,740,99,53,68,796,946,459,81,75,3846,346,-119,809,688,1,0
169,3433,10,20,740,48,41,44,897,950,180,53,65,3646,146,91,784,704,1,0
170,3453,10,20,740,108,72,68,958,948,134,78,123,3609,109,19,760,717,1,0
171,3473,10,20,740,131,122,129,918,948,104,140,65,3325,-175,-66,699,767,1,0
172,3493,10,20,740,57,68,82,954,920,104,73,94,3570,70,63,758,722,1,0
173,3513,10,20,740,73,87,89,969,954,164,78,83,3614,114,16,769,725,1,0
174,3533,10,20,740,103,106,87,921,956,162,70,78,3337,-163,-274,679,787,1,0
175,3553,10,20,740,133,68,106,906,954,172,70,70,3349,-151,-277,680,783,1,0
176,3573,10,20,740,90,61,68,918,941,218,64,54,3662,162,15,779,711,1,0
177,3593,10,20,740,94,76,76,935,933,271,75,62,3689,189,210,818,692,1,0
178,3613,10,20,740,92,87,74,883,948,269,61,52,3707,207,188,816,686,1,0
179,3633,10,20,740,108,61,63,918,939,233,36,60,3491,-9,-2,751,738,1,0
180,3653,10,20,740,103,64,70,918,943,164,50,49,3452,-48,30,742,739,1,0
181,3673,10,20,740,83,64,34,897,915,177,53,65,3638,138,109,780,698,1,0
182,3693,10,20,740,85,83,85,895,931,213,61,78,3665,165,175,799,693,1,0
183,3713,10,20,740,101,99,72,918,937,210,61,73,3486,-14,-165,723,753,1,0
184,3733,10,20,740,120,141,119,927,952,225,84,94,3258,-242,-404,653,815,1,0
185,3753,10,20,740,90,80,68,921,939,192,87,73,3644,144,26,774,711,1,0
186,3773,10,20,740,85,91,76,906,978,187,78,47,3652,152,13,776,712,1,0
187,3793,10,20,740,85,103,93,916,980,238,89,94,3558,58,-85,751,739,1,0
188,3813,10,20,740,108,99,106,902,963,248,87,96,3442,-58,-218,712,767,1,0
189,3833,10,20,740,150,122,125,958,1000,248,112,138,3548,48,-35,758,738,1,0
190,3853,10,20,740,94,83,65,914,946,180,53,78,3640,140,250,804,690,1,0
191,3873,10,20,740,66,61,72,931,978,175,67,75,3637,137,295,814,692,1,0
192,3893,10,20,740,103,68,82,929,971,208,73,81,3487,-13,-143,729,754,1,0
193,3913,10,20,740,32,41,38,916,931,187,36,44,3641,141,-131,753,728,1,0
194,3933,10,20,740,57,61,51,878,935,208,28,52,3668,168,-3,775,708,1,0
195,3953,10,20,740,25,99,12,887,900,200,42,34,3654,154,-8,770,709,1,0
196,3973,10,20,740,46,22,36,897,933,126,42,47,3605,105,-49,750,721,1,0
197,3993,10,20,740,76,99,68,931,933,126,84,73,3595,95,-12,753,722,1,0
198,4014,10,20,740,78,80,78,940,946,76,44,62,3501,1,-94,723,745,1,0
199,4034,10,20,740,99,114,76,940,963,104,73,57,3444,-56,-57,723,750,1,0
200,4055,10,20,740,101,76,110,937,967,96,84,78,3261,-239,-245,666,798,1,0
201,4075,10,20,740,124,87,104,958,963,109,73,94,3312,-188,-254,673,791,1,0
202,4095,10,20,740,131,118,121,961,967,137,87,102,3354,-146,-40,714,766,1,0
203,4115,10,20,740,117,95,102,944,961,144,61,57,3350,-150,30,726,759,1,0
204,4135,10,20,740,108,87,89,910,931,192,44,44,3462,-38,-49,734,746,1,0
205,4155,10,20,740,71,80,78,908,941,238,42,54,3678,178,23,785,710,1,0
206,4175,10,20,740,113,76,61,868,948,228,50,60,3493,-7,-199,719,749,1,0
207,4195,10,20,740,76,61,57,906,943,185,16,49,3645,145,-3,770,714,1,0
208,4215,10,20,740,48,53,0,904,913,137,5,49,3607,107,-8,756,714,1,0
209,4235,10,20,740,64,57,51,910,911,71,30,23,3500,0,-93,720,740,1,0
210,4255,10,20,740,64,76,74,906,926,93,44,62,3505,5,5,737,732,1,0
211,4275,10,20,740,34,68,72,931,963,88,47,68,3508,8,-69,731,745,1,0
212,4295,10,20,740,43,76,48,920,956,65,25,52,3509,9,9,739,733,1,0
213,4315,10,20,740,46,61,70,939,922,63,53,62,3495,-5,5,734,737,1,0
214,4335,10,20,740,83,68,89,939,948,63,50,41,3502,2,2,737,737,1,0
215,4355,10,20,740,83,91,438,1000,1000,71,78,75,3230,-270,-152,679,832,1,0
216,4375,10,20,740,73,106,965,992,879,83,64,62,2898,-602,59,650,907,1,0
217,4395,10,20,740,117,904,968,940,237,45,47,60,2087,-1413,-542,366,1000,1,0
218,4415,10,20,740,951,961,972,939,49,30,28,36,1496,-2004,-215,278,1000,1,0
219,4435,10,20,740,963,946,946,380,47,7,11,44,1229,-2271,-161,202,1000,1,0
220,4455,10,20,740,976,961,946,62,68,32,61,52,989,-2511,-95,156,1000,1,0
221,4475,10,20,740,951,969,434,80,38,0,33,41,780,-2720,-122,115,993,1,0
222,4495,10,20,740,967,797,172,40,68,38,22,60,589,-2911,-85,95,992,1,0
223,4515,10,20,740,974,385,82,43,38,38,56,68,283,-3217,-110,45,1000,1,0
224,4535,10,20,740,933,270,74,49,66,65,47,130,885,-2615,657,256,871,1,0
225,4558,10,20,740,981,458,72,47,43,55,92,62,318,-3182,46,75,1000,1,0
226,4585,10,20,740,956,942,78,20,77,32,89,62,496,-3004,-265,51,1000,1,0
227,4605,10,20,740,972,938,121,0,40,32,44,34,580,-2920,84,111,967,1,0
228,4625,10,20,740,972,965,585,22,34,30,39,49,846,-2654,167,165,961,1,0
229,4645,10,20,740,953,977,961,43,25,27,61,36,1002,-2498,36,173,987,1,0
230,4665,10,20,740,108,965,972,236,56,5,112,44,1792,-1708,364,384,925,1,0
231,4685,10,20,740,60,862,927,857,47,40,36,52,1998,-1502,126,430,988,1,0
232,4705,10,20,740,25,206,940,914,32,0,19,15,2343,-1157,186,502,939,1,0
233,4725,10,20,740,55,76,925,918,114,10,11,68,2585,-915,85,532,910,1,0
234,4745,10,20,740,60,38,919,942,426,10,50,78,2784,-716,92,590,892,1,0
235,4765,10,20,740,83,49,710,929,795,7,33,75,3034,-466,114,659,844,1,0
236,4785,10,20,740,55,49,389,954,900,22,5,49,3227,-273,246,722,784,1,0
237,4805,10,20,740,55,53,210,921,915,32,2,89,3344,-156,216,734,749,1,0
238,4825,10,20,740,62,41,172,990,933,27,47,36,3363,-137,-21,711,774,1,0
239,4845,10,20,740,78,34,127,946,939,27,19,44,3403,-97,-5,716,756,1,0
240,4865,10,20,740,76,38,121,918,950,27,30,26,3416,-84,-6,718,751,1,0
241,4885,10,20,740,64,22,110,927,922,40,22,52,3414,-86,-84,705,759,1,0
242,4905,10,20,740,90,30,140,923,933,40,19,47,3397,-103,-14,713,755,1,0
243,4925,10,20,740,92,34,191,920,928,48,39,57,3361,-139,-9,708,764,1,0
244,4945,10,20,740,66,61,285,935,905,35,36,68,3291,-209,-28,691,787,1,0
245,4966,10,20,740,41,19,406,921,864,53,67,47,3209,-291,-24,680,810,1,0
246,4986,10,20,740,80,80,400,923,872,76,50,49,3215,-285,-3,685,805,1,0
247,5016,10,20,740,36,15,212,912,905,53,16,39,3341,-159,-4,706,772,1,0
248,5036,10,20,740,41,30,112,912,926,55,50,44,3417,-83,40,726,747,1,0
249,5056,10,20,740,50,41,87,921,928,43,42,62,3501,1,76,742,728,1,0
250,5076,10,20,740,64,68,55,935,928,53,16,62,3498,-2,180,758,718,1,0
251,5096,10,20,740,92,103,72,933,965,45,47,91,3379,-121,142,733,738,1,0
252,5116,10,20,740,85,83,93,954,965,78,67,99,3502,2,6,738,738,1,0
253,5136,10,20,740,87,87,68,921,950,32,42,47,3507,7,82,744,723,1,0
254,5156,10,20,740,66,64,53,944,933,65,47,49,3497,-3,-10,734,737,1,0
255,5176,10,20,740,43,38,68,904,950,65,44,10,3512,12,15,741,732,1,0
256,5196,10,20,740,83,61,29,944,928,68,22,36,3495,-5,-17,733,735,1,0
257,5216,10,20,740,66,45,44,918,939,45,28,0,3505,5,4,736,731,1,0
258,5236,10,20,740,57,49,74,900,952,40,30,18,3514,14,6,736,731,1,0
259,5256,10,20,740,62,76,57,950,950,81,36,15,3500,0,-6,740,739,1,0
260,5276,10,20,740,64,57,55,944,935,60,11,26,3497,-3,0,736,737,1,0
261,5296,10,20,740,87,45,68,952,950,71,8,28,3499,-1,-1,739,738,1,0
262,5316,10,20,740,69,64,87,950,948,114,39,34,3584,84,7,758,728,1,0
263,5336,10,20,740,80,68,91,950,971,101,44,23,3580,80,75,768,722,1,0
264,5356,10,20,740,62,41,78,916,926,58,5,31,3502,2,-9,733,736,1,0
265,5376,10,20,740,115,57,82,929,915,96,28,34,3290,-210,-219,672,786,1,0
266,5396,10,20,740,85,68,78,920,941,71,56,10,3505,5,10,739,733,1,0
267,5416,10,20,740,96,91,93,906,963,86,47,54,3515,15,13,741,730,1,0
268,5436,10,20,740,69,61,76,931,963,116,50,28,3594,94,86,771,717,1,0
269,5456,10,20,740,96,80,65,954,971,68,11,20,3504,4,7,742,737,1,0
270,5476,10,20,740,62,68,76,954,950,58,25,34,3498,-2,-7,736,741,1,0
271,5496,10,20,740,71,64,68,948,946,65,39,34,3499,-1,-12,736,739,1,0
272,5516,10,20,740,80,41,51,927,937,32,11,28,3502,2,0,732,732,1,0
273,5536,10,20,740,53,41,63,937,926,43,14,0,3497,-3,-6,734,738,1,0
274,5556,10,20,740,64,61,76,971,935,38,0,26,3490,-10,-14,732,744,1,0
275,5576,10,20,740,55,68,55,939,946,22,39,15,3501,1,5,734,735,1,0
276,5596,10,20,740,53,57,40,931,926,17,19,13,3498,-2,-5,730,734,1,0
277,5616,10,20,740,85,53,70,937,935,32,0,36,3499,-1,-3,731,735,1,0
278,5636,10,20,740,85,57,87,956,922,22,2,18,3490,-10,-12,728,740,1,0
279,5656,10,20,740,55,30,68,939,928,27,11,26,3497,-3,-3,731,737,1,0
280,5676,10,20,740,62,34,91,925,924,2,14,5,3499,-1,185,756,719,1,0
281,5696,10,20,740,62,26,125,916,913,15,11,28,3403,-97,0,713,752,1,0
282,5716,10,20,740,101,49,172,925,933,0,36,41,3214,-286,-158,658,798,1,0
283,5736,10,20,740,66,49,212,923,926,7,30,26,3346,-154,13,706,768,1,0
284,5756,10,20,740,41,38,208,950,926,0,25,41,3344,-156,7,706,773,1,0
285,5776,10,20,740,34,26,187,921,920,7,14,0,3361,-139,42,715,764,1,0
286,5796,10,20,740,73,53,182,920,950,12,14,28,3374,-126,48,717,758,1,0
287,5816,10,20,740,64,30,127,931,943,27,22,39,3407,-93,195,746,736,1,0
288,5836,10,20,740,57,57,76,944,939,0,33,26,3498,-2,99,744,728,1,0
289,5856,10,20,740,55,45,68,937,941,25,14,15,3501,1,70,744,730,1,0
290,5876,10,20,740,71,72,65,916,950,30,14,57,3509,9,88,744,723,1,0
291,5896,10,20,740,69,34,76,940,933,48,28,47,3498,-2,-9,732,737,1,0
292,5916,10,20,740,55,45,65,937,931,25,25,28,3498,-2,-8,730,737,1,0
293,5936,10,20,740,66,38,63,921,946,27,0,31,3506,6,8,734,732,1,0
294,5956,10,20,740,60,41,68,960,922,63,36,26,3489,-11,-14,734,742,1,0
295,5976,10,20,740,57,57,59,940,950,48,0,39,3502,2,6,737,736,1,0
296,5996,10,20,740,62,30,38,931,939,55,11,34,3502,2,-4,735,734,1,0
297,6016,10,20,740,62,19,65,925,965,55,25,47,3510,10,8,739,733,1,0
298,6036,10,20,740,55,11,29,942,931,50,30,23,3497,-3,-18,733,736,1,0
299,6056,10,20,740,27,34,59,942,933,63,33,60,3497,-3,-6,735,740,1,0
300,6076,10,20,740,53,22,31,927,939,65,28,44,3503,3,2,737,732,1,0
301,6096,10,20,740,76,53,40,921,956,109,25,52,3591,91,86,768,711,1,0
302,6116,10,20,740,96,53,51,912,933,159,39,54,3624,124,28,767,711,1,0
303,6136,10,20,740,66,11,53,916,937,131,28,26,3604,104,-8,759,720,1,0
304,6156,10,20,740,46,11,17,912,935,96,16,20,3506,6,-110,725,742,1,0
305,6176,10,20,740,39,0,19,900,933,98,2,13,3509,9,-98,727,740,1,0
306,6196,10,20,740,48,7,46,937,924,170,11,7,3622,122,-1,770,722,1,0
307,6216,10,20,740,48,11,46,864,946,228,22,15,3687,187,37,789,702,1,0
308,6236,10,20,740,50,26,27,887,933,172,0,26,3641,141,-22,766,713,1,0
309,6256,10,20,740,27,11,27,900,926,101,0,7,3585,85,-25,750,723,1,0
310,6276,10,20,740,34,15,27,927,956,68,16,26,3507,7,-1,740,735,1,0
311,6296,10,20,740,32,38,27,925,943,48,0,36,3504,4,3,736,733,1,0
312,6316,10,20,740,27,0,27,927,935,48,0,18,3502,2,4,737,734,1,0
313,6336,10,20,740,13,15,38,935,920,38,0,28,3495,-5,0,733,738,1,0
314,6356,10,20,740,27,22,27,931,931,55,0,18,3500,0,8,738,735,1,0
315,6376,10,20,740,30,0,14,925,922,2,14,0,3499,-1,3,731,731,1,0
316,6396,10,20,740,6,26,34,939,928,58,11,34,3497,-3,-18,734,740,1,0
317,6416,10,20,740,41,22,29,918,922,5,16,7,3501,1,6,730,730,1,0
318,6436,10,20,740,46,34,29,927,931,32,16,39,3501,1,-5,731,733,1,0
319,6456,10,20,740,46,3,68,902,935,38,16,18,3508,8,9,735,732,1,0
